date,close
2014-03-11,2797.95
2014-03-12,2799.262
2014-03-13,2834.672
2014-03-14,2819.057
2014-03-17,2863.736
2014-03-18,2869.029
2014-03-19,2856.785
2014-03-20,2795.262
2014-03-21,2866.001
2014-03-24,2884.39
2014-03-25,2883.674
2014-03-26,2887.804
2014-03-27,2851.409
2014-03-28,2815.035
2014-03-31,2801.243
2014-04-01,2834.97
2014-04-02,2841.915
2014-04-03,2831.165
2014-04-04,2860.838
2014-04-08,2906.994
2014-04-09,2922.666
2014-04-10,2951.853
2014-04-11,2943.269
2014-04-14,2952.683
2014-04-15,2918.775
2014-04-16,2921.631
2014-04-17,2916.663
2014-04-18,2922.43
2014-04-21,2876.058
2014-04-22,2871.326
2014-04-23,2864.562
2014-04-24,2848.013
2014-04-25,2803.587
2014-04-28,2737.388
2014-04-29,2770.012
2014-04-30,2782.726
2014-05-05,2795.583
2014-05-06,2805.43
2014-05-07,2768.451
2014-05-08,2768.014
2014-05-09,2752.848
2014-05-12,2814.106
2014-05-13,2809.571
2014-05-14,2807.937
2014-05-15,2763.497
2014-05-16,2760.306
2014-05-19,2734.654
2014-05-20,2740.789
2014-05-21,2765.505
2014-05-22,2763.344
2014-05-23,2789.855
2014-05-26,2812.252
2014-05-27,2801.61
2014-05-28,2833.387
2014-05-29,2807.799
2014-05-30,2812.155
2014-06-03,2805.939
2014-06-04,2781.954
2014-06-05,2814.325
2014-06-06,2800.262
2014-06-09,2791.165
2014-06-10,2826.066
2014-06-11,2834.224
2014-06-12,2827.937
2014-06-13,2858.132
2014-06-16,2877.473
2014-06-17,2850.275
2014-06-18,2834.033
2014-06-19,2773.126
2014-06-20,2793.449
2014-06-23,2806.457
2014-06-24,2823.209
2014-06-25,2809.014
2014-06-26,2839.676
2014-06-27,2851.294
2014-06-30,2875.344
2014-07-01,2884.265
2014-07-02,2897.535
2014-07-03,2914.799
2014-07-04,2911.076
2014-07-07,2909.615
2014-07-08,2923.688
2014-07-09,2880.613
2014-07-10,2876.897
2014-07-11,2892.868
2014-07-14,2927.797
2014-07-15,2925.128
2014-07-16,2907.06
2014-07-17,2890.516
2014-07-18,2897.002
2014-07-21,2894.517
2014-07-22,2931.31
2014-07-23,2919.56
2014-07-24,2938.45
2014-07-25,2967.133
2014-07-28,3035.288
2014-07-29,3057.031
2014-07-30,3058.965
2014-07-31,3089.054
2014-08-01,3058.653
2014-08-04,3111.217
2014-08-05,3118.932
2014-08-06,3122.618
2014-08-07,3086.341
2014-08-08,3100.805
2014-08-11,3146.767
2014-08-12,3150.046
2014-08-13,3151.462
2014-08-14,3129.168
2014-08-15,3162.779
2014-08-18,3196.869
2014-08-19,3203.565
2014-08-20,3197.243
2014-08-21,3192.984
2014-08-22,3212.504
2014-08-25,3186.192
2014-08-26,3143.266
2014-08-27,3153.167
2014-08-28,3128.228
2014-08-29,3163.416
2014-09-01,3204.555
2014-09-02,3249.981
2014-09-03,3277.319
2014-09-04,3304.756
2014-09-05,3326.792
2014-09-09,3336.276
2014-09-10,3337.427
2014-09-11,3330.679
2014-09-12,3361.658
2014-09-15,3379.947
2014-09-16,3289.848
2014-09-17,3311.88
2014-09-18,3329.809
2014-09-19,3358.104
2014-09-22,3308.434
2014-09-23,3345.852
2014-09-24,3396.849
2014-09-25,3394.836
2014-09-26,3403.216
2014-09-29,3428.748
2014-09-30,3444.717
2014-10-08,3489.708
2014-10-09,3499.159
2014-10-10,3482.063
2014-10-13,3474.642
2014-10-14,3464.743
2014-10-15,3483.46
2014-10-16,3442.783
2014-10-17,3419.324
2014-10-20,3454.636
2014-10-21,3425.041
2014-10-22,3393.293
2014-10-23,3348.922
2014-10-24,3350.71
2014-10-27,3351.835
2014-10-28,3429.542
2014-10-29,3477.859
2014-10-30,3489.96
2014-10-31,3510.72
2014-11-03,3533.408
2014-11-04,3523.298
2014-11-05,3515.16
2014-11-06,3531.785
2014-11-07,3511.744
2014-11-10,3566.396
2014-11-11,3499.258
2014-11-12,3552.151
2014-11-13,3519.254
2014-11-14,3514.632
2014-11-17,3528.758
2014-11-18,3519.918
2014-11-19,3529.697
2014-11-20,3526.773
2014-11-21,3575.874
2014-11-24,3641.002
2014-11-25,3694.15
2014-11-26,3730.455
2014-11-27,3765.199
2014-11-28,3801.611
2014-12-01,3789.727
2014-12-02,3879.901
2014-12-03,3928.619
2014-12-04,4051.312
2014-12-05,4018.927
2014-12-08,4115.814
2014-12-09,3935.365
2014-12-10,4074.052
2014-12-11,4078.678
2014-12-12,4105.878
2014-12-15,4153.422
2014-12-16,4210.718
2014-12-17,4225.942
2014-12-18,4212.881
2014-12-19,4217.024
2014-12-22,4136.18
2014-12-23,4055.344
2014-12-24,4027.006
2014-12-25,4125.632
2014-12-26,4210.809
2014-12-29,4186.363
2014-12-30,4152.926
2014-12-31,4219.002
2015-01-05,4310.693
2015-01-06,4338.934
2015-01-07,4341.894
2015-01-08,4277.761
2015-01-09,4257.059
2015-01-12,4209.383
2015-01-13,4236.69
2015-01-14,4220.656
2015-01-15,4304.687
2015-01-16,4349.651
2015-01-19,4102.099
2015-01-20,4196.971
2015-01-21,4342.22
2015-01-22,4385.058
2015-01-23,4368.623
2015-01-26,4435.868
2015-01-27,4425.595
2015-01-28,4383.216
2015-01-29,4342.749
2015-01-30,4287.844
2015-02-02,4227.981
2015-02-03,4317.458
2015-02-04,4290.962
2015-02-05,4261.616
2015-02-06,4184.678
2015-02-09,4192.663
2015-02-10,4257.965
2015-02-11,4300.678
2015-02-12,4323.557
2015-02-13,4376.232
2015-02-16,4436.61
2015-02-17,4468.303
2015-02-25,4436.94
2015-02-26,4512.461
2015-02-27,4540.135
2015-03-02,4607.945
2015-03-03,4537.468
2015-03-04,4589.902
2015-03-05,4575.789
2015-03-06,4535.455
2015-03-09,4604.999
2015-03-10,4624.647
2015-03-11,4625.728
2015-03-12,4661.811
2015-03-13,4710.852
2015-03-16,4841.606
2015-03-17,4908.645
2015-03-18,5012.041
2015-03-19,5027.449
2015-03-20,5089.961
2015-03-23,5208.891
2015-03-24,5231.421
2015-03-25,5241.517
2015-03-26,5212.772
2015-03-27,5256.351
2015-03-30,5350.514
2015-03-31,5335.489
2015-04-01,5448.165
2015-04-02,5509.212
2015-04-03,5590.937
2015-04-07,5711.517
2015-04-08,5706.098
2015-04-09,5660.241
2015-04-10,5787.21
2015-04-13,5901.748
2015-04-14,5915.937
2015-04-15,5764.913
2015-04-16,5885.225
2015-04-17,5958.144
2015-04-20,5852.959
2015-04-21,6023.42
2015-04-22,6188.01
2015-04-23,6224.562
2015-04-24,6205.162
2015-04-27,6300.925
2015-04-28,6167.86
2015-04-29,6257.593
2015-04-30,6258.607
2015-05-04,6307.571
2015-05-05,6086.056
2015-05-06,6028.221
2015-05-07,5912.674
2015-05-08,6094.716
2015-05-11,6324.111
2015-05-12,6440.472
2015-05-13,6450.715
2015-05-14,6453.702
2015-05-15,6384.318
2015-05-18,6435.067
2015-05-19,6623.785
2015-05-20,6715.712
2015-05-21,6903.761
2015-05-22,7026.532
2015-05-25,7202.85
2015-05-26,7409.926
2015-05-27,7451.343
2015-05-28,6993.602
2015-05-29,7047.314
2015-06-01,7402.478
2015-06-02,7624.019
2015-06-03,7643.012
2015-06-04,7655.224
2015-06-05,7748.374
2015-06-08,7755.742
2015-06-09,7731.525
2015-06-10,7813.588
2015-06-11,7891.567
2015-06-12,7984.428
2015-06-15,7830.236
2015-06-16,7549.981
2015-06-17,7686.794
2015-06-18,7411.905
2015-06-19,6943.037
2015-06-23,7048.74
2015-06-24,7195.775
2015-06-25,6932.388
2015-06-26,6377.069
2015-06-29,6044.155
2015-06-30,6374.83
2015-07-01,6038.686
2015-07-02,5725.834
2015-07-03,5390.684
2015-07-06,5353.864
2015-07-07,5145.506
2015-07-08,4900.421
2015-07-09,5144.134
2015-07-10,5386.216
2015-07-13,5598.64
2015-07-14,5610.202
2015-07-15,5375.376
2015-07-16,5437.807
2015-07-17,5691.548
2015-07-20,5768.487
2015-07-21,5830.521
2015-07-22,5869.744
2015-07-23,6026.952
2015-07-24,5940.257
2015-07-27,5478.875
2015-07-28,5375.72
2015-07-29,5590.312
2015-07-30,5433.395
2015-07-31,5380.009
2015-08-03,5270.294
2015-08-04,5507.631
2015-08-05,5433.984
2015-08-06,5400.551
2015-08-07,5547.108
2015-08-10,5811.7
2015-08-11,5822.534
2015-08-12,5748.499
2015-08-13,5871.145
2015-08-14,5898.585
2015-08-17,5963.358
2015-08-18,5561.444
2015-08-19,5674.276
2015-08-20,5490.647
2015-08-21,5215.021
2015-08-24,4788.035
2015-08-25,4442.484
2015-08-26,4334.137
2015-08-27,4530.139
2015-08-28,4764.941
2015-08-31,4684.961
2015-09-01,4529.78
2015-09-02,4466.567
2015-09-07,4421.332
2015-09-08,4575.433
2015-09-09,4701.483
2015-09-10,4637.7
2015-09-11,4657.695
2015-09-14,4450.349
2015-09-15,4245.27
2015-09-16,4490.133
2015-09-17,4407.815
2015-09-18,4449.178
2015-09-21,4570.033
2015-09-22,4604.733
2015-09-23,4533.296
2015-09-24,4581.448
2015-09-25,4463.487
2015-09-28,4521.852
2015-09-29,4440.564
2015-09-30,4460.096
2015-10-08,4615.693
2015-10-09,4681.408
2015-10-12,4852.986
2015-10-13,4886.245
2015-10-14,4829.098
2015-10-15,4962.583
2015-10-16,5036.52
2015-10-19,5036.655
2015-10-20,5114.45
2015-10-21,4875.254
2015-10-22,5009.16
2015-10-23,5118.844
2015-10-26,5151.29
2015-10-27,5174.616
2015-10-28,5065.554
2015-10-29,5096.518
2015-10-30,5090.644
2015-11-02,4989.704
2015-11-03,4978.491
2015-11-04,5221.36
2015-11-05,5274.372
2015-11-06,5401.924
2015-11-09,5481.532
2015-11-10,5498.481
2015-11-11,5551.083
2015-11-12,5533.361
2015-11-13,5445.362
2015-11-16,5526.14
2015-11-17,5497.868
2015-11-18,5419.625
2015-11-19,5542.245
2015-11-20,5592.713
2015-11-23,5554.991
2015-11-24,5587.508
2015-11-25,5668.737
2015-11-26,5636.337
2015-11-27,5306.071
2015-11-30,5330.91
2015-12-01,5345.861
2015-12-02,5402.585
2015-12-03,5496.622
2015-12-04,5439.652
2015-12-07,5488.94
2015-12-08,5385.932
2015-12-09,5384.627
2015-12-10,5371.414
2015-12-11,5335.843
2015-12-14,5456.512
2015-12-15,5484.631
2015-12-16,5503.516
2015-12-17,5635.117
2015-12-18,5633.021
2015-12-21,5722.032
2015-12-22,5760.286
2015-12-23,5711.294
2015-12-24,5685.585
2015-12-25,5716.557
2015-12-28,5576.039
2015-12-29,5631.474
2015-12-30,5670.354
2015-12-31,5592.639
2016-01-04,5156.02
2016-01-05,5101.974
2016-01-06,5219.811
2016-01-07,4809.708
2016-01-08,4874.65
2016-01-11,4571.972
2016-01-12,4583.361
2016-01-13,4446.671
2016-01-14,4578.462
2016-01-15,4420.988
2016-01-18,4478.993
2016-01-19,4634.161
2016-01-20,4583.388
2016-01-21,4414.232
2016-01-22,4474.631
2016-01-25,4514.415
2016-01-26,4204.879
2016-01-27,4169.192
2016-01-28,4013.121
2016-01-29,4154.911
2016-02-01,4097.078
2016-02-02,4218.685
2016-02-03,4224.521
2016-02-04,4299.539
2016-02-05,4261.113
2016-02-15,4252.903
2016-02-16,4412.033
2016-02-17,4465.166
2016-02-18,4453.398
2016-02-19,4466.162
2016-02-22,4561.689
2016-02-23,4528.735
2016-02-24,4550.346
2016-02-25,4227.46
2016-02-26,4241.591
2016-02-29,4056.61
2016-03-01,4140.269
2016-03-02,4330.467
2016-03-03,4340.995
2016-03-04,4280.619
2016-03-07,4343.78
2016-03-08,4361.632
2016-03-09,4283.766
2016-03-10,4207.433
2016-03-11,4203.893
2016-03-14,4317.665
2016-03-15,4303.373
2016-03-16,4287.417
2016-03-17,4392.536
2016-03-18,4514.164
2016-03-21,4631.229
2016-03-22,4610.196
2016-03-23,4643.029
2016-03-24,4570.477
2016-03-25,4600.648
2016-03-28,4568.763
2016-03-29,4496.175
2016-03-30,4641.469
2016-03-31,4650.485
2016-04-01,4639.562
2016-04-05,4738.229
2016-04-06,4749.753
2016-04-07,4677.988
2016-04-08,4640.203
2016-04-11,4725.525
2016-04-12,4698.084
2016-04-13,4763.063
2016-04-14,4802.239
2016-04-15,4799.422
2016-04-18,4732.401
2016-04-19,4748.909
2016-04-20,4585.194
2016-04-21,4541.679
2016-04-22,4573.18
2016-04-25,4552.142
2016-04-26,4595.399
2016-04-27,4579.564
2016-04-28,4568.658
2016-04-29,4564.668
2016-05-03,4677.328
2016-05-04,4676.394
2016-05-05,4696.782
2016-05-06,4537.643
2016-05-09,4391.479
2016-05-10,4387.491
2016-05-11,4377.844
2016-05-12,4378.543
2016-05-13,4363.05
2016-05-16,4420.868
2016-05-17,4411.968
2016-05-18,4325.796
2016-05-19,4337.45
2016-05-20,4374.191
