year,return
2006,0.2708298550615944
2007,1.0555754974082605
2008,-0.20203502939651075
2009,0.6201638448537994
2010,0.16428220231557833
2011,-0.17318944873514086
2012,0.004386286174126175
2013,0.3012050498197629
2014,0.24867687177861675
2015,1.0187605904373411
2016,-0.014602183971858085
2017,-0.06948873620449247
2018,-0.033131077193375935
2019,0.21036987590163436
2020,0.11522015118415818
2021,0.22591656194914145
2022,0.035008775406528025
2023,0.046562659847321664
2024,0.08814692998048068
2025,0.2203543877790748
2026,-0.006650187047112066
