date,pos_ratio
2006-01-31,
2006-02-28,
2006-03-31,
2006-04-30,
2006-05-31,
2006-06-30,
2006-07-31,
2006-08-31,
2006-09-30,
2006-10-31,
2006-11-30,
2006-12-31,
2007-01-31,0.32746237116019344
2007-02-28,0.31130803518360906
2007-03-31,0.3061445487983995
2007-04-30,0.3037187498254822
2007-05-31,0.3035562305979927
2007-06-30,0.30234710953460886
2007-07-31,0.3015797841274472
2007-08-31,0.30107685608860035
2007-09-30,0.3106365717204317
2007-10-31,0.31199016836681626
2007-11-30,0.30832055766296
2007-12-31,0.3193284779926025
2008-01-31,0.31347320341891116
2008-02-29,0.3094036416866055
2008-03-31,0.3065690919815461
2008-04-30,0.30459179324391594
2008-05-31,0.303211043224875
2008-06-30,0.3022461590268641
2008-07-31,0.3015715423303034
2008-08-31,0.3010997031400292
2008-09-30,0.30076960782464723
2008-10-31,0.3005386351710788
2008-11-30,0.3003770003823382
2008-12-31,0.30026387859562553
2009-01-31,0.3001847043991348
2009-02-28,0.3001292878771793
2009-03-31,0.3000904989651144
2009-04-30,0.30006334802667345
2009-05-31,0.30004434300672767
2009-06-30,0.35825294572514765
2009-07-31,0.4216280619109201
2009-08-31,0.3851392403450007
2009-09-30,0.3595972707766942
2009-10-31,0.37194409903791265
2009-11-30,0.39193000050572113
2009-12-31,0.42111961317165403
2010-01-31,0.3910437612096814
2010-02-28,0.3882967475658444
2010-03-31,0.4032621119077436
2010-04-30,0.37228345861191364
2010-05-31,0.3505984113638257
2010-06-30,0.3354188832190677
2010-07-31,0.3247932159328989
2010-08-31,0.3775012840348429
2010-09-30,0.5159994395536688
2010-10-31,0.615974615176192
2010-11-30,0.6156060414045617
2010-12-31,0.5832952309092604
2011-01-31,0.4983066594529255
2011-02-28,0.5597594447324503
2011-03-31,0.5617914442092544
2011-04-30,0.48325401025436865
2011-05-31,0.4282778068389244
2011-06-30,0.3897944646210716
2011-07-31,0.3628561251533241
2011-08-31,0.34399928756742815
2011-09-30,0.3307995012776493
2011-10-31,0.3215596508847748
2011-11-30,0.31509175561464825
2011-12-31,0.3105642289279537
2012-01-31,0.30739496024844054
2012-02-29,0.30517647217335614
2012-03-31,0.3036235305210787
2012-04-30,0.3257219000073801
2012-05-31,0.33651571650319906
2012-06-30,0.32556100155158463
2012-07-31,0.31789270108578843
2012-08-31,0.3125248907598947
2012-09-30,0.3087674235318492
2012-10-31,0.3061371964722567
2012-11-30,0.30429603753056117
2012-12-31,0.3337383690342282
2013-01-31,0.42306461303956255
2013-02-28,0.4476570119063884
2013-03-31,0.41857899230372486
2013-04-30,0.38300529461254734
2013-05-31,0.43841165960678935
2013-06-30,0.3968881617247182
2013-07-31,0.3678217132072859
2013-08-31,0.37706261108536065
2013-09-30,0.5047906424125199
2013-10-31,0.5027815782176649
2013-11-30,0.6519471047523862
2013-12-31,0.6389791856987488
2014-01-31,0.5932144497924806
2014-02-28,0.5631841459956107
2014-03-31,0.4842289021969249
2014-04-30,0.4289602315378461
