year,return
2006,0.8872205653533791
2007,2.2753494735995274
2008,-0.5690031251036891
2009,1.373804120542069
2010,0.06526117090007122
2011,-0.2819359749297483
2012,0.052105631215265014
2013,0.24494147641518782
2014,0.35407464693000357
2015,1.0261118544086578
2016,-0.19083331830498862
2017,-0.2764255992618284
2018,-0.3029310575602323
2019,0.3893243537167519
2020,0.6602706858018175
2021,-0.11115524868629612
2022,-0.12098641397538445
2023,0.03638754404480338
2024,-0.08722814060456663
2025,0.5106403814356653
2026,0.05981282342068317
