year,return
2006,0.3972148340025008
2007,1.385884363738374
2008,-0.11556113516111632
2009,0.7560229080503769
2010,0.28181541967646573
2011,-0.1260305707744529
2012,0.006904840022870173
2013,0.5433255560949681
2014,0.3788444459893383
2015,1.0036321148835783
2016,0.002135279059040318
2017,-0.10323084494761325
2018,-0.058730687797124204
2019,0.23366486696079392
2020,0.31295684669688373
2021,0.15351703548366724
2022,0.03859366239191875
2023,0.1433860812062322
2024,0.041939080833679254
2025,0.34538533589897447
2026,-0.05833251068456491
