date,num_target,num_held,target,held,buy_skipped_limit_up,sold_out,sell_skipped_limit_down
2007-11-01,30,30,000717|600219|600348|600368|600123|000807|600997|000782|000060|600531|600961|000983|000709|600775|600630|600838|000567|600508|600067|600971|000564|600740|600340|600727|600626|002027|000977|002012|600128|600469,000060|000564|000567|000709|000717|000782|000807|000977|000983|002012|002027|600067|600123|600128|600219|600340|600348|600368|600469|600508|600531|600626|600630|600727|600740|600775|600838|600961|600971|600997,,600022|000898|000791|000915|600282|600967|600339|000937|600020|000901|600231|600805|600638|000900|002052|601001|600719|600033|600826|600540|600035|000066|600010|000959|600405|600505,
2007-12-03,30,30,600497|600531|600961|000807|000630|000060|600508|600348|600219|000831|600188|600971|601699|600298|600123|600459|000612|000791|002075|002014|600036|000762|600630|600881|600456|000850|000548|600754|600231|601111,000060|000548|000612|000630|000762|000791|000807|000831|000850|002014|002075|600036|600123|600188|600219|600231|600298|600348|600456|600459|600497|600508|600531|600630|600754|600881|600961|600971|601111|601699,,000717|600997|600740|600368|000782|000983|000709|600775|600838|000567|600067|000564|600340|600727|600626|002027|000977|002012|600128|600469,
2008-01-02,30,30,000006|600383|000402|000002|000878|600048|000960|000612|600362|000060|600675|600533|000831|000933|000983|000630|600123|601699|000825|600685|600022|600036|601001|600961|600808|600019|600258|000042|600508|600188,000002|000006|000042|000060|000402|000612|000630|000825|000831|000878|000933|000960|000983|600019|600022|600036|600048|600123|600188|600258|600362|600383|600508|600533|600675|600685|600808|600961|601001|601699,,600531|000807|600348|600219|600971|600630|600497|600298|600459|000791|002075|002014|000762|600881|600456|000850|000548|600754|600231|601111,
2008-02-01,30,30,000717|600622|600808|000762|600675|600258|601588|600126|000709|000608|600007|600103|600063|600866|600663|000402|600505|601872|600459|000731|000679|000630|002051|600894|600266|000519|600356|600502|002059|600219,000402|000519|000608|000630|000679|000709|000717|000731|000762|002051|002059|600007|600063|600103|600126|600219|600258|600266|600356|600459|600502|600505|600622|600663|600675|600808|600866|600894|601588|601872,,000612|000060|000831|600123|601699|600036|600961|600508|600188|000006|600383|000002|000878|600048|000960|600362|600533|000933|000983|000825|600685|600022|601001|600019|000042,
2008-03-03,30,28,600461|000993|000567|000558|000717|600595|600258|600864|000543|600702|600866|600210|600779|000758|600513|000548|000029|600351|000596|600222|600172|601872|000411|600531|600809|600126|000519|600604|000886|600960,000029|000411|000519|000543|000548|000558|000567|000717|000758|000886|000993|600126|600172|600222|600258|600351|600461|600513|600531|600595|600604|600702|600779|600809|600864|600866|600960|601872,600210|000596,600808|600675|000402|000630|600622|000762|601588|000709|000608|600007|600103|600063|600663|600505|600459|000731|000679|002051|600894|600266|600356|600502|002059|600219,
2008-04-01,30,30,600452|000523|000973|600851|000630|600531|600199|600467|000552|600222|600888|600339|600505|600539|000548|000777|000059|600490|600872|600318|600510|600789|600138|600512|000032|600814|600116|000949|000563|000596,000032|000059|000523|000548|000552|000563|000596|000630|000777|000949|000973|600116|600138|600199|600222|600318|600339|600452|600467|600490|600505|600510|600512|600531|600539|600789|600814|600851|600872|600888,,000717|600258|600866|601872|600126|000519|600461|000993|000567|000558|600595|600864|000543|600702|600779|000758|600513|000029|600351|600172|000411|600809|600604|000886|600960,
2008-05-05,30,28,600219|600812|000957|600866|000099|600573|600160|600662|600410|600459|000066|600529|000761|601007|600601|002057|000301|600488|002116|600006|002049|600621|600774|600808|000619|002117|002072|000782|600834|000721,000066|000099|000301|000619|000721|000761|000782|000957|002049|002057|002072|002116|002117|600006|600160|600219|600488|600529|600573|600601|600621|600662|600774|600808|600812|600834|600866|601007,600410|600459,600531|600222|000548|600452|000523|000973|600851|000630|600199|600467|000552|600888|600339|600505|600539|000777|000059|600490|600872|600318|600510|600789|600138|600512|000032|600814|600116|000949|000563|000596,
2008-06-02,30,30,600595|002050|600531|000833|000001|000933|000983|600362|002010|601166|600015|601666|600371|600997|600030|000713|000630|000707|600123|600303|000807|600278|600861|600838|000900|600755|600150|600545|600635|000002,000001|000002|000630|000707|000713|000807|000833|000900|000933|000983|002010|002050|600015|600030|600123|600150|600278|600303|600362|600371|600531|600545|600595|600635|600755|600838|600861|600997|601166|601666,,600219|600812|000957|600866|000099|600573|600160|600662|000066|600529|000761|601007|600601|002057|000301|600488|002116|600006|002049|600621|600774|600808|000619|002117|002072|000782|600834|000721,
2008-07-01,30,30,000516|000989|600105|600976|600237|600300|600590|002045|600787|600079|600067|600064|000099|600595|000060|600033|600162|000612|600884|600668|600420|000913|002047|600302|000153|000630|002034|600371|000708|600624,000060|000099|000153|000516|000612|000630|000708|000913|000989|002034|002045|002047|600033|600064|600067|600079|600105|600162|600237|600300|600302|600371|600420|600590|600595|600624|600668|600787|600884|600976,,002050|600531|000833|000001|000933|000983|600362|002010|601166|600015|601666|600997|600030|000713|000707|600123|600303|000807|600278|600861|600838|000900|600755|600150|600545|600635|000002,
2008-08-01,30,29,000069|600748|600030|002133|600675|600053|000402|000537|600684|000006|600048|600246|600383|000002|600266|000581|002009|600082|000599|000898|600581|600064|600075|600307|600036|600730|600052|000883|000532|000608,000002|000006|000069|000402|000532|000581|000599|000608|000883|000898|002009|002133|600030|600036|600048|600052|600053|600064|600075|600082|600246|600266|600307|600383|600581|600675|600684|600730|600748,000537,600595|000630|600371|000516|000989|600105|600976|600237|600300|600590|002045|600787|600079|600067|000099|000060|600033|600162|000612|600884|600668|600420|000913|002047|600302|000153|002034|000708|600624,
