year,return
2006,0.5645604282202132
2007,1.3921388457244581
2008,-0.7209511128108419
2009,0.2520284057116777
2010,0.1632683624529765
2011,-0.41237029299632944
2012,0.0774517826541361
2013,0.43936607412459794
2014,0.09019208252867839
2015,0.523284024454
2016,-0.11334925114383154
2017,-0.045953588842917115
2018,-0.17455495234540375
2019,0.8813165968356738
2020,-0.186625815685607
2021,0.24557623359227754
2022,-0.16305799722048164
2023,0.13972167983099149
2024,0.17497474615000197
2025,0.034288981963068954
2026,0.06678616219017997
