date,num_target,num_held,target,held,buy_skipped_limit_up,sold_out,sell_skipped_limit_down
2006-01-04,0,0,,,,,
2006-02-06,50,49,600563|600000|600331|600967|600383|000012|600332|000888|000554|600990|000525|600033|000157|000612|600422|600318|600458|000920|600459|600096|600158|600515|000983|600969|600392|600015|000039|000155|000723|600862,000012|000039|000055|000058|000155|000157|000422|000423|000525|000532|000554|000612|000619|000723|000728|000733|000786|000888|000920|000983|600000|600015|600033|600096|600158|600258|600289|600318|600331|600332,600459,,
2006-03-01,50,50,000933|600775|000831|600345|000657|000833|000612|600489|600655|600658|600459|000937|600157|600552|000783|600720|600674|600192|000758|600495|600727|600103|000911|600859|000968|600333|000983|600780|000630|600763,000157|000612|000630|000657|000680|000707|000755|000758|000783|000800|000831|000833|000911|000933|000937|000968|000969|000983|002007|600103|600157|600192|600256|600289|600333|600345|600459|600489|600495|600511,,600563|600000|600331|600967|600383|000012|600332|000888|000554|600990|000525|600033|600422|600318|600458|000920|600096|600158|600515|600969|600392|600015|000039|000155|000723|600862|600258|600797|000055|600363|000058|600795|600714|000733|000786|000532|000423|000619|000728|600746|000422,
2006-04-03,50,50,600639|600489|600331|600663|000758|000031|600348|600531|000009|000923|600330|000029|600693|600675|600121|000573|600523|600648|600807|600644|600176|000733|000525|600131|600674|000960|600615|600221|000049|600088,000009|000021|000029|000031|000049|000525|000533|000553|000573|000628|000713|000728|000733|000752|000758|000923|000960|600006|600061|600088|600121|600131|600176|600221|600283|600330|600331|600348|600482|600489,,600775|000612|600658|000983|600511|600289|000157|000933|000831|600345|000657|000833|600655|600459|000937|600157|600552|000783|600720|600192|600495|600727|600103|000911|600859|000968|600333|600780|000630|600763|000680|600744|600256|000969|000707|600601|600561|600640|000800|600678|000755|002007|600831,
2006-05-08,50,48,600531|600594|600586|600791|600331|600547|600871|600031|000554|000929|000548|600639|000668|000520|002010|000881|600603|600725|000920|000997|000677|600458|600265|600889|600158|000795|600860|600620|600802|600487,000042|000520|000548|000554|000668|000677|000682|000752|000795|000819|000881|000909|000915|000920|000922|000929|000997|002010|600031|600157|600158|600182|600229|600265|600329|600331|600458|600487|600496|600506,600547|600595,600489|000758|600807|600644|600674|600997|600663|000031|600348|000009|000923|600330|000029|600693|600675|600121|000573|600648|600176|000733|000525|600131|000960|600615|600221|000049|600088|600061|600592|600969|000728|000713|600283|600006|600482|000628|000021|600821|000553|600984|000533|600995|600662|600642,
2006-06-01,50,44,000701|600331|000582|600100|600812|000975|600975|600243|600667|002011|600678|000937|002028|600458|600395|000703|600770|600518|000404|000553|600882|000032|600229|600775|600106|600853|600239|600699|600022|000912,000032|000582|000701|000703|000711|000713|000825|000881|000912|000937|000975|002003|002011|002014|002020|002028|002031|600022|600027|600098|600100|600106|600229|600239|600243|600331|600395|600458|600518|600595,600667|000404|000553|600699|000659|600372,600531|600586|600639|600523|000752|600594|600791|600871|600031|000554|000929|000548|000668|000520|002010|600603|600725|000920|000997|000677|600265|600889|600158|000795|600860|600620|600802|600487|600755|600496|600506|600715|000682|600329|000915|600182|600637|000042|600668|000819|600157|000922|000909,
2006-07-03,50,49,600547|600331|002042|002020|002014|600353|002043|002034|000711|000751|600111|002015|600303|600233|002006|000665|000065|000937|600172|000833|002030|002049|000659|600339|000582|600789|000153|002012|600287|600158,000028|000029|000065|000153|000582|000599|000659|000665|000711|000751|000833|000937|000962|002006|002012|002014|002015|002020|002026|002030|002034|002042|002043|002049|600072|600111|600135|600157|600158|600172,600547,600458|600518|600229|000881|000701|600100|600812|000975|600975|600243|002011|600678|002028|600395|000703|600770|600882|000032|600775|600106|600239|600022|000912|600595|600027|600663|600689|002031|600782|600886|000825|002003|000713|600098|600648|600650,
2006-08-01,50,50,000665|000917|002015|600980|000831|002046|600367|002026|600547|600586|600160|000422|000922|000768|600416|600639|600482|000060|002044|600563|600111|600783|000519|600673|000755|600966|600105|000404|600378|600219,000060|000153|000404|000422|000519|000523|000528|000665|000755|000768|000831|000876|000917|000922|002012|002015|002026|002035|002044|002046|002047|600105|600111|600135|600160|600172|600219|600351|600362|600366,,600331|002020|002014|000711|000937|000582|600853|600601|002042|600353|002043|002034|000751|600303|600233|002006|000065|000833|002030|002049|000659|600339|600789|600287|600158|600539|000029|600537|600257|600072|000599|600620|000962|000028|600986|600571|600780|600745|600884|600561|600157,
2006-09-01,50,50,600356|600279|600420|600159|600710|000962|000608|600488|000695|600822|600531|000069|600330|600463|000521|000582|000713|600482|600967|600648|600331|600595|002040|000665|600577|600783|000679|600300|600359|600961,000069|000153|000510|000519|000521|000558|000582|000591|000608|000610|000665|000679|000695|000713|000878|000903|000962|000965|002001|002010|002040|600082|600159|600168|600279|600300|600330|600331|600356|600359,,002015|002026|600111|600172|002012|600135|000917|600980|000831|002046|600367|600547|600586|600160|000422|000922|000768|600416|000060|002044|600563|600673|000755|600966|600105|000404|600378|600219|600366|600351|600635|002047|600529|000523|600390|600618|600362|000876|002035|000528|600512|600562|600960,
2006-10-09,50,50,000558|600159|600067|000031|600745|600791|600862|000878|000060|000608|600266|000002|600590|600325|600288|600681|600648|600675|002019|600894|600796|000610|000554|600895|600331|002033|600104|000831|600761|600595,000002|000031|000060|000519|000550|000554|000558|000608|000610|000668|000831|000878|000897|002019|002033|002038|600057|600067|600104|600106|600158|600159|600237|600266|600278|600288|600325|600330|600331|600439,,600531|600482|000665|600783|000153|600639|600356|600279|600420|600710|000962|600488|000695|600822|000069|600463|000521|000582|000713|600967|002040|600577|000679|600300|600359|600961|002010|600082|000903|600815|600510|000591|600824|600168|000510|600803|600496|000965|600679|002001,
