date,num_target,num_held,target,held,buy_skipped_limit_up,sold_out,sell_skipped_limit_down
2006-01-04,0,0,,,,,
2006-02-06,20,20,600845|600703|600794|600340|600617|600558|600490|600575|600435|000591|600502|600109|600518|600368|600246|000967|600346|600594|000711|600988,000591|000711|000967|600109|600246|600340|600346|600368|600435|600490|600502|600518|600558|600575|600594|600617|600703|600794|600845|600988,,,
2006-03-01,20,20,600845|600703|600711|000516|600577|600246|600435|600490|600346|600794|600617|600575|000591|600382|600255|600109|600310|600558|600527|600368,000516|000591|600109|600246|600255|600310|600346|600368|600382|600435|600490|600527|600558|600575|600577|600617|600703|600711|600794|600845,,600340|600502|600518|000967|600594|000711|600988,
2006-04-03,20,20,600845|600703|600575|000591|600109|600370|600310|600353|600382|600568|600617|600502|600518|002003|600368|002014|000981|600516|600975|600255,000591|000981|002003|002014|600109|600255|600310|600353|600368|600370|600382|600502|600516|600518|600568|600575|600617|600703|600845|600975,,600246|600435|600490|600346|600794|600558|600711|000516|600577|600527,
2006-05-08,20,20,600703|600346|002003|000516|002014|600285|600353|600109|600577|000981|600988|600446|600368|600516|600559|600518|600568|002035|600370|600252,000516|000981|002003|002014|002035|600109|600252|600285|600346|600353|600368|600370|600446|600516|600518|600559|600568|600577|600703|600988,,600845|600575|000591|600310|600382|600617|600255|600502|600975,
2006-06-01,20,20,600703|600577|600518|600527|000516|002014|600446|600285|600353|600516|002003|600109|600452|600562|600988|000981|600568|600310|002038|002004,000516|000981|002003|002004|002014|002038|600109|600285|600310|600353|600446|600452|600516|600518|600527|600562|600568|600577|600703|600988,,600368|600370|600346|600559|002035|600252,
2006-07-03,20,20,600711|600703|000516|002014|600527|600516|600353|600801|002038|600568|600452|600109|600285|002004|002003|600490|600988|600252|600577|002050,000516|002003|002004|002014|002038|002050|600109|600252|600285|600353|600452|600490|600516|600527|600568|600577|600703|600711|600801|600988,,600518|600446|000981|600562|600310,
2006-08-01,20,20,600703|600845|002014|600452|600516|600353|600261|002004|600305|600109|600116|600285|600673|600575|002007|002003|002038|600988|002019|600513,002003|002004|002007|002014|002019|002038|600109|600116|600261|600285|600305|600353|600452|600513|600516|600575|600673|600703|600845|600988,,000516|600527|600568|600577|600711|600801|600490|600252|002050,
2006-09-01,20,20,600703|002014|600575|002004|600516|600577|002030|600801|600310|600157|600353|600252|600562|600285|600673|600116|600988|600346|000712|000516,000516|000712|002004|002014|002030|600116|600157|600252|600285|600310|600346|600353|600516|600562|600575|600577|600673|600703|600801|600988,,600452|600109|002003|002038|600845|600261|600305|002007|002019|600513,
2006-10-09,20,20,600845|600577|600575|002030|600499|002044|600310|600562|002020|002014|600351|600285|600801|000516|002035|600346|600568|600116|600478|600477,000516|002014|002020|002030|002035|002044|600116|600285|600310|600346|600351|600477|600478|600499|600562|600568|600575|600577|600801|600845,,600703|002004|600516|600353|600673|600988|600157|600252|000712,
2006-11-01,20,20,600703|600845|002030|002044|000516|002050|600562|600478|002014|600157|600368|002038|600988|600373|600116|600461|600346|600167|600513|002004,000516|002004|002014|002030|002038|002044|002050|600116|600157|600167|600346|600368|600373|600461|600478|600513|600562|600703|600845|600988,,600577|600575|600310|600285|600801|600499|002020|600351|002035|600568|600477,
