date,nav,num_held
2015-01-05,0.999,0
2015-01-06,1.0257223766533863,30
2015-01-07,1.0221971338446396,30
2015-01-08,1.0206129214066315,30
2015-01-09,1.0166054898664356,30
2015-01-12,1.015664851987702,30
2015-01-13,1.0444626104817132,30
2015-01-14,1.0366972133594328,30
2015-01-15,1.0334364664681266,30
2015-01-16,1.0543814818600599,30
2015-01-19,1.0382631158953912,30
2015-01-20,1.083065473752625,30
2015-01-21,1.111312766240401,30
2015-01-22,1.1344627991451597,30
2015-01-23,1.1100867458470978,30
2015-01-26,1.131366617744939,30
2015-01-27,1.1363682923724252,30
2015-01-28,1.141089483790045,30
2015-01-29,1.1374030632720302,30
2015-01-30,1.1356212187663597,30
2015-02-02,1.1400516949508093,30
2015-02-03,1.1636267709299026,30
2015-02-04,1.1606784746782415,30
2015-02-05,1.1628135000908453,30
2015-02-06,1.1251305044822306,30
2015-02-09,1.116338320605503,30
2015-02-10,1.127717892892751,30
2015-02-11,1.1404147996482374,30
2015-02-12,1.1481962057620039,30
2015-02-13,1.1732123545385154,30
2015-02-16,1.2024454340959034,30
2015-02-17,1.2104320080587707,30
2015-02-25,1.1997596177084715,30
2015-02-26,1.2057836525179242,30
2015-02-27,1.2172428620914768,30
2015-03-02,1.246206882923899,30
2015-03-03,1.2281136667329642,30
2015-03-04,1.2525844097148326,30
2015-03-05,1.2722700315877438,30
2015-03-06,1.253817227800269,30
2015-03-09,1.2724089847013669,30
2015-03-10,1.2888061454953237,30
2015-03-11,1.302362293156204,30
2015-03-12,1.290336345454498,30
2015-03-13,1.316169386971476,30
2015-03-16,1.3604492755452406,30
2015-03-17,1.3836205471724794,30
2015-03-18,1.417999337052912,30
2015-03-19,1.4161674689560473,30
2015-03-20,1.4385725869933683,30
2015-03-23,1.491489110932702,30
2015-03-24,1.4992069109486375,30
2015-03-25,1.517622981097747,30
2015-03-26,1.4770494228565574,30
2015-03-27,1.495630971115068,30
2015-03-30,1.4999507573072968,30
2015-03-31,1.5125700092663714,30
2015-04-01,1.5651901577084548,30
2015-04-02,1.616270161445187,30
2015-04-03,1.655434321325508,30
2015-04-07,1.7042301705925482,30
2015-04-08,1.6708583666251275,30
2015-04-09,1.649000009936015,30
2015-04-10,1.7100869106529801,30
2015-04-13,1.76467719508361,30
2015-04-14,1.753252069593284,30
2015-04-15,1.6591354907891456,30
2015-04-16,1.6738434050016364,30
2015-04-17,1.6789438880546241,30
2015-04-20,1.6376744159558263,30
2015-04-21,1.7122456602702196,30
2015-04-22,1.7734905466295317,30
2015-04-23,1.7873348442378474,30
2015-04-24,1.78988418572586,30
2015-04-27,1.7847161029045562,30
2015-04-28,1.714499997864221,30
2015-04-29,1.7430587123299683,30
2015-04-30,1.7494478347528228,30
2015-05-04,1.7444984122588483,30
2015-05-05,1.6840434458159002,25
2015-05-06,1.6552782102252899,25
2015-05-07,1.620458093551942,25
2015-05-08,1.6855844665401754,25
2015-05-11,1.7605953637164249,25
2015-05-12,1.78428163419253,25
2015-05-13,1.8006813411973288,25
2015-05-14,1.8263560432559225,25
2015-05-15,1.794409326610183,25
2015-05-18,1.8466435451307333,25
2015-05-19,1.8914685004164218,25
2015-05-20,1.9232804457098793,25
2015-05-21,2.0103125889342057,25
2015-05-22,2.0541252279222704,25
2015-05-25,2.1023774083742115,25
2015-05-26,2.1872431339274847,25
2015-05-27,2.231411067686767,25
2015-05-28,2.1165984698877343,25
2015-05-29,2.133490140857723,25
2015-06-01,2.217450884252641,25
2015-06-02,2.2553803192585606,15
2015-06-03,2.260956117235155,15
2015-06-04,2.250631810433891,15
2015-06-05,2.3303593689603717,15
2015-06-08,2.332962101731114,15
2015-06-09,2.3265398321115103,15
2015-06-10,2.3737958231721876,15
2015-06-11,2.4243803009785316,15
2015-06-12,2.469538856223176,15
2015-06-15,2.414917517342565,15
2015-06-16,2.3155780664883374,15
2015-06-17,2.3833257754358437,15
2015-06-18,2.299680380800776,15
2015-06-19,2.1216021106178133,15
2015-06-23,2.1828254787211465,15
2015-06-24,2.2461243238442945,15
2015-06-25,2.1340575957331795,15
2015-06-26,1.9337876669414684,15
2015-06-29,1.808257336393748,15
2015-06-30,1.9461449091521197,15
2015-07-01,1.856952423696644,15
2015-07-02,1.7478581488579394,30
2015-07-03,1.6461812984096023,30
2015-07-06,1.5779842727030127,30
2015-07-07,1.4234118797045208,30
2015-07-08,1.35060008222547,30
2015-07-09,1.4779997377108827,30
2015-07-10,1.6220672724310363,30
2015-07-13,1.779482303522596,29
2015-07-14,1.831856199095698,29
2015-07-15,1.6954439175683451,29
2015-07-16,1.7311786210568934,29
2015-07-17,1.858457734248038,29
2015-07-20,1.9030054870409236,29
2015-07-21,1.9525805333745134,29
2015-07-22,1.9785162191738541,29
2015-07-23,2.07714594734846,29
2015-07-24,2.030911993514055,29
2015-07-27,1.835864808970755,29
2015-07-28,1.7629628126959085,29
2015-07-29,1.8801232226916504,29
2015-07-30,1.8348534407185226,29
2015-07-31,1.8014764971508848,29
2015-08-03,1.717838929776128,29
2015-08-04,1.856209671888366,30
2015-08-05,1.8786793647706042,30
2015-08-06,1.894358749494049,30
2015-08-07,1.9627575291458264,30
2015-08-10,2.0595098067202406,30
2015-08-11,2.0543923350667836,30
2015-08-12,2.001254005701026,30
2015-08-13,2.0652436155387393,30
2015-08-14,2.09064057746819,30
2015-08-17,2.1125933279838893,30
2015-08-18,1.9428745891761323,30
2015-08-19,2.031258408640228,30
2015-08-20,1.9466190204254321,30
2015-08-21,1.8170828114933808,30
2015-08-24,1.6367094329084315,30
2015-08-25,1.4893769204959943,30
2015-08-26,1.4203414392101472,30
2015-08-27,1.488797980485177,30
2015-08-28,1.6025884784429978,30
2015-08-31,1.533770412305319,30
2015-09-01,1.4223911939941805,30
2015-09-02,1.3455073824496349,30
2015-09-07,1.3854364042723226,30
2015-09-08,1.4828840843842084,30
2015-09-09,1.5575595233699777,30
2015-09-10,1.5172175883610224,30
2015-09-11,1.539293279677139,30
2015-09-14,1.3914111099171438,30
2015-09-15,1.3080984192591611,30
2015-09-16,1.4319866245865325,30
2015-09-17,1.4078832328407012,30
2015-09-18,1.4415158465550033,30
2015-09-21,1.5162601722879931,30
2015-09-22,1.5471249698549145,30
2015-09-23,1.5376922292545878,30
2015-09-24,1.5647403763461396,30
2015-09-25,1.4889565516540393,30
2015-09-28,1.5495529996398947,30
2015-09-29,1.533436284323745,30
2015-09-30,1.5387179778252156,30
2015-10-08,1.62111963380601,30
2015-10-09,1.6545282594388757,30
2015-10-12,1.7389188976455365,30
2015-10-13,1.7817571839520447,30
2015-10-14,1.774286428467256,30
2015-10-15,1.8525114217694245,30
2015-10-16,1.8941398461442567,30
2015-10-19,1.8861897922594841,30
2015-10-20,1.929869986261874,30
2015-10-21,1.776970305418231,30
2015-10-22,1.8760307153027196,30
2015-10-23,1.960908901188613,30
2015-10-26,1.990338943015098,30
2015-10-27,2.0168294443644386,30
2015-10-28,1.9875017775207187,30
2015-10-29,2.0320856390875695,30
2015-10-30,2.0462724889055695,30
2015-11-02,2.041405993640374,30
2015-11-03,2.0719610131948802,30
2015-11-04,2.1832224298984277,30
2015-11-05,2.170358726826056,30
2015-11-06,2.247323765358894,30
2015-11-09,2.311197973321689,30
2015-11-10,2.3098568308345384,30
2015-11-11,2.405426109655433,30
2015-11-12,2.463299264058364,30
2015-11-13,2.365760298739477,30
2015-11-16,2.4146125367215068,30
2015-11-17,2.3993939698823787,30
2015-11-18,2.3530065122812256,30
2015-11-19,2.45857783566332,30
2015-11-20,2.497292633900494,30
2015-11-23,2.468673070143791,30
2015-11-24,2.565472998982061,30
2015-11-25,2.6271486052196806,30
2015-11-26,2.606845409094942,30
2015-11-27,2.448401317595907,30
2015-11-30,2.542663460792191,30
2015-12-01,2.5176829515800674,30
2015-12-02,2.5279273857317834,30
2015-12-03,2.5860398225775647,30
2015-12-04,2.5596651980952028,30
2015-12-07,2.6044651682539897,30
2015-12-08,2.5637579754703643,30
2015-12-09,2.543832420078277,30
2015-12-10,2.5262113079178934,30
2015-12-11,2.4965507326357734,30
2015-12-14,2.552532070180254,30
2015-12-15,2.5726099584742315,30
2015-12-16,2.5845926086889146,30
2015-12-17,2.673553196208129,30
2015-12-18,2.6714861137126262,30
2015-12-21,2.7132719828447662,30
2015-12-22,2.7395210558463874,30
2015-12-23,2.7098763907387236,30
2015-12-24,2.7162140003118926,30
2015-12-25,2.73873720334151,30
2015-12-28,2.6729894236935205,30
2015-12-29,2.7081502701705733,30
2015-12-30,2.7372705295263495,30
2015-12-31,2.6974165645245587,30
2016-01-04,2.4491458001834614,30
2016-01-05,2.421768188708905,30
2016-01-06,2.474979492761533,30
2016-01-07,2.236195370737381,30
2016-01-08,2.2714387429288796,30
2016-01-11,2.113429219921694,30
2016-01-12,2.1299901070727207,30
2016-01-13,2.0549664894386757,30
2016-01-14,2.1495230680057156,30
2016-01-15,2.066871463047202,30
2016-01-18,2.0990484622729846,30
2016-01-19,2.182901840646437,30
2016-01-20,2.167326400365377,30
2016-01-21,2.0628439559343317,30
2016-01-22,2.096139825225356,30
2016-01-25,2.119728329354006,30
2016-01-26,1.9353790414630567,30
2016-01-27,1.91984593773795,30
2016-01-28,1.8331733764204676,30
2016-01-29,1.9140413113154575,30
2016-02-01,1.9030451307628984,30
2016-02-02,1.985453136143094,30
2016-02-03,2.00626037778142,30
2016-02-04,2.0664688969423284,30
2016-02-05,2.031322608780096,30
2016-02-15,2.0236783979720805,30
2016-02-16,2.1288829622060192,30
2016-02-17,2.1715311266717956,30
2016-02-18,2.2036088866647536,30
2016-02-19,2.2022249305379615,30
2016-02-22,2.25676245902713,30
2016-02-23,2.2348128270252405,30
2016-02-24,2.215987022244232,30
2016-02-25,2.031660805944156,30
2016-02-26,2.0131998074803916,30
2016-02-29,1.871882468790498,30
2016-03-01,1.9488749979923592,30
2016-03-02,2.0623032705826008,29
2016-03-03,2.0668756382422697,29
2016-03-04,1.9690906039263716,29
2016-03-07,2.024755303638029,29
2016-03-08,2.041013361261529,29
2016-03-09,1.9942319602560756,29
2016-03-10,1.9633865819928593,29
2016-03-11,1.975150732450232,29
2016-03-14,2.060798582327376,29
2016-03-15,2.0441671883496455,29
2016-03-16,2.0150985999978857,29
2016-03-17,2.1027177512895086,29
2016-03-18,2.1950706864979566,29
2016-03-21,2.261974563061033,29
2016-03-22,2.2450466353355085,29
2016-03-23,2.296883575922171,29
2016-03-24,2.285759520425883,29
2016-03-25,2.305904211728923,29
2016-03-28,2.2704651981135977,29
2016-03-29,2.214812115428091,29
2016-03-30,2.3160725764030285,29
2016-03-31,2.341893062869634,29
2016-04-01,2.3240826951516036,29
2016-04-05,2.391912942109238,30
2016-04-06,2.4192556694836425,30
2016-04-07,2.39091593920436,30
2016-04-08,2.377745635162814,30
2016-04-11,2.460748561563558,30
2016-04-12,2.432208187314959,30
2016-04-13,2.4609977739783027,30
2016-04-14,2.491037508735552,30
2016-04-15,2.5002763271407136,30
2016-04-18,2.4514440093971843,30
2016-04-19,2.4595649187922666,30
2016-04-20,2.3316760375256957,30
2016-04-21,2.2954175626078457,30
2016-04-22,2.3243885872635484,30
2016-04-25,2.31057950996984,30
2016-04-26,2.3518342869224784,30
2016-04-27,2.3492837534559556,30
2016-04-28,2.3360405541766833,30
2016-04-29,2.3409663285018723,30
2016-05-03,2.406832082913559,30
2016-05-04,2.4070115847159794,30
2016-05-05,2.4154003418545504,30
2016-05-06,2.318714537512547,30
2016-05-09,2.233013912948646,30
2016-05-10,2.2314046874498894,30
2016-05-11,2.2231715531809444,30
2016-05-12,2.2147154687982917,30
2016-05-13,2.219867201656599,30
2016-05-16,2.2569629824461033,30
2016-05-17,2.2526156938904127,30
2016-05-18,2.1900008557842234,30
2016-05-19,2.192117820240483,30
2016-05-20,2.218765770074716,30
2016-05-23,2.2549679144450163,30
2016-05-24,2.2302601156984005,30
2016-05-25,2.229213379929335,30
2016-05-26,2.226803284761854,30
2016-05-27,2.2303662824289097,30
2016-05-30,2.228828086634025,30
2016-05-31,2.3259768206478255,30
2016-06-01,2.3365055864446798,30
2016-06-02,2.3664691031084817,30
2016-06-03,2.388882403931688,30
2016-06-06,2.398457060051566,30
2016-06-07,2.4081780251688465,30
2016-06-08,2.3928446391620306,30
2016-06-13,2.2679956342565033,30
2016-06-14,2.2834256019404484,30
2016-06-15,2.3747592133177178,30
2016-06-16,2.366498640776599,30
2016-06-17,2.3941879471498995,30
2016-06-20,2.418163469955358,30
2016-06-21,2.370541872572982,30
2016-06-22,2.4031715515843097,30
2016-06-23,2.3908673769498794,30
2016-06-24,2.3876912056583475,30
2016-06-27,2.4389485030398412,30
2016-06-28,2.466985826504255,30
2016-06-29,2.47396852824997,30
2016-06-30,2.4662142155307905,30
2016-07-01,2.4626175208896486,30
2016-07-04,2.507138604328773,30
2016-07-05,2.5184208239054233,30
2016-07-06,2.530727556493339,30
2016-07-07,2.5414251185104373,30
2016-07-08,2.529910867255542,30
2016-07-11,2.5188260496451957,30
2016-07-12,2.555342436164547,30
2016-07-13,2.569068093082704,30
2016-07-14,2.5745474860220607,30
2016-07-15,2.567148847194983,30
2016-07-18,2.558396720129518,30
2016-07-19,2.573188356797248,30
2016-07-20,2.5968580769757263,30
2016-07-21,2.604534365831027,30
2016-07-22,2.5918779586464846,30
2016-07-25,2.596618822103702,30
2016-07-26,2.629138274953804,30
2016-07-27,2.5063560381051775,30
2016-07-28,2.503762285187882,30
2016-07-29,2.5044226163528287,30
2016-08-01,2.455838648505999,30
2016-08-02,2.4764155863417097,30
2016-08-03,2.487041714424084,30
2016-08-04,2.508931154632456,30
2016-08-05,2.485543424921863,30
2016-08-08,2.514284718575508,30
2016-08-09,2.5278126115389403,30
2016-08-10,2.516832133909823,30
2016-08-11,2.4775800199647935,30
2016-08-12,2.510450423120951,30
2016-08-15,2.5852892257908695,30
2016-08-16,2.6063756311370123,30
2016-08-17,2.629631628208261,30
2016-08-18,2.624210396743464,30
2016-08-19,2.631878381250557,30
2016-08-22,2.5915110791380873,30
2016-08-23,2.609519401597819,30
2016-08-24,2.6117453522752596,30
2016-08-25,2.5941415781154693,30
2016-08-26,2.5985731848763614,30
2016-08-29,2.605711238588118,30
2016-08-30,2.609811925203324,30
2016-08-31,2.6076078535532234,30
2016-09-01,2.591575886248375,30
2016-09-02,2.594054344350799,30
2016-09-05,2.609052969095713,30
2016-09-06,2.6670175390385626,30
2016-09-07,2.6572822762308976,30
2016-09-08,2.673654165732808,30
2016-09-09,2.65040011785944,30
2016-09-12,2.566462297463462,30
2016-09-13,2.584028663165107,30
2016-09-14,2.569460600907349,30
2016-09-19,2.6041079168621533,30
2016-09-20,2.6027820123029635,30
2016-09-21,2.611981776011219,30
2016-09-22,2.62243044729743,30
2016-09-23,2.617233679655618,30
2016-09-26,2.5533748769661315,30
2016-09-27,2.5819953548221153,30
2016-09-28,2.5906440433190547,30
2016-09-29,2.612227045966254,30
2016-09-30,2.618555979827914,30
2016-10-10,2.6630377041734885,30
2016-10-11,2.671430351219988,29
2016-10-12,2.6869015648227124,29
2016-10-13,2.686575447270976,29
2016-10-14,2.6845502137875514,29
2016-10-17,2.6570481281337734,29
2016-10-18,2.712400737386995,29
2016-10-19,2.6969467810849292,29
2016-10-20,2.696926874608415,29
2016-10-21,2.6773227106789603,29
2016-10-24,2.69816715840998,29
2016-10-25,2.708571058691599,29
2016-10-26,2.6988723968868773,29
2016-10-27,2.709389962657406,29
2016-10-28,2.6847794997168686,29
2016-10-31,2.6878404910054066,29
2016-11-01,2.725681742243673,29
2016-11-02,2.7332370518631244,30
2016-11-03,2.7513803403268264,30
2016-11-04,2.7477190024383895,30
2016-11-07,2.7354271446496368,30
2016-11-08,2.751416704616851,30
2016-11-09,2.728376115844797,30
2016-11-10,2.7866005375820686,30
2016-11-11,2.818154557014922,30
2016-11-14,2.8187663576144986,30
2016-11-15,2.8280912943712915,30
2016-11-16,2.8246794381027995,30
2016-11-17,2.808512478445716,30
2016-11-18,2.802408692018067,30
2016-11-21,2.8274382710007115,30
2016-11-22,2.8534946802131276,30
2016-11-23,2.8226712206181133,30
2016-11-24,2.7970752501125444,30
2016-11-25,2.79429871287781,30
2016-11-28,2.786027098300156,30
2016-11-29,2.7650093975622507,30
2016-11-30,2.7682393975697854,30
2016-12-01,2.7946258675380586,30
2016-12-02,2.7475529248352877,30
2016-12-05,2.7324216484370227,30
2016-12-06,2.7338685581295716,30
2016-12-07,2.775304034824225,30
2016-12-08,2.7762711960858746,30
2016-12-09,2.758509032835334,30
2016-12-12,2.60926478748664,30
2016-12-13,2.6194110833228965,30
2016-12-14,2.601796126246015,30
2016-12-15,2.627587143306483,30
2016-12-16,2.659373885263755,30
2016-12-19,2.6636695502708894,30
2016-12-20,2.6510257506073485,30
2016-12-21,2.6709383216190044,30
2016-12-22,2.672609262731007,30
2016-12-23,2.637736495738502,30
2016-12-26,2.648918089106759,30
2016-12-27,2.654085138078483,30
2016-12-28,2.643587609310479,30
2016-12-29,2.6213330536566932,30
2016-12-30,2.6293126207600475,30
2017-01-03,2.6513302287373106,30
2017-01-04,2.6832869170246574,30
2017-01-05,2.6674770265418877,30
2017-01-06,2.6537387738622074,30
2017-01-09,2.668578762498809,30
2017-01-10,2.665051645362014,30
2017-01-11,2.6254331401623743,30
2017-01-12,2.5966582341591136,30
2017-01-13,2.5553092336024967,30
2017-01-16,2.463768134292196,30
2017-01-17,2.485454865387002,30
2017-01-18,2.4779296149681977,30
2017-01-19,2.465300450576245,30
2017-01-20,2.4992153302826376,30
2017-01-23,2.521757323929789,30
2017-01-24,2.5166309646697176,30
2017-01-25,2.5206946516616546,30
2017-01-26,2.5338300673486382,30
2017-02-03,2.522248848687842,30
2017-02-06,2.552606853228039,30
2017-02-07,2.5642983607980487,30
2017-02-08,2.582115793121137,30
2017-02-09,2.6078211372580666,30
2017-02-10,2.5982767232731616,30
2017-02-13,2.627296525195719,30
2017-02-14,2.6192720828569285,30
2017-02-15,2.5996879876793355,30
2017-02-16,2.6173973820341625,30
2017-02-17,2.5994373710211587,30
2017-02-20,2.631929707358107,30
2017-02-21,2.6516252882735607,30
2017-02-22,2.6634111306540222,30
2017-02-23,2.6671864484859307,30
2017-02-24,2.6754117835356075,30
2017-02-27,2.6522661127476304,30
2017-02-28,2.6628547574874344,30
2017-03-01,2.6836660168002844,30
2017-03-02,2.6763422368926237,30
2017-03-03,2.6959446078921236,30
2017-03-06,2.742987223904134,30
2017-03-07,2.752228015831169,30
2017-03-08,2.7323671386996637,30
2017-03-09,2.7246294019608017,30
2017-03-10,2.745152859294322,30
2017-03-13,2.7573865043614942,30
2017-03-14,2.754244628610356,30
2017-03-15,2.7550035636103445,30
2017-03-16,2.788923871041309,30
2017-03-17,2.7725555705753226,30
2017-03-20,2.7891541481888154,30
2017-03-21,2.7940087246804866,30
2017-03-22,2.787215484531107,30
2017-03-23,2.780605795220676,30
2017-03-24,2.7886635789554464,30
2017-03-27,2.789052115566249,30
2017-03-28,2.781645220827724,30
2017-03-29,2.7400560778880934,30
2017-03-30,2.691966076642478,30
2017-03-31,2.722274186376348,30
2017-04-05,2.7717330851566477,30
2017-04-06,2.7899766030832454,30
2017-04-07,2.788132294950007,30
2017-04-10,2.7401766187056946,30
2017-04-11,2.744599651667131,30
2017-04-12,2.7380753319859936,30
2017-04-13,2.7672580248516594,30
2017-04-14,2.735062782538765,30
2017-04-17,2.6894110151364297,30
2017-04-18,2.6837008556508657,30
2017-04-19,2.6602519377576535,30
2017-04-20,2.6614807112003964,30
2017-04-21,2.6388362634645715,30
2017-04-24,2.5685114299684697,30
2017-04-25,2.5706323831590057,30
2017-04-26,2.557951429467748,30
2017-04-27,2.556823751870562,30
2017-04-28,2.5648757175113035,30
2017-05-02,2.5562462169607194,30
2017-05-03,2.5513364743689078,30
2017-05-04,2.5564595039031364,30
2017-05-05,2.5264569704363766,30
2017-05-08,2.4811371815816474,30
2017-05-09,2.4873669764096054,30
2017-05-10,2.437522506816202,30
2017-05-11,2.421970154355093,30
2017-05-12,2.428210231821953,30
2017-05-15,2.42388491473822,30
2017-05-16,2.4829403936545535,30
2017-05-17,2.481775589691363,30
2017-05-18,2.4606799935637147,30
2017-05-19,2.4509662452725998,30
2017-05-22,2.405527039530112,30
2017-05-23,2.3485918416050757,30
2017-05-24,2.354221473617294,30
2017-05-25,2.379376364024549,30
2017-05-26,2.385337604854081,30
2017-05-31,2.3924147477723063,30
2017-06-01,2.3310547434976208,30
2017-06-02,2.3643728094202885,30
2017-06-05,2.3960653231401885,30
2017-06-06,2.423693416168268,30
2017-06-07,2.4870983449701,30
2017-06-08,2.484069238409426,30
2017-06-09,2.4823722317117265,30
2017-06-12,2.429785281908997,30
2017-06-13,2.4783455043402847,30
2017-06-14,2.48590170920755,30
2017-06-15,2.521466087345887,30
2017-06-16,2.5101917026036897,30
2017-06-19,2.519299422435139,30
2017-06-20,2.513800187578211,30
2017-06-21,2.5076253394761134,30
2017-06-22,2.475464506913945,30
2017-06-23,2.4757573590702933,30
2017-06-26,2.5035098719503837,30
2017-06-27,2.4986376614870203,30
2017-06-28,2.470112393856934,30
2017-06-29,2.4896279939504096,30
2017-06-30,2.508877759748233,30
2017-07-03,2.5266996321439485,30
2017-07-04,2.5066555119490284,30
2017-07-05,2.5550054963079187,30
2017-07-06,2.553691282858554,30
2017-07-07,2.593706898691416,29
2017-07-10,2.550150041954537,29
2017-07-11,2.4955372811265066,29
