date,num_target,num_held,target,held,buy_skipped_limit_up,sold_out,sell_skipped_limit_down
2006-01-04,0,0,,,,,
2006-02-06,20,19,600563|600000|600331|600967|600383|000012|600332|000888|000554|600990|000525|600033|000157|000612|600422|600318|600458|000920|600459|600096,000012|000157|000525|000554|000612|000888|000920|600000|600033|600096|600318|600331|600332|600383|600422|600458|600563|600967|600990,600459,,
2006-03-01,20,20,000933|600775|000831|600345|000657|000833|000612|600489|600655|600658|600459|000937|600157|600552|000783|600720|600674|600192|000758|600495,000612|000657|000758|000783|000831|000833|000933|000937|600157|600192|600345|600459|600489|600495|600552|600655|600658|600674|600720|600775,,600563|600000|600331|600967|600383|000012|600332|000888|000554|600990|000525|600033|000157|600422|600318|600458|000920|600096,
2006-04-03,20,20,600639|600489|600331|600663|000758|000031|600348|600531|000009|000923|600330|000029|600693|600675|600121|000573|600523|600648|600807|600644,000009|000029|000031|000573|000758|000923|600121|600330|600331|600348|600489|600523|600531|600639|600644|600648|600663|600675|600693|600807,,000612|000933|600775|000831|600345|000657|000833|600655|600658|600459|000937|600157|600552|000783|600720|600674|600192|600495,
2006-05-08,20,19,600531|600594|600586|600791|600331|600547|600871|600031|000554|000929|000548|600639|000668|000520|002010|000881|600603|600725|000920|000997,000520|000548|000554|000668|000881|000920|000929|000997|002010|600031|600331|600531|600586|600594|600603|600639|600725|600791|600871,600547,600489|000758|600663|000031|600348|000009|000923|600330|000029|600693|600675|600121|000573|600523|600648|600807|600644,
2006-06-01,20,17,000701|600331|000582|600100|600812|000975|600975|600243|600667|002011|600678|000937|002028|600458|600395|000703|600770|600518|000404|000553,000582|000701|000703|000937|000975|002011|002028|600100|600243|600331|600395|600458|600518|600678|600770|600812|600975,600667|000404|000553,600531|600639|600594|600586|600791|600871|600031|000554|000929|000548|000668|000520|002010|000881|600603|600725|000920|000997,
2006-07-03,20,19,600547|600331|002042|002020|002014|600353|002043|002034|000711|000751|600111|002015|600303|600233|002006|000665|000065|000937|600172|000833,000065|000665|000711|000751|000833|000937|002006|002014|002015|002020|002034|002042|002043|600111|600172|600233|600303|600331|600353,600547,000701|000582|600100|600812|000975|600975|600243|002011|600678|002028|600458|600395|000703|600770|600518,
2006-08-01,20,20,000665|000917|002015|600980|000831|002046|600367|002026|600547|600586|600160|000422|000922|000768|600416|600639|600482|000060|002044|600563,000060|000422|000665|000768|000831|000917|000922|002015|002026|002044|002046|600160|600367|600416|600482|600547|600563|600586|600639|600980,,600331|000937|002042|002020|002014|600353|002043|002034|000711|000751|600111|600303|600233|002006|000065|600172|000833,
2006-09-01,20,20,600356|600279|600420|600159|600710|000962|000608|600488|000695|600822|600531|000069|600330|600463|000521|000582|000713|600482|600967|600648,000069|000521|000582|000608|000695|000713|000962|600159|600279|600330|600356|600420|600463|600482|600488|600531|600648|600710|600822|600967,,000665|002015|000917|600980|000831|002046|600367|002026|600547|600586|600160|000422|000922|000768|600416|600639|000060|002044|600563,
2006-10-09,20,20,000558|600159|600067|000031|600745|600791|600862|000878|000060|000608|600266|000002|600590|600325|600288|600681|600648|600675|002019|600894,000002|000031|000060|000558|000608|000878|002019|600067|600159|600266|600288|600325|600590|600648|600675|600681|600745|600791|600862|600894,,600482|600356|600279|600420|600710|000962|600488|000695|600822|600531|000069|600330|600463|000521|000582|000713|600967,
2006-11-01,20,20,000837|000897|600681|600745|600151|000404|600717|600016|600732|000652|600106|600176|600560|002038|000401|600796|600761|000930|600148|600530,000401|000404|000652|000837|000897|000930|002038|600016|600106|600148|600151|600176|600530|600560|600681|600717|600732|600745|600761|600796,,600159|000608|600648|000558|600067|000031|600791|600862|000878|000060|600266|000002|600590|600325|600288|600675|002019|600894,
