year,return
2006,0.20755247958384793
2007,0.648674538710978
2008,-0.1572585035109878
2009,0.4819187011186512
2010,0.21171470410438675
2011,-0.22374865183698678
2012,0.019517656303923436
2013,0.3175621230050767
2014,0.25499913526932194
2015,0.891431182849691
2016,-0.059126098916493786
2017,-0.08135364984049243
2018,-0.038359207221414726
2019,0.08277359010620056
2020,0.07738262109065186
2021,0.1868938651652532
2022,-0.0033579050881219485
2023,0.01972887359138986
2024,-0.008210546164546417
