year,return
2006,0.4266280155786446
2007,1.229185803180783
2008,-0.7276387499116825
2009,0.25202840571167684
2010,0.2036990292330052
2011,-0.4221068953965825
2012,0.054494988436943226
2013,0.42876255059172674
2014,0.02934865693695632
2015,0.603837540282631
2016,-0.10268169142828332
2017,-0.010683737998019804
2018,-0.2862830603978679
2019,0.7832933258280732
2020,-0.14927335446347867
2021,0.22777965292491564
2022,-0.1154368651579385
2023,0.09826344590773783
2024,0.14914537775572834
2025,0.003699705092037764
2026,0.06678616219017997
