date,pos_ratio
2006-01-31,
2006-02-28,
2006-03-31,
2006-04-30,0.3
2006-05-31,0.3
2006-06-30,0.3
2006-07-31,0.4213135519221907
2006-08-31,0.5507314448788663
2006-09-30,0.6284057681899695
2006-10-31,0.702288729666861
2006-11-30,0.7026376262414695
2006-12-31,0.6806976404134416
2007-01-31,0.6124108627999434
2007-02-28,0.5458491409216206
2007-03-31,0.49860070165613757
2007-04-30,0.4730359587102593
2007-05-31,0.45889833120634704
2007-06-30,0.41589299115233186
2007-07-31,0.38589372726629734
2007-08-31,0.37344183516122165
2007-09-30,0.401293372330738
2007-10-31,0.42261909526185454
2007-11-30,0.3858039910773295
2007-12-31,0.3937485791686411
2008-01-31,0.36561300491200455
2008-02-29,0.3459237147263192
2008-03-31,0.332143960366115
2008-04-30,0.3224994788651311
2008-05-31,0.31574900150585694
2008-06-30,0.3110239905624686
2008-07-31,0.3077166412601129
2008-08-31,0.305401574339106
2008-09-30,0.30378106551217426
2008-10-31,0.30264672796146797
2008-11-30,0.30185270080357185
2008-12-31,0.30129688626550155
2009-01-31,0.3121030876882576
2009-02-28,0.3762066188213824
2009-03-31,0.42251513372161653
2009-04-30,0.4392396896660087
2009-05-31,0.48904091354237217
2009-06-30,0.5463484510203176
2009-07-31,0.5764928858154862
2009-08-31,0.4935449831029174
2009-09-30,0.43548147005776583
2009-10-31,0.43633270246899025
2009-11-30,0.45007473378236545
2009-12-31,0.4781601250848761
2010-01-31,0.4457307888703894
2010-02-28,0.43717503050967793
2010-03-31,0.44938399675544455
2010-04-30,0.404568796577403
2010-05-31,0.37319815703999215
2010-06-30,0.3512387096515414
2010-07-31,0.335867096620617
2010-08-31,0.39705035693826846
2010-09-30,0.563487347398461
2010-10-31,0.6708647314984368
2010-11-30,0.7064029309006769
2010-12-31,0.7267471740286611
2011-01-31,0.5987230216873299
2011-02-28,0.683994680455324
2011-03-31,0.7632431079461922
2011-04-30,0.6242701755129136
2011-05-31,0.5269891228348234
2011-06-30,0.45889238597251036
2011-07-31,0.41122467017494296
2011-08-31,0.3778572691196111
2011-09-30,0.35450008838233177
2011-10-31,0.3381500618669482
2011-11-30,0.32670504330652855
2011-12-31,0.3186935303144058
2012-01-31,0.3130854712200036
2012-02-29,0.37098080119645915
2012-03-31,0.34968656083737165
2012-04-30,0.5410676155901356
2012-05-31,0.6762166570633337
2012-06-30,0.5633516599440613
2012-07-31,0.48434616196070956
2012-08-31,0.42904231337243137
2012-09-30,0.39032961936066995
2012-10-31,0.3632307335524532
2012-11-30,0.3442615134867096
2012-12-31,0.539509440184565
2013-01-31,0.674338255691049
2013-02-28,0.7692942431457094
2013-03-31,0.8382058200518154
2013-04-30,0.781744074036267
2013-05-31,0.8470708143066282
2013-06-30,0.6829495700146343
2013-07-31,0.5680646990102414
2013-08-31,0.57297319063174
2013-09-30,0.7010812334422195
2013-10-31,0.6857568634095536
2013-11-30,0.780029804386688
2013-12-31,0.7410208630706815
2014-01-31,0.713714604149477
