date,num_target,num_held,target,held,buy_skipped_limit_up,sold_out,sell_skipped_limit_down
2006-01-04,0,0,,,,,
2006-02-06,6,6,002044|002033|002040|600886|600428|000933,000933|002033|002040|002044|600428|600886,,,
2006-03-01,8,8,002044|002033|002040|000550|600886|600428|000933|600010,000550|000933|002033|002040|002044|600010|600428|600886,,,
2006-04-03,7,7,002044|002033|002040|000550|600886|000933|600428,000550|000933|002033|002040|002044|600428|600886,,600010,
2006-05-08,10,10,001696|000550|002022|000155|002025|000937|000912|600428|000933|600096,000155|000550|000912|000933|000937|001696|002022|002025|600096|600428,,002044|002033|002040|600886,
2006-06-01,20,20,600525|002050|001696|600227|002022|600761|000550|000155|600880|600420|002025|000912|000937|600096|600583|600418|600428|600997|600500|000069,000069|000155|000550|000912|000937|001696|002022|002025|002050|600096|600227|600418|600420|600428|600500|600525|600583|600761|600880|600997,,000933,
2006-07-03,20,20,002050|001696|002028|600227|002010|002022|600436|000155|600525|000066|600880|000550|600761|600420|002025|600997|600348|600123|000937|600096,000066|000155|000550|000937|001696|002010|002022|002025|002028|002050|600096|600123|600227|600348|600420|600436|600525|600761|600880|600997,,000912|600428|600583|600418|600500|000069,
2006-08-01,20,20,600276|002028|002022|600525|600436|002050|002010|600829|000731|600880|600761|600420|000550|600227|002025|001696|600348|000937|000155|600997,000155|000550|000731|000937|001696|002010|002022|002025|002028|002050|600227|600276|600348|600420|600436|600525|600761|600829|600880|600997,,600096|000066|600123,
2006-09-01,20,20,600650|002028|600276|002050|002022|002010|001696|002033|600829|600436|600271|600708|000690|000937|600420|600809|600012|000550|000155|600997,000155|000550|000690|000937|001696|002010|002022|002028|002033|002050|600012|600271|600276|600420|600436|600650|600708|600809|600829|600997,,600525|600880|600761|600227|002025|600348|000731,
2006-10-09,20,20,600650|002050|001696|002010|600420|600276|600436|600708|002033|002022|000690|002028|000550|000937|000731|600997|600271|600348|000155|600809,000155|000550|000690|000731|000937|001696|002010|002022|002028|002033|002050|600271|600276|600348|600420|600436|600650|600708|600809|600997,,600829|600012,
2006-11-01,20,20,600845|002050|002010|002033|600650|600525|002003|002049|002028|600725|002046|600517|600276|600420|600439|600708|000987|600227|002048|000731,000731|000987|002003|002010|002028|002033|002046|002048|002049|002050|600227|600276|600420|600439|600517|600525|600650|600708|600725|600845,,001696|600436|002022|000690|000550|000937|600997|600271|000155|600809|600348,
2006-12-01,20,20,002050|002003|002033|002010|002028|600525|600725|002049|002046|600420|600650|600708|002052|600436|600439|600517|600518|000987|600227|600079,000987|002003|002010|002028|002033|002046|002049|002050|002052|600079|600227|600420|600436|600439|600517|600518|600525|600650|600708|600725,,600276|000731|600845|002048,
2007-01-04,20,20,002050|002028|600650|002003|002033|002046|600725|002049|600525|600708|600880|600227|600276|600518|000987|600517|002022|002010|600436|600079,000987|002003|002010|002022|002028|002033|002046|002049|002050|600079|600227|600276|600436|600517|600518|600525|600650|600708|600725|600880,,600420|600439|002052,
2007-02-01,20,20,002003|002050|600650|002049|600525|002010|002046|002052|600276|600725|600517|000987|002022|600439|002028|002033|600436|600880|600420|600271,000987|002003|002010|002022|002028|002033|002046|002049|002050|002052|600271|600276|600420|600436|600439|600517|600525|600650|600725|600880,,600708|600227|600518|600079,
2007-03-01,20,20,002003|002050|002049|600525|600276|002010|002046|002022|000987|002033|600436|600439|600517|600725|002028|600880|600271|600518|600420|002025,000987|002003|002010|002022|002025|002028|002033|002046|002049|002050|600271|600276|600420|600436|600439|600517|600518|600525|600725|600880,,600650|002052,
2007-04-02,20,20,002003|002028|002050|600525|002109|002049|002010|600439|600517|600436|002033|600276|000987|600725|002046|002090|600880|600271|600420|002022,000987|002003|002010|002022|002028|002033|002046|002049|002050|002090|002109|600271|600276|600420|600436|600439|600517|600525|600725|600880,,600518|002025,
2007-05-08,20,20,002029|002101|002108|002096|002003|600993|002028|002100|002091|002109|002033|000987|002090|002004|002038|600276|600439|600517|600527|600880,000987|002003|002004|002028|002029|002033|002038|002090|002091|002096|002100|002101|002108|002109|600276|600439|600517|600527|600880|600993,,002050|600525|002049|002010|600436|600725|002046|600271|600420|002022,
2007-06-01,20,20,002101|002096|002108|002081|002003|002115|002074|002100|002065|600993|002090|002091|002028|002120|002109|002099|002033|002061|600436|002076,002003|002028|002033|002061|002065|002074|002076|002081|002090|002091|002096|002099|002100|002101|002108|002109|002115|002120|600436|600993,,000987|600276|600439|600517|600880|002029|002004|002038|600527,
2007-07-02,20,20,002101|002102|002074|002091|002090|002117|002003|002107|002065|002081|002099|600993|002103|002116|002033|002120|002109|002115|002029|002061,002003|002029|002033|002061|002065|002074|002081|002090|002091|002099|002101|002102|002103|002107|002109|002115|002116|002117|002120|600993,,002096|002108|002100|002028|600436|002076,
2007-08-01,20,20,002102|002101|002117|002108|002107|002096|002086|002090|002120|002003|002081|002116|002109|002074|002099|002091|600993|002036|002033|600436,002003|002033|002036|002074|002081|002086|002090|002091|002096|002099|002101|002102|002107|002108|002109|002116|002117|002120|600436|600993,,002065|002115|002061|002103|002029,
2007-09-03,20,20,002096|002108|002107|002101|002102|002117|002115|002003|002063|002090|002091|002116|002081|002120|002086|002109|002099|002062|002054|002104,002003|002054|002062|002063|002081|002086|002090|002091|002096|002099|002101|002102|002104|002107|002108|002109|002115|002116|002117|002120,,002074|600993|002033|002036|600436,
2007-10-08,20,20,002107|002101|002102|002117|002096|002090|002091|002115|002074|002108|002063|002081|002086|002138|002120|002003|002109|002116|002076|002061,002003|002061|002063|002074|002076|002081|002086|002090|002091|002096|002101|002102|002107|002108|002109|002115|002116|002117|002120|002138,,002099|002062|002054|002104,
2007-11-01,20,20,002102|002107|002096|002115|002108|002074|002101|002063|002120|002091|002086|002138|002081|002065|002117|002061|002104|002014|002076|002007,002007|002014|002061|002063|002065|002074|002076|002081|002086|002091|002096|002101|002102|002104|002107|002108|002115|002117|002120|002138,,002090|002003|002109|002116,
2007-12-03,20,20,002102|002101|002096|002107|002117|002115|002090|002063|002100|002086|002099|002091|002109|002074|002081|002065|002138|002061|002014|002007,002007|002014|002061|002063|002065|002074|002081|002086|002090|002091|002096|002099|002100|002101|002102|002107|002109|002115|002117|002138,,002108|002120|002076|002104,
2008-01-02,20,20,002108|002107|002101|002096|002090|002063|002115|002117|002100|002120|002099|002138|002007|600570|002109|002086|002061|002033|002081|002065,002007|002033|002061|002063|002065|002081|002086|002090|002096|002099|002100|002101|002107|002108|002109|002115|002117|002120|002138|600570,,002102|002091|002074|002014,
2008-02-01,20,20,002096|002107|002090|002120|002101|002081|002138|002063|002099|002102|002115|002007|002065|600436|002109|002062|002117|002061|002104|000987,000987|002007|002061|002062|002063|002065|002081|002090|002096|002099|002101|002102|002104|002107|002109|002115|002117|002120|002138|600436,,002100|002086|002108|600570|002033,
