date,num_target,num_held,target,held,buy_skipped_limit_up,sold_out,sell_skipped_limit_down
2006-01-04,0,0,,,,,
2006-02-06,6,6,002044|002033|002040|600886|000933|600428,000933|002033|002040|002044|600428|600886,,,
2006-03-01,8,8,002033|002044|000933|002040|600886|000550|600428|600010,000550|000933|002033|002040|002044|600010|600428|600886,,,
2006-04-03,7,7,002044|002040|600886|002033|000550|000933|600428,000550|000933|002033|002040|002044|600428|600886,,600010,
2006-05-08,10,10,001696|002022|000933|002025|000550|000155|000937|600428|000912|600096,000155|000550|000912|000933|000937|001696|002022|002025|600096|600428,,002044|002040|600886|002033,
2006-06-01,20,20,002022|600997|600420|002050|000937|002025|600583|600525|600761|600428|000069|600880|600227|000912|001696|600096|000550|000983|000155|600500,000069|000155|000550|000912|000937|000983|001696|002022|002025|002050|600096|600227|600420|600428|600500|600525|600583|600761|600880|600997,,000933,
2006-07-03,20,20,002050|000550|600880|002022|002028|002010|000069|002025|600436|600420|000983|000937|600997|000933|600525|600348|600227|600123|000066|600183,000066|000069|000550|000933|000937|000983|002010|002022|002025|002028|002050|600123|600183|600227|600348|600420|600436|600525|600880|600997,,600428|000912|001696|600096|000155|600583|600761|600500,
2006-08-01,20,20,600436|600348|000933|002028|000937|002025|002010|000550|600183|600525|000731|600596|600276|000983|002050|600123|600761|600420|600997|600829,000550|000731|000933|000937|000983|002010|002025|002028|002050|600123|600183|600276|600348|600420|600436|600525|600596|600761|600829|600997,,600880|002022|000069|600227|000066,
2006-09-01,20,20,600497|000937|600420|600467|600708|000157|600348|000528|600997|600012|600428|000933|000006|002025|000690|002022|600079|002050|001696|600880,000006|000157|000528|000690|000933|000937|001696|002022|002025|002050|600012|600079|600348|600420|600428|600467|600497|600708|600880|600997,,600436|002028|002010|000550|600183|600525|000983|600123|000731|600596|600276|600761|600829,
2006-10-09,20,20,000731|600123|600348|001696|600650|000006|600708|600997|002050|000937|000933|002033|600497|002022|000550|600420|600276|000060|600809|600467,000006|000060|000550|000731|000933|000937|001696|002022|002033|002050|600123|600276|600348|600420|600467|600497|600650|600708|600809|600997,,002025|000157|000528|600012|600428|000690|600079|600880,
