year,return
2006,0.507971876144071
2007,1.3744512948663803
2008,-0.7133132228234422
2009,0.21560813661449751
2010,0.24445319846749847
2011,-0.45528958387997753
2012,0.10373101742325175
2013,0.6460017290220708
2014,0.21802261331887185
2015,0.6076468705681177
2016,-0.16640357457849997
2017,-0.004449836766581838
2018,-0.29853418636034723
2019,0.939981632053712
2020,-0.13166156966333475
2021,0.12202651809040055
2022,-0.12035393371448622
2023,0.03646736927620697
2024,0.10883034298039074
2025,-0.06379382034337389
2026,0.136011483920095
