year,return
2006,0.4685460218235966
2007,1.4956035604371065
2008,-0.7116439368920211
2009,0.21560813661449774
2010,0.16630807280995974
2011,-0.4042878189817267
2012,0.0670655171258645
2013,0.4376728119852116
2014,0.2051232894735695
2015,0.6385731503513139
2016,-0.13913609993402543
2017,-0.06613584413336804
2018,-0.32678737551043846
2019,0.9689671101936528
2020,-0.11342233082318898
2021,0.09801728712165003
2022,-0.17366953346397174
2023,-0.004786748008690833
2024,0.11533002610844445
2025,-0.05867858445456353
2026,0.20815743668383435
