ym,roc,roc_g,ev_ebit,ev_np,mf_score
2009-11,-0.06475950018741458,-0.06951900189925891,-0.08221250334209047,-0.08221250334209047,-0.07642609562174932
2009-12,-0.015310497344917377,0.04744557987100131,-0.01924831685892155,-0.01924831685892155,-0.018855114023420928
2010-01,0.03917789576579846,0.08695007098159149,-0.03489271248031231,-0.03489271248031231,0.0002869250854833636
2010-02,-0.1577179700124547,-0.12616219630298717,-0.16552213573797525,-0.16552213573797525,-0.16772910374381908
2010-03,0.06047768751744572,-0.05909634867234556,0.08922538017605638,0.08922538017605638,0.07800223398706044
2010-04,0.02531584337989365,0.05239452609791769,-0.07336455602259596,-0.07336455602259596,-0.02532886343119455
2010-05,0.1617288737884857,0.08108263378796907,0.0847046289534985,0.0847046289534985,0.1288213478989036
2010-06,0.10681275253076813,0.050510833979239916,0.12181471813400409,0.12181471813400409,0.11839414886325667
2010-07,-0.2515199306036885,-0.22907991355409874,-0.2396338261210526,-0.2396338261210526,-0.25714876690496535
2010-08,0.047617334566884946,-0.012024938055145293,-0.07460589547567276,-0.07460589547567276,-0.0144034932358212
2010-09,-0.14520968978145074,-0.05309592095034019,-0.24083129022185992,-0.24083129022185992,-0.20320077039203488
2010-10,0.022872450481041404,0.021406590458871458,0.012059518636721308,0.012059518636721308,0.0183798941859741
2010-11,0.26647079637678484,0.14883826740973033,0.2202664239319201,0.2202664239319201,0.25871306082743933
2010-12,-0.027718480541944892,0.002870791390718994,0.007571707225040994,0.007571707225040994,-0.011096129666837479
