ym,revenue_yoy,net_profit_yoy,profit_accel,buf_quality,cf_np_ratio,peg_np,ret120,dist250h
2008-03,-0.06444786628207563,-0.01406450182204479,-0.04421342805911081,0.009408449416410582,0.02358683477314486,-0.09398261793895092,0.47314613138090544,0.6370658676840774
2008-04,0.10282906266686231,0.10951510564468811,0.05881344676543876,-0.0087953917266597,0.11169369148002904,0.1762231726158809,0.35352253677011136,0.5353180925815493
2008-05,-0.06291246001012415,-0.11706016315986364,-0.11026358089225478,-0.013228863337119754,-0.0038413033657391225,-0.18013702650435579,0.42662884039943966,0.39698940226389795
2008-06,0.024491283362508793,-0.003778476860065765,-0.062210420350337414,0.14563849597539694,0.017966697734701505,-0.00526846833147729,0.42614897842551364,0.5188261266540833
2008-07,-0.09215675014154494,-0.057201344949565226,-0.0013232301660800448,-0.00695817702620793,-0.06255287692933158,-0.0875392972172245,0.12716443531525418,0.12664935018893317
2008-08,0.00690250118564529,-0.004956237123069457,-0.060369192082883896,0.016794100373459908,0.029330006220647055,0.0441015736614856,0.49830640568004037,0.4346321914358576
2008-09,0.02922226112935221,0.10231962373651467,0.0026549111828937516,0.07839922570365232,0.05681164169359131,0.009696527312538014,0.36084956227725024,0.26314397858071686
2008-10,-0.06107317077173378,-0.04555126496880204,-0.030469939162357594,0.08086884182843752,0.028311721106119927,-0.09122797289161814,0.5732895498825454,0.5106770683993498
2008-11,-0.05281483734721789,-0.006715459308960623,-0.019851515431556922,-0.05485772949906177,-0.12263114734515533,-0.08170030659055884,0.10573712291929212,0.05128042412875923
2008-12,-0.016076750535423817,-0.048503870566031664,-0.008635337875270863,0.17170635076166185,-0.09146394314796705,-0.01614187309068088,0.26009008190131183,0.27397354509765803
2009-01,0.07933027729355804,0.08515737452058572,0.07103120964988421,-0.10389915834806521,-0.015050275508376716,0.061297529758600144,-0.04525127727181843,-0.06740872774356327
2009-02,-0.050661228994547114,-0.0230047487582682,-0.04066688005949919,-0.18247889422282382,-0.01062670506772047,-0.09947552681138251,0.24565568644335561,0.07571067579810176
2009-03,-0.019018397988589484,-0.011047275403208854,-0.0093478621738461,-0.04644020740244292,-0.1200281328022352,-0.0559698231170794,0.39096689310248567,0.0807917443346973
2009-04,-0.04393493401536196,-0.029894493102206845,0.01918011261974022,0.06201102464100943,-0.051224056838900106,0.08858461881163736,0.44083499636864343,0.4186033165969447
2009-05,-0.12644978467783136,-0.1063477416661415,-0.054304693112011096,-0.05814704400646776,-0.048890454180633446,-0.19722111679930315,0.3929493920236304,0.22451513392385997
2009-06,-0.02215164988552775,-0.03721463678952822,-0.013198066360662609,-0.16223546960593233,0.08168286839639574,0.03315811465727069,0.30538675049453823,0.46617224997615747
2009-07,0.04394323002803258,-0.03644486178966623,-0.10196309968085691,-0.06244204730539551,0.021155018997367617,-0.037411579443922566,0.4111294956625075,0.528225829683703
2009-08,-0.07031142235907772,-0.09830791074401919,-0.03525545546433827,0.11448774694057069,0.04445535121997896,-0.06405569788051726,0.22445379720019515,0.8930484515968251
2009-09,0.06406441693152619,0.08968824027555901,0.05468732197717881,0.056756891547473695,-0.04366216293160263,0.15448325690274456,0.2625510711072818,0.5254390595363367
2009-10,-0.03194698134092899,-0.02042127908977632,-0.017694435727410435,0.039354720877431054,-0.0018553047337693657,-0.05043573282604956,0.3453798027607758,0.4241970868759616
2009-11,-0.07456039991066583,-0.03483003163530094,-0.03517302857644262,0.027877381368690477,0.015656987883683512,-0.05745281629517897,0.2532310421120749,0.5420854114290978
2009-12,-0.00569205762912963,-0.010856780234776538,0.03574605167230039,0.04118513904138892,0.055428294981479574,0.017310998607789715,0.4092569894897899,0.7360789028245577
2010-01,-0.06443314496787791,-0.03034772521529586,-0.0024869075108942254,0.12817321269538617,0.023751527602463417,-0.11797322321166938,0.5455460497089538,0.7854882778232432
2010-02,-0.1512436734913623,-0.07658798279676365,-0.02769818248056334,-0.08433352865250117,-0.007567389633145257,-0.17594072240880965,0.37124899388252514,0.5325099718391925
2010-03,-0.02159525146010001,-0.01851029397185982,0.013670011295540551,0.051771193322952394,-0.08026938556737373,-0.03058282647902482,0.26703142123420387,0.4810631384426177
2010-04,0.038576462472626784,0.004710215923596603,-0.003933926965760064,-0.0034072444959783927,0.08645038596980759,-0.037726794652350626,0.545875156617798,0.7634796047037716
2010-05,0.09855770875490506,0.09554268001804359,0.08912023755081079,0.1279823767666209,-0.05293285061687791,-0.03819301443855335,0.5938675874120429,0.695271246652145
2010-06,0.025648757759990315,0.09134391797900408,0.058558671970172775,0.04984701798046141,-0.029012758919286993,0.022115459660016216,0.20500081652512625,0.3557084086345611
2010-07,-0.15468964924588388,-0.11913477451959589,-0.14438387090298574,-0.18915394520146242,0.03753148059059431,-0.07730243736899152,0.019476361638312546,-0.010696249437039564
2010-08,-0.007520020738392074,-0.039301296922525,0.00160932439196481,0.11699284815326931,-0.028494814837926995,-0.15991253991312707,0.5758488427230254,0.6129412945848451
2010-09,-0.011499154405684999,-0.06521642041594855,-0.034121509213944044,-0.09926502919033585,0.0022724785743520656,-0.03308253614690029,0.47346255525416103,0.5213712010937955
2010-10,-0.1003888715724237,-0.11740524021455201,-0.13701025447470006,0.015424166192393295,0.006380651880780911,0.02774250821185307,0.38720710808649067,0.3419906145387993
2010-11,0.12294219207091048,0.08129094759276512,0.08891054603770467,0.25069430177304186,-0.13195531477702316,-0.056931665128644136,0.4685928030756885,0.7248301173889021
2010-12,-0.050576197328055204,-0.042124356527852964,-0.043198976799976384,-0.03841115649265707,-0.023055934907604513,0.07333684391857052,0.35119126676422135,0.4791496408098743
2011-01,-0.07701919589003021,-0.056229605419795894,-0.006784914084997567,-0.2938582820211285,0.11172885168028582,-0.024698365147686998,0.04530862394339532,0.30938446748478304
2011-02,-0.14814950251727418,-0.07516617020658252,-0.00273670973023271,-0.07160815810330429,-0.025318487322129914,-0.1616642502097011,0.39366676551914886,0.34381880085631994
2011-03,-0.20374655477612177,-0.06714558786214365,0.003623605071486558,-0.24955597053031978,0.058382011537960805,-0.13256584832645668,0.2839502522752188,0.45219918331587067
2011-04,-0.048534921953952835,-0.00330220841770132,0.030044230577052366,-0.22051749243468027,0.11240077968532398,-0.030989384407464494,0.39936782962363887,0.5431911833231133
2011-05,-0.07563242610765665,-0.06130210302035146,-0.08722181469879736,-0.012694000137862878,0.029078429692526383,-0.02861300824844494,0.2593686227737623,0.4570247770487416
2011-06,0.06580322052541551,0.043371130164052266,0.047543439317456096,-0.012545574944005856,-0.09661423117573241,-0.01688924995579131,0.3519036081946686,0.3822526092470273
2011-07,-0.051204243761679286,-0.01643606243876591,-0.008750045156393998,0.21465109989840275,0.03201761793617132,-0.019021615541248208,0.3079170312011524,0.3540780534741321
2011-08,-0.06877413788984012,-0.03705912518069763,-0.004280855190406453,0.17829453803747966,-0.027172100709020052,-0.006200321476484961,0.37911638538554715,0.4414850407744655
2011-09,0.02914514235106912,-0.01179466084335602,-0.004397523818848829,-0.12088837855183236,0.04211631648851405,0.00993057358557065,0.2941489093927829,0.35882626423315983
2011-10,-0.06212504673886869,-0.04287132118612887,-0.06213495097656572,0.11043331700277309,-0.009671383904196869,0.004327367458104495,0.4123315728116444,0.3600948603416914
2011-11,-0.09096142821006142,-0.06536468369250371,-0.09494786124921926,0.19088194655967713,0.025999246691210762,-0.08397405387669721,0.5001436173597732,0.430712328565067
2011-12,0.04319929575234848,0.04395592979945457,-0.06652289419385098,0.0005017121780751084,-0.0025072486358452242,0.1568231704340497,0.552857409354587,0.5692343232601977
2012-01,0.05409998219309114,0.06469308450520629,0.13830673384694686,-0.37366780429325536,0.08537898945296353,-0.06715172902420914,0.04650619922400727,0.07983868012024942
2012-02,0.006917725657655656,0.003912133149211486,0.03995268386613828,0.13497158526894007,-0.11298850095561593,-0.028513976855251144,-0.09560192196816164,-0.12982403359290637
2012-03,-0.07364100148430476,-0.03510211726247086,-0.021648974398078773,0.021291011671061764,-0.003789875802733252,-0.0744657161396711,0.5315507473407802,0.568213920065993
2012-04,-0.052940317659839024,-0.01598780425964507,0.012827744432342884,-0.22148163798900244,0.05253469693896004,-0.14485486983032422,0.3257306454141364,0.15708065294934936
2012-05,0.015306008681765855,-0.027189016786998123,-0.052466652542052857,0.1211185209149284,-0.07838995085106659,0.035197008558225,0.33337497002831684,0.34642562496613416
2012-06,0.03388007788281629,-0.0022655078382015337,0.022127232314124192,0.2456724237470174,0.04540001912007966,0.14229680840686207,0.3055990655414597,0.5364821613873281
2012-07,-0.029008869712157152,-0.030563866920324114,0.0247722862676319,-0.05096080312672334,0.06758465992952907,0.005630855802099008,0.561368412381123,0.5906187583916018
2012-08,-0.015904813677597357,-0.03997820907850817,0.047019716754592766,0.19366479073138565,-0.05715373004586072,-0.07814933119897939,0.22295695003911278,0.1304330061668461
2012-09,0.011798198067243635,0.03184247510852263,0.01559486179402037,-0.13218279469785676,-0.016358464803821204,-0.03779031337835357,0.18585479467600965,0.19730592922871318
2012-10,-0.10563157608481952,-0.10823793134045386,-0.09628288478929979,-0.08410105097413191,0.056796273745092773,-0.0384009818248761,0.3501138338991583,0.30121653953661587
2012-11,-0.07127229277789318,-0.045122984026371736,-0.009700175772199233,-0.194219452997395,0.051362028140999466,0.03235913400157852,0.42768810932142465,0.4756227949503329
2012-12,0.11208649126955178,0.101218412235853,0.011964375180929743,0.04897168477141522,-0.09605387372963926,0.16001869588285397,0.16436257799275114,0.0866946805347779
2013-01,-0.033404866786718806,-0.06526687638244247,-0.0011690440945792912,0.01940757220234277,-0.017879435926255873,-0.07416172906969841,0.406039059898853,0.3760975174553636
2013-02,0.023552180805680507,0.004117261646308265,0.00780519166850727,0.25625437892165553,-0.07400113828478287,0.006750762544683627,0.2950970464896348,0.33208882542096246
2013-03,-0.034340915270874565,-0.02954534148482674,0.007041343443102048,0.05881589929079893,0.046005463413068784,-0.1017857532921454,0.4856369740616487,0.5818346424802618
2013-04,0.013263732702624978,0.03728919485098639,0.03233498692030017,0.044973569972283474,-0.005310103736982621,0.0854505522507548,0.48107939634716246,0.4968437130011056
2013-05,0.03984723982062547,0.005931641421634787,-0.00034915534257430933,0.2796691810570441,-0.12112939985933376,-0.06709831992559205,0.5188478120045511,0.40786788111225863
2013-06,0.05727538886931876,0.08460122171290618,0.050129632842097586,0.14871924172477868,-0.03593734995810734,0.07642482478970414,0.5543588816281,0.7609359085716381
2013-07,0.03191124110202566,0.0484148153673841,0.06306621503012355,0.25993708306458013,-0.07046912559262429,-0.08274915588842555,0.5224202882718978,0.5740798263029042
2013-08,-0.08567440869300548,-0.09050488284976604,-0.10028251764316914,-0.12134200944219983,0.001042514612096739,-0.047575871693383835,0.11533636584253572,0.29635993616416567
2013-09,0.027979162937774377,0.002500677207766652,0.045187424443341534,0.2030100589664439,-0.044330948258379604,-0.07423016125193675,0.44903399659315535,0.5767834576065185
2013-10,-0.06144396686328823,-0.018346324346192537,0.007892072391937776,-0.09989440867413277,0.037203864864558144,0.017582979426269917,0.1798848657459265,0.5468725686673043
2013-11,0.017071544957893387,0.00845739821107103,-0.009422362670778773,0.3013552087847811,-0.14065198424179606,-0.053777091904306726,0.42240965623461213,0.511032760681502
2013-12,0.02361501044015557,0.04418640552251791,0.06608179692677904,0.054935528866877546,0.07147634942964935,0.026747765970700266,0.2647570871104092,0.5727330590988582
2014-01,0.03809319780545383,0.01670792270795878,0.056059971837655424,0.3212905139185195,-0.10962452467870898,-0.10565560405849632,0.5688455313709598,0.6920153785114203
2014-02,-0.07477920770873171,-0.07353998027168347,-0.023310942383896652,0.01927905188860825,0.02844122811157182,-0.1604812416132186,0.2820952625793675,0.47469034877960803
2014-03,-0.09497717090714651,-0.08515382650321028,-0.03426577344065056,-0.25998381843033014,0.07324581834324141,-0.01248135206055577,0.08450587758781442,0.4443912234033837
2014-04,-0.00890007042780657,-0.006923839587563662,-0.03615633216819111,0.004398082774286545,0.04117394627219615,0.034976715988611656,0.28832736422281424,0.5155903900095234
2014-05,-0.04112508065333369,-0.08230611972331056,-0.045782005105895106,0.2289471058220483,-0.050127536906602675,-0.12148630771726858,0.31072231599944733,0.32099780466106753
2014-06,-0.023229120935500152,-0.03938050508711047,-0.014335963206954336,0.262109090074872,-0.07650529211064906,-0.09380945259861084,0.44022680645988105,0.46744147434899175
2014-07,-0.07233285379045243,-0.03816558096530033,0.01891156281149201,-0.3186556337638091,0.025435147756920216,-0.03185903209034889,0.33709070372894046,0.3844111494603741
2014-08,-0.05598850631274144,-0.08902464003403326,-0.05383220913486673,0.12226797696102196,-0.04173446705279632,-0.1513259809691056,0.3043671439299379,0.390032542809876
2014-09,-0.0946366283042695,-0.09464087568100465,-0.02257563096382502,0.02745091810293989,-0.0892395400612475,-0.1941692585650883,0.46931658799833603,0.5052441673023342
2014-10,0.005026649304722733,0.05835019739258538,0.05888932082300626,-0.09583899132522977,0.01672121907316011,0.08078920216387055,0.2802352976599316,0.6686485123107907
2014-11,-0.0683986925761719,-0.001970040335932532,0.03706393374489584,-0.1271702516857562,0.024222132656189763,0.03350347742163601,0.41278282332987937,0.6718299792813159
2014-12,-0.00779381785342652,0.083051297003812,0.05577821327349869,-0.3663395087831852,0.04309278506000264,0.1304931664573983,0.5899382592468014,0.8337354969292575
2015-01,0.0570761567641644,-0.024801344223155587,-0.04301166923916741,0.21560163850087077,-0.07004735825010043,-0.06044207162658049,0.045526860519201975,0.27504249329827124
2015-02,0.08670146450268491,0.012931015266277292,0.0038634912828691597,0.1292277039062259,-0.07605715827992195,-0.1336862342997642,0.2096417471248842,0.4538314308193143
2015-03,0.0214881677983273,-0.035153678520247,-0.034220093361578184,0.06950225954349831,-0.03862846198104599,-0.1609648989952402,0.32287658901947003,0.20846396224550323
2015-04,-0.09173938820426042,-0.075636716311809,-0.05010365884404822,-0.0473530592663501,0.012313657758092324,-0.08877147347132788,0.482337706894756,0.49429345629556243
2015-05,0.03987495341899542,-0.046871470990906945,0.016346452413389147,0.35698734517262465,-0.0328843736052725,-0.18172670999538984,0.574242687487231,0.5087892571415557
2015-06,-0.05729342357915592,0.017823574856739754,0.01028329853464997,-0.23679873490345452,0.0488150104051841,0.04893493080314656,0.10994299937300159,0.8096045163780851
2015-07,0.06343563288655656,0.04426424630121451,-0.026465921507252018,0.11236543280949897,0.028663858902108045,0.05763472072249294,0.3657657477304985,0.6748052009903152
2015-08,-0.09812556009013604,-0.009670106283272794,-0.014453671061042755,-0.17197775273434354,0.06514461038538441,-0.05039602725036514,0.229740171044316,0.533745429036206
2015-09,0.09507974886865264,0.027140326333091477,0.026938880052222832,0.21467298858056505,-0.039622700640384076,-0.006157620758067899,0.14005001840168055,0.13674106048032258
2015-10,0.003040838820310445,-0.058268329495736106,0.03160947936970585,0.15929796823293027,-0.1414358483102379,-0.18683773658039818,0.18003955943087882,-0.030352654852653774
2015-11,0.006040631236269146,-0.028141176252307106,0.02713541361291399,0.22178963508892502,-0.0351958046433652,-0.05884735908318757,0.3590473317790913,0.4102022707477808
2015-12,-0.050635954247339625,-0.02358743335318568,0.022809089290310693,-0.03600808549466961,0.024512732031574037,-0.06405912277806448,0.2098363257758759,0.3155914413495398
2016-01,-0.010452346092755273,0.013282226275603222,0.008447516888121178,-0.07946286774616805,0.0954278543288293,0.16219523129939967,0.2203515885452443,0.4725914730454129
2016-02,-0.048492641619692335,-0.0298550674053291,-0.022003954189549,-0.12638245663560196,0.07770225503214202,-0.02737705951745522,0.17485847337133917,0.28145367596953813
2016-03,0.07388223480128281,0.030740954683881605,0.03822803593020153,0.15014984843902496,-0.08046872543368686,-0.06727638840749614,0.2793474149773519,0.11532217897168075
2016-04,-0.10281380740424492,-0.10631327978693261,-0.05800155227196629,0.003949428145104766,0.023572234378222614,-0.04216636676252507,0.3712412898092141,0.3358422058603675
2016-05,0.1914464260194619,0.09780963990751963,0.059294629041018974,0.18790484665605156,0.006184083854940095,0.11473446860320133,0.24316345375236761,0.25973157396783886
2016-06,0.06640783437755124,0.039120879029567165,0.018279019980480125,0.2445395861637191,-0.0646048491271528,-0.0963801390847617,0.3456896489182927,0.27948388785653966
2016-07,-0.09705262308222018,-0.04646284010496802,-0.04148531599965669,-0.21003463090731833,0.04810716904485485,0.09721939761922659,0.17313798607362976,0.2209144334377862
2016-08,-0.04830791247896284,-0.10915764085125478,-0.08199027101538534,-0.08351974297630523,-0.03749436595648136,-0.06638929414821812,0.21141047750994776,0.20876227687461058
2016-09,-0.11207300807222795,-0.05954820270249859,-0.03497481442592947,-0.09304813369385494,0.019917839640008882,-0.033655018371518276,0.31969894006512584,0.3018801004652734
2016-10,-0.09324488264449844,-0.08207301330897578,-0.03135013757926267,0.09544533674856351,0.006480606835240741,-0.07720539216086972,0.26278179687066483,0.20153398966386762
2016-11,-0.12031537869482202,-0.06594593192836569,-0.0098468999052261,-0.029644071896709857,0.02966136244536725,-0.04052413606556428,0.27958675308441894,0.20815025884284566
2016-12,-0.17199221628907208,-0.08068080845396278,-0.04938937168923849,-0.19994632354772343,0.10007178680890567,-0.0603407177027016,0.5756832521074476,0.5638968014482586
2017-01,-0.04953458198563519,-0.023667096001401322,-0.02985389081214705,-0.26469137268724113,0.07398150310356925,0.07191808177226042,0.3580012670464546,0.5484289043013557
2017-02,-0.06230976460932115,-0.05048969219110057,-0.02790579644467817,0.04824447545584299,0.04499187375613394,-0.05111303157727139,0.15741926419254687,0.1993933903671911
2017-03,0.09074553473765082,0.08027666415248612,0.03490906157869257,0.010675020367463641,0.0556558986010477,0.1045573713789316,0.4349830508090416,0.5439146861690566
2017-04,0.07745995328640524,0.03659927147251905,-0.03308121590304405,-0.11909868519370259,-0.001069854628413272,0.1256593383472692,0.5600801341640526,0.6539544920321422
2017-05,0.022432078686723398,-0.026780436629832236,-0.0828135351120144,-0.09999482970729538,0.025416814378446197,-0.022000436588309705,0.48850414786952806,0.5539874745493005
2017-06,0.03331309285423677,0.06852405840133581,0.06161476026511254,-0.146179376858921,0.016496218839433696,0.06658296599687274,0.26061450135336156,0.24354719372537512
2017-07,-0.13068744505767138,-0.04095839069836919,-0.0001327123907570492,-0.3081185108315647,0.07167244005648139,0.023327320090086957,0.49091175722894054,0.5430117406456977
2017-08,0.017228650034665057,-0.012443597775725476,-0.0186313936940396,0.18982417182180122,-0.08232503866702079,-0.03586336653696725,0.015143245129936042,-0.05025601485568887
2017-09,0.13044739511276576,0.04588016705311899,0.02134456542967877,0.06430594138645437,-0.10374248555978606,-0.09572350609511471,0.3064757899738642,0.25865107259334313
2017-10,0.032211485187037675,-0.0031184197602200274,-0.03364894176323827,0.0478262915534082,0.09614160561916374,0.03702182134891915,0.3980150945984912,0.47443126834763816
2017-11,-0.005727134193074123,0.019694784685256705,0.0038978637196914172,-0.16358159847739476,0.04916001067905649,-0.0042130697130509966,0.5569065440903371,0.5634385385060074
2017-12,0.043865627390574646,0.03237683761302769,0.005632818590348047,-0.0028332641719515258,0.08960777984097273,-0.01666257986261395,0.4433346349133033,0.4298257038438914
2018-01,-0.05471248610059811,-0.0029681237735506606,0.007372529718644425,-0.15923701081308156,0.11199883928943544,0.0796533008917138,0.381377203750369,0.4615300417518135
2018-02,0.19693899049679645,0.10869439357626935,0.02925634834879306,-0.00853796677002881,-0.013616532438994274,0.06088271144652399,0.46325652665318096,0.4237262696144179
2018-03,0.0932735490104447,-0.01074153025051179,-0.03782689662474066,0.2976196915515596,-0.1552079048456478,-0.146782232729308,0.13730521077388355,-0.003217514581534352
2018-04,-0.04956461441653139,-0.016281663708141533,0.008558322907350898,0.07883871417389118,-0.01916945825862237,-0.011937133212152186,0.5454220413779822,0.4988777276359754
2018-05,-0.03044381706470176,-0.038190222002581035,-0.020923341834966715,0.09355393791504978,0.07751863863194199,-0.04798293668499921,0.48923457214118143,0.4523595031573689
2018-06,0.06661582273330174,0.06154703471847443,0.038886726014149706,-0.02571135168005253,-0.006803472049413781,0.07716887640700984,0.5199279743378341,0.5068110660728132
2018-07,-0.059106879581315046,-0.016773083584549868,0.035815601868781244,-0.18585253099824303,0.020094106904118565,-0.04472740819447768,0.11828056835016033,0.14052264732523453
2018-08,-0.05104519233955911,-0.0082833649431895,0.024334848647665056,-0.0542481739260109,0.010480972047483399,-0.050524667275671384,0.4380381467862691,0.439769323754805
2018-09,-0.08038396501359532,-0.03217328969763308,-0.02280691986915916,-0.09795291389675484,0.01802847108276654,-0.04556485042141278,0.2695788340902053,0.2171608331951576
2018-10,-0.08484910980515233,-0.06763742986070818,0.0057725722062597455,-0.027434295269780036,0.0478079234730309,0.01473372774742209,0.5059457943819825,0.38570271759281755
2018-11,-0.05552028053081427,-0.10865629219722461,-0.07379182004722261,0.022446878896264958,-0.0697491156194845,-0.16806161569735384,0.11610256744408878,0.04323859733902823
2018-12,-0.03410742937437367,-0.023489762819636342,-0.013990857090887274,0.06585197273558578,0.055675946158008485,-0.005089495860207235,0.4118262833632415,0.3880037207440621
2019-01,0.012442138310901699,0.06053211663965959,0.07127716823935992,-0.12063666462875056,0.07798311179742769,0.08391370108489217,0.48368025642121715,0.5010937307305525
2019-02,0.02242250179517858,-0.03844894907047228,-0.06051044492152136,0.006204510524988211,-0.1732215931950889,-0.15583103168644435,0.02037656365131665,-0.2632357687256959
2019-03,-0.02210385247457459,-0.03162055926374533,0.018448390166363907,0.05492106108052741,-0.02458156369206893,-0.10748785557538938,0.4892341588666927,0.30872534968935816
2019-04,-0.023500831534548763,-0.005383513778369325,-0.002244402478404242,-0.06267175041388073,0.04596173170653909,0.05264488344275123,0.363574580088763,0.4817124209256776
2019-05,-0.06116036519089501,-0.055546821739157475,-0.006373004124740702,0.16103532146546062,0.010011463049361556,-0.1320086377542373,0.36747119960345953,0.4518309500851098
2019-06,-0.03020341740661781,-0.011690937463425274,-0.012544324375106594,-0.023704478280557276,0.028182053832309355,0.015839682463143278,0.25545964906676033,0.4381761707004945
2019-07,0.011048203520249836,0.0027977449115761796,0.01653425878356868,0.02425647574090215,0.03864536232793883,0.014869493009582388,0.32233144369734335,0.5224614444627647
2019-08,0.013567674702704502,-0.016984198633669987,0.027988691272663176,0.10324889880524145,0.028407510365131016,-0.1011110021105337,0.4276489033057929,0.46817663522406244
2019-09,0.03855498810978463,0.023788294766429116,0.033915852655810756,0.0526178840674457,-0.059434085276562784,0.05485130404460706,0.26741785415382696,0.32350251962046456
2019-10,0.023757299216764755,0.006953075385290041,0.04691919671278521,-0.042623324453708825,0.0321785684335237,-0.0029704252110328813,0.3407403186448179,0.4595592097090912
2019-11,-0.012034500905834765,0.030037823568810556,-0.03532733759498837,-0.06935811335288593,0.08670315017835932,-0.0033476410413476685,0.36885766437753487,0.3788528752526509
2019-12,0.014498653912712899,-0.03993922219594545,-0.08448205159442347,0.06262613229969095,-0.005634675659897088,0.005959987612329775,0.3553070520575957,0.28837760293882303
2020-01,0.1116205796899662,0.04044081282059353,0.06606124556485272,0.15963082076854473,-0.05292664018261997,-0.11232341851397012,0.5536486274058863,0.5329017947964472
2020-02,0.06906911233313588,0.01618672761144695,0.007792378924537685,0.041264144506992805,-0.0422694040912929,-0.09006816866590812,0.577912868673586,0.542873761501595
2020-03,-0.07951321501206643,-0.03213999761251045,0.030956963475326393,-0.05828171716902956,0.01835107397690997,-0.01205708237626091,0.19708638842169082,0.4169688437342257
2020-04,0.0716849352764735,0.03447202186802804,0.0022790035982904115,0.06046684391531797,0.053360792478018504,0.07439872313260237,0.5006865247674713,0.5330844355013248
2020-05,-0.00988434064134977,-0.020330398003604904,-0.028411300676817915,0.18908835240817765,0.013157196481755763,-0.0840573894211943,0.32260695498774217,0.43887274354964145
2020-06,0.0839245399233095,0.019079372002039564,-0.012404663703666012,0.1402491760095446,0.030271328463969332,-0.02530328392918352,0.4734449432279933,0.4706811955628371
2020-07,0.005915797411972809,0.015860246347867264,0.013049119919644648,-0.0895604258167827,0.032042745141972855,-0.029762546120850553,0.43485204623634943,0.5452223940841714
2020-08,-0.049295394330402725,-0.03354406515620815,-0.028700350997806826,-0.01363617309519571,-0.02396875505635057,-0.03133820546593736,0.2298881410397242,0.48956936742083734
2020-09,-0.02912075697807385,-0.03565984822534531,-0.014632902120223067,-0.09259765863671407,0.06535692349983475,-0.034218617905903075,0.24650207954009612,0.49820692288011015
2020-10,-0.026781343055031423,-0.03937090431868338,-0.01685768696355292,0.06342256103216291,0.010564485642728709,-0.041186728792287415,0.43768979642025885,0.5884198836968806
