year,return
2006,0.23641691928087094
2007,0.6967029887916654
2008,-0.16607965355086973
2009,0.5356056719528317
2010,0.1460311535154586
2011,-0.16314545321002105
2012,0.004732051287363426
2013,0.300094732034476
2014,0.24840357027884408
2015,1.0022641799346568
2016,-0.022023705762157286
2017,-0.08847005579802214
2018,-0.031772798006568626
2019,0.20712712707407954
2020,0.09666388498351752
2021,0.2518888857079784
2022,0.03484668216773579
2023,0.046129148526548924
2024,0.08853064220906925
2025,0.21353490145806098
2026,-0.007343075196135529
