ym,market_cap_log,circ_mv,float_ratio,mv_volatility_60d,avg_amount_20d,turnover_rate,amihud_illiquidity,amount_cv,zero_volume_ratio,log_amount_60d,turnover_rate_60d,amihud_60d,amount_cv_60d,turnover_std_20d,amount_ratio_10_60,volume_slope_20d,turnover_chg_20_60,vp_corr,volume_surge,up_down_volume_ratio,obv_factor,vr,mfi,tail_volume_ratio,vp_corr_60d,obv_slope_60d,vol_surge_5d,vwap_slope_20d,volatility_20d,volatility_60d,idiosyncratic_vol,volatility_120d,downside_vol_20d,return_skew_60d,return_kurt_60d,atr_ratio_20d,gk_vol_20d,vol_ratio_20_60,max_drawdown_20d,max_drawdown_60d,max_drawdown_120d,max_drawdown_250d,dd_current,dd_area_120d,dd_duration_120d,return_5d,return_10d,return_20d,return_60d,return_120d,return_250d,mom_3_1,mom_6_1,mom_12_1,mom_accel,price_52w_pos,rsi_14,macd_hist_norm,boll_pos_20,ma5_ma20_ratio,ma20_ma60_ratio,roe,roa,roe_ttm,roa_ttm,net_profit_margin,gross_profit_margin,revenue_growth_yoy,profit_growth_yoy,debt_to_asset,ocf_to_asset,div_yield_ttm
2011-03,0.1806417610533649,0.14985847264290464,-0.1253984511112309,-0.1428582447328624,-0.03635809923462386,-0.2591826003258063,-0.009940660158323974,-0.06919613353850508,,-0.0617528827915387,-0.3036101152794945,0.0003179253291864146,0.004093249701401214,-0.24647876327035037,0.038413083703960536,-0.0804076358884224,0.012367287951926544,-0.031210088960357128,-0.02820951041432683,-0.003800627507584996,-0.045195015205121744,0.07300653129675223,0.023202640553633563,,0.019839190093772534,-0.14980187069599843,-0.015845418760836536,0.09473022282945986,-0.16347629489409804,-0.25612673505403327,-0.2155345900898381,-0.27908709863800407,-0.196565318991582,0.006679774044569968,0.031404197319661716,-0.12331938418819952,-0.08809747638880469,0.05550533081182426,-0.10047758699520097,-0.15891713066998656,-0.12231448830328223,-0.02460783771974993,-0.02460783771974993,-0.04774000495283879,0.12892355613095152,0.08678306680154318,0.05828702382454545,0.03750261211341861,0.07667167321154568,-0.07701141736475092,-0.1565263128455686,0.0777030513011932,-0.05870404416402544,-0.16904568164623857,-0.12286062433727517,0.02425911483973461,0.045733160859579895,0.06429337837101964,0.03350716901487361,0.08460938859493286,0.08090863576272479,-0.05916320786071375,-0.20048010506049904,-0.1630756991590177,-0.21878348568678346,-0.1069011149421852,,-0.047221231433220726,0.018765696284641316,0.21141078813128927,0.1611575530135663,0.038122014974761545
2011-04,0.027850835729770478,0.02828255650452443,-0.003993831094044419,-0.07565584786970961,-0.04959683079191563,-0.15194308790898362,0.009709161038708575,-0.0731879720695676,,-0.05242480877647541,-0.16883082494342133,0.01103790518754404,-0.036254599219130206,-0.14772193409087067,-0.02753132949129334,-0.05519467462018567,0.01566235412051471,-0.024521253048399617,0.008219072380381281,0.008675971403791382,0.005880129097317085,-0.004388192674393359,-0.004556732693039236,,-0.05952783599373072,-0.10589442649789446,0.008005664937120969,-0.029123136536796213,-0.1111503589348012,-0.13480482420586926,-0.11541735213649373,-0.13163642665537723,-0.09115105657717688,-0.009291803943471472,0.03015646083136397,-0.10016576814192803,-0.08516138595246321,-0.013875609081041487,-0.06344129179805132,-0.035797320176636845,0.005335202873325565,0.04115383853836932,0.04115383853836932,0.02593708920445245,0.06977582526976349,0.04378035383572144,0.0041641878482064285,0.014880011676561914,-0.05721920684254286,-0.05700282284760669,-0.10189725904906094,-0.08788863552016925,-0.10189763627026634,-0.10890051187048738,-0.042888575409897774,-0.04473174627392805,0.00932936630607388,0.056743152873950986,-0.05351562100160566,0.03520285358741755,-0.04828824343633937,0.014320120243992276,-0.005726445995185482,0.018163372861954394,0.004376484926234373,0.061518801843104085,,-0.03833205643572152,-0.01503597782256626,0.012630902637846593,0.011558906051576888,0.06794267794256571
2011-05,-0.08006248810099618,-0.08242554760077286,0.01768057730603803,0.17110154005146763,-0.008385901302109398,0.08382048454859353,0.04032829051603264,-0.10346858087733735,,0.03900177809671252,0.14288674285397046,0.034523858763677306,0.02092702488044079,0.030793505228718702,-0.09388401623639499,0.026607509013088174,-0.1679395124320028,-0.06264541026083181,0.015876226614803982,-0.09486513853340614,-0.10499851165812761,-0.11379056886870613,-0.07624463660277878,,-0.04227746684814865,-0.03370170833364625,0.030308918367861492,-0.13417303894917093,0.1065209422266036,0.19445339538889508,0.16988582934334007,0.26230194768774046,0.13778759663306445,0.04662653332134419,-0.06187761643058603,0.16687188150030682,0.12414560393209782,-0.11538790934956795,0.18908440788572742,0.21763805582451987,0.1620299811697506,0.08436006807494592,0.08436006807494592,-0.04036221758295874,-0.1480274251407551,-0.16756101497224316,-0.1795249473947089,-0.15493351562542843,-0.06932724773858874,0.037191473066832,0.19134410265322177,0.013803463517399512,0.12194465135643205,0.2322819635649492,0.123505616649017,-0.08274660655875764,-0.09604112455248341,-0.14817057097197572,-0.12386105499193174,-0.15013004248509174,-0.08375267153579617,-0.00543240227422104,-0.0017953306416681818,0.025319821654718994,0.02222962028675273,-0.054903364827123546,,0.0785000346881586,0.09153954508624063,0.007161346940513433,-0.033033450647992874,-0.016786677512897866
2011-06,-0.22816655778619355,-0.211425669233315,0.03435458527981114,0.05143326513750433,-0.19623291757820593,-0.05904826691571184,0.1580052387640567,-0.07069911307439533,,-0.18346059473966117,-0.03442062938621786,0.1594203901332526,-0.06993579237805801,-0.08039435582194819,-0.11407794244398453,-0.15666425769917017,-0.08601303806801057,-0.2187181316209591,-0.069639066175366,-0.046273083216451814,-0.04117303185345042,-0.06968101618314351,-0.07965985045163955,,-0.1397240067580663,-0.010016843764640671,-0.07377368897506441,-0.08045082649191843,-0.07577910627992215,-0.056374413949725755,-0.006424355680547292,-0.0417582594181634,0.02526472047072079,-0.17261199883312056,-0.06082540338750955,-0.06736499486557769,-0.09840554121324971,-0.07408100282589207,0.06696652317356894,0.04934052513824924,0.1145394615714594,0.12344379317813284,0.12344379317813284,0.12174241108526708,0.08311838809780446,-0.0008442852023227854,-0.09904318639023513,-0.13093156290690433,-0.046079017284008,-0.17066373903465845,-0.01173460342588387,0.02457514619739737,-0.1375008983727372,0.029418241057358102,-0.22205699622271635,-0.12400423390576407,-0.11945759497075287,-0.06323656807392983,-0.08961364130626745,-0.14099257906443396,-0.04660781679808436,0.040625354771465366,0.11900622216571788,0.02483304965053017,0.12080668912871138,0.059513797329957326,,0.029400182651041974,0.06528518342161051,-0.15520963354535647,0.05517768450599308,0.09911409651603804
2011-07,-0.23244276671463404,-0.24258408608462265,-0.01218915477935845,0.02697817051136242,-0.2706642485836325,-0.06239690710411366,0.27020909042209934,0.0014841328182147145,,-0.2782695795312119,-0.07345796500487548,0.2612978915837077,-0.005454242562035508,-0.057321472989542314,-0.005682135758494468,-0.03621846911454447,0.021785020912838078,0.004303580993878966,-0.07243487763014687,0.11090380625775285,0.11174780748101286,0.1209085991304786,0.05078654271215598,,-0.11224437262440888,0.07122802302625547,-0.10111856165835587,0.09652762762908226,-0.06414426686220732,-0.10876789292695445,-0.07851128235919219,-0.14375072539365302,-0.07072088650770164,-0.09482765058978342,-0.03192844183585312,-0.07076651073836115,-0.06446887257576579,0.04636534282055273,-0.07874086257029368,-0.08344311702646076,-0.02248067560306996,0.03307400928154163,0.03307400928154163,0.0806860847204633,0.06628405055499642,0.04201484343798039,-0.010626612414447982,0.08500181215170645,-0.003948060641495711,-0.08211807894462571,-0.0891447356980514,-0.07261520227130931,-0.14071078334159334,-0.11284462364594132,-0.1286360797624661,-0.03319289981879812,0.06314574658320732,0.019709476094850256,0.06614029970062779,0.029143439867602573,0.02810480148929883,0.08909220764497504,0.13222250505257055,0.0971349120738596,0.1340455986250884,0.11653950356537526,,0.009714457112484419,-0.03608813879644274,-0.11830775526266941,0.014757242240356577,0.10780493853977492
2011-08,0.07059905392990412,0.04734250724564728,-0.04241637551819815,-0.13727207279758577,-0.2063189987214487,-0.2926806006862308,0.14501947498574622,-0.10528757430048259,,-0.15550535806140395,-0.2710313488672825,0.07136689846511299,-0.14434873153613598,-0.3006249807778271,-0.09642544188191961,-0.06813513180603546,-0.07472636409556005,-0.17667807423440451,-0.0549470054645518,-0.0899442549521555,-0.08545558789993755,-0.11960683872848583,0.021631247806509046,,-0.18770137558497058,-0.18978630222471818,-0.003702931713439118,-0.129260009176675,-0.2186384871071729,-0.28815985831293883,-0.335598577513405,-0.2807673816739511,-0.1135656300410399,-0.10406345417130755,0.03576188504785926,-0.33409226761938604,-0.3509678937229782,0.05391066489455687,-0.030531589356021505,0.04920659248439069,0.07706537742896095,0.08226929709989665,0.08226929709989665,-0.020235524709587508,0.1187389850773041,0.022506331165399913,0.0652648603599423,-0.08231562731598903,-0.17839309652754887,-0.1349195258629749,-0.20459752785831223,-0.1468986711988125,-0.07846277190361564,-0.17336957556512034,0.021566511348526482,-0.08276206220520577,0.0409434776439133,0.12318474656390688,0.016756375753199375,0.015538514023427165,-0.17425742714397732,0.006842339810632079,-0.05392620951893551,-0.04112976837813258,-0.0662255141566256,-0.021159218214187227,,-0.022767993004267344,-0.04308347849390376,0.058571730987920026,0.03366847580802643,0.06131058917077374
2011-09,-0.09386350325743646,-0.09095536903548163,-0.043006170493319125,0.08356268589824031,-0.034210177987363685,0.01299640956708045,0.03770274608563177,-0.05709543586499411,,-0.01167364491156065,0.04950252486185663,0.034070793213240406,0.0425195364890621,-0.007710484132895178,-0.05415004249032686,-0.008865992636472761,-0.07255554574713084,-0.03689140611655662,0.010186575323997468,-0.061278351359342426,-0.10353714653952256,-0.03606223651441266,-0.06583290236929776,,0.02450628965312709,0.06789837908790156,0.007962566746483896,-0.04452262476933243,0.007225944982158758,0.07694175324253508,0.053093619680107174,0.013395104965819284,0.020855784616165534,0.00996156158025077,-0.0008244075444004328,0.02368392841219836,0.012584723878724195,-0.07023604977888674,0.05821814692211271,0.042951579855208415,0.016470973886776763,0.06764586975355835,0.06764586975355835,0.06228579302805692,0.024440689376299667,-0.05068392690264501,-0.0238707472036944,-0.08543982106641337,0.003479169572155328,-0.006192450150543091,-0.06103871483820469,0.04398385673059061,0.009892601890836001,-0.04174377792767976,-0.017838391452035543,-0.06831850436314582,-0.06355826341082195,-0.038425589425853536,-0.026817160176905736,-0.05520614552155,0.0031347820017751478,0.030338766388061975,0.058144817493790676,0.04937597469522313,0.06144323759693858,0.13443071748743124,,0.04998130018185036,0.08867296537306506,-0.09779801692549911,0.01642435189680825,0.10804308602249649
2011-10,-0.23637262322518027,-0.23298884129763867,-0.0072641788487713705,-0.061563591511141214,-0.26758142676892793,-0.10955411848631776,0.2407672774893842,-0.006454267254463846,,-0.20648440773363697,-0.01900718382946551,0.18401806112474806,0.04791700154475291,-0.1072004763390396,-0.2230946019658173,-0.11979525967903153,-0.23061052389856979,-0.1635812116487834,0.07189341182742907,-0.028848613133552848,-0.002546137361646118,-0.05606705896733982,-0.0035509071498633932,,-0.09792292309549781,-0.04794057718413145,-0.04377547937493343,-0.0893558045495595,-0.1360365582293023,-0.1347086302566383,-0.011499249849056844,-0.10561086198488262,-0.07466198117833381,-0.04297624438609816,-0.06374339665982481,-0.1291918761512675,-0.12101945783149118,-0.06387423833326766,-0.032348972284570995,-0.026332125490529427,-0.10833974405699033,-0.07415624479830434,-0.07415624479830434,-0.08272710696611983,-0.056286627702172375,0.07550655101624525,-0.0005696833710184614,-0.04168359897720078,0.056997325008927416,0.12584227305889464,0.04598856539004109,0.1456514723760089,0.16688879948666777,0.057022870153217074,0.08492649774955768,0.07464451346842081,0.006896054607114793,-0.02132799737647836,0.028980142381798888,-0.057693805577289946,-0.029804360112525338,0.013238290881731693,0.13396581594122406,0.04442784335665984,0.14152076091606045,0.09540296708714516,,0.04415397003626811,0.03261837926782333,-0.2159197430121513,0.017410671087180578,0.05812352875366638
2011-11,0.12486842073205048,0.11806479683960619,0.023636605396608966,-0.09546091611259079,0.077713451972096,-0.20037036656131058,-0.14042455784374766,-0.10324870413211833,,0.06238864591688815,-0.2129258246472004,-0.11178404079272232,-0.08774503580400161,-0.20502654103198933,0.003255622793984666,-0.04451208469520113,-0.015457346478279618,-0.17418374734887307,-0.02512751779836194,-0.12426942880701662,-0.10862677636689867,-0.016280176937552685,-0.1250507864450685,,-0.14773335093597426,0.050174854056578656,0.006844795813028597,0.024936609328966332,-0.19335740893338063,-0.18562468316519223,-0.22615139283782376,-0.22628331560991088,-0.1374027752307034,0.04804486740112734,-0.0017695292575085344,-0.16777625366933893,-0.157916039342047,-0.05077709803210002,-0.04024486339811724,-0.12384652807280513,-0.13186054567866543,-0.11011442993468563,-0.11011442993468563,-0.1251699416518972,-0.04328235328342173,0.034437640249328876,0.048460023907545245,-0.06062122236433216,0.08265670485069575,0.04541103941297762,0.012540088578876387,0.12193417119177062,0.09940276406115887,0.0341999017649562,0.031999676096448645,0.10999880821218999,-0.08365060244660551,-0.050310832732712495,-0.016403370276881754,0.01084023763424582,0.15007781956866492,0.2982542582412467,0.20644345772088807,0.2785688273809387,0.21460140790982163,0.26454171963475637,,0.10387893734402485,0.11706478230725341,-0.0156348901628026,0.056826731122224854,0.24639825820725636
2011-12,0.35912300578584977,0.3642759427856064,0.03287152582878842,0.29963788057753876,0.1216913262442684,-0.16331234576133974,-0.1288344429032719,-0.19624805253178015,,0.1680559242055888,-0.17276885528655328,-0.1950465627638706,-0.1628644709268992,-0.21840829774708975,-0.09456474408025523,0.008838592135126878,0.05426337557246824,-0.1509392912340414,-0.01387667550485451,-0.1534381076635431,0.07480717269331859,-0.15811003501780777,-0.11818485261902761,,-0.08006739873539499,-0.33780946860140915,-0.02746031651625828,-0.3490204039763984,0.015733750178017068,-0.02141416780641131,-0.15635604452495194,-0.030961681359606957,0.10546861813064491,-0.06372912620976073,-0.05521658994949045,-0.03814136738687867,-0.15273402407909262,0.03456058619707237,0.21007598977610054,0.31313212029189585,0.3892071621306054,0.2892803809562455,0.2892803809562455,0.29611428366783255,0.20635284353281477,0.12733209417578217,0.0226032951642362,-0.25348848991240486,-0.38244631412139124,-0.4159761095263319,-0.06745658617052393,-0.3318705308940253,-0.3753303379498544,0.025289940311412056,-0.22336453105111037,-0.2823041118203062,-0.19200310790928915,0.14898917124612307,0.0953089847686417,-0.17774902772282838,-0.42123531644960466,-0.0007277192034169182,-0.26899175256990393,-0.1625455682543746,-0.3029337326437092,-0.18834571260460017,,-0.06838028322384211,0.035473647924173894,0.3953610535790894,0.09791951825351669,-0.12313560378232412
