year,return
2006,0.2708298550615944
2007,0.7421732705977839
2008,-0.18065486809276976
2009,0.6192667964622873
2010,0.16428042520528185
2011,-0.1731894104217112
2012,0.00438628624918036
2013,0.3012050498111256
2014,0.24687855509864587
2015,0.7666218787693566
2016,-0.005555609049712862
2017,-0.07210300568622752
2018,-0.032957846059574525
2019,0.21044594609806877
2020,0.11214056791714011
2021,0.2183231792627287
2022,0.035921799295608015
2023,0.04652036173374041
2024,0.08108774238887984
2025,0.1521955074726027
2026,-0.004788176768424246
