date,num_target,num_held,target,held,buy_skipped_limit_up,sold_out,sell_skipped_limit_down
2006-12-01,20,20,000039|000006|000027|000528|600879|000550|600880|000538|000088|000089|000690|000060|000157|600271|600276|600650|600309|600320|600642|600123,000006|000027|000039|000060|000088|000089|000157|000528|000538|000550|000690|600123|600271|600276|600309|600320|600642|600650|600879|600880,,600845|002048|002050|002022|002052|002049|600183|000898|002033|002028|002046|002010|600096|000987|600037|600028|000970|000983,
2007-01-04,20,19,600880|600879|000970|000933|000937|002010|002003|000983|000987|000825|000912|000898|600028|600026|600012|600019|600079|002046|002048|002049,000825|000898|000912|000933|000937|000970|000983|000987|002003|002010|002046|002048|002049|600012|600019|600026|600079|600879|600880,600028,000006|000060|000039|000027|000528|000550|000538|000088|000089|000690|000157|600271|600276|600650|600309|600320|600642|600123,
2007-02-01,20,20,600880|000006|002033|002028|002022|002025|002046|002049|002050|002052|000933|000937|002003|002010|000157|000983|000987|000088|600123|000089,000006|000088|000089|000157|000933|000937|000983|000987|002003|002010|002022|002025|002028|002033|002046|002049|002050|002052|600123|600880,,600879|000970|000825|000912|000898|600026|600012|600019|600079|002048,
2007-03-01,20,20,000027|600227|002022|600019|000039|002025|600880|600012|002033|002003|000937|002028|000933|600123|002046|600183|002050|000006|002010|002049,000006|000027|000039|000933|000937|002003|002010|002022|002025|002028|002033|002046|002049|002050|600012|600019|600123|600183|600227|600880,,000983|000987|002052|000157|000088|000089,
2007-04-02,20,20,000039|002010|000983|000987|600880|600276|002003|600271|002109|000027|002049|002050|600183|002090|600143|600227|002025|600019|002028|000006,000006|000027|000039|000983|000987|002003|002010|002025|002028|002049|002050|002090|002109|600019|600143|600183|600227|600271|600276|600880,,002022|002033|000937|000933|600123|002046|600012,
2007-05-08,20,20,600271|600269|600177|002091|002100|002090|002003|002004|002038|600527|002033|600547|002029|600276|600348|002028|600227|000987|600517|600880,000987|002003|002004|002028|002029|002033|002038|002090|002091|002100|600177|600227|600269|600271|600276|600348|600517|600527|600547|600880,,000039|002010|000027|002049|002050|600183|002025|600019|000006|000983|002109|600143,
2007-06-01,20,20,002033|600547|600527|002038|002028|600276|002029|600227|600436|600489|002036|600348|600439|600231|002022|600271|600497|000731|000528|600596,000528|000731|002022|002028|002029|002033|002036|002038|600227|600231|600271|600276|600348|600436|600439|600489|600497|600527|600547|600596,,002090|002003|000987|600880|600269|600177|002091|002100|002004|600517,
2007-07-02,20,20,601006|002033|600527|002038|600547|600227|600436|002036|600517|600439|600276|600231|002022|600497|600596|600269|601699|002029|600271|000528,000528|002022|002029|002033|002036|002038|600227|600231|600269|600271|600276|600436|600439|600497|600517|600527|600547|600596|601006|601699,,002028|600348|600489|000731,
2007-08-01,20,20,000550|002104|002109|002101|000528|002102|600527|600497|002107|002115|002110|600517|002108|002120|002117|002116|600547|600971|601006|600993,000528|000550|002101|002102|002104|002107|002108|002109|002110|002115|002116|002117|002120|600497|600517|600527|600547|600971|600993|601006,,002033|002038|600227|600436|002036|600439|600276|600231|002022|600596|002029|600271|600269|601699,
2007-09-03,20,19,002101|600547|002109|002104|002096|600993|000027|600900|002099|002108|002102|002107|600570|002061|002065|002062|002063|601666|600426|600436,000027|002061|002062|002063|002065|002096|002099|002101|002102|002104|002107|002108|002109|600426|600436|600547|600570|600900|600993,601666,000528|600527|600497|600517|601006|000550|002115|002110|002120|002117|002116|600971,
2007-10-08,20,19,002003|002038|600527|600993|600588|600436|600426|600570|600227|000987|600439|600276|002028|600971|600517|600348|600271|600231|600352|600497,000987|002003|002028|002038|600231|600271|600276|600348|600352|600426|600436|600439|600497|600517|600527|600570|600588|600971|600993,600227,002101|600547|002109|002104|002108|002102|002107|002096|000027|600900|002099|002061|002065|002062|002063,
2007-11-01,20,20,600971|601699|600993|600900|601006|600880|600033|600031|002086|002096|002099|002100|002065|002081|002073|002074|002101|002138|002102|002104,002065|002073|002074|002081|002086|002096|002099|002100|002101|002102|002104|002138|600031|600033|600880|600900|600971|600993|601006|601699,,600436|600426|600570|002003|002038|600527|600588|000987|600439|600276|002028|600517|600348|600271|600231|600352|600497,
2007-12-03,20,20,600993|600588|600570|600233|600227|600971|600547|000551|600580|000637|601006|600489|600497|600123|000550|000937|600143|000088|600183|600177,000088|000550|000551|000637|000937|600123|600143|600177|600183|600227|600233|600489|600497|600547|600570|600580|600588|600971|600993|601006,,601699|600900|600880|600033|600031|002086|002096|002099|002100|002065|002081|002073|002074|002101|002138|002102|002104,
2008-01-02,20,20,002014|600993|600588|600570|600436|600233|600227|000903|000987|000551|600348|600880|600276|002007|600580|000541|600809|000900|600271|000937,000541|000551|000900|000903|000937|000987|002007|002014|600227|600233|600271|600276|600348|600436|600570|600580|600588|600809|600880|600993,,600971|601006|600547|000637|600489|600497|600123|000550|600143|000088|600183|600177,
2008-02-01,20,20,002117|600993|600436|600233|600227|000551|600971|600348|600420|600479|600276|600410|600439|600517|000541|000900|600489|600271|600352|600033,000541|000551|000900|002117|600033|600227|600233|600271|600276|600348|600352|600410|600420|600436|600439|600479|600489|600517|600971|600993,,600588|600570|600580|000937|002014|000903|000987|600880|002007|600809,
2008-03-03,20,20,600993|002033|002038|600436|600570|600233|600227|600348|000551|600880|600276|600410|600580|600439|000541|000900|600271|600352|000637|600033,000541|000551|000637|000900|002033|002038|600033|600227|600233|600271|600276|600348|600352|600410|600436|600439|600570|600580|600880|600993,,002117|600971|600420|600479|600517|600489,
2008-04-01,20,20,002081|002107|002100|002115|002062|002003|002086|002091|002032|600436|600233|600588|600227|600276|600479|002007|000551|002028|002073|600439,000551|002003|002007|002028|002032|002062|002073|002081|002086|002091|002100|002107|002115|600227|600233|600276|600436|600439|600479|600588,,600993|600348|600410|000541|000900|600271|600352|600033|002033|002038|600570|600880|600580|000637,
