date,pos_ratio
2006-01-31,
2006-02-28,
2006-03-31,
2006-04-30,0.3
2006-05-31,0.3
2006-06-30,0.3
2006-07-31,0.38103481114284266
2006-08-31,0.47761874017373257
2006-09-30,0.5350555988370765
2006-10-31,0.5927762930870352
2006-11-30,0.5776211207573608
2006-12-31,0.526459288039246
2007-01-31,0.4565466424297943
2007-02-28,0.4086352856299179
2007-03-31,0.37558727290540017
2007-04-30,0.35268923420276416
2007-05-31,0.3367745267238364
2007-06-30,0.3256895420601579
2007-07-31,0.31795698187854643
2007-08-31,0.3125573260679167
2007-09-30,0.3087839836854966
2007-10-31,0.3061457813206241
2007-11-30,0.30430057459217036
2007-12-31,0.30300968119134924
2008-01-31,0.30210642367642004
2008-02-29,0.3014743235756145
2008-03-31,0.3010319417508754
2008-04-30,0.3007223177029033
2008-05-31,0.30050560204789284
2008-06-30,0.3003539114655785
2008-07-31,0.300247733141845
2008-08-31,0.3001734108061823
2008-09-30,0.30012138639173164
2008-10-31,0.30008496989964956
2008-11-30,0.30005947864822224
2008-12-31,0.30004163491580577
2009-01-31,0.3066411278964252
2009-02-28,0.36145595483886955
2009-03-31,0.3889512923527993
2009-04-30,0.3913842518070513
2009-05-31,0.42468945931363183
2009-06-30,0.4543257755554351
2009-07-31,0.456911292534953
2009-08-31,0.4098378837949596
2009-09-30,0.3768865083765164
2009-10-31,0.36979548948995
2009-11-30,0.3709641697593627
2009-12-31,0.3831459284190438
2010-01-31,0.3588625648771663
2010-02-28,0.3528911575573472
2010-03-31,0.3649241894052652
2010-04-30,0.345446932083269
2010-05-31,0.3318128522130841
2010-06-30,0.32226899642900886
2010-07-31,0.3155882974414327
2010-08-31,0.3688556207741837
2010-09-30,0.5190658101905534
2010-10-31,0.6060761423963917
2010-11-30,0.6394759663184575
2010-12-31,0.6572048989600631
2011-01-31,0.5500434291609413
2011-02-28,0.6211295530575778
2011-03-31,0.6912007621759021
2011-04-30,0.5738405334813964
2011-05-31,0.4916883734165273
2011-06-30,0.4341818613815485
2011-07-31,0.3939273029621739
2011-08-31,0.36574911207111577
2011-09-30,0.3460243784486021
2011-10-31,0.33221706491344377
2011-11-30,0.3225519454391276
2011-12-31,0.3157863618072506
2012-01-31,0.31105045326500746
2012-02-29,0.3716483322521683
2012-03-31,0.3501538325763666
2012-04-30,0.5451076828044162
2012-05-31,0.6815753779635616
2012-06-30,0.567102764574217
2012-07-31,0.48697193520181664
2012-08-31,0.4308803546412054
2012-09-30,0.39161624824881125
2012-10-31,0.364131373774152
2012-11-30,0.3448919616418986
2012-12-31,0.5414243731493849
2013-01-31,0.6789970612045967
2013-02-28,0.7752979428432311
2013-03-31,0.8427085599902683
2013-04-30,0.7848959919931837
2013-05-31,0.8494271943952316
2013-06-30,0.6845990360766566
2013-07-31,0.5692193252536569
2013-08-31,0.5737814290021308
2013-09-30,0.701647000301493
2013-10-31,0.6861529002110449
2013-11-30,0.780307030147732
2013-12-31,0.7412149211034121
2014-01-31,0.7138504447723883
