date,nav
2006-01-04,1.0
2006-01-05,1.0
2006-01-06,1.0
2006-01-09,1.0
2006-01-10,1.0
2006-01-11,1.0
2006-01-12,1.0
2006-01-13,1.0
2006-01-16,1.0
2006-01-17,1.0
2006-01-18,1.0
2006-01-19,1.0
2006-01-20,1.0
2006-01-23,1.0
2006-01-24,1.0
2006-01-25,1.0
2006-02-06,0.9993229042
2006-02-07,1.0016200201
2006-02-08,1.0115504908
2006-02-09,0.9941046495
2006-02-10,1.0052337105
2006-02-13,1.0083064083
2006-02-14,1.0170132642
2006-02-15,1.0159622752
2006-02-16,0.9879051408
2006-02-17,0.9858731879
2006-02-20,0.9797405756
2006-02-21,0.9906547603
2006-02-22,0.9925250928
2006-02-23,1.000219531
2006-02-24,1.0046920642
2006-02-27,1.0014797809
2006-02-28,0.9985740264
2006-03-01,1.0106237215
2006-03-02,0.989835651
2006-03-03,0.9915297246
2006-03-06,0.9909434225
2006-03-07,0.9640018904
2006-03-08,0.9569673627
2006-03-09,0.9582045772
2006-03-10,0.958182128
2006-03-13,0.9696126678
2006-03-14,0.9686907571
2006-03-15,0.9803099506
2006-03-16,0.9845483236
2006-03-17,0.9828822481
2006-03-20,0.9946161627
2006-03-21,0.9943231819
2006-03-22,1.000974743
2006-03-23,1.0102852726
2006-03-24,1.0001386375
2006-03-27,1.0092628762
2006-03-28,1.0176096214
2006-03-29,1.0207941822
2006-03-30,1.0141556261
2006-03-31,1.0063324421
2006-04-03,1.0108458605
2006-04-04,1.0207659783
2006-04-05,1.0299863221
2006-04-06,1.0236430726
2006-04-07,1.0461096118
2006-04-10,1.0753030735
2006-04-11,1.0843536482
2006-04-12,1.08896673
2006-04-13,1.0632552965
2006-04-14,1.0823371703
2006-04-17,1.098571391
2006-04-18,1.0969102712
2006-04-19,1.0919175644
2006-04-20,1.087123104
2006-04-21,1.0934686501
2006-04-24,1.0533799629
2006-04-25,1.0378865022
2006-04-26,1.0545606733
2006-04-27,1.0592978479
2006-04-28,1.0784201473
2006-05-08,1.0889362695
2006-05-09,1.0988686007
2006-05-10,1.1060110998
2006-05-11,1.1057089747
2006-05-12,1.1177055449
2006-05-15,1.1328438629
2006-05-16,1.120961248
2006-05-17,1.1301073675
2006-05-18,1.1383601102
2006-05-19,1.1487150026
2006-05-22,1.1637268682
2006-05-23,1.1485195037
2006-05-24,1.142033039
2006-05-25,1.1517799096
2006-05-26,1.164813764
2006-05-29,1.1768001114
2006-05-30,1.1847565286
2006-05-31,1.1813608252
2006-06-01,1.1999939482
2006-06-02,1.2018470729
2006-06-05,1.2159744117
2006-06-06,1.2129751155
2006-06-07,1.1841733823
2006-06-08,1.1813196325
2006-06-09,1.1700901591
2006-06-12,1.1675661047
2006-06-13,1.169445389
2006-06-14,1.1682606148
2006-06-15,1.1713442772
2006-06-16,1.1811706218
2006-06-19,1.1859532237
2006-06-20,1.1902577279
2006-06-21,1.1870485417
2006-06-22,1.1869975193
2006-06-23,1.1923251259
2006-06-26,1.2019892309
2006-06-27,1.2050410579
2006-06-28,1.2069258674
2006-06-29,1.2127983222
2006-06-30,1.2105936723
2006-07-03,1.2159418854
2006-07-04,1.2147471171
2006-07-05,1.2162945059
2006-07-06,1.2230924763
2006-07-07,1.2216822214
2006-07-10,1.2314736356
2006-07-11,1.2333055207
2006-07-12,1.2301114624
2006-07-13,1.2008010067
2006-07-14,1.2021069225
2006-07-17,1.2101242605
2006-07-18,1.2170744524
2006-07-19,1.2090845193
2006-07-20,1.215948527
2006-07-21,1.2165893634
2006-07-24,1.2192306483
2006-07-25,1.2215904951
2006-07-26,1.2241877763
2006-07-27,1.2188302891
2006-07-28,1.2161934917
2006-07-31,1.1938064591
2006-08-01,1.1867477138
2006-08-02,1.1809431849
2006-08-03,1.1821142044
2006-08-04,1.1647184203
2006-08-07,1.1497953441
2006-08-08,1.1652247483
2006-08-09,1.1616558736
2006-08-10,1.1722056923
2006-08-11,1.1751618143
2006-08-14,1.158467238
2006-08-15,1.1673153587
