year,return
2006,0.2843668130639312
2007,1.1272704362255275
2008,-0.19261608248861273
2009,0.6663044919518673
2010,0.19301764775116803
2011,-0.14642849456170015
2012,-0.011643706852130564
2013,0.2574127690089316
2014,0.3156176349319233
2015,0.7151881059744247
2016,-0.037096103816177006
2017,-0.06569986959365326
2018,0.0005719109244071152
2019,0.10434658125435581
2020,0.06642310817650743
2021,0.1762236053163333
2022,0.0520001448799019
2023,0.00489106709821141
2024,-0.0015669276181864422
