ym,div_yield_ttm,roe_ttm,roa_ttm,circ_mv
2010-12,-0.013731382080666916,-0.09182143009546685,-0.21684273595137213,-0.22680679545735996
2011-01,-0.07119069719218307,-0.16364864849126948,-0.14482946555841822,-0.028183388311662283
2011-02,-0.0653972944815321,-0.21463071214374244,-0.3090987706638076,-0.12980840079196077
2011-03,0.06503142957933765,-0.11311345370633145,-0.1910941772900824,-0.21556259688366222
2011-04,0.07252701634273483,0.08740051520458161,0.06009624522968213,-0.050914012859445676
2011-05,-0.01056433237010543,-0.01916994348626546,-0.009396372965692703,0.06011169404717551
2011-06,0.034731217337255794,0.11779779339278808,0.189003209725879,0.2794341577610511
2011-07,0.05359264401192902,0.0686651446264999,0.11316697428739057,0.28731476222502794
2011-08,0.10174777478847163,-0.056359124380723595,-0.08296803329075596,-0.11169042927911525
2011-09,0.08644206703380286,0.05607177918642977,0.07229429599140992,0.11685772474997858
2011-10,0.05201372574343524,0.011593697372625606,0.11485391870878892,0.2099143669843797
2011-11,0.25764608627256347,0.2683730613519568,0.2145650696060141,-0.11039781292192968
2011-12,-0.09700889062903843,-0.039230243979319714,-0.2249849856327577,-0.387399664561155
2012-01,-0.10587186684039569,-0.13180946433941065,-0.04840886919462773,0.2997925680599999
2012-02,0.09275354391612578,0.05722675946017998,0.05222855102447521,-0.006156622468122472
2012-03,-0.04293782895974219,-0.08892665724874757,-0.1777705143593742,-0.21885568084925555
2012-04,0.01350008485238365,0.07696111772886906,0.10836790685101684,0.18175323506962587
2012-05,0.12599752808215334,0.1973361023611014,0.24129902258688785,0.2669635849735617
2012-06,0.07508266412792228,0.1912897314846364,0.161149384982391,-0.15368196598720754
2012-07,-0.02767209406641125,-0.15758639240450656,-0.07219629326362381,0.37573396982939533
2012-08,-0.005469034549773562,-0.03242614782849203,-0.06916725375809675,-0.152693539719669
2012-09,-0.07008416790333033,-0.06148384573219484,-0.10179974413818005,0.021911062828177143
2012-10,0.03210939306158271,0.02874436751928587,-0.06561811395177759,-0.14998989784328476
2012-11,0.08080853177078047,0.18573416936313594,0.16399633745483988,0.13914111568054086
2012-12,-0.015768617737144105,-0.04042219982760365,-0.026419849723021957,0.0072200660670753555
2013-01,0.09850381101319132,0.04239885268319545,0.14101496697515722,0.29885423535877403
2013-02,-0.03400089855871927,-0.018791864698891412,0.02098677362021714,0.09751698292685107
2013-03,0.07883928361681324,0.07249456937143528,0.07132394018109237,0.060172469373199707
2013-04,0.028272409508291144,0.03536539782369449,0.12044410479891532,0.3063882216332984
2013-05,0.11642532380197006,0.1854958302720087,0.19870731737319278,0.10087731335774723
2013-06,0.05153804085690506,0.025096407006067925,0.11197409305988848,0.27400119672016876
2013-07,-0.015086428292320849,-0.10434149590926266,-0.13010721346435453,-0.024222744664244424
2013-08,0.06891551937859738,0.02129478809470811,0.08033821137878006,0.1338450839856844
2013-09,0.059842093816339065,0.034576346526682185,-0.010795367963945928,0.060469236002593914
2013-10,0.09510016297613373,-0.07660924390428993,0.06503179396387673,0.3603577017900502
2013-11,0.14932578056358276,0.17516107261478722,0.1857556368289368,0.11684263183689507
2013-12,-0.015493800396767165,-0.022656712571699558,0.09960721264831993,0.3331534521800039
2014-01,-0.1194580448451129,-0.16140267458708016,-0.14357655114563517,0.14172084251719005
2014-02,-0.004382288321532569,-0.09837423748289943,-0.18274764765519746,-0.06549264897819414
2014-03,0.06685924153885212,0.004332439809265672,-0.02791032941117511,0.057735347099043294
2014-04,-0.04675453691892206,-0.12748528697945705,-0.0695919215453605,0.26137923371436844
2014-05,-0.032133752423487934,-0.10723052740967805,-0.021914641515009967,0.3156023052436186
2014-06,-0.05573471448892856,-0.052739803992226844,-0.13634348189942053,-0.1300084390974766
2014-07,-0.13113628388785636,-0.17502698743780384,-0.10965627906067445,0.2676537127719745
2014-08,-0.106946676401128,-0.22564720412586264,-0.18604200039615829,0.24025606384227507
2014-09,0.0929714711355608,0.1079731910569752,0.051250721596739386,0.007829300739651292
2014-10,0.09453756483138805,-0.0005111526807270706,-0.08188380742436334,-0.019998302371825455
2014-11,0.2073052548267323,0.12772548365894615,-0.024291870877274014,-0.4560877493877202
2014-12,-0.013648072088547153,-0.020561095785631586,0.08532762143500898,0.28852596765142624
2015-01,-0.049874716476094136,-0.04951337424843049,0.019590723389556287,0.15464991570621708
2015-02,-0.051553410154366354,-0.1175634155917775,-0.0630787924814807,0.21688999451520835
2015-03,-0.04914604765268827,-0.08651209892844425,-0.11787782985608279,0.061139598109633764
2015-04,-0.13409107518875193,-0.01160122383151025,0.07222128266422678,0.48112819304853466
2015-05,0.056074215205007445,0.01961029750114115,-0.037368738052042376,-0.08452787915016848
2015-06,0.12330945574082187,0.293646109953425,0.280762834567683,0.08825557652936393
2015-07,0.06103998972387677,-0.09333994390207928,-0.11430455224379284,-0.028911785069471247
2015-08,0.009303640887201526,0.08822226211892262,0.1530266846878997,0.30826149608829784
2015-09,-0.13594349120925858,-0.14960001141507479,-0.07781137894849914,0.29094059161090285
2015-10,-0.07432662791443538,-0.0299268802984993,0.04399777603885248,0.44352161839205667
2015-11,0.01516646351880563,-0.11033906288327167,-0.10580386165373172,0.10499706555528479
2015-12,0.165419664516909,0.17759528512683515,0.1109664237819361,-0.04192246095072376
2016-01,0.011412269372780445,-0.09818872644994762,-0.12664175663184835,-0.04828192313903146
2016-02,-0.020663165949700447,-0.017114701193273275,0.0503903756647008,0.2865535815959242
2016-03,-0.05496191884738061,-0.09544451391720929,-0.09318728559406934,0.22359264643509408
2016-04,0.07724128759789838,0.26564951881874826,0.275321246901238,0.03324312032411354
2016-05,-0.04731261136269051,0.05894798876937887,0.12095036490470075,0.3272556113136625
2016-06,0.11364049479022673,0.09837810759695678,0.04303336173350216,-0.15355269035496955
2016-07,-0.057859948359714926,-0.16445133283043822,-0.1832168653429944,0.19262340176437287
2016-08,-0.019530448053815007,-0.10245822818748958,-0.09929475605234131,0.13064268023160547
2016-09,-0.04438021064666282,-0.05782865621560689,-0.036357513088658186,0.21521845150350516
2016-10,0.04350772049776531,-0.030801101064997876,-0.05607303957177391,0.08916187377118713
2016-11,-0.0029337999951311567,-0.14122064611891552,-0.1772454511506993,-0.06688379722882913
2016-12,0.16693609440969706,0.011128465996505877,-0.08276710220664078,-0.32686344538687695
2017-01,-0.07130128670305756,0.08720649239271999,0.0767319216229008,0.1672861016586391
2017-02,0.15096848487750872,0.17658389799722474,0.1568574459410183,-0.03502254221824821
2017-03,0.2269607669603013,0.1747454074307683,0.11167605658494018,-0.25929612007673897
2017-04,0.19865354662809456,0.17456476738448232,0.12594392091972428,-0.2159875221784741
2017-05,0.08361456547546917,0.13201660283942754,0.10222747867439423,-0.1400997695870423
2017-06,0.008400329623761606,0.04219633025883931,-0.04273145799912889,-0.315876768297383
2017-07,-0.10685773035901455,-0.026001197941554137,0.017741595384540714,0.316124438188211
2017-08,0.03508073463663309,0.01120028640740406,0.04565085618047392,0.038528479271426275
2017-09,0.14258296038130933,0.23985625552525783,0.2138282445366491,-0.006207338055974048
2017-10,0.09162817519680992,0.06569067953440463,-0.008203408057647769,-0.27833894552791494
2017-11,0.05681380862575255,0.12799539413366717,0.11426292979418701,-0.09251107365355733
2017-12,0.176630213150518,0.13398742655485296,0.04102162081562033,-0.2110065195574531
2018-01,0.08281935680899426,0.1090726114652944,0.11684214021286013,-0.11516417678468358
2018-02,-0.10736614162194787,-0.04567461418097223,0.08009881840114398,0.4054001080096628
2018-03,0.05059926743611115,0.046687488511382144,0.06204985211968697,0.024703261750791187
2018-04,0.1000527123411519,0.2595580386403987,0.26743380939346334,0.09523919458301525
2018-05,0.08104325603525125,0.19801715447814747,0.16333347186653152,-0.0685302599233709
2018-06,0.005372729457118154,-0.06740230458129787,-0.11897302561027726,-0.0814032928974109
2018-07,0.06331057957852015,-0.04728194039303776,-0.08368127228091053,-0.16294560273847905
2018-08,0.0227003353039494,-0.061368608349472206,-0.11154640166851143,-0.16479854473645106
2018-09,0.12699674345811443,0.0007256495330173494,-0.02660013644258136,0.1072592274017937
2018-10,-0.0634702569479952,-0.206112249573379,-0.15691572138333015,0.10560798142124472
2018-11,0.11704819002949755,0.12163522153716728,0.12675216738547626,0.08921682975929139
2018-12,0.17856084839449615,0.18683801149562151,0.11788214272429391,-0.24707971395170353
2019-01,-0.249332700181878,-0.31514859435370296,-0.27297376409998647,0.12669144398518034
2019-02,-0.035763289574577604,-0.09931962971787262,-0.06245125056662283,0.05797847545706905
2019-03,0.14987664568690579,0.04833155140361103,0.012276596999530582,-0.08455227055583978
2019-04,-0.026617382650283346,-0.020424780225438813,0.035740474924233184,0.20826001793739252
2019-05,0.1160224215152605,0.13929817231211603,0.10745835891417012,-0.06064411133336449
2019-06,0.12578598316983913,0.1317927921328199,0.12284193161869811,-0.028396254913168745
2019-07,-0.024689358326777915,-0.005927950257574824,0.0370164405433225,-0.004505686085219611
2019-08,0.11015125730789307,0.07989876574328851,0.08899799603523748,0.1287910428371894
2019-09,0.10163698564489827,0.10762655641825593,0.073598495192903,-0.07267428303854463
2019-10,0.09610474066346218,0.056428034195681875,0.029340475191045715,-0.14097341237521105
2019-11,0.014897541387104734,0.052545338710062735,0.06384109277557325,0.06893099494624838
2019-12,-0.00425148454288722,0.1350679940723658,0.19074867155354971,0.04005696669869874
2020-01,-0.015087789384016287,0.034540413209510776,0.04546853795109015,-0.07948649906012722
2020-02,0.1289895564537913,-0.054272243126900446,-0.057963567865639415,0.167114226347594
2020-03,0.11096225881568564,0.18678043239440714,0.18330993328221032,-0.12964369915167273
2020-04,0.015956200912204163,0.08733520470450382,0.11882995653309504,0.1603360361932963
2020-05,0.0014407243064918206,0.21416174362900037,0.2383286070834007,-0.0220249846088536
2020-06,0.05398353198674783,0.03523033390285705,0.021815158883789768,-0.04442228124597021
2020-07,0.058720974531244724,-0.059322785007028776,-0.06743699337646497,0.12375494536179858
2020-08,0.060920826622935326,-0.07494664092705101,-0.10676596487295982,-0.0003435777132350124
2020-09,0.08016574477139023,0.08165498941462074,0.09278862487903694,0.10613934023386501
2020-10,0.05432025070979257,-0.09622090698736059,-0.14299935248559228,-0.07247510216797266
2020-11,0.06735978687451331,0.13027781019331988,0.07543114751841513,-0.33102418892736424
2020-12,0.1024437428873504,0.25149724960429815,0.2197906790885556,-0.20394451832332755
2021-01,0.11438173875245825,-0.1572756884778939,-0.16915153798613716,0.10625997752646252
2021-02,0.08913519732603063,-0.06923614540031339,-0.08360149864048673,0.15131394061915696
2021-03,-0.021459513858254932,0.009911574401971867,0.0380387352316143,-0.06884547834146626
2021-04,-0.11967097471274125,-0.07099979291879942,-0.05495350331404341,0.07869410199327692
2021-05,-0.052012304655480214,-0.038318692479155245,-0.0118196183350322,0.10226837268939298
2021-06,-0.0502880692383531,-0.002551307126670544,0.001608847231251783,0.010994734291054927
2021-07,0.044468793556193514,-0.023319201368882842,-0.06793579599301644,0.01962810836898679
2021-08,0.10575892860284501,-0.07858546999302463,-0.1228765924673577,-0.08291917840296481
2021-09,-0.005981808053386171,0.06484145735980625,0.06923472307335661,-0.04094333776172396
2021-10,-0.0790528276415618,-0.05016749925387221,0.053387282564368234,0.35410980358400784
2021-11,0.12103436823916153,-0.15649277708370551,-0.181458318084125,-0.00960257053218855
2021-12,0.14521538165256828,-0.10191082660227499,-0.15775563704281437,0.08897425785056662
2022-01,-0.05993147787011662,-0.004140674781083056,-0.008747510854708518,0.010630514455305542
2022-02,0.023150547683514624,-0.19063044353018388,-0.21566055774911586,0.0943523834373766
2022-03,0.2167544614081099,0.13560244070593314,0.0656990333453994,-0.25117124223943504
2022-04,-0.11022345687392865,0.003530249383660064,0.029448538470318916,0.14943149274803194
2022-05,-0.02057759873814906,0.08781048649337861,0.10907461604083891,0.014059362558460995
2022-06,-0.06743677362810122,-0.09478849815534972,-0.0797964476660336,0.27135866826727434
2022-07,0.0643775742574222,-0.07610941600988158,-0.09008091506511966,-0.04934821111469416
2022-08,0.14752451740749284,0.06789147162927185,0.04076674349451683,-0.10808963394969934
2022-09,-0.08986684511727422,-0.13063259354896414,-0.06319618231183942,0.2379270491735449
2022-10,0.07464961030535765,-0.10753837425815542,-0.15085972592849228,-0.04872402485216296
2022-11,0.062211307882184395,0.008084021396943324,-0.0026562679108987825,-0.11467442103400428
2022-12,-0.00855502228667744,0.0800389651513301,0.1034827030682806,0.14251852019334446
2023-01,0.10579617474976605,-0.0846911384283898,-0.04527427408932348,0.19723899496218766
2023-02,0.016265603402952206,-0.12405942206158567,-0.10068197802410275,0.001499999074480492
2023-03,0.14837996882779037,-0.006268919660733748,-0.04409705198564671,-0.1192487209093437
2023-04,-0.0030557272412872756,-0.05170089956377574,-0.020338340617283738,0.3238634261982187
2023-05,0.007990465324098134,0.03465773549786495,0.05104357235108179,0.15002351377712805
2023-06,0.07467604833306589,-0.053036226294878856,-0.11755509386526519,-0.04603844701360684
2023-07,-0.021935288145728413,-0.0804002764204938,-0.03331052229552466,0.29720348280158115
2023-08,0.08706773358017134,-0.0045172717073625225,-0.009844573922684457,0.004939970852176666
2023-09,-0.11380521958313826,-0.20257114812495286,-0.1683889042945529,0.07560163982560211
2023-10,-0.08258710259813762,-0.13756394385093362,-0.0828341775171925,0.2762128452551647
2023-11,0.06597626112561086,0.07473845384993415,0.057825189295891345,0.05078412292315307
2023-12,0.2502200194815104,0.22304339983757984,0.11176780377007985,-0.31773187011382104
2024-01,0.12349311118116979,0.2628273048075324,0.2668400853947918,-0.42608891754879
2024-02,-0.03719682245858327,-0.08391840000405276,-0.054288677517389264,0.34156794911588645
2024-03,0.31834558352971426,0.283489131134731,0.24924442826509274,-0.24855086802024817
2024-04,0.17341231395876874,0.179794352474218,0.16329730627013433,0.09137825953917551
2024-05,0.14026824725956405,0.20225479206472824,0.1926158086682574,-0.10562043335288648
2024-06,-0.1610889830385764,-0.18562503627215435,-0.2054574455307738,0.009420416129807154
2024-07,-0.005857448920332115,-0.07575969550812578,-0.07773969827781736,0.1148503928267475
2024-08,-0.17972597944838772,-0.22883826946187755,-0.21935416677806915,-0.034563890237403076
2024-09,-0.3768226587421512,-0.3569440652285336,-0.3412403660473027,0.190730207772149
2024-10,0.044066569272849195,-0.07704210526169902,-0.04804661559848482,0.25920641580869785
2024-11,0.27245620515921687,0.3407821835378864,0.3010132382415272,-0.15889527432157988
2024-12,0.10149490015241162,0.19393201142988356,0.21648378751378203,0.1489618407928252
2025-01,-0.24773907567989556,-0.29208386681273035,-0.26159697871617754,0.17938757837358255
2025-02,0.23599658359232287,0.23835368851535366,0.2306642345443609,0.04151908351572384
2025-03,0.008495214496878678,-0.09324554851818566,-0.0876054946032845,0.134485477482233
2025-04,-0.05868432786046337,-0.13024961085410294,-0.1294081032480581,0.2874944469051284
2025-05,-0.12422900428023322,-0.12112376453073073,-0.10998842900620578,0.1842569302128898
2025-06,0.0537101860733464,0.015358314897396561,0.029700115410553382,0.036244915225705276
2025-07,-0.026938411402956875,0.07387049040709055,0.088144380485687,-0.13909695359451663
2025-08,0.024415257169155966,0.04647963839297382,0.04856633963506399,-0.003992517622871826
2025-09,0.04800081748071042,-0.0759313368495508,-0.08933554571980941,0.19373004212463793
2025-10,-0.042687021143400915,-0.1776082526977049,-0.17497087617492812,0.21404462527661447
2025-11,0.1294786973933086,0.25176624032365735,0.24121492223746765,-0.17612654393966992
2025-12,0.025662813689765095,0.03368667611441925,0.05777821521599744,0.08714252202970227
2026-01,-0.08528113401089563,-0.08352557616770952,-0.07939779199311191,0.12939430152669792
2026-02,0.11908116952794506,0.0015094301075422028,-0.020501121919757705,0.06778682155273155
2026-03,-0.06750709218485441,-0.024336972713711803,-0.010225153084073962,0.04260657032495289
2026-04,0.03044356705181023,0.11744118404691324,0.11017381976840974,-0.14008178524686812
2026-05,0.013167114477877358,0.14373742377190044,0.14897652974554387,-0.22280753673280743
2026-06,0.27049875115862637,0.03997002145538826,0.00851315432083537,0.1418922329140873
2026-07,-0.30226724562079327,-0.11064493397839457,-0.0657262551289167,0.1546128881879721
