date,nav,num_held
2006-01-04,1.0,0
2006-01-05,1.0,0
2006-01-06,1.0,0
2006-01-09,1.0,0
2006-01-10,1.0,0
2006-01-11,1.0,0
2006-01-12,1.0,0
2006-01-13,1.0,0
2006-01-16,1.0,0
2006-01-17,1.0,0
2006-01-18,1.0,0
2006-01-19,1.0,0
2006-01-20,1.0,0
2006-01-23,1.0,0
2006-01-24,1.0,0
2006-01-25,1.0,0
2006-02-06,0.9993112015903558,0
2006-02-07,1.0034644475821122,20
2006-02-08,1.0116501849073813,20
2006-02-09,0.9956847921922615,20
2006-02-10,1.0069638444823292,20
2006-02-13,1.0099537057154018,20
2006-02-14,1.0197185536007842,20
2006-02-15,1.0188468575846015,20
2006-02-16,0.9913164103681282,20
2006-02-17,0.9882512363077699,20
2006-02-20,0.9836505825697135,20
2006-02-21,0.9913042623184896,20
2006-02-22,0.992504289156937,20
2006-02-23,1.0010471128175231,20
2006-02-24,1.0060658828330806,20
2006-02-27,1.0022086804750414,20
2006-02-28,0.9987583896167793,20
2006-03-01,1.011456223525137,20
2006-03-02,0.9893509547393704,20
2006-03-03,0.989917139545888,20
2006-03-06,0.991213499443111,20
2006-03-07,0.9636523793639798,20
2006-03-08,0.9552801693931674,20
2006-03-09,0.9573581774563978,20
2006-03-10,0.9571015876728438,20
2006-03-13,0.9679388740057739,20
2006-03-14,0.9665945222524657,20
2006-03-15,0.9785412572423567,20
2006-03-16,0.9855613474733882,20
2006-03-17,0.9832744786210794,20
2006-03-20,0.9931116191749023,20
2006-03-21,0.9937211569513553,20
2006-03-22,1.0005109053945238,20
2006-03-23,1.0096140920653809,20
2006-03-24,1.0000585810733114,20
2006-03-27,1.009594129800064,20
2006-03-28,1.0196351884255714,20
2006-03-29,1.0207101305114015,20
2006-03-30,1.0123399155159887,20
2006-03-31,1.0050051068364907,20
2006-04-03,1.007605820103371,20
2006-04-04,1.0186527743216265,20
2006-04-05,1.0273696357451592,20
2006-04-06,1.0196834775830546,20
2006-04-07,1.0446331570038767,20
2006-04-10,1.0754143556690827,20
2006-04-11,1.0829037338515155,20
2006-04-12,1.0882403700907002,20
2006-04-13,1.0590206486865417,20
2006-04-14,1.0779836464002563,20
2006-04-17,1.0968604826754482,20
2006-04-18,1.0937033077637335,20
2006-04-19,1.0902332147104592,20
2006-04-20,1.0835347498510348,20
