year,return
2006,0.4841612804773656
2007,1.730844268693339
2008,-0.7304542776396656
2009,0.25202840571167706
2010,0.18977708619958622
2011,-0.38645742248696113
2012,0.0802245063899103
2013,0.41177111572186487
2014,0.009912726253077153
2015,0.5466729776581576
2016,-0.12315368570705731
2017,0.010903298262656014
2018,-0.2534079332994108
2019,0.8472132432119601
2020,-0.1559432486095118
2021,0.23998863036464102
2022,-0.15239774542615558
2023,0.11515158012027049
2024,0.1786712924176772
2025,0.034288981963068954
2026,0.06678616219018019
