date,pos_ratio
2006-01-31,
2006-02-28,
2006-03-31,
2006-04-30,
2006-05-31,
2006-06-30,
2006-07-31,
2006-08-31,
2006-09-30,
2006-10-31,
2006-11-30,
2006-12-31,
2007-01-31,0.3
2007-02-28,0.3
2007-03-31,0.3
2007-04-30,0.3
2007-05-31,0.3
2007-06-30,0.3
2007-07-31,0.3
2007-08-31,0.3
2007-09-30,0.3
2007-10-31,0.3
2007-11-30,0.3
2007-12-31,0.3
2008-01-31,0.3
2008-02-29,0.3
2008-03-31,0.3
2008-04-30,0.3
2008-05-31,0.3
2008-06-30,0.3
2008-07-31,0.3
2008-08-31,0.3
2008-09-30,0.3
2008-10-31,0.3
2008-11-30,0.3
2008-12-31,0.3
2009-01-31,0.3
2009-02-28,0.3
2009-03-31,0.3
2009-04-30,0.3
2009-05-31,0.3
2009-06-30,0.3
2009-07-31,0.3
2009-08-31,0.3
2009-09-30,0.3
2009-10-31,0.3
2009-11-30,0.3
2009-12-31,0.3
2010-01-31,0.3
2010-02-28,0.3
2010-03-31,0.3
2010-04-30,0.3
2010-05-31,0.3
2010-06-30,0.3
2010-07-31,0.3
2010-08-31,0.34965469589972537
2010-09-30,0.47891609474416985
2010-10-31,0.5514815717564238
2010-11-30,0.557248860821859
2010-12-31,0.5311486057037854
2011-01-31,0.46180402221102396
2011-02-28,0.5113135261952777
2011-03-31,0.5149940331470556
2011-04-30,0.45049582263454985
2011-05-31,0.40534707556567423
2011-06-30,0.37374295275950176
2011-07-31,0.3516200668647808
2011-08-31,0.3361340467725801
2011-09-30,0.32529383272475043
2011-10-31,0.31770568289945805
2011-11-30,0.3123939780257657
2011-12-31,0.30867578461614703
2012-01-31,0.30607304923037737
2012-02-29,0.30425113446081065
2012-03-31,0.30297579412234527
2012-04-30,0.32318463014123106
2012-05-31,0.3333743519090202
2012-06-30,0.32336204633571575
2012-07-31,0.31635343243470776
2012-08-31,0.3114474027041518
2012-09-30,0.30801318189283583
2012-10-31,0.30560922732495055
2012-11-30,0.3039264591274485
2012-12-31,0.3325930239289566
2013-01-31,0.4191428763609558
2013-02-28,0.4428468700896359
2013-03-31,0.415054090776745
2013-04-30,0.3805378635436632
2013-05-31,0.4365567375511067
2013-06-30,0.39558971628574086
2013-07-31,0.366912801400002
2013-08-31,0.376426372820262
2013-09-30,0.5043452756269509
2013-10-31,0.5024698214677665
2013-11-30,0.6517288750274574
2013-12-31,0.6388264248912986
2014-01-31,0.5931075172272654
2014-02-28,0.5631092931999602
2014-03-31,0.4841765052399695
2014-04-30,0.42892355366797735
2014-05-31,0.3902464875675835
2014-06-30,0.40519137201196
2014-07-31,0.5836339604083735
2014-08-31,0.6946775457007538
2014-09-30,0.786274281990528
2014-10-31,0.843428806386554
2014-11-30,0.8904001644705879
2014-12-31,0.8794674283888988
2015-01-31,0.8724894902327499
2015-02-28,0.8669744329032929
2015-03-31,0.8557490950323051
2015-04-30,0.8012366665226137
2015-05-31,0.7297481987276094
