date,num_target,num_held,target,held,buy_skipped_limit_up,sold_out,sell_skipped_limit_down
2018-01-02,20,20,601515|603811|002233|603738|603928|002091|603766|601225|603737|603889|002124|600750|002117|000030|002108|601801|300640|603866|300230|002003,000030|002003|002091|002108|002117|002124|002233|300230|300640|600750|601225|601515|601801|603737|603738|603766|603811|603866|603889|603928,,,
2018-02-01,20,20,002749|300575|002837|603038|603638|603928|300451|603866|300497|300432|603568|002763|002734|603298|002709|603889|002615|603997|002124|002706,002124|002615|002706|002709|002734|002749|002763|002837|300432|300451|300497|300575|603038|603298|603568|603638|603866|603889|603928|603997,,601515|603811|002233|603738|002091|603766|601225|603737|600750|002117|000030|002108|601801|300640|300230|002003,
2018-03-01,20,20,000055|603987|002003|603738|300647|300575|603038|603928|300394|603866|300432|002615|603889|600167|603997|600750|000429|600987|002648|002091,000055|000429|002003|002091|002615|002648|300394|300432|300575|300647|600167|600750|600987|603038|603738|603866|603889|603928|603987|603997,,002124|002749|002837|603638|300451|300497|603568|002763|002734|603298|002709|002706,
2018-04-02,20,20,002837|603038|002749|603928|002793|002818|002763|603298|002734|603889|002615|300230|002709|002706|002335|002648|000055|000030|002595|000036,000030|000036|000055|002335|002595|002615|002648|002706|002709|002734|002749|002763|002793|002818|002837|300230|603038|603298|603889|603928,,300575|603866|300432|603997|603987|002003|603738|300647|300394|600167|600750|000429|600987|002091,
2018-05-02,20,20,603766|603730|603638|002911|300015|002818|002793|002860|002867|002749|603027|603568|002709|600167|002003|000429|002117|000055|000789|002595,000055|000429|000789|002003|002117|002595|002709|002749|002793|002818|002860|002867|002911|300015|600167|603027|603568|603638|603730|603766,,603038|603928|603889|002615|002648|002837|002763|603298|002734|300230|002706|002335|000030|000036,
2018-06-01,20,20,000429|603766|603890|603730|603912|603809|002749|002793|603027|300627|002709|300231|002117|600987|002327|000789|000672|600545|601515|002233,000429|000672|000789|002117|002233|002327|002709|002749|002793|300231|300627|600545|600987|601515|603027|603730|603766|603809|603890|603912,,002818|000055|002595|603638|002911|300015|002860|002867|603568|600167|002003,
2018-07-02,20,20,002923|300481|000785|002117|600987|000789|002215|601515|600167|600305|603568|002233|600507|002110|600161|603809|603912|002003|002293|000848,000785|000789|000848|002003|002110|002117|002215|002233|002293|002923|300481|600161|600167|600305|600507|600987|601515|603568|603809|603912,,000429|603766|603730|002749|002793|603027|002709|603890|300627|300231|002327|000672|600545,
2018-08-01,20,20,603181|603912|002884|002749|300677|300627|002709|600750|002003|600229|600987|002215|002595|600545|603568|603025|600507|002233|600885|601216,002003|002215|002233|002595|002709|002749|002884|300627|300677|600229|600507|600545|600750|600885|600987|601216|603025|603181|603568|603912,,002117|000789|601515|603809|002923|300481|000785|600167|600305|002110|600161|002293|000848,
2018-09-03,20,20,603809|603880|603027|603938|002749|300446|300497|000541|300627|002553|300428|000785|600229|000789|600167|002595|601515|000848|603568|002601,000541|000785|000789|000848|002553|002595|002601|002749|300428|300446|300497|300627|600167|600229|601515|603027|603568|603809|603880|603938,,603912|002003|600987|002215|600507|002233|603181|002884|300677|002709|600750|600545|603025|600885|601216,
2018-10-08,20,20,603811|603916|000785|300481|002003|600987|000789|000921|603809|600750|601678|601636|600885|002050|603928|603871|000541|000848|603886|300715,000541|000785|000789|000848|000921|002003|002050|300481|300715|600750|600885|600987|601636|601678|603809|603811|603871|603886|603916|603928,,002749|300627|600229|002595|603568|603880|603027|603938|300446|300497|002553|300428|600167|601515|002601,
