date,num_target,num_held,target,held,buy_skipped_limit_up,sold_out
2008-10-06,15,15,002223|002124|002001|600547|000718|002038|600188|000612|600596|600309|600026|600428|000983|601919|601857,000612|000718|000983|002001|002038|002124|002223|600026|600188|600309|600428|600547|600596|601857|601919,,
2008-11-03,0,0,,,,002223|002124|002001|600547|002038|600188|000612|600596|600309|600026|600428|000983|601919|601857|000718
2008-12-01,0,0,,,,
2009-01-05,0,0,,,,
2009-02-02,0,0,,,,
2009-03-02,0,0,,,,
2009-04-01,0,0,,,,
2009-05-04,0,0,,,,
2009-06-01,0,0,,,,
2009-07-01,0,0,,,,
2009-08-03,0,0,,,,
2009-09-01,9,9,002215|002001|600366|600588|002128|600276|600809|002022|600547,002001|002022|002128|002215|600276|600366|600547|600588|600809,,
2009-10-09,8,8,002215|002001|600366|600588|002128|600276|600809|002022,002001|002022|002128|002215|600276|600366|600588|600809,,600547
2009-11-02,0,0,,,,002215|002001|600366|600588|002128|600276|600809|002022
2009-12-01,0,0,,,,
2010-01-04,0,0,,,,
2010-02-01,0,0,,,,
2010-03-01,0,0,,,,
2010-04-01,0,0,,,,
2010-05-04,21,21,300012|300015|300008|300005|300034|300013|300025|300024|300001|300046|300031|300037|300039|300033|300018|300027|300007|000848|300002|600188|601088,000848|300001|300002|300005|300007|300008|300012|300013|300015|300018|300024|300025|300027|300031|300033|300034|300037|300039|300046|600188|601088,,
2010-06-01,30,30,300043|300017|300026|300058|300012|300054|300009|300015|300035|300014|300008|300044|300016|300034|300013|300019|300005|300047|300036|300025|300024|300046|300031|300001|300048|300042|300049|300037|300010|300033,300001|300005|300008|300009|300010|300012|300013|300014|300015|300016|300017|300019|300024|300025|300026|300031|300033|300034|300035|300036|300037|300042|300043|300044|300046|300047|300048|300049|300054|300058,,300039|300018|300027|300007|000848|300002|600188|601088
2010-07-01,30,30,300043|300071|300026|300058|300017|300012|300054|300009|300045|300006|300014|300008|300035|300015|300044|300051|300016|300034|300013|300005|300041|300024|300019|300047|300036|300025|300053|300048|300046|300031,300005|300006|300008|300009|300012|300013|300014|300015|300016|300017|300019|300024|300025|300026|300031|300034|300035|300036|300041|300043|300044|300045|300046|300047|300048|300051|300053|300054|300058|300071,,300001|300037|300033|300042|300049|300010
2010-08-02,30,30,300059|300043|300066|300071|300026|300017|300058|300012|300054|300009|300045|300006|300014|300035|300008|002410|300015|300044|300051|300016|300005|002415|300013|300024|300034|300041|300036|300053|300048|300047,002410|002415|300005|300006|300008|300009|300012|300013|300014|300015|300016|300017|300024|300026|300034|300035|300036|300041|300043|300044|300045|300047|300048|300051|300053|300054|300058|300059|300066|300071,,300019|300025|300046|300031
2010-09-01,8,8,002415|002063|000848|002041|600216|000550|002007|002128,000550|000848|002007|002041|002063|002128|002415|600216,,300043|300071|300026|300017|300058|300012|300054|300009|300045|300006|300014|300035|300008|300015|300044|300051|300016|300005|300013|300024|300034|300041|300036|300053|300048|300047|300059|300066|002410
2010-10-08,8,8,300101|002415|002063|000848|002041|600216|002007|002128,000848|002007|002041|002063|002128|002415|300101|600216,,000550
2010-11-01,30,29,300101|002236|002415|002252|002385|002285|002273|002310|002153|002003|002294|600436|002063|601101|601877|002158|600323|600742|000848|002242|002096|000650|002152|002038|000708|000887|600395|000338|600258|600750,000338|000650|000708|000848|000887|002003|002038|002063|002096|002152|002153|002236|002242|002252|002273|002285|002294|002310|002385|002415|300101|600258|600323|600395|600436|600742|600750|601101|601877,002158,002041|600216|002007|002128
2010-12-01,30,30,002236|002252|002415|300101|002385|002285|002310|002273|002153|002003|002294|601101|002063|601877|600323|600742|002242|000848|002096|002158|002152|000650|600395|000708|000887|002038|000338|600258|002001|600166,000338|000650|000708|000848|000887|002001|002003|002038|002063|002096|002152|002153|002158|002236|002242|002252|002273|002285|002294|002310|002385|002415|300101|600166|600258|600323|600395|600742|601101|601877,,600436|600750
2011-01-04,30,30,002252|002236|002415|002385|300101|002285|002273|002310|002003|002153|002294|002063|601101|601877|600742|000848|600323|002242|002158|000650|002152|000708|002038|600258|002001|002064|600395|600750|600166|000887,000650|000708|000848|000887|002001|002003|002038|002063|002064|002152|002153|002158|002236|002242|002252|002273|002285|002294|002310|002385|002415|300101|600166|600258|600323|600395|600742|600750|601101|601877,,002096|000338
2011-02-01,30,30,002236|002252|002415|300101|002285|002385|002310|002273|002153|002003|002294|600436|002063|601101|000848|600742|600323|002158|002242|000650|002152|002038|000708|600750|002064|601877|600166|600395|002001|600258,000650|000708|000848|002001|002003|002038|002063|002064|002152|002153|002158|002236|002242|002252|002273|002285|002294|002310|002385|002415|300101|600166|600258|600323|600395|600436|600742|600750|601101|601877,,000887
2011-03-01,30,30,002236|002252|002415|300101|002285|002385|002310|002273|002153|002003|002294|600436|002063|601101|000848|600323|600742|002158|002242|002152|002038|600750|000708|601877|600166|002064|600395|600258|002001|000887,000708|000848|000887|002001|002003|002038|002063|002064|002152|002153|002158|002236|002242|002252|002273|002285|002294|002310|002385|002415|300101|600166|600258|600323|600395|600436|600742|600750|601101|601877,,000650
2011-04-01,30,30,002236|002252|300099|002415|300101|002385|002285|002273|002310|002153|300134|002294|002003|002063|600436|002479|000848|600323|600742|002158|002242|601101|000650|002152|002038|600750|000708|601877|600258|000887,000650|000708|000848|000887|002003|002038|002063|002152|002153|002158|002236|002242|002252|002273|002285|002294|002310|002385|002415|002479|300099|300101|300134|600258|600323|600436|600742|600750|601101|601877,,600166|002064|600395|002001
2011-05-03,0,0,,,,002236|002252|002415|300101|002385|002285|002273|002310|002153|002294|002003|002063|600436|000848|600323|600742|002158|002242|601101|002152|002038|600750|000708|601877|600258|000887|300099|300134|002479|000650
2011-06-01,0,0,,,,
2011-07-01,0,0,,,,
2011-08-01,3,3,002591|002581|601208,002581|002591|601208,,
2011-09-01,5,5,601208|002038|600160|600503|600031,002038|600031|600160|600503|601208,,002591|002581
2011-10-10,5,5,601208|002038|600252|600160|600031,002038|600031|600160|600252|601208,,600503
2011-11-01,30,30,300235|002458|002533|002293|002493|002252|002236|002153|002378|002408|000685|601678|002158|000848|000789|300003|000708|601233|002250|600195|600395|002001|600563|600499|000726|002038|000338|601101|600252|002022,000338|000685|000708|000726|000789|000848|002001|002022|002038|002153|002158|002236|002250|002252|002293|002378|002408|002458|002493|002533|300003|300235|600195|600252|600395|600499|600563|601101|601233|601678,,601208|600160|600031
2011-12-01,30,30,300235|002458|002533|002293|002493|002252|002236|002408|002153|002378|000685|601678|002158|000848|000789|000708|300003|601233|002250|600395|002233|600195|002001|600563|000726|600499|000338|601101|002038|600252,000338|000685|000708|000726|000789|000848|002001|002038|002153|002158|002233|002236|002250|002252|002293|002378|002408|002458|002493|002533|300003|300235|600195|600252|600395|600499|600563|601101|601233|601678,,002022
2012-01-04,30,30,300235|002458|002533|002493|002252|002153|002408|002236|002378|000685|601678|002158|000848|000789|000708|300003|601233|002250|600395|600499|002233|600195|600563|002001|000726|601101|000338|600252|002038|002022,000338|000685|000708|000726|000789|000848|002001|002022|002038|002153|002158|002233|002236|002250|002252|002378|002408|002458|002493|002533|300003|300235|600195|600252|600395|600499|600563|601101|601233|601678,,002293
2012-02-01,30,30,300235|002458|002493|002293|002533|002252|002153|002236|002408|002378|002158|601678|000685|000848|000789|000708|300003|002250|601233|600436|600499|600252|600298|600195|600395|002001|600563|002038|000726|601101,000685|000708|000726|000789|000848|002001|002038|002153|002158|002236|002250|002252|002293|002378|002408|002458|002493|002533|300003|300235|600195|600252|600298|600395|600436|600499|600563|601101|601233|601678,,002233|000338|002022
2012-03-01,30,30,300235|002458|002493|002293|002252|002533|002153|002236|002408|002378|601678|002158|000685|000848|000789|300003|000708|601233|600436|600298|600195|600499|600395|002038|002001|600563|600252|000726|000338|601101,000338|000685|000708|000726|000789|000848|002001|002038|002153|002158|002236|002252|002293|002378|002408|002458|002493|002533|300003|300235|600195|600252|600298|600395|600436|600499|600563|601101|601233|601678,,002250
2012-04-05,30,30,300235|002458|002653|002493|002614|002293|002533|002252|002153|002236|002408|002378|601678|002158|000685|000848|000789|300003|000708|601233|002233|600499|600195|600298|000703|600252|002001|600395|002038|600563,000685|000703|000708|000789|000848|002001|002038|002153|002158|002233|002236|002252|002293|002378|002408|002458|002493|002533|002614|002653|300003|300235|600195|600252|600298|600395|600499|600563|601233|601678,,600436|000726|601101|000338
2012-05-02,0,0,,,,300235|002458|002493|002293|002533|002252|002153|002236|002408|002378|601678|002158|000685|000848|000789|300003|000708|601233|600499|600195|600298|600252|002001|600395|002038|600563|002653|002614|002233|000703
2012-06-01,0,0,,,,
2012-07-02,0,0,,,,
2012-08-01,2,2,601388|603366,601388|603366,,
2012-09-03,1,1,601515,601515,,601388|603366
2012-10-08,3,3,300326|601515|300333,300326|300333|601515,,
2012-11-01,30,30,300346|300288|300295|601515|300298|300026|002653|300058|600403|002252|603001|601633|000848|002186|002236|002294|002415|600252|002242|000999|600366|002038|600216|002022|000550|601717|000970|000895|600276|600123,000550|000848|000895|000970|000999|002022|002038|002186|002236|002242|002252|002294|002415|002653|300026|300058|300288|300295|300298|300346|600123|600216|600252|600276|600366|600403|601515|601633|601717|603001,,300326|300333
2012-12-03,30,30,300346|300288|300295|300298|601515|300026|002653|300058|002252|600403|603001|000603|000848|601633|002186|002236|002294|600252|002415|002242|600366|000999|002038|600216|002022|000550|600779|601717|000970|000895,000550|000603|000848|000895|000970|000999|002022|002038|002186|002236|002242|002252|002294|002415|002653|300026|300058|300288|300295|300298|300346|600216|600252|600366|600403|600779|601515|601633|601717|603001,,600276|600123
2013-01-04,30,30,300346|300288|601515|300298|300026|002653|300058|002252|600403|603001|000848|601633|002186|002236|002294|600252|002415|002242|000999|600366|002022|002038|600329|600216|000550|601717|000895|600276|600123|600395,000550|000848|000895|000999|002022|002038|002186|002236|002242|002252|002294|002415|002653|300026|300058|300288|300298|300346|600123|600216|600252|600276|600329|600366|600395|600403|601515|601633|601717|603001,,300295|000970|000603|600779
2013-02-01,30,30,300346|300288|300295|601515|300298|300026|002653|300058|603001|002252|600403|000848|002186|601633|002236|002415|002242|600252|600366|600216|600779|000999|600329|002022|000550|601717|000895|600123|600395|601088,000550|000848|000895|000999|002022|002186|002236|002242|002252|002415|002653|300026|300058|300288|300295|300298|300346|600123|600216|600252|600329|600366|600395|600403|600779|601088|601515|601633|601717|603001,,002294|002038|600276
2013-03-01,29,29,300346|300295|300288|300298|601515|300026|002653|600403|603001|002252|300058|000848|002186|601633|002236|002415|002242|600252|600366|600216|000999|000550|002022|600329|601717|000895|600123|600395|601088,000550|000848|000895|000999|002022|002186|002236|002242|002252|002415|002653|300026|300058|300288|300295|300298|300346|600123|600216|600252|600329|600366|600395|600403|601088|601515|601633|601717|603001,,600779
2013-04-01,30,30,300343|300346|300288|300298|601515|300295|300026|603001|600403|002653|000848|002186|601633|002242|600366|002236|002415|600779|600252|000550|600216|000999|002022|000970|600329|002155|000895|600123|600395|601088,000550|000848|000895|000970|000999|002022|002155|002186|002236|002242|002415|002653|300026|300288|300295|300298|300343|300346|600123|600216|600252|600329|600366|600395|600403|600779|601088|601515|601633|603001,,002252|300058|601717
2013-05-02,3,3,300293|000848|600809,000848|300293|600809,,300346|300288|300298|601515|300295|300026|603001|600403|002653|002186|601633|002242|600366|002236|002415|600252|000550|600216|000999|002022|600329|000895|600123|600395|601088|300343|600779|000970|002155
2013-06-03,5,5,300352|300355|300293|000848|002016,000848|002016|300293|300352|300355,,600809
2013-07-01,6,6,300352|300355|300293|000848|002016|600809,000848|002016|300293|300352|300355|600809,,
2013-08-01,5,5,300352|300353|000848|002016|600809,000848|002016|300352|300353|600809,,300355|300293
2013-09-02,7,7,600816|000603|000848|002016|600067|600809|000858,000603|000848|000858|002016|600067|600809|600816,,300352|300353
2013-10-08,8,8,600816|000603|000848|002016|600067|600809|000568|000858,000568|000603|000848|000858|002016|600067|600809|600816,,
2013-11-01,25,25,601515|600816|000603|300026|300146|600201|600182|300005|002410|300039|000848|601633|600658|002016|600252|002275|002022|000690|600067|600805|600809|000568|600309|002415|000858,000568|000603|000690|000848|000858|002016|002022|002275|002410|002415|300005|300026|300039|300146|600067|600182|600201|600252|600309|600658|600805|600809|600816|601515|601633,,
2013-12-02,26,26,601515|600816|000603|300026|300146|600182|600201|300005|002410|300039|000848|601633|002016|600658|600252|002275|000690|002022|600067|600809|601888|601877|000568|002415|600309|000858,000568|000603|000690|000848|000858|002016|002022|002275|002410|002415|300005|300026|300039|300146|600067|600182|600201|600252|600309|600658|600809|600816|601515|601633|601877|601888,,600805
2014-01-02,24,24,601515|600816|000603|300026|600182|600201|300146|300005|300039|002410|000848|601633|002016|600658|600252|002275|000690|600067|600809|601877|000568|002415|600309|000858,000568|000603|000690|000848|000858|002016|002275|002410|002415|300005|300026|300039|300146|600067|600182|600201|600252|600309|600658|600809|600816|601515|601633|601877,,002022|601888
2014-02-07,25,25,601515|000603|300026|600182|600201|000848|601633|300039|002016|600658|002410|600252|002275|000690|600067|600805|600809|601888|601877|002344|000568|000895|002415|600309|000858,000568|000603|000690|000848|000858|000895|002016|002275|002344|002410|002415|300026|300039|600067|600182|600201|600252|600309|600658|600805|600809|601515|601633|601877|601888,,600816|300146|300005
2014-03-03,26,26,601515|600816|000603|300026|600182|600201|000848|601633|300039|002016|002410|600658|600252|002275|600067|000690|002236|600805|600809|002344|601877|000568|000895|002415|600309|000858,000568|000603|000690|000848|000858|000895|002016|002236|002275|002344|002410|002415|300026|300039|600067|600182|600201|600252|600309|600658|600805|600809|600816|601515|601633|601877,,601888
2014-04-01,29,29,601515|600816|000603|300026|600182|300146|600201|000848|601633|300039|300005|002410|600658|600252|002294|002275|000690|600067|002236|600809|600805|601888|002344|601877|000895|000568|002415|600309|000858,000568|000603|000690|000848|000858|000895|002236|002275|002294|002344|002410|002415|300005|300026|300039|300146|600067|600182|600201|600252|600309|600658|600805|600809|600816|601515|601633|601877|601888,,002016
2014-05-05,2,2,600816|000848,000848|600816,,601515|000603|300026|600182|600201|601633|300039|002410|600658|600252|002275|000690|600067|002236|600809|600805|002344|601877|000895|000568|002415|600309|000858|300146|300005|002294|601888
2014-06-03,2,2,600816|000848,000848|600816,,
2014-07-01,1,1,000848,000848,,600816
2014-08-01,2,2,600816|000848,000848|600816,,
2014-09-01,8,8,600816|603288|300017|600201|300146|000848|002219|000895,000848|000895|002219|300017|300146|600201|600816|603288,,
2014-10-08,6,6,603288|600816|300017|000848|300146|000895,000848|000895|300017|300146|600816|603288,,600201|002219
2014-11-03,29,29,300357|300360|000672|002271|603288|300017|002701|600816|002595|002158|300026|600201|002508|300146|000848|300039|002440|600398|600197|600658|300005|600252|002410|000600|000062|600352|000895|601633|002415,000062|000600|000672|000848|000895|002158|002271|002410|002415|002440|002508|002595|002701|300005|300017|300026|300039|300146|300357|300360|600197|600201|600252|600352|600398|600658|600816|601633|603288,,
2014-12-01,30,30,300357|300360|002271|000672|603288|300017|002701|002595|600816|002158|300026|600201|002508|300146|300039|000848|002440|600398|300005|002219|600197|600658|002410|600252|000600|000062|600352|000895|601633|002415,000062|000600|000672|000848|000895|002158|002219|002271|002410|002415|002440|002508|002595|002701|300005|300017|300026|300039|300146|300357|300360|600197|600201|600252|600352|600398|600658|600816|601633|603288,,
2015-01-05,30,30,300357|300360|002271|000672|603699|002701|603288|300017|002595|600816|002158|300026|600201|002508|300039|300146|002219|000848|002440|600398|300005|600658|600197|002410|600252|000062|000600|600352|000895|601633,000062|000600|000672|000848|000895|002158|002219|002271|002410|002440|002508|002595|002701|300005|300017|300026|300039|300146|300357|300360|600197|600201|600252|600352|600398|600658|600816|601633|603288|603699,,002415
2015-02-02,30,30,300357|300360|000672|002271|603288|002701|002595|600816|300017|002158|603699|300026|002508|600201|300039|300146|000848|002219|600398|600197|002440|600658|300005|600252|002410|000062|000600|600352|000895|601633,000062|000600|000672|000848|000895|002158|002219|002271|002410|002440|002508|002595|002701|300005|300017|300026|300039|300146|300357|300360|600197|600201|600252|600352|600398|600658|600816|601633|603288|603699,,
2015-03-02,27,27,300360|300357|000672|002271|603288|002701|002595|600816|002158|603699|300017|002508|300039|000848|600201|300146|600197|600398|002440|600252|600658|002410|000600|000062|000895|600352|601633,000062|000600|000672|000848|000895|002158|002271|002410|002440|002508|002595|002701|300017|300039|300146|300357|300360|600197|600201|600252|600352|600398|600658|600816|601633|603288|603699,,300026|002219|300005
2015-04-01,24,24,300360|300357|000672|002271|603288|600816|002701|002595|002158|300017|300039|000848|600201|002508|600197|002440|600658|600252|000600|600398|000895|600352|601633|002415,000600|000672|000848|000895|002158|002271|002415|002440|002508|002595|002701|300017|300039|300357|300360|600197|600201|600252|600352|600398|600658|600816|601633|603288,,603699|300146|002410|000062
2015-05-04,1,1,000848,000848,,300360|300357|000672|002271|603288|600816|002701|002595|002158|300017|300039|600201|002508|600197|002440|600658|600252|000600|600398|000895|600352|601633|002415
2015-06-01,2,2,600452|000848,000848|600452,,
2015-07-01,2,2,600452|000848,000848|600452,,
2015-08-03,2,2,600452|000848,000848|600452,,
2015-09-01,4,4,600452|600816|603288|000848,000848|600452|600816|603288,,
2015-10-08,4,4,600452|603288|000848|600816,000848|600452|600816|603288,,
2015-11-02,24,24,002749|600452|603611|300432|300357|300360|603369|300015|603288|002588|000848|002595|002701|002032|600816|601515|300124|600867|600398|000895|600352|000333|600674|002415,000333|000848|000895|002032|002415|002588|002595|002701|002749|300015|300124|300357|300360|300432|600352|600398|600452|600674|600816|600867|601515|603288|603369|603611,,
2015-12-01,24,24,002749|600452|300432|300357|300360|300015|603369|603288|002588|000848|002595|002701|002032|600816|300124|601515|002242|600398|600867|000895|000333|600352|600674|002415,000333|000848|000895|002032|002242|002415|002588|002595|002701|002749|300015|300124|300357|300360|300432|600352|600398|600452|600674|600816|600867|601515|603288|603369,,603611
2016-01-04,21,21,002749|300432|300357|300015|603369|603288|002588|002701|000848|002595|002032|600816|300124|601515|600398|600867|000895|600352|000333|600674|002415,000333|000848|000895|002032|002415|002588|002595|002701|002749|300015|300124|300357|300432|600352|600398|600674|600816|600867|601515|603288|603369,,600452|300360|002242
2016-02-01,30,30,002749|300432|603600|300357|300360|603611|603899|600566|603369|300015|002568|603288|000565|002588|000848|002701|002595|603188|300408|601515|600816|002032|300124|600201|002242|600398|002038|600867|000895|601877,000565|000848|000895|002032|002038|002242|002568|002588|002595|002701|002749|300015|300124|300357|300360|300408|300432|600201|600398|600566|600816|600867|601515|601877|603188|603288|603369|603600|603611|603899,,600352|000333|600674|002415
2016-03-01,30,30,002749|603600|300357|300360|603611|600305|603899|002568|600566|603369|300015|603288|002588|000848|002701|002595|600816|300408|300124|601515|600201|002032|002038|002242|600398|600867|000895|601877|600352|600674,000848|000895|002032|002038|002242|002568|002588|002595|002701|002749|300015|300124|300357|300360|300408|600201|600305|600352|600398|600566|600674|600816|600867|601515|601877|603288|603369|603600|603611|603899,,300432|000565|603188
2016-04-01,23,23,002749|600452|300360|002568|300015|603369|603288|002588|000848|002701|002595|600816|601515|300124|002038|002242|600398|600867|000895|600352|600674|000333|002415,000333|000848|000895|002038|002242|002415|002568|002588|002595|002701|002749|300015|300124|300360|600352|600398|600452|600674|600816|600867|601515|603288|603369,,603600|300357|603611|603899|600566|300408|600201|002032|601877|600305
2016-05-03,0,0,,,,002749|300360|002568|300015|603369|603288|002588|000848|002701|002595|600816|601515|300124|002038|002242|600398|600867|000895|600352|600674|600452|000333|002415
2016-06-01,2,1,300432|600366,600366,300432,
2016-07-01,1,1,600366,600366,,
2016-08-01,1,1,600366,600366,,
2016-09-01,7,7,002124|002714|002027|603288|600366|000848|600816,000848|002027|002124|002714|600366|600816|603288,,
2016-10-10,7,7,002124|002714|002027|603288|600366|000848|600816,000848|002027|002124|002714|600366|600816|603288,,
2016-11-01,27,27,603866|300357|300432|300360|002709|002714|002124|300015|002027|603288|002372|600285|002108|600366|002595|000848|603369|600816|600398|002242|300124|600867|600688|000895|601633|002415|600887,000848|000895|002027|002108|002124|002242|002372|002415|002595|002709|002714|300015|300124|300357|300360|300432|600285|600366|600398|600688|600816|600867|600887|601633|603288|603369|603866,,
2016-12-01,27,27,603866|300357|300432|002709|300360|002714|002124|300015|002027|603288|002372|600285|002108|600366|002595|000848|603369|600816|600398|002242|300124|600867|600688|000895|601633|002415|600887,000848|000895|002027|002108|002124|002242|002372|002415|002595|002709|002714|300015|300124|300357|300360|300432|600285|600366|600398|600688|600816|600867|600887|601633|603288|603369|603866,,
