year,return
2006,0.29970720463018186
2007,1.1037565068263828
2008,-0.20970388101686488
2009,0.7097892378867394
2010,0.21406716053663377
2011,-0.18421704465768174
2012,-0.0005287677980854166
2013,0.2737741628512058
2014,0.24397537011003512
2015,0.7122815624737018
2016,-0.058828029411259086
2017,-0.04066624962105425
2018,-0.002750095199689828
2019,0.2275021129038226
2020,0.10767369731465926
2021,0.20089408705095768
2022,0.032389672273525294
2023,0.03394580741693809
2024,0.004121175732234361
