year,return
2006,0.4334574840025254
2007,1.3691259731184044
2008,-0.7300046812426366
2009,0.25202840571167706
2010,0.16538680437830866
2011,-0.38699983772306945
2012,0.05153032295190174
2013,0.33644099466819455
2014,0.07175467568768634
2015,0.593117902766878
2016,-0.09382861391856612
2017,0.014041723979033804
2018,-0.2993521591949394
2019,0.8450841822745834
2020,-0.11854096448076157
2021,0.19553448313968902
2022,-0.1240172183932069
2023,0.09503974605645404
2024,0.14942958760961633
2025,0.003699705092038874
2026,0.0667861621901793
