year,return
2006,0.43067807459624596
2007,1.412937018550874
2008,-0.7173480573767492
2009,0.27655322810217675
2010,0.18838251857733135
2011,-0.37242975453179195
2012,0.04901131302049677
2013,0.29515754767810587
2014,0.05545731238117213
2015,0.5931791233582577
2016,-0.20781841160672765
2017,-0.019504689529363906
2018,-0.2809037092937784
2019,0.43326824820887966
2020,-0.1217648914793541
2021,0.14537267691788536
2022,-0.1452695857111933
2023,0.08439659972191738
2024,0.15101825569055727
2025,-0.006719002151569287
2026,0.08421761897415903
