date,num_target,num_held,target,held,buy_skipped_limit_up,sold_out,sell_skipped_limit_down
2006-01-04,0,0,,,,,
2006-02-06,6,6,002033|002040|002044|000933|600428|600886,000933|002033|002040|002044|600428|600886,,,
2006-03-01,8,8,002033|002040|000933|000550|600428|002044|600886|600010,000550|000933|002033|002040|002044|600010|600428|600886,,,
2006-04-03,8,8,002033|002040|600428|000933|000550|002044|600886|600010,000550|000933|002033|002040|002044|600010|600428|600886,,,
2006-05-08,10,10,002025|002022|000550|001696|000937|600428|000933|000155|600096|000912,000155|000550|000912|000933|000937|001696|002022|002025|600096|600428,,002033|002040|002044|600886|600010,
2006-06-01,20,20,002025|600227|600428|002022|600436|000550|600583|000937|600420|600525|001696|600880|002050|600997|000155|000983|600761|600096|600500|000912,000155|000550|000912|000937|000983|001696|002022|002025|002050|600096|600227|600420|600428|600436|600500|600525|600583|600761|600880|600997,,000933,
2006-07-03,20,20,002025|600227|600428|002022|600436|000550|600123|600348|000066|600583|002010|600026|000937|000933|002028|600420|600525|001696|600880|002050,000066|000550|000933|000937|001696|002010|002022|002025|002028|002050|600026|600123|600227|600348|600420|600428|600436|600525|600583|600880,,000155|600096|000912|600997|000983|600761|600500,
2006-08-01,20,20,002025|600227|600276|600428|002022|000088|600436|000550|600123|000066|600348|600583|000731|600026|000538|000937|600596|000933|002010|002028,000066|000088|000538|000550|000731|000933|000937|002010|002022|002025|002028|600026|600123|600227|600276|600348|600428|600436|600583|600596,,600420|600525|001696|600880|002050,
2006-09-01,20,20,002025|600271|002033|600276|000550|002022|600436|600123|000088|600497|000731|000006|600809|600596|002010|000538|001696|600348|600583|002028,000006|000088|000538|000550|000731|001696|002010|002022|002025|002028|002033|600123|600271|600276|600348|600436|600497|600583|600596|600809,,600227|600428|000066|600026|000937|000933,
2006-10-09,20,20,002025|600271|002033|600276|000550|002022|600436|600123|000088|600497|000731|000006|600809|000538|600596|002010|600583|001696|600348|002028,000006|000088|000538|000550|000731|001696|002010|002022|002025|002028|002033|600123|600271|600276|600348|600436|600497|600583|600596|600809,,,
2006-11-01,20,20,600150|002025|600271|600497|002033|000987|600276|000088|002022|000550|600436|600809|600227|600596|600123|600362|002046|002010|600880|000060,000060|000088|000550|000987|002010|002022|002025|002033|002046|600123|600150|600227|600271|600276|600362|600436|600497|600596|600809|600880,,000731|000006|000538|600583|001696|600348|002028,
2006-12-01,20,20,002025|600271|600497|000088|002033|000987|600276|002022|000550|600362|600436|600809|600227|600596|600123|002046|002010|000060|000538|600880,000060|000088|000538|000550|000987|002010|002022|002025|002033|002046|600123|600227|600271|600276|600362|600436|600497|600596|600809|600880,,600150,
2007-01-04,20,20,002025|600271|000088|600497|002033|000987|600276|002022|600362|000550|600436|600809|600227|600596|600123|002046|000060|002010|000538|600880,000060|000088|000538|000550|000987|002010|002022|002025|002033|002046|600123|600227|600271|600276|600362|600436|600497|600596|600809|600880,,,
2007-02-01,20,20,002025|600271|600497|002033|000088|000987|600276|002022|000550|600436|600227|600123|600596|002046|000060|002010|600348|600880|600183|600583,000060|000088|000550|000987|002010|002022|002025|002033|002046|600123|600183|600227|600271|600276|600348|600436|600497|600583|600596|600880,,600362|600809|000538,
