year,return
2006,0.507971876144071
2007,1.1935649451840176
2008,-0.7001574541897168
2009,0.21560813661449796
2010,0.2547208251483333
2011,-0.4398379969921212
2012,0.10373101742325308
2013,0.6789256283554532
2014,0.21369228256986417
2015,0.5793631674914512
2016,-0.18350656866679338
2017,-0.04758820644961592
2018,-0.30626616636903303
2019,0.9193802024250495
2020,-0.11049480332912565
2021,0.12650151344347638
2022,-0.13077503820319825
2023,0.05240277866716414
2024,0.10883034298039074
2025,-0.058678584454563976
2026,0.20815743668383457
