date,num_target,num_held,target,held,buy_skipped_limit_up,sold_out
2022-12-01,17,17,002825|603519|002105|603002|603998|603327|603565|002677|600618|002003|600295|600395|600740|600867|600873|600256|601919,002003|002105|002677|002825|600256|600295|600395|600618|600740|600867|600873|601919|603002|603327|603519|603565|603998,,002871|603600|600328|002867|000983
2023-01-03,20,20,002871|002825|300453|603519|603600|002105|603002|603998|603565|002677|603327|600618|002003|600295|600395|600740|600867|601001|600873|000983,000983|002003|002105|002677|002825|002871|300453|600295|600395|600618|600740|600867|600873|601001|603002|603327|603519|603565|603600|603998,,600256|601919
2023-02-01,18,18,002825|603519|002105|603002|603998|603565|603327|002677|600618|002003|600295|600395|600740|600867|600873|000983|600256|601919,000983|002003|002105|002677|002825|600256|600295|600395|600618|600740|600867|600873|601919|603002|603327|603519|603565|603998,,002871|300453|603600|601001
2023-03-01,15,15,002825|603519|002105|603002|603565|603998|603327|600618|002003|600295|600740|600395|600873|600256|601919,002003|002105|002825|600256|600295|600395|600618|600740|600873|601919|603002|603327|603519|603565|603998,,002677|600867|000983
2023-04-03,16,16,002825|002105|603519|603002|603565|603327|600618|002003|600295|600740|600395|601001|600873|000983|600256|601919,000983|002003|002105|002825|600256|600295|600395|600618|600740|600873|601001|601919|603002|603327|603519|603565,,603998
2023-05-04,0,0,,,,002825|002105|603519|603002|603565|603327|600618|002003|600295|600740|600395|600873|600256|601919|601001|000983
2023-06-01,0,0,,,,
2023-07-03,0,0,,,,
2023-08-01,0,0,,,,
2023-09-01,0,0,,,,
2023-10-09,0,0,,,,
2023-11-01,8,8,603360|002677|603871|301039|002003|300009|601958|002027,002003|002027|002677|300009|301039|601958|603360|603871,,
2023-12-01,8,8,603360|002677|603871|301039|002003|300009|601958|002027,002003|002027|002677|300009|301039|601958|603360|603871,,
2024-01-02,8,8,603360|002677|603871|301039|002003|300009|601958|002027,002003|002027|002677|300009|301039|601958|603360|603871,,
2024-02-01,12,12,603360|603519|603676|002677|603227|600251|301039|603871|002003|300009|601958|002027,002003|002027|002677|300009|301039|600251|601958|603227|603360|603519|603676|603871,,
2024-03-01,9,9,603360|603676|002677|600251|301039|002003|300009|601958|002027,002003|002027|002677|300009|301039|600251|601958|603360|603676,,603871|603519|603227
2024-04-01,7,7,603360|603676|002677|301039|002003|300009|002027,002003|002027|002677|300009|301039|603360|603676,,600251|601958
2024-05-06,0,0,,,,603360|603676|002677|301039|002003|300009|002027
2024-06-03,0,0,,,,
2024-07-01,0,0,,,,
2024-08-01,0,0,,,,
2024-09-02,0,0,,,,
2024-10-08,0,0,,,,
2024-11-01,3,3,603676|300009|002027,002027|300009|603676,,
2024-12-02,3,3,300441|300009|002027,002027|300009|300441,,603676
2025-01-02,4,4,603676|300441|300009|002027,002027|300009|300441|603676,,
2025-02-05,4,4,603676|300441|300009|002027,002027|300009|300441|603676,,
2025-03-03,3,3,603676|300009|002027,002027|300009|603676,,300441
2025-04-01,3,3,603676|300009|002027,002027|300009|603676,,
2025-05-06,0,0,,,,603676|300009|002027
2025-06-03,0,0,,,,
2025-07-01,0,0,,,,
2025-08-01,0,0,,,,
2025-09-01,0,0,,,,
2025-10-09,0,0,,,,
2025-11-03,2,2,600867|002027,002027|600867,,
2025-12-01,3,3,600867|600873|002027,002027|600867|600873,,
2026-01-05,3,3,600867|600873|002027,002027|600867|600873,,
2026-02-02,2,2,600867|002027,002027|600867,,600873
2026-03-02,2,2,600867|002027,002027|600867,,
2026-04-01,2,2,600867|002027,002027|600867,,
2026-05-06,0,0,,,,600867|002027
2026-06-01,0,0,,,,
2026-07-01,1,1,002582,002582,,
2026-08-03,0,0,,,,002582
