year,return
2006,0.4266280155786446
2007,1.2615009309078298
2008,-0.72058134957579
2009,0.27655322810217653
2010,0.18741746190986563
2011,-0.4157370417493461
2012,0.05867796577457929
2013,0.3786500394007557
2014,0.04983222192105896
2015,0.5914115301343916
2016,-0.22146881040605548
2017,-0.0694794845888066
2018,-0.21617092164495955
2019,0.4062483185875223
2020,-0.16144765001856043
2021,0.13676373156194677
2022,-0.1333829842697828
2023,0.10379865061912952
2024,0.14974200060291887
2025,-0.0067190021515690646
2026,0.08421761897415903
