year,return
2006,0.4713989981144089
2007,1.8187932373689062
2008,-0.7188856834302277
2009,0.2156081366144973
2010,0.15394456451018024
2011,-0.4095923648431584
2012,0.0715053148601017
2013,0.47695161138225295
2014,0.20292856589818875
2015,0.639696348691454
2016,-0.13900140130683003
2017,-0.03762998564042963
2018,-0.3279845206971356
2019,0.9567710939550476
2020,-0.12216405528568852
2021,0.0936554445508011
2022,-0.16758781357756636
2023,-0.0036403192552627583
2024,0.11533002610844467
2025,-0.06379382034337289
2026,0.13601148392009477
