year,return
2006,0.2592237620983182
2007,1.0034539152253834
2008,-0.2062113074494727
2009,0.7398138334896049
2010,0.24727951558872618
2011,-0.1793259478852094
2012,-0.0038946935156685125
2013,0.26084011598043433
2014,0.22486461947545888
2015,0.38430727472562576
2016,-0.044982192439664836
2017,-0.0450910631069118
2018,-0.0016577471146419498
2019,0.19777236241463658
2020,0.10199779622618155
2021,0.2391815564589197
2022,0.029339789552918605
2023,0.021504040685837778
2024,0.006955261103183785
2025,0.24992022071898723
2026,-0.02745741177909311
