date,num_target,num_held,target,held,buy_skipped_limit_up,sold_out,sell_skipped_limit_down
2006-01-04,0,0,,,,,
2006-02-06,4,4,002033|600886|000933|600428,000933|002033|600428|600886,,,
2006-03-01,6,6,002033|000550|600886|000933|600428|600010,000550|000933|002033|600010|600428|600886,,,
2006-04-03,6,6,002033|002040|000550|600886|000933|600428,000550|000933|002033|002040|600428|600886,,600010,
2006-05-08,6,6,001696|000937|000550|000933|000155|600428,000155|000550|000933|000937|001696|600428,,002033|600886|002040,
2006-06-01,14,14,600525|001696|600227|000937|000550|002025|600997|600761|600428|000155|000983|000069|600096|600019,000069|000155|000550|000937|000983|001696|002025|600019|600096|600227|600428|600525|600761|600997,,000933,
2006-07-03,20,20,002050|600525|001696|600436|600348|600227|000937|600123|000550|002025|000933|600997|600183|000155|600428|600761|000983|000069|600096|600026,000069|000155|000550|000933|000937|000983|001696|002025|002050|600026|600096|600123|600183|600227|600348|600428|600436|600525|600761|600997,,600019,
2006-08-01,20,20,002050|600276|002010|001696|600348|600227|000937|000731|600123|600596|002025|000933|600829|600809|600997|000550|600183|000983|600012|600761,000550|000731|000933|000937|000983|001696|002010|002025|002050|600012|600123|600183|600227|600276|600348|600596|600761|600809|600829|600997,,600525|000155|600428|000069|600096|600436|600026,
2006-09-01,20,20,002050|002033|002028|600276|000157|002010|600348|600497|000006|600650|000937|000731|600271|600123|002025|600596|000933|600809|600829|600997,000006|000157|000731|000933|000937|002010|002025|002028|002033|002050|600123|600271|600276|600348|600497|600596|600650|600809|600829|600997,,001696|600227|000550|600183|000983|600761|600012,
2006-10-09,20,20,002050|002033|002028|000157|600276|002010|600497|600348|000006|600650|000937|000731|600123|000933|600997|600596|002025|600809|000528|600875,000006|000157|000528|000731|000933|000937|002010|002025|002028|002033|002050|600123|600276|600348|600497|600596|600650|600809|600875|600997,,600829|600271,
2006-11-01,20,20,600845|002003|002033|600725|002028|600439|600276|002010|000157|600348|600497|000690|600227|000006|000987|000937|600650|600533|600271|000731,000006|000157|000690|000731|000937|000987|002003|002010|002028|002033|600227|600271|600276|600348|600439|600497|600533|600650|600725|600845,,002050|600123|000933|600997|600596|002025|600809|000528|600875,
2006-12-01,20,20,002003|600725|002033|002028|002010|600276|000157|600348|000690|600227|000987|000937|600497|600650|000006|000731|600271|600533|600123|002025,000006|000157|000690|000731|000937|000987|002003|002010|002025|002028|002033|600123|600227|600271|600276|600348|600497|600533|600650|600725,,600845|600439,
2007-01-04,20,20,002003|002033|600725|002028|002010|600276|600348|600227|000157|600497|000937|000987|600650|000006|600533|600271|002025|000933|600123|002048,000006|000157|000933|000937|000987|002003|002010|002025|002028|002033|002048|600123|600227|600271|600276|600348|600497|600533|600650|600725,,000690|000731,
2007-02-01,20,20,002003|002033|600725|600276|000157|600348|002010|002028|600227|000937|000006|600650|600497|000987|600533|002025|600271|600123|000550|000933,000006|000157|000550|000933|000937|000987|002003|002010|002025|002028|002033|600123|600227|600271|600276|600348|600497|600533|600650|600725,,002048,
2007-03-01,20,20,002003|600725|600276|600348|000157|002010|002028|600227|000006|000987|600497|000937|600533|002025|600271|600123|600809|000933|600012|600596,000006|000157|000933|000937|000987|002003|002010|002025|002028|600012|600123|600227|600271|600276|600348|600497|600533|600596|600725|600809,,002033|600650|000550,
2007-04-02,20,20,002003|600276|600725|600348|600436|002010|000157|002028|600227|000006|000987|000937|600497|600271|002025|600533|600123|600809|000933|600012,000006|000157|000933|000937|000987|002003|002010|002025|002028|600012|600123|600227|600271|600276|600348|600436|600497|600533|600725|600809,,600596,
2007-05-08,20,19,002003|002004|600993|002038|002033|600547|600971|600276|600348|002028|600227|000987|600517|600271|600489|600439|000937|000852|600809|600123,000937|000987|002003|002004|002028|002033|002038|600123|600227|600271|600276|600348|600439|600489|600517|600547|600809|600971|600993,000852,600725|002010|000157|000006|600497|002025|600533|000933|600012|600436,
2007-06-01,20,20,002003|600993|002033|600547|002038|600971|002028|600276|600227|600489|600348|000987|600439|600231|000937|600123|600271|600497|600031|000919,000919|000937|000987|002003|002028|002033|002038|600031|600123|600227|600231|600271|600276|600348|600439|600489|600497|600547|600971|600993,,600809|002004|600517,
2007-07-02,20,20,002003|600993|002033|002038|002051|600971|600547|600227|000987|600517|600439|600276|600231|000937|600123|600271|000919|600809|000731|600497,000731|000919|000937|000987|002003|002033|002038|002051|600123|600227|600231|600271|600276|600439|600497|600517|600547|600809|600971|600993,,002028|600489|600348|600031,
2007-08-01,20,20,002003|600993|002033|002038|002051|600971|600547|600227|000987|600348|600276|600517|000903|600231|600489|600271|000937|600123|600809|600033,000903|000937|000987|002003|002033|002038|002051|600033|600123|600227|600231|600271|600276|600348|600489|600517|600547|600809|600971|600993,,600439|000919|600497|000731,
