date,num_target,num_held,target,held,buy_skipped_limit_up,sold_out,sell_skipped_limit_down
2015-01-05,20,18,601717|000550|600612|601107|002128|600004|000600|002267|600269|002375|601777|600160|002250|600509|000761|000089|600409|600166|000539|600216,000089|000539|000600|000761|002250|002267|002375|600004|600160|600166|600216|600269|600409|600509|600612|601107|601717|601777,000550|002128,,
2015-02-02,20,20,601107|600004|600269|600612|002128|000539|600578|002122|601311|600166|000089|600688|300257|601777|002078|600595|000690|002267|600894|000933,000089|000539|000690|000933|002078|002122|002128|002267|300257|600004|600166|600269|600578|600595|600612|600688|600894|601107|601311|601777,,601717|000600|002375|600160|002250|600509|000761|600409|600216,
2015-03-02,20,20,600578|600612|000539|601666|000933|600216|601777|600595|601588|002128|600348|600748|601369|601225|000550|000089|300257|600657|000761|600894,000089|000539|000550|000761|000933|002128|300257|600216|600348|600578|600595|600612|600657|600748|600894|601225|601369|601588|601666|601777,,601107|600004|600269|600166|002267|002122|601311|600688|002078|000690,
2015-04-01,20,20,002128|600578|000539|600398|600612|600348|002267|000550|601369|600754|000059|300257|600066|600688|000761|000596|601777|600377|600007|600160,000059|000539|000550|000596|000761|002128|002267|300257|600007|600066|600160|600348|600377|600398|600578|600612|600688|600754|601369|601777,,000933|600595|000089|600894|601666|600216|601588|600748|601225|600657,
2015-05-04,20,19,000550|600623|600612|600188|600066|600398|600657|002128|600578|600007|600894|000539|000761|002092|601369|600754|002311|000999|002152|000089,000539|000550|000761|000999|002092|002128|002152|002311|600007|600066|600188|600398|600578|600612|600623|600657|600754|600894|601369,000089,600348|300257|601777|002267|600688|000596|600377|600160,
2015-06-01,20,16,000539|000761|000999|601699|600377|600805|601139|601225|601588|000983|601311|000039|600403|000581|002311|000869|002152|002092|600350|300070,000039|000539|000581|000761|000869|000999|002092|002152|002311|300070|600350|600377|600805|601225|601311|601588,601699|601139|000983|600403,000550|600612|600066|600398|002128|600578|600007|601369|600754|600623|600188|600657|600894,
2015-07-01,20,20,600623|000999|601139|600578|002128|002051|600398|002399|601992|002078|600377|000876|000596|600160|000401|600267|000869|600138|600521|600664,000401|000596|000869|000876|000999|002051|002078|002128|002399|600138|600160|600267|600377|600398|600521|600578|600623|600664|601139|601992,,000539|000761|002311|002152|002092|600805|601225|601588|601311|000039|000581|600350|300070,
2015-08-03,20,20,002128|000761|601992|601699|601139|600805|002250|600267|002294|000050|000596|000581|600266|600398|600549|600675|000999|000401|000869|002422,000050|000401|000581|000596|000761|000869|000999|002128|002250|002294|002422|600266|600267|600398|600549|600675|600805|601139|601699|601992,,600377|600623|600578|002051|002399|002078|000876|600160|600138|600521|600664,
2015-09-01,20,20,600578|600020|601992|000028|000983|002294|601666|002422|000761|002470|600403|000596|600612|000718|601777|002250|000767|000999|000690|300003,000028|000596|000690|000718|000761|000767|000983|000999|002250|002294|002422|002470|300003|600020|600403|600578|600612|601666|601777|601992,,002128|601139|600267|600398|000401|000869|601699|600805|000050|000581|600266|600549|600675,
2015-10-08,20,20,600578|600020|000690|600805|002422|000596|601588|000718|002294|600007|002563|002470|000999|600612|601139|000027|601992|002250|600521|601009,000027|000596|000690|000718|000999|002250|002294|002422|002470|002563|600007|600020|600521|600578|600612|600805|601009|601139|601588|601992,,000761|000028|000983|601666|600403|601777|000767|300003,
