year,return
2006,0.5212461005718578
2007,1.4052755872619085
2008,-0.5348122217423885
2009,1.4546089093743744
2010,0.3331998241212841
2011,-0.27293142426468
2012,0.0934231288115921
2013,0.6295883838589045
2014,0.38846762840021043
2015,1.3959802546442366
2016,-0.06938416323201146
2017,-0.04366696721681218
2018,-0.19611798392023339
2019,0.3582319859604468
2020,0.06601569947746544
2021,0.19799204156241323
2022,-0.060528069871721435
2023,0.06594171915549407
2024,0.06627599269660944
