date,trend_ma,trend_ma_hs300,mom,vol,f_val,f_credit,f_m2,f_evt_fx,f_evt_shibor,f_breadth,f_trend_comp,f_mom_comp,f_vol_comp,f_val_q3,f_val_q5,f_val_abs,f_val_deind,f_val_abs_v2,f_val_abs_s1,f_val_abs_s2,f_val_abs_s3,f_val_abs_s4,f_val_q5r
2015-09-30,0.0,0.0,1.0,0.5,1.0,1.0,0.85,1.0,1.0,1.0,0.3,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.9817,0.9695,0.9511999999999999,0.9756,1.0
2015-10-31,0.0,0.0,1.0,0.5,1.0,1.0,0.8099999999999997,1.0,1.0,1.0,0.3,1.0,0.5,1.0,1.0,0.989,1.0,0.989,0.9634,0.9390000000000001,0.9024000000000001,0.9512,1.0
2015-11-30,0.0,0.0,1.0,0.5449828815758739,1.0,1.0,0.85,1.0,1.0,1.0,0.3,1.0,0.5449828815758739,1.0,1.0,0.98975,1.0,0.98975,0.96385,0.93975,0.9036,0.9518,1.0
2015-12-31,1.0,1.0,1.0,0.7853115702828547,1.0,1.0,0.85,1.0,1.0,1.0,1.0,1.0,0.7853115702828547,1.0,1.0,0.97475,1.0,0.97475,0.95485,0.92475,0.8796,0.9398,1.0
2016-01-31,0.0,0.0,0.4987614467500676,0.5615458019176719,1.0,1.0,0.7700000000000002,1.0,1.0,0.8893388616072443,0.3,0.4987614467500676,0.5615458019176719,1.0,1.0,1.0,1.0,1.0,0.99295,0.98825,0.9812,0.9906,1.0
2016-02-29,0.0,0.0,0.4,0.528583323908772,1.0,1.0,0.9899999999999998,1.0,1.0,0.9766688123937308,0.3,0.4,0.528583323908772,1.0,1.0,1.0,1.0,1.0,0.9961,0.9935,0.9896,0.9948,1.0
2016-03-31,0.0,0.0,0.4,0.5,1.0,1.0,0.85,1.0,1.0,1.0,0.3,0.4,0.5,1.0,1.0,1.0,1.0,1.0,0.9784,0.964,0.9424,0.9712000000000001,1.0
2016-04-30,0.0,0.0,0.4,0.6882182851554767,1.0,1.0,0.7300000000000001,1.0,1.0,0.9642833571459668,0.3,0.4,0.6882182851554767,1.0,1.0,1.0,1.0,1.0,0.9802,0.967,0.9472,0.9736,1.0
2016-05-31,0.0,0.0,0.4,0.8623562953103635,1.0,1.0,0.85,1.0,1.0,0.9192938752804493,0.3,0.4,0.8623562953103635,1.0,1.0,1.0,1.0,1.0,0.9796,0.966,0.9456,0.9728,1.0
2016-06-30,1.0,1.0,0.4,0.9463786236088023,1.0,1.0,0.6499999999999999,1.0,1.0,1.0,1.0,0.4,0.9463786236088023,1.0,1.0,1.0,1.0,1.0,0.97945,0.96575,0.9452,0.9726,1.0
2016-07-31,1.0,1.0,0.4,1.0,1.0,1.0,0.85,1.0,1.0,0.9551733102001396,1.0,0.4,1.0,1.0,1.0,1.0,1.0,1.0,0.9745,0.9575,0.932,0.966,1.0
2016-08-31,1.0,1.0,0.4,1.0,1.0,1.0,0.85,1.0,1.0,1.0,1.0,0.4,1.0,1.0,1.0,0.991,1.0,0.991,0.9646,0.9410000000000001,0.9056000000000001,0.9528,1.0
2016-09-30,1.0,1.0,0.5248452948664886,1.0,1.0,1.0,1.0,1.0,1.0,0.9514397547929683,1.0,0.5248452948664886,1.0,1.0,1.0,0.99875,1.0,0.99875,0.96925,0.94875,0.9179999999999999,0.959,1.0
2016-10-31,1.0,1.0,0.4,1.0,1.0,1.0,0.8699999999999999,1.0,1.0,1.0,1.0,0.4,1.0,1.0,1.0,0.998,1.0,0.998,0.9688,0.948,0.9168000000000001,0.9584,1.0
2016-11-30,1.0,1.0,0.4,1.0,1.0,1.0,0.85,1.0,1.0,0.9761984338063504,1.0,0.4,1.0,1.0,1.0,0.98125,1.0,0.98125,0.95875,0.93125,0.89,0.9450000000000001,1.0
2016-12-31,0.0,0.0,0.4,1.0,1.0,1.0,0.85,1.0,1.0,0.9328445038642561,0.3,0.4,1.0,1.0,1.0,0.99225,1.0,0.99225,0.96535,0.94225,0.9076,0.9538,1.0
2017-01-31,0.5,1.0,0.6119924692238232,1.0,1.0,1.0,0.8300000000000001,1.0,1.0,0.9725741674116926,0.6499999999999999,0.6119924692238232,1.0,1.0,1.0,0.9805,1.0,0.9805,0.9583,0.9305,0.8888,0.9444,1.0
2017-02-28,1.0,1.0,0.6606179576957678,1.0,1.0,1.0,0.85,1.0,1.0,1.0,1.0,0.6606179576957678,1.0,1.0,1.0,0.97575,1.0,0.97575,0.95545,0.92575,0.8812,0.9406,1.0
2017-03-31,0.5,1.0,0.599079577426342,1.0,1.0,1.0,0.85,1.0,1.0,0.9136951624846052,0.6499999999999999,0.599079577426342,1.0,1.0,1.0,0.97875,1.0,0.97875,0.95725,0.92875,0.886,0.9430000000000001,1.0
2017-04-30,0.5,1.0,0.44596536844001333,1.0,1.0,1.0,0.75,1.0,1.0,0.8688223804819009,0.6499999999999999,0.44596536844001333,1.0,1.0,1.0,0.98275,1.0,0.98275,0.95965,0.93275,0.8924000000000001,0.9462,1.0
2017-05-31,0.5,1.0,0.5039782938342641,1.0,1.0,1.0,0.8300000000000001,1.0,1.0,0.8380569676924416,0.6499999999999999,0.5039782938342641,1.0,1.0,1.0,0.97875,1.0,0.97875,0.95725,0.92875,0.886,0.9430000000000001,1.0
2017-06-30,0.5,1.0,0.5583085412603586,1.0,1.0,1.0,0.85,1.0,1.0,1.0,0.6499999999999999,0.5583085412603586,1.0,1.0,1.0,0.9652499999999999,1.0,0.9652499999999999,0.9491499999999999,0.91525,0.8644000000000001,0.9322,1.0
2017-07-31,1.0,1.0,0.4644193071413878,1.0,1.0,1.0,0.85,1.0,1.0,0.932456711302702,1.0,0.4644193071413878,1.0,1.0,1.0,0.9555,1.0,0.9555,0.9433,0.9055,0.8488,0.9244,1.0
2017-08-31,1.0,1.0,0.49384260588856654,1.0,1.0,1.0,0.85,1.0,1.0,1.0,1.0,0.49384260588856654,1.0,1.0,1.0,0.953,1.0,0.953,0.9418,0.9029999999999999,0.8448,0.9224,1.0
2017-09-30,1.0,1.0,0.5823792622964907,1.0,1.0,1.0,0.7900000000000001,1.0,1.0,0.926480578735619,1.0,0.5823792622964907,1.0,1.0,1.0,0.95425,1.0,0.95425,0.94255,0.90425,0.8468,0.9234,1.0
2017-10-31,1.0,1.0,0.5190719391933629,1.0,1.0,1.0,0.9099999999999998,1.0,1.0,0.9984687582978001,1.0,0.5190719391933629,1.0,1.0,1.0,0.954,1.0,0.954,0.9424,0.904,0.8464,0.9232,1.0
2017-11-30,0.5,1.0,0.4,1.0,1.0,1.0,0.85,1.0,1.0,0.8496059178646602,0.6499999999999999,0.4,1.0,1.0,1.0,0.95475,1.0,0.95475,0.94285,0.9047499999999999,0.8476,0.9238,1.0
2017-12-31,0.5,1.0,0.4841866807774069,1.0,1.0,1.0,0.85,1.0,1.0,0.936456662589503,0.6499999999999999,0.4841866807774069,1.0,1.0,1.0,0.94875,1.0,0.94875,0.93925,0.8987499999999999,0.838,0.919,1.0
2018-01-31,0.5,1.0,0.5220003338779269,1.0,1.0,1.0,0.85,1.0,1.0,0.8394606286013193,0.6499999999999999,0.5220003338779269,1.0,1.0,1.0,0.92025,1.0,0.92025,0.92215,0.87025,0.7905000000000001,0.8905000000000001,1.0
2018-02-28,0.0,0.0,0.4101066517545211,1.0,1.0,1.0,0.93,1.0,1.0,0.9248380277153304,0.3,0.4101066517545211,1.0,1.0,1.0,0.9470000000000001,1.0,0.9470000000000001,0.9382,0.897,0.8352,0.9176,1.0
2018-03-31,0.0,0.0,0.4,1.0,1.0,1.0,0.85,1.0,1.0,1.0,0.3,0.4,1.0,1.0,1.0,0.96575,1.0,0.96575,0.94945,0.9157500000000001,0.8652000000000001,0.9326,1.0
2018-04-30,0.0,0.0,0.4,1.0,1.0,1.0,0.7299999999999996,1.0,1.0,0.9290525093298514,0.3,0.4,1.0,1.0,1.0,0.9815,1.0,0.9815,0.9589,0.9315,0.8904,0.9452,1.0
2018-05-31,0.0,0.0,0.4261915150468363,1.0,1.0,1.0,0.85,1.0,1.0,0.9446052318717582,0.3,0.4261915150468363,1.0,1.0,1.0,0.98625,1.0,0.98625,0.96175,0.93625,0.898,0.949,1.0
2018-06-30,0.0,0.0,0.4,1.0,1.0,1.0,0.85,0.5,1.0,0.8538159919155952,0.3,0.4,1.0,1.0,1.0,1.0,1.0,1.0,0.97285,0.95475,0.9276,0.9638,1.0
2018-07-31,0.0,0.0,0.4,1.0,1.0,1.0,0.85,0.5,1.0,0.9790368276369479,0.3,0.4,1.0,1.0,1.0,1.0,1.0,1.0,0.97105,0.95175,0.9228000000000001,0.9614,1.0
2018-08-31,0.0,0.0,0.4,0.9761122586024755,1.0,1.0,0.85,1.0,1.0,0.8767279913175748,0.3,0.4,0.9761122586024755,1.0,1.0,1.0,1.0,1.0,0.98365,0.97275,0.9564,0.9782,1.0
2018-09-30,0.0,0.0,0.4,1.0,1.0,1.0,0.7899999999999998,1.0,1.0,0.9436463892184175,0.3,0.4,1.0,1.0,1.0,1.0,1.0,1.0,0.9763,0.9605,0.9368,0.9684,1.0
2018-10-31,0.0,0.0,0.4,0.8905754586750738,1.0,1.0,0.8700000000000002,1.0,1.0,0.8985392237800488,0.3,0.4,0.8905754586750738,1.0,1.0,1.0,1.0,1.0,0.991,0.985,0.976,0.988,1.0
2018-11-30,0.0,0.0,0.4,0.8672278268206014,1.0,1.0,0.85,1.0,1.0,1.0,0.3,0.4,0.8672278268206014,1.0,1.0,1.0,1.0,1.0,0.9934000000000001,0.989,0.9824,0.9912,1.0
2018-12-31,0.0,0.0,0.4,0.8505500176736773,1.0,1.0,0.85,1.0,1.0,0.8472260741515312,0.3,0.4,0.8505500176736773,1.0,1.0,1.0,1.0,1.0,0.99865,0.99775,0.9964,0.9982,1.0
2019-01-31,0.0,0.0,0.4,1.0,1.0,1.0,0.85,1.0,1.0,0.9154844116585898,0.3,0.4,1.0,1.0,1.0,1.0,1.0,1.0,0.9889,0.9815,0.9704,0.9852,1.0
2019-02-28,1.0,1.0,0.4,1.0,1.0,1.0,0.9100000000000001,1.0,1.0,1.0,1.0,0.4,1.0,1.0,1.0,0.9984999999999999,1.0,0.9984999999999999,0.9691,0.9485,0.9176,0.9588,1.0
2019-03-31,1.0,1.0,0.4,0.9213357806924718,1.0,1.0,0.85,1.0,1.0,1.0,1.0,0.4,0.9213357806924718,1.0,1.0,0.9875,1.0,0.9875,0.9625,0.9375,0.9,0.95,1.0
2019-04-30,1.0,1.0,0.4,0.8245702881467574,1.0,1.0,0.85,1.0,1.0,0.8669948570482588,1.0,0.4,0.8245702881467574,1.0,1.0,0.99325,1.0,0.99325,0.96595,0.94325,0.9092,0.9546,1.0
2019-05-31,1.0,1.0,0.4,0.7602681429523175,1.0,1.0,0.85,1.0,1.0,0.9395206771630731,1.0,0.4,0.7602681429523175,1.0,1.0,1.0,1.0,1.0,0.9778,0.963,0.9408,0.9704,1.0
2019-06-30,0.5,1.0,0.4,0.8609026006818189,1.0,1.0,0.85,1.0,1.0,0.9471753984209194,0.6499999999999999,0.4,0.8609026006818189,1.0,1.0,0.9944999999999999,1.0,0.9944999999999999,0.9667,0.9445,0.9112,0.9556,1.0
2019-07-31,0.5,1.0,0.40170607349442555,1.0,1.0,1.0,0.85,1.0,1.0,0.9111843275735023,0.6499999999999999,0.40170607349442555,1.0,1.0,1.0,0.9964999999999999,1.0,0.9964999999999999,0.9679,0.9465,0.9144,0.9572,1.0
2019-08-31,0.5,1.0,0.5347551513846778,1.0,1.0,1.0,0.85,1.0,1.0,0.907511387443115,0.6499999999999999,0.5347551513846778,1.0,1.0,1.0,1.0,1.0,1.0,0.9745,0.9575,0.932,0.966,1.0
2019-09-30,0.5,1.0,0.6159821673290393,1.0,1.0,1.0,0.85,1.0,1.0,0.9868721111040045,0.6499999999999999,0.6159821673290393,1.0,1.0,1.0,1.0,1.0,1.0,0.9742,0.957,0.9312,0.9656,1.0
2019-10-31,0.5,1.0,0.9474130767973117,1.0,1.0,1.0,0.85,1.0,1.0,0.9311403064617197,0.6499999999999999,0.9474130767973117,1.0,1.0,1.0,1.0,1.0,1.0,0.97495,0.95825,0.9332,0.9666,1.0
2019-11-30,0.0,0.0,0.6012406481341772,1.0,1.0,1.0,0.85,1.0,1.0,0.8398061093103418,0.3,0.6012406481341772,1.0,1.0,1.0,1.0,1.0,1.0,0.9781,0.9635,0.9416,0.9708,1.0
2019-12-31,1.0,1.0,0.945941139487954,1.0,1.0,1.0,0.85,1.0,1.0,1.0,1.0,0.945941139487954,1.0,1.0,1.0,0.9924999999999999,1.0,0.9924999999999999,0.9655,0.9425,0.908,0.954,1.0
2020-01-31,1.0,1.0,0.9926514690109287,1.0,1.0,1.0,0.95,1.0,1.0,0.982267585751325,1.0,0.9926514690109287,1.0,1.0,1.0,1.0,1.0,1.0,0.9706,0.951,0.9216,0.9608,1.0
2020-02-29,0.5,0.0,0.9213239286789032,0.8513530739737365,1.0,1.0,0.7900000000000001,1.0,1.0,1.0,0.6499999999999999,0.9213239286789032,0.8513530739737365,1.0,1.0,1.0,1.0,1.0,0.97645,0.96075,0.9372,0.9686,1.0
2020-03-31,0.0,0.0,0.4,0.7047771304908461,1.0,1.0,0.85,1.0,1.0,0.857100872134346,0.3,0.4,0.7047771304908461,1.0,1.0,1.0,1.0,1.0,0.98725,0.97875,0.966,0.983,1.0
2020-04-30,0.5,0.0,0.4,0.8157591975741635,1.0,1.0,0.85,1.0,1.0,0.9881895634536388,0.6499999999999999,0.4,0.8157591975741635,1.0,1.0,1.0,1.0,1.0,0.97345,0.95575,0.9292,0.9646,1.0
2020-05-31,0.5,0.0,0.6876595194533057,0.9744733505301796,1.0,1.0,0.85,1.0,1.0,0.9614234843400349,0.6499999999999999,0.6876595194533057,0.9744733505301796,1.0,1.0,1.0,1.0,1.0,0.976,0.96,0.936,0.968,1.0
2020-06-30,1.0,1.0,0.9420724578627677,1.0,1.0,1.0,0.85,1.0,1.0,0.9841294220376009,1.0,0.9420724578627677,1.0,1.0,1.0,0.9904999999999999,1.0,0.9904999999999999,0.9642999999999999,0.9405,0.9047999999999999,0.9524,1.0
2020-07-31,1.0,1.0,1.0,0.9919486044120596,1.0,1.0,0.85,1.0,1.0,1.0,1.0,1.0,0.9919486044120596,1.0,1.0,0.95825,1.0,0.95825,0.94495,0.90825,0.8532,0.9266,1.0
2020-08-31,1.0,1.0,1.0,0.9662121795401992,1.0,1.0,0.85,1.0,1.0,0.9443525997498922,1.0,1.0,0.9662121795401992,1.0,1.0,0.93875,1.0,0.93875,0.93325,0.88875,0.8220000000000001,0.911,1.0
2020-09-30,1.0,1.0,0.9090485228858456,0.9683090423834468,1.0,1.0,0.85,1.0,1.0,0.8116699194884929,1.0,0.9090485228858456,0.9683090423834468,1.0,1.0,0.95325,1.0,0.95325,0.9419500000000001,0.90325,0.8452000000000001,0.9226000000000001,1.0
2020-10-31,0.5,1.0,0.9300824636261806,1.0,1.0,1.0,0.85,1.0,1.0,0.8548509821317088,0.6499999999999999,0.9300824636261806,1.0,1.0,1.0,0.952,1.0,0.952,0.9412,0.902,0.8432000000000001,0.9216,1.0
2020-11-30,0.5,1.0,1.0,1.0,1.0,1.0,0.85,1.0,1.0,0.9527176020328154,0.6499999999999999,1.0,1.0,1.0,1.0,0.93225,1.0,0.93225,0.92935,0.88225,0.8116,0.9057999999999999,1.0
2020-12-31,0.5,1.0,0.9324595878799453,1.0,1.0,1.0,0.85,1.0,1.0,0.8382444912819758,0.6499999999999999,0.9324595878799453,1.0,1.0,1.0,0.9085,1.0,0.9085,0.9151,0.8584999999999999,0.767,0.867,1.0
2021-01-31,0.5,1.0,0.7961353684772674,1.0,1.0,1.0,0.85,1.0,1.0,0.8486373320026601,0.6499999999999999,0.7961353684772674,1.0,1.0,1.0,0.90125,1.0,0.90125,0.9107500000000001,0.85125,0.7525000000000001,0.8525,1.0
2021-02-28,0.5,1.0,0.8481218557472019,1.0,1.0,1.0,0.7100000000000002,1.0,1.0,0.9097118399577141,0.6499999999999999,0.8481218557472019,1.0,1.0,1.0,0.90325,1.0,0.90325,0.91195,0.85325,0.7565000000000001,0.8565,1.0
2021-03-31,0.0,0.0,0.9432480537055383,1.0,1.0,1.0,0.85,1.0,1.0,0.9319791623009085,0.3,0.9432480537055383,1.0,1.0,1.0,0.93475,1.0,0.93475,0.93085,0.88475,0.8156000000000001,0.9078,1.0
2021-04-30,0.5,0.0,0.9389443926854697,1.0,1.0,1.0,0.85,1.0,1.0,0.9253951258543356,0.6499999999999999,0.9389443926854697,1.0,1.0,1.0,0.962,1.0,0.962,0.9472,0.912,0.8592000000000001,0.9296,1.0
2021-05-31,1.0,1.0,0.9563641600329413,1.0,1.0,1.0,0.85,1.0,1.0,1.0,1.0,0.9563641600329413,1.0,1.0,1.0,0.94775,1.0,0.94775,0.93865,0.8977499999999999,0.8364,0.9182,1.0
2021-06-30,0.5,0.0,0.8908070881591681,1.0,1.0,1.0,0.85,1.0,1.0,0.9111500737203816,0.6499999999999999,0.8908070881591681,1.0,1.0,1.0,0.942,1.0,0.942,0.9352,0.892,0.8272,0.9136,1.0
2021-07-31,0.5,0.0,0.5736905632486691,1.0,1.0,1.0,0.85,1.0,1.0,0.9291750162682526,0.6499999999999999,0.5736905632486691,1.0,1.0,1.0,0.972,1.0,0.972,0.9532,0.922,0.8752000000000001,0.9376,1.0
2021-08-31,0.5,0.0,0.6767308094446762,1.0,1.0,1.0,0.85,1.0,1.0,0.9693239951256147,0.6499999999999999,0.6767308094446762,1.0,1.0,1.0,0.98975,1.0,0.98975,0.96385,0.93975,0.9036,0.9518,1.0
2021-09-30,0.5,0.0,0.736006091438306,1.0,1.0,1.0,0.85,1.0,1.0,0.942930685859381,0.6499999999999999,0.736006091438306,1.0,1.0,1.0,0.98475,1.0,0.98475,0.96085,0.93475,0.8956000000000001,0.9478,1.0
2021-10-31,0.5,0.0,0.6847398891405736,1.0,1.0,1.0,0.85,1.0,1.0,0.864520792119958,0.6499999999999999,0.6847398891405736,1.0,1.0,1.0,0.98325,1.0,0.98325,0.95995,0.93325,0.8932,0.9466,1.0
2021-11-30,0.5,0.0,0.7890397748692943,1.0,1.0,1.0,0.85,1.0,1.0,1.0,0.6499999999999999,0.7890397748692943,1.0,1.0,1.0,0.99375,1.0,0.99375,0.96625,0.94375,0.91,0.955,1.0
2021-12-31,1.0,1.0,0.8393191074645285,1.0,1.0,1.0,0.85,1.0,1.0,0.9789936677395736,1.0,0.8393191074645285,1.0,1.0,1.0,0.96575,1.0,0.96575,0.94945,0.9157500000000001,0.8652000000000001,0.9326,1.0
2022-01-31,0.0,0.0,0.550807627454986,1.0,1.0,1.0,0.85,1.0,1.0,0.8605351073285108,0.3,0.550807627454986,1.0,1.0,1.0,0.989,1.0,0.989,0.9634,0.9390000000000001,0.9024000000000001,0.9512,1.0
2022-02-28,0.0,0.0,0.6676838265412144,1.0,1.0,1.0,0.85,1.0,1.0,0.9955680885135048,0.3,0.6676838265412144,1.0,1.0,1.0,0.98575,1.0,0.98575,0.96145,0.93575,0.8972,0.9486,1.0
2022-03-31,0.0,0.0,0.5162914163155801,1.0,1.0,1.0,0.85,1.0,1.0,0.8705503902382979,0.3,0.5162914163155801,1.0,1.0,1.0,1.0,1.0,1.0,0.9742,0.957,0.9312,0.9656,1.0
2022-04-30,0.0,0.0,0.4,0.814958686363675,1.0,1.0,0.85,0.5,1.0,0.8099489026860223,0.3,0.4,0.814958686363675,1.0,1.0,1.0,1.0,1.0,0.98185,0.96975,0.9516,0.9758,1.0
2022-05-31,0.0,0.0,0.4,0.7934761017841582,1.0,1.0,0.85,0.5,1.0,1.0,0.3,0.4,0.7934761017841582,1.0,1.0,1.0,1.0,1.0,0.9802,0.967,0.9472,0.9736,1.0
2022-06-30,1.0,1.0,0.46582299339383026,0.9077581318338549,1.0,1.0,0.85,1.0,1.0,1.0,1.0,0.46582299339383026,0.9077581318338549,1.0,1.0,0.99225,1.0,0.99225,0.96535,0.94225,0.9076,0.9538,1.0
2022-07-31,0.5,0.0,0.4,1.0,1.0,1.0,0.85,1.0,1.0,0.9497488415575546,0.6499999999999999,0.4,1.0,1.0,1.0,1.0,1.0,1.0,0.9784,0.964,0.9424,0.9712000000000001,1.0
2022-08-31,0.0,0.0,0.4,1.0,1.0,1.0,0.85,1.0,1.0,0.9655686514260904,0.3,0.4,1.0,1.0,1.0,1.0,1.0,1.0,0.9847,0.9745,0.9592,0.9796,1.0
2022-09-30,0.0,0.0,0.4,1.0,1.0,1.0,0.85,0.5,1.0,0.8013255366913341,0.3,0.4,1.0,1.0,1.0,1.0,1.0,1.0,0.99295,0.98825,0.9812,0.9906,1.0
2022-10-31,0.0,0.0,0.4,1.0,1.0,1.0,0.85,0.5,1.0,0.9680188854529954,0.3,0.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2022-11-30,0.0,0.0,0.4,1.0,1.0,1.0,0.85,1.0,1.0,0.9562013302213168,0.3,0.4,1.0,1.0,1.0,1.0,1.0,1.0,0.9914499999999999,0.98575,0.9772,0.9886,1.0
2022-12-31,0.0,0.0,0.4,1.0,1.0,1.0,0.85,1.0,1.0,0.8004675321649961,0.3,0.4,1.0,1.0,1.0,1.0,1.0,1.0,0.99115,0.98525,0.9764,0.9882,1.0
2023-01-31,1.0,1.0,0.4,1.0,1.0,1.0,0.7300000000000001,1.0,1.0,1.0,1.0,0.4,1.0,1.0,1.0,1.0,1.0,1.0,0.9811,0.9685,0.9496,0.9748,1.0
2023-02-28,1.0,1.0,0.4,1.0,1.0,1.0,0.85,1.0,1.0,0.9777928013007351,1.0,0.4,1.0,1.0,1.0,1.0,1.0,1.0,0.98245,0.97075,0.9532,0.9766,1.0
2023-03-31,1.0,1.0,0.5024007389513026,1.0,1.0,1.0,0.85,1.0,1.0,0.8661893981004306,1.0,0.5024007389513026,1.0,1.0,1.0,1.0,1.0,1.0,0.98095,0.96825,0.9492,0.9746,1.0
2023-04-30,1.0,1.0,0.555066449544757,1.0,1.0,1.0,0.85,1.0,1.0,0.9010312480278738,1.0,0.555066449544757,1.0,1.0,1.0,1.0,1.0,1.0,0.97795,0.9632499999999999,0.9412,0.9706,1.0
2023-05-31,0.0,0.0,0.5717301825652097,1.0,1.0,1.0,0.85,1.0,1.0,0.9129247395857085,0.3,0.5717301825652097,1.0,1.0,1.0,1.0,1.0,1.0,0.98605,0.97675,0.9628,0.9814,1.0
2023-06-30,0.0,0.0,0.4,1.0,1.0,1.0,0.6899999999999998,1.0,1.0,0.9524164584125975,0.3,0.4,1.0,1.0,1.0,1.0,1.0,1.0,0.9854499999999999,0.97575,0.9611999999999999,0.9806,1.0
2023-07-31,0.5,1.0,0.42899228117045385,1.0,1.0,1.0,0.85,1.0,1.0,0.9361619269273683,0.6499999999999999,0.42899228117045385,1.0,1.0,1.0,1.0,1.0,1.0,0.9796,0.966,0.9456,0.9728,1.0
2023-08-31,0.0,0.0,0.4,1.0,1.0,1.0,0.85,1.0,1.0,0.8028083928491467,0.3,0.4,1.0,1.0,1.0,1.0,1.0,1.0,0.98515,0.97525,0.9604,0.9802,1.0
2023-09-30,0.0,0.0,0.4114169710860889,1.0,1.0,1.0,0.85,1.0,1.0,0.8746542792177102,0.3,0.4114169710860889,1.0,1.0,1.0,1.0,1.0,1.0,0.98695,0.9782500000000001,0.9652000000000001,0.9826,1.0
2023-10-31,0.0,0.0,0.4,1.0,1.0,1.0,0.85,1.0,1.0,0.8964846319209447,0.3,0.4,1.0,1.0,1.0,1.0,1.0,1.0,0.9904,0.984,0.9743999999999999,0.9872,1.0
2023-11-30,0.0,0.0,0.4,1.0,1.0,1.0,0.85,1.0,1.0,1.0,0.3,0.4,1.0,1.0,1.0,1.0,1.0,1.0,0.9928,0.988,0.9808,0.9904,1.0
2023-12-31,0.0,0.0,0.4,1.0,1.0,1.0,0.85,1.0,1.0,0.874654196024561,0.3,0.4,1.0,1.0,1.0,1.0,1.0,1.0,0.9943,0.9904999999999999,0.9848,0.9924,1.0
2024-01-31,0.0,0.0,0.4,1.0,1.0,1.0,0.85,1.0,1.0,0.6612493046792356,0.3,0.4,1.0,1.0,1.0,1.0,1.0,1.0,0.9976,0.996,0.9936,0.9968,1.0
2024-02-29,0.5,1.0,0.4,0.8211356896068234,1.0,1.0,0.6499999999999999,1.0,1.0,1.0,0.6499999999999999,0.4,0.8211356896068234,1.0,1.0,1.0,1.0,1.0,0.98635,0.97725,0.9636,0.9818,1.0
2024-03-31,0.5,1.0,0.4,0.7960837941546511,1.0,1.0,0.85,1.0,1.0,1.0,0.6499999999999999,0.4,0.7960837941546511,1.0,1.0,1.0,1.0,1.0,0.98185,0.96975,0.9516,0.9758,1.0
2024-04-30,1.0,1.0,0.4,0.8285429261929679,1.0,1.0,0.85,1.0,1.0,0.9718480841797039,1.0,0.4,0.8285429261929679,1.0,1.0,1.0,1.0,1.0,0.97555,0.9592499999999999,0.9348,0.9674,1.0
2024-05-31,1.0,1.0,0.4,1.0,1.0,1.0,0.85,1.0,1.0,0.9067231537544653,1.0,0.4,1.0,1.0,1.0,1.0,1.0,1.0,0.97645,0.96075,0.9372,0.9686,1.0
2024-06-30,0.0,0.0,0.4,1.0,1.0,1.0,0.8099999999999999,1.0,1.0,0.840527231755533,0.3,0.4,1.0,1.0,1.0,1.0,1.0,1.0,0.9778,0.963,0.9408,0.9704,1.0
2024-07-31,0.0,0.0,0.4,1.0,1.0,1.0,0.85,1.0,1.0,0.9499046581587347,0.3,0.4,1.0,1.0,1.0,1.0,1.0,1.0,0.9802,0.967,0.9472,0.9736,1.0
2024-08-31,0.0,0.0,0.4,1.0,1.0,1.0,0.85,1.0,1.0,0.8872036810666126,0.3,0.4,1.0,1.0,1.0,1.0,1.0,1.0,0.9871,0.9785,0.9656,0.9828,1.0
2024-09-30,1.0,1.0,0.5097351067651119,0.7741145311753956,1.0,1.0,0.85,1.0,1.0,1.0,1.0,0.5097351067651119,0.7741145311753956,1.0,1.0,0.98375,1.0,0.98375,0.96025,0.93375,0.894,0.947,1.0
2024-10-31,1.0,1.0,0.6093581053669284,0.6319119384695157,1.0,1.0,0.85,1.0,1.0,1.0,1.0,0.6093581053669284,0.6319119384695157,1.0,1.0,1.0,1.0,1.0,0.97525,0.95875,0.9339999999999999,0.967,1.0
2024-11-30,1.0,1.0,0.5661375694067226,0.6072994895011607,1.0,1.0,0.85,1.0,1.0,1.0,1.0,0.5661375694067226,0.6072994895011607,1.0,1.0,1.0,1.0,1.0,0.97375,0.95625,0.93,0.965,1.0
2024-12-31,1.0,1.0,0.6012685635729551,0.8649198672793095,1.0,1.0,0.85,1.0,1.0,0.8848920306551561,1.0,0.6012685635729551,0.8649198672793095,1.0,1.0,0.99525,1.0,0.99525,0.96715,0.94525,0.9124,0.9562,1.0
2025-01-31,1.0,1.0,0.6399270999258593,1.0,1.0,1.0,0.89,1.0,1.0,0.8592620493336398,1.0,0.6399270999258593,1.0,1.0,1.0,1.0,1.0,1.0,0.9739,0.9565,0.9304,0.9652000000000001,1.0
2025-02-28,1.0,1.0,0.9386149444193714,1.0,1.0,1.0,0.79,1.0,1.0,1.0,1.0,0.9386149444193714,1.0,1.0,1.0,1.0,1.0,1.0,0.9727,0.9545,0.9272,0.9636,1.0
2025-03-31,0.5,0.0,0.6723906145957477,1.0,1.0,1.0,0.85,1.0,1.0,0.9166551281898411,0.6499999999999999,0.6723906145957477,1.0,1.0,1.0,1.0,1.0,1.0,0.9733,0.9555,0.9288000000000001,0.9644,1.0
