date,micro_turnover_share,micro_turnover_share_roll20,micro_turnover_share_monthly,micro_turnover_mean,micro_turnover_pct60,excess_slope_60d,excess_slope_tstat_60d,snowball_dist_zz500_12m
2025-04-22,0.0638854682825418,0.0616308183377136,0.0592702426058499,4.629208256371597,28.33333333333333,8.55017114486744e-05,0.3887853773458622,0.3268171198720564
2025-04-23,0.0650950934310366,0.0617158326826505,0.0592702426058499,5.340496464927035,61.66666666666667,3.571393459249982e-05,0.1638073586285974,0.3183269173396159
2025-04-24,0.0702107986844839,0.0617704740166346,0.0592702426058499,5.240521494485621,56.66666666666666,-3.986806763613852e-05,-0.1853549524861504,0.3282884776398247
2025-04-25,0.0693873605129215,0.0618837010808642,0.0592702426058499,5.094258977281217,48.333333333333336,-0.0001190480614278,-0.5631938645258391,0.3267122599097778
2025-04-28,0.071731439680058,0.0621593250055926,0.0592702426058499,5.0374892002816924,43.333333333333336,-0.0002253104870999,-1.0882535804753055,0.3260523677338385
2025-04-29,0.0732573717923359,0.0627137010200956,0.0592702426058499,4.988396841713046,38.333333333333336,-0.00030236284955,-1.497868003669205,0.3120781381502631
2025-04-30,0.0650869153075115,0.0626403702463071,0.0628267112242583,5.027469662870533,41.66666666666667,-0.0003692031897078,-1.891972886125239,0.3560065541069206
2025-05-06,0.0639637794369179,0.0623332404108259,0.0628267112242583,5.554373397090645,70.0,-0.0003683602056203,-1.886811694293726,0.3437748080573852
2025-05-07,0.0658062390614348,0.0624255577098803,0.0628267112242583,6.112251717911647,96.66666666666669,-0.0003519638918585,-1.7883493404623878,0.3435671205622004
2025-05-08,0.0688291912665158,0.0631630356266666,0.0628267112242583,5.578725213289144,71.66666666666667,-0.0003274619903365,-1.6403213561950345,0.3579375551636568
2025-05-09,0.0704569097421623,0.0641306420937054,0.0628267112242583,5.216825801444124,50.0,-0.0002889574090879,-1.427008431813384,0.3577681577179354
2025-05-12,0.0641981023825551,0.0647575478606102,0.0628267112242583,5.175476160174614,46.66666666666666,-0.0002447961929748,-1.190532575717514,0.3904984014848691
2025-05-13,0.0646341163574543,0.0654162228688946,0.0628267112242583,5.146647252434609,43.333333333333336,-0.0002197798868799,-1.060266488049649,0.3731771700722719
2025-05-14,0.0609400817881302,0.0658171535964891,0.0628267112242583,4.96456136534027,28.33333333333333,-0.0002386603159369,-1.1578658681747525,0.3782918848105321
2025-05-15,0.0685136489312649,0.0664780081989023,0.0628267112242583,4.903785768797634,25.0,-0.00025589184402,-1.2501194161913969,0.3298511425933998
2025-05-16,0.0747991304333732,0.0671868036823557,0.0628267112242583,5.112536871462476,43.333333333333336,-0.0002306050155773,-1.1162412320304087,0.3041567924452188
2025-05-19,0.0769199670805259,0.0679741766271554,0.0628267112242583,5.189366532670621,50.0,-0.0002112034858189,-1.011634693183317,0.3142452566474569
2025-05-20,0.0766885756136558,0.0685264561979692,0.0628267112242583,5.5498089070413625,66.66666666666666,-0.0001547506797925,-0.722402545009351,0.2994616272028165
2025-05-21,0.0749617338558042,0.0687060303171384,0.0628267112242583,5.433104712841439,61.66666666666667,-9.778263469369176e-05,-0.4498165167300911,0.302206090552253
2025-05-22,0.0775611383184962,0.069346353097959,0.0628267112242583,5.326377128946419,58.333333333333336,-8.182572765909766e-05,-0.3751445120610776,0.3059935267302658
2025-05-23,0.0750291291900957,0.0699035361433367,0.0628267112242583,5.429094113358338,63.33333333333333,-5.7578233581658366e-05,-0.2629485331615322,0.271656686950029
2025-05-26,0.0736023435298388,0.0703288986482768,0.0628267112242583,4.608957015862643,11.666666666666666,7.740372617152715e-06,0.0349243011881144,0.2802747139093053
2025-05-27,0.0767154081338512,0.0706541291207452,0.0628267112242583,4.6927302252205125,20.0,9.33286389711794e-05,0.4142525544648722,0.2833510588055785
2025-05-28,0.075363453412336,0.0709529337657159,0.0628267112242583,4.711480557728259,21.666666666666668,0.0001647083128294,0.7225548119520296,0.2810185651452588
2025-05-29,0.0740149623330169,0.0710671098983638,0.0628267112242583,5.335776845448384,63.33333333333333,0.000231257429708,0.9969262088295692,0.3127114141227203
2025-05-30,0.073004646492203,0.0710544736333572,0.0628267112242583,5.078691851548755,45.0,0.0002882717303143,1.232690826850056,0.3067793126395823
2025-06-03,0.066486301372264,0.0711244429365948,0.0628267112242583,4.598717480897903,11.666666666666666,0.0003782751582695,1.6078961163777874,0.2961919421605732
2025-06-04,0.0697477396436534,0.0714136409469316,0.0628267112242583,4.812018251147074,28.33333333333333,0.0004687606353364,1.975338783555997,0.2987700192323674
2025-06-05,0.0686839287981739,0.0715575254337685,0.0628267112242583,5.280544413611585,61.66666666666667,0.0005609217478775,2.352533035730998,0.3164034544808431
2025-06-06,0.0727024014832914,0.0717511859446073,0.0628267112242583,4.946718923148572,33.33333333333333,0.0006588666532336,2.7469124438120294,0.3170808397824163
2025-06-09,0.0696599677313483,0.0717113388440666,0.0628267112242583,5.241245632579914,61.66666666666667,0.0007943607065665,3.3058797646478464,0.3533485133725143
2025-06-10,0.0721921879087715,0.0721110431203774,0.0628267112242583,6.021219801420675,91.66666666666666,0.0009220029846352,3.862995564007495,0.354578141717583
2025-06-11,0.0691361018351833,0.0723361423942639,0.0628267112242583,5.111650335931754,50.0,0.0010610301601731,4.536577690087051,0.3481074377872755
2025-06-12,0.0699343951387652,0.0727858580617956,0.0628267112242583,5.281183752268698,65.0,0.0011922549194478,5.184158955627236,0.3637582910422225
2025-06-13,0.0650441120439837,0.0726123812174316,0.0628267112242583,5.738303437829018,88.33333333333333,0.0012846541688786,5.6925421110200745,0.346638124762354
2025-06-16,0.0656492950000896,0.0721548894457674,0.0628267112242583,4.780629670497369,25.0,0.001406412200549,6.430880450287124,0.358112970128055
2025-06-17,0.0680286712775352,0.0717103246556179,0.0628267112242583,4.85940459514959,31.666666666666664,0.0015289351380796,7.317363025365571,0.3541651753589498
2025-06-18,0.0643846481900959,0.0710951282844399,0.0628267112242583,4.596429246308285,11.666666666666666,0.0016306765715706,8.167597210728555,0.3618211574402987
2025-06-19,0.0687531099073414,0.0707846970870167,0.0628267112242583,5.131838157947983,58.333333333333336,0.0017275250420518,9.283147267972318,0.3283613661677851
2025-06-20,0.0714837448777792,0.0704808274149809,0.0628267112242583,4.59853396114188,13.333333333333334,0.0018049985986292,10.425685173179192,0.3356328253764111
2025-06-23,0.0675513341949285,0.0701069376652225,0.0628267112242583,4.539149564230244,10.0,0.0018480369185605,10.921267240633483,0.3564704138616892
2025-06-24,0.0684500717554094,0.0698493240765011,0.0628267112242583,5.65037962341869,88.33333333333333,0.0018998040954294,11.477713789586788,0.3836290886123579
2025-06-25,0.0613854919117912,0.0690828282653981,0.0628267112242583,5.697005380787882,90.0,0.0019663396215013,12.559625240718646,0.4045488043055347
2025-06-26,0.062105146929314,0.068419912941247,0.0628267112242583,5.5609488359082,83.33333333333334,0.0020137024845198,13.352942099904194,0.394586622505495
2025-06-27,0.0632596357318583,0.067882146611189,0.0628267112242583,5.518028313569528,78.33333333333333,0.0020544286849101,13.90598531404634,0.4110180014207087
2025-06-30,0.0655081148196958,0.0675073200275637,0.0675073200275637,5.52513389179919,78.33333333333333,0.0021074115395457,14.558825493567552,0.4183969094738957
2025-07-01,0.0714261629749837,0.0677543131076996,0.0675073200275637,5.897792951075267,91.66666666666666,0.0021848562267493,15.890079946081649,0.4246504983169223
2025-07-02,0.0735314591937197,0.067943499085203,0.0675073200275637,5.815555634741451,90.0,0.0022589930725853,17.618885095806604,0.4082091846303048
2025-07-03,0.0735206770255952,0.068185336496574,0.0675073200275637,5.446469913325277,71.66666666666667,0.0023293062780162,19.741122450429238,0.4323046652814377
2025-07-04,0.0689612569316606,0.0679982792689925,0.0675073200275637,5.523629964010956,75.0,0.0022330024091045,19.009312645395557,0.4504268274131355
2025-07-07,0.0722129658236421,0.0681259291736072,0.0675073200275637,4.91800861459054,33.33333333333333,0.0021366749317984,19.551354917560936,0.4455178213713777
2025-07-08,0.0705369648738618,0.0680431680218617,0.0675073200275637,5.76706425777028,93.33333333333331,0.002063479250035,19.73588691566664,0.4965581194133279
2025-07-09,0.0707608856052154,0.0681244072103633,0.0675073200275637,6.013100868276887,96.66666666666669,0.0020148571871319,19.480681155107145,0.5038208018616854
2025-07-10,0.0669046218517706,0.0679729185460136,0.0675073200275637,5.577743244176975,83.33333333333334,0.0019552712133472,18.957014870048287,0.4896753406878134
2025-07-11,0.0539407101095261,0.0674177484492907,0.0675073200275637,5.160318877394885,50.0,0.001917325301275,18.28162160220684,0.5287684218365434
2025-07-14,0.0630727912553954,0.067288923262056,0.0675073200275637,5.096442569229468,41.66666666666667,0.0018957171378563,17.976315441106784,0.5226392242263567
2025-07-15,0.0610027810992143,0.0669376287531399,0.0675073200275637,5.472463029865066,71.66666666666667,0.0018139433793372,17.27464457252526,0.5037388363076862
2025-07-16,0.0613711730265082,0.0667869549949606,0.0675073200275637,4.837547455165251,21.666666666666668,0.0017591479609998,16.92763228301624,0.5196542483175495
2025-07-17,0.0581927751696725,0.0662589382580771,0.0675073200275637,4.86685264177635,23.33333333333333,0.0016898949130582,16.71801307063776,0.5481971319048855
2025-07-18,0.0603963228056836,0.0657045671544723,0.0675073200275637,5.0859378625268805,36.66666666666666,0.0016311317489619,16.22399482491629,0.5771053168291722
2025-07-21,0.0618265432072266,0.0654183276050872,0.0675073200275637,5.714882874354691,88.33333333333333,0.0015836033502508,15.940689673333017,0.5826586201121391
2025-07-22,0.0583630015618315,0.0649139740954083,0.0675073200275637,5.948938060369627,95.0,0.0015311019733321,15.212118633647233,0.6236163451212753
2025-07-23,0.0567894750855889,0.0646841732540982,0.0675073200275637,5.728621102075656,86.66666666666667,0.0014474825542513,14.299901317492116,0.5882936062444595
2025-07-24,0.0545299549360027,0.0643054136544326,0.0675073200275637,5.43347789283018,63.33333333333333,0.0013617567719294,13.605508877048235,0.6240161869070437
2025-07-25,0.0587340449862262,0.064079134117151,0.0675073200275637,5.5923950091252,80.0,0.0012657902318162,13.994588287328922,0.5941125449720754
2025-07-28,0.0593536218527177,0.0637714094688021,0.0675073200275637,5.53659276713782,70.0,0.0011999935632154,14.253504896766566,0.6067676634621875
2025-07-29,0.0580583207442142,0.0631030173572637,0.0675073200275637,5.619001961080357,80.0,0.0011402204021341,14.049627803137165,0.6268087246721215
2025-07-30,0.0572673417563998,0.0622898114853977,0.0675073200275637,5.663707516883733,81.66666666666667,0.0011025200309939,13.415514648830184,0.6114278892764784
2025-07-31,0.0570542939026018,0.061466492329248,0.0629481802512721,5.848827380151692,93.33333333333331,0.0010811497407276,13.142088451141207,0.6025537214570174
2025-08-01,0.0638996485563806,0.061213411910484,0.0629481802512721,5.425607538001861,55.00000000000001,0.0010996865051725,13.329938855254907,0.5922492133574648
2025-08-04,0.0682388588295828,0.061014706560781,0.0629481802512721,5.402704102564931,53.333333333333336,0.001119213105401,13.333951718001044,0.6065432272596376
2025-08-05,0.070682513851335,0.0610219840096547,0.0629481802512721,5.928580444113134,95.0,0.0011426612210029,13.360098342932982,0.619210978759049
2025-08-06,0.0696660191004106,0.0609672406844145,0.0629481802512721,6.282339304874952,100.0,0.0011587828041545,13.31331175474844,0.6826295698800648
2025-08-07,0.0658280784578833,0.0609134135147201,0.0629481802512721,6.1867821041206925,98.33333333333331,0.0011449454202867,13.455191813720708,0.6970487431400867
