date,num_target,num_held,target,held,buy_skipped_limit_up,sold_out
2010-08-02,20,20,300059|300026|300012|300015|300009|002415|002410|300008|300066|300043|300058|300054|300051|300017|300039|300027|300041|300010|300018|300014,002410|002415|300008|300009|300010|300012|300014|300015|300017|300018|300026|300027|300039|300041|300043|300051|300054|300058|300059|300066,,600188|300047|300035|300005
2010-09-01,3,3,002415|000848|002063,000848|002063|002415,,300026|300012|300015|300009|300008|300043|300058|300054|300051|300017|300039|300027|300041|300010|300018|300014|300059|002410|300066
2010-10-08,4,4,002415|000848|002063|300101,000848|002063|002415|300101,,
2010-11-01,20,20,002252|002001|002236|002415|002273|002242|002153|002285|601101|000848|002152|002310|002003|000338|000650|002385|000012|600517|600309|000887,000012|000338|000650|000848|000887|002001|002003|002152|002153|002236|002242|002252|002273|002285|002310|002385|002415|600309|600517|601101,,002063|300101
2010-12-01,20,19,002252|002001|002236|002415|000895|002273|002285|002242|601101|000848|002310|002152|002153|002003|000338|600395|002385|000650|600309|600517,000338|000650|000848|002001|002003|002152|002153|002236|002242|002252|002273|002285|002310|002385|002415|600309|600395|600517|601101,000895,000012|000887
2011-01-04,20,20,002252|002001|002236|002415|002242|002273|000848|002285|000338|002003|002153|002310|002152|002385|000650|600517|600309|000012|600166|600660,000012|000338|000650|000848|002001|002003|002152|002153|002236|002242|002252|002273|002285|002310|002385|002415|600166|600309|600517|600660,,601101|600395
2011-02-01,20,20,002252|002001|002236|002415|002273|002285|000848|002242|002310|002153|601101|002152|002003|000338|002385|000650|600517|600166|000012|600309,000012|000338|000650|000848|002001|002003|002152|002153|002236|002242|002252|002273|002285|002310|002385|002415|600166|600309|600517|601101,,600660
2011-03-01,20,20,002252|002001|002236|002415|002285|002273|000848|002242|002310|002152|002153|002003|000338|002385|600517|600166|600750|002063|002158|601899,000338|000848|002001|002003|002063|002152|002153|002158|002236|002242|002252|002273|002285|002310|002385|002415|600166|600517|600750|601899,,000650|000012|600309|601101
2011-04-01,20,20,002252|002236|002001|002415|002273|600660|000848|002285|002242|002152|002153|002003|000338|002385|000650|300099|600517|600750|600166|002063,000338|000650|000848|002001|002003|002063|002152|002153|002236|002242|002252|002273|002285|002385|002415|300099|600166|600517|600660|600750,,002310|002158|601899
2011-05-03,0,0,,,,002252|002236|002001|002415|002273|000848|002285|002242|002152|002153|002003|000338|002385|600517|600750|600166|002063|600660|000650|300099
2011-06-01,0,0,,,,
2011-07-01,0,0,,,,
2011-08-01,3,3,002581|601208|002591,002581|002591|601208,,
2011-09-01,2,2,601208|600160,600160|601208,,002581|002591
2011-10-10,2,2,601208|600160,600160|601208,,
2011-11-01,20,20,002493|002252|002293|000848|002236|002001|600660|000708|002408|601006|000338|601233|002458|600503|002533|600309|002158|600195|000726|300235,000338|000708|000726|000848|002001|002158|002236|002252|002293|002408|002458|002493|002533|300235|600195|600309|600503|600660|601006|601233,,601208|600160
2011-12-01,20,20,002493|002252|002293|000848|002236|002408|600660|000708|002001|601006|601233|600395|000338|002458|601101|600503|002533|600309|002128|002158,000338|000708|000848|002001|002128|002158|002236|002252|002293|002408|002458|002493|002533|600309|600395|600503|600660|601006|601101|601233,,600195|000726|300235
2012-01-04,20,20,002493|002252|000848|002408|000708|002001|600660|002236|601006|600395|002458|601233|000338|601101|600216|600503|002158|601088|002533|002128,000338|000708|000848|002001|002128|002158|002236|002252|002408|002458|002493|002533|600216|600395|600503|600660|601006|601088|601101|601233,,002293|600309
2012-02-01,20,20,002493|002252|000848|002293|002236|002001|000708|002408|600660|601006|002458|601233|600395|000338|600503|600216|002158|601101|002533|300235,000338|000708|000848|002001|002158|002236|002252|002293|002408|002458|002493|002533|300235|600216|600395|600503|600660|601006|601101|601233,,002128|601088
2012-03-01,20,20,002493|002252|002293|000848|002236|002001|000708|002408|600660|601006|601233|000338|002458|600503|600216|002533|002158|300235|002128|600309,000338|000708|000848|002001|002128|002158|002236|002252|002293|002408|002458|002493|002533|300235|600216|600309|600503|600660|601006|601233,,600395|601101
2012-04-05,20,20,002493|002252|000848|002293|002001|000708|002408|002236|002653|601006|601233|000703|000338|600503|002614|002458|601101|600216|002158|002533,000338|000703|000708|000848|002001|002158|002236|002252|002293|002408|002458|002493|002533|002614|002653|600216|600503|601006|601101|601233,,600660|300235|002128|600309
2012-05-02,0,0,,,,002493|002252|000848|002293|002001|000708|002408|002236|601006|601233|000338|600503|002458|600216|002158|002533|002653|000703|002614|601101
2012-06-01,0,0,,,,
2012-07-02,0,0,,,,
2012-08-01,2,2,601388|603366,601388|603366,,
2012-09-03,1,1,601515,601515,,601388|603366
2012-10-08,3,3,300326|601515|300333,300326|300333|601515,,
2012-11-01,20,20,002252|300346|000848|601515|000550|600403|601088|600395|002415|600216|002653|600123|601633|300298|300026|300058|002022|600252|002236|002242,000550|000848|002022|002236|002242|002252|002415|002653|300026|300058|300298|300346|600123|600216|600252|600395|600403|601088|601515|601633,,300326|300333
2012-12-03,20,20,002252|300346|000848|601515|600395|000550|600403|601088|002415|002653|600216|600123|300298|300058|601633|300026|000895|300295|002022|600252,000550|000848|000895|002022|002252|002415|002653|300026|300058|300295|300298|300346|600123|600216|600252|600395|600403|601088|601515|601633,,002236|002242
2013-01-04,20,20,002252|300346|000848|601515|600403|000550|600395|002415|002653|600216|600123|000895|300298|300026|300058|601633|002022|600252|002236|002242,000550|000848|000895|002022|002236|002242|002252|002415|002653|300026|300058|300298|300346|600123|600216|600252|600395|600403|601515|601633,,601088|300295
2013-02-01,17,17,300346|002252|000848|601515|600395|601088|002415|600403|600216|300298|300026|300058|601633|600252|002242|002236|600329,000848|002236|002242|002252|002415|300026|300058|300298|300346|600216|600252|600329|600395|600403|601088|601515|601633,,000550|002653|600123|000895|002022
2013-03-01,17,17,300346|002252|000848|601515|601088|600395|000550|600403|002415|600216|300298|300026|601633|300058|600252|002242|002236,000550|000848|002236|002242|002252|002415|300026|300058|300298|300346|600216|600252|600395|600403|601088|601515|601633,,600329
2013-04-01,15,15,300346|601515|000848|600395|601088|300343|000550|600403|600123|002415|300026|601633|002242|600252|600366,000550|000848|002242|002415|300026|300343|300346|600123|600252|600366|600395|600403|601088|601515|601633,,002252|600216|300298|300058|002236
2013-05-02,2,2,000848|300293,000848|300293,,300346|601515|600395|601088|000550|600403|002415|300026|601633|002242|600252|300343|600123|600366
2013-06-03,4,4,000848|300352|300355|002016,000848|002016|300352|300355,,300293
2013-07-01,5,5,000848|300352|300293|300355|002016,000848|002016|300293|300352|300355,,
2013-08-01,4,4,300352|000848|300353|002016,000848|002016|300352|300353,,300355|300293
2013-09-02,4,4,000848|600816|600067|002016,000848|002016|600067|600816,,300352|300353
2013-10-08,4,4,600816|000848|600067|002016,000848|002016|600067|600816,,
2013-11-01,16,16,601515|300039|600809|002410|600252|600816|002275|000848|000690|600658|002415|600067|600201|002016|300005|300026,000690|000848|002016|002275|002410|002415|300005|300026|300039|600067|600201|600252|600658|600809|600816|601515,,
2013-12-02,14,14,601515|300039|002410|600252|002275|600816|000848|000690|600067|002415|600658|002016|600201|300026,000690|000848|002016|002275|002410|002415|300026|300039|600067|600201|600252|600658|600816|601515,,600809|300005
2014-01-02,11,11,601515|300039|600252|600816|000848|000690|600067|002415|600658|002016|600201,000690|000848|002016|002415|300039|600067|600201|600252|600658|600816|601515,,002410|002275|300026
2014-02-07,13,13,601515|600809|300039|601633|600252|000848|002275|000690|002415|600067|600658|002016|600201,000690|000848|002016|002275|002415|300039|600067|600201|600252|600658|600809|601515|601633,,600816
2014-03-03,14,14,601515|600809|601633|300039|600252|000848|600816|002275|600067|000690|002415|600658|002016|600201,000690|000848|002016|002275|002415|300039|600067|600201|600252|600658|600809|600816|601515|601633,,
2014-04-01,13,13,601515|600809|000690|300039|601633|000848|600252|600816|002415|600067|600658|600201|300026,000690|000848|002415|300026|300039|600067|600201|600252|600658|600809|600816|601515|601633,,002275|002016
2014-05-05,2,2,000848|600816,000848|600816,,601515|600809|000690|300039|601633|600252|002415|600067|600658|600201|300026
2014-06-03,2,2,000848|600816,000848|600816,,
2014-07-01,1,1,000848,000848,,600816
2014-08-01,2,2,600816|000848,000848|600816,,
2014-09-01,5,5,600816|603288|000848|600201|300017,000848|300017|600201|600816|603288,,
2014-10-08,4,4,600816|603288|000848|300017,000848|300017|600816|603288,,600201
2014-11-03,20,20,002701|601633|300146|002595|603288|002508|600816|000848|300360|600352|600252|002271|002440|002158|002415|600658|300039|600398|000062|600201,000062|000848|002158|002271|002415|002440|002508|002595|002701|300039|300146|300360|600201|600252|600352|600398|600658|600816|601633|603288,,300017
2014-12-01,20,20,002701|601633|002595|002508|603288|600816|600352|000848|600252|002271|002440|002158|002410|002415|300039|600658|600398|600201|000600|300017,000600|000848|002158|002271|002410|002415|002440|002508|002595|002701|300017|300039|600201|600252|600352|600398|600658|600816|601633|603288,,300146|300360|000062
2015-01-05,20,20,002701|300146|002595|002508|603288|300360|000848|600816|002158|600252|002410|002440|300039|002271|600352|600658|600398|000062|600201|002415,000062|000848|002158|002271|002410|002415|002440|002508|002595|002701|300039|300146|300360|600201|600252|600352|600398|600658|600816|603288,,601633|000600|300017
2015-02-02,18,18,002701|002595|300360|002508|600816|000848|002158|600252|300039|002271|600658|600352|600398|002415|000600|600197|000672|300017,000600|000672|000848|002158|002271|002415|002508|002595|002701|300017|300039|300360|600197|600252|600352|600398|600658|600816,,603288|002410|002440|600201|300146|000062
2015-03-02,14,14,002701|002595|000848|600816|002158|600252|300039|002271|600352|600658|600398|000600|000672|600197,000600|000672|000848|002158|002271|002595|002701|300039|600197|600252|600352|600398|600658|600816,,300360|002508|002415|300017
2015-04-01,9,9,002701|000848|600816|002158|600252|300039|002271|600658|600398,000848|002158|002271|002701|300039|600252|600398|600658|600816,,002595|600352|000600|000672|600197
2015-05-04,1,1,000848,000848,,002701|600816|002158|600252|300039|002271|600658|600398
2015-06-01,1,1,600452,600452,,000848
2015-07-01,2,2,600452|000848,000848|600452,,
2015-08-03,2,2,600452|000848,000848|600452,,
2015-09-01,3,3,600816|600452|000848,000848|600452|600816,,
2015-10-08,3,3,600816|600452|000848,000848|600452|600816,,
2015-11-02,12,12,600816|002749|002701|600452|600352|600398|300432|300015|603369|600674|601515|000848,000848|002701|002749|300015|300432|600352|600398|600452|600674|600816|601515|603369,,
2015-12-01,10,10,600816|002701|600452|600352|600398|300015|300432|600674|601515|000848,000848|002701|300015|300432|600352|600398|600452|600674|600816|601515,,002749|603369
2016-01-04,10,10,600816|002749|002701|600352|600398|300432|300015|600674|601515|000848,000848|002701|002749|300015|300432|600352|600398|600674|600816|601515,,600452
2016-02-01,14,14,000895|600816|002749|002701|600352|600398|300432|600674|002595|603369|300015|601515|002415|000848,000848|000895|002415|002595|002701|002749|300015|300432|600352|600398|600674|600816|601515|603369,,
2016-03-01,12,12,000895|600816|002749|002701|600352|600398|600674|300015|603369|601515|000848|300357,000848|000895|002701|002749|300015|300357|600352|600398|600674|600816|601515|603369,,300432|002595|002415
2016-04-01,10,10,600816|002749|002701|600352|600398|600452|600674|300015|601515|000848,000848|002701|002749|300015|600352|600398|600452|600674|600816|601515,,000895|603369|300357
2016-05-03,0,0,,,,600816|002749|002701|600352|600398|600674|300015|601515|000848|600452
2016-06-01,1,0,300432,,300432,
2016-07-01,0,0,,,,
2016-08-01,0,0,,,,
2016-09-01,5,5,002714|600816|002027|002124|000848,000848|002027|002124|002714|600816,,
2016-10-10,5,5,002714|600816|002027|002124|000848,000848|002027|002124|002714|600816,,
2016-11-01,11,11,002372|300015|002714|600398|600816|002027|002124|300432|000848|601633|600688,000848|002027|002124|002372|002714|300015|300432|600398|600688|600816|601633,,
2016-12-01,12,12,002372|300015|002714|600398|600816|002124|002027|300432|000848|601633|600688|002709,000848|002027|002124|002372|002709|002714|300015|300432|600398|600688|600816|601633,,
2017-01-03,13,13,002372|300015|002714|600398|002027|600816|002124|300432|000848|002709|002108|601633|600366,000848|002027|002108|002124|002372|002709|002714|300015|300432|600366|600398|600816|601633,,600688
2017-02-03,14,14,002372|300015|002714|603866|600398|002027|600816|002124|300432|300357|000848|002709|002108|600366,000848|002027|002108|002124|002372|002709|002714|300015|300357|300432|600366|600398|600816|603866,,601633
2017-03-01,12,12,002372|300015|002714|600398|002027|002124|600816|300432|000848|002709|002108|600366,000848|002027|002108|002124|002372|002709|002714|300015|300432|600366|600398|600816,,603866|300357
2017-04-05,10,10,600816|300015|002372|002714|600398|002027|002124|000848|600366|002709,000848|002027|002124|002372|002709|002714|300015|600366|600398|600816,,300432|002108
2017-05-02,0,0,,,,600816|300015|002372|002714|600398|002027|002124|000848|600366|002709
2017-06-01,0,0,,,,
2017-07-03,0,0,,,,
2017-08-01,1,1,000036,000036,,
2017-09-01,2,2,002027|000036,000036|002027,,
2017-10-09,2,2,002027|000036,000036|002027,,
2017-11-01,17,17,002749|600398|002372|002714|002867|002027|000848|000036|600507|300595|300015|002050|603866|600641|603568|002648|601225,000036|000848|002027|002050|002372|002648|002714|002749|002867|300015|300595|600398|600507|600641|601225|603568|603866,,
2017-12-01,20,20,002749|600398|002372|002714|002867|000848|000036|002027|300595|600507|300015|002050|603866|603568|600641|002110|601225|002648|300640|002108,000036|000848|002027|002050|002108|002110|002372|002648|002714|002749|002867|300015|300595|300640|600398|600507|600641|601225|603568|603866,,
2018-01-02,17,17,002749|600398|002372|002867|000848|000036|600507|300595|002027|300015|603866|603568|002110|601225|300640|002108|002648,000036|000848|002027|002108|002110|002372|002648|002749|002867|300015|300595|300640|600398|600507|601225|603568|603866,,002714|002050|600641
2018-02-01,16,16,002749|002867|000848|002372|300595|000036|002027|600507|603866|300015|600161|603568|600641|300640|002108|002648,000036|000848|002027|002108|002372|002648|002749|002867|300015|300595|300640|600161|600507|600641|603568|603866,,600398|002110|601225
2018-03-01,17,17,002749|600398|000848|002867|002372|000036|300595|002027|600507|600161|603866|600641|300015|603568|002108|002648|601225,000036|000848|002027|002108|002372|002648|002749|002867|300015|300595|600161|600398|600507|600641|601225|603568|603866,,300640
2018-04-02,18,18,002749|002714|600398|000848|000036|002372|002027|300595|600507|002050|600641|603568|002108|300015|300640|601225|002110|002648,000036|000848|002027|002050|002108|002110|002372|002648|002714|002749|300015|300595|300640|600398|600507|600641|601225|603568,,002867|600161|603866
2018-05-02,1,1,002709,002709,,002749|600398|000848|000036|002372|002027|300595|600507|600641|603568|002108|300015|601225|002648|002714|002050|300640|002110
2018-06-01,2,2,002709|300251,002709|300251,,
2018-07-02,1,1,300251,300251,,002709
2018-08-01,2,2,002709|300251,002709|300251,,
2018-09-03,6,6,600507|002749|002110|002709|300121|300251,002110|002709|002749|300121|300251|600507,,
2018-10-08,7,7,600507|002749|600516|002110|002709|300121|300251,002110|002709|002749|300121|300251|600507|600516,,
2018-11-01,20,20,002749|600507|600516|002110|603871|603025|000848|002001|601003|601225|002372|600688|002867|002833|002677|002709|000789|600738|002626|600598,000789|000848|002001|002110|002372|002626|002677|002709|002749|002833|002867|600507|600516|600598|600688|600738|601003|601225|603025|603871,,300121|300251
2018-12-03,20,20,600507|002749|002110|600516|603871|603025|601003|601225|000848|002001|600688|002372|002867|002677|002833|000789|600738|002709|000830|600598,000789|000830|000848|002001|002110|002372|002677|002709|002749|002833|002867|600507|600516|600598|600688|600738|601003|601225|603025|603871,,002626
2019-01-02,20,20,600507|002749|600516|002110|603871|603025|601003|601225|000848|002001|002867|600688|002677|002833|002372|000789|002709|600738|000830|300121,000789|000830|000848|002001|002110|002372|002677|002709|002749|002833|002867|300121|600507|600516|600688|600738|601003|601225|603025|603871,,600598
2019-02-01,20,20,600507|002749|600516|002110|603871|603025|601003|000848|002001|601225|002867|600688|002677|002833|000789|300121|600598|002626|002709|603701,000789|000848|002001|002110|002626|002677|002709|002749|002833|002867|300121|600507|600516|600598|600688|601003|601225|603025|603701|603871,,002372|600738|000830
2019-03-01,20,20,002749|600507|002110|600516|603871|603025|601003|000848|601225|002001|002867|600688|002677|000789|600598|300121|000830|002709|603568|603701,000789|000830|000848|002001|002110|002677|002709|002749|002867|300121|600507|600516|600598|600688|601003|601225|603025|603568|603701|603871,,002833|002626
2019-04-01,20,20,600507|002749|600738|002110|603025|603871|601003|000848|601225|600688|000789|300121|600598|002709|603568|603701|603357|603638|300251|600596,000789|000848|002110|002709|002749|300121|300251|600507|600596|600598|600688|600738|601003|601225|603025|603357|603568|603638|603701|603871,,600516|002001|002867|002677|000830
2019-05-06,0,0,,,,600507|002749|002110|603025|603871|601003|000848|601225|600688|000789|300121|600598|002709|603568|603701|600738|603357|603638|300251|600596
2019-06-03,1,1,002458,002458,,
2019-07-01,1,1,002458,002458,,
2019-08-01,0,0,,,,002458
2019-09-02,2,2,002746|000672,000672|002746,,
2019-10-08,3,3,002746|002458|000672,000672|002458|002746,,
2019-11-01,20,20,600507|002110|002884|603871|000789|002867|000848|600338|601225|603519|603360|300107|002746|000672|002833|600720|002749|603505|603568|600995,000672|000789|000848|002110|002746|002749|002833|002867|002884|300107|600338|600507|600720|600995|601225|603360|603505|603519|603568|603871,,002458
2019-12-02,20,20,600507|002110|002884|603871|000789|002867|000848|600338|002372|601225|603360|603519|002746|300107|002677|000672|603505|002749|002833|600720,000672|000789|000848|002110|002372|002677|002746|002749|002833|002867|002884|300107|600338|600507|600720|601225|603360|603505|603519|603871,,603568|600995
2020-01-02,15,15,600507|002110|002884|603871|000789|002867|000848|603519|002746|601225|603360|300107|002749|603505|600995,000789|000848|002110|002746|002749|002867|002884|300107|600507|600995|601225|603360|603505|603519|603871,,600338|000672|002833|600720|002372|002677
2020-02-03,20,20,600507|002110|002884|603871|000789|000848|002867|002746|002372|601225|603519|603360|300107|002677|002458|000672|002749|600720|600668|600995,000672|000789|000848|002110|002372|002458|002677|002746|002749|002867|002884|300107|600507|600668|600720|600995|601225|603360|603519|603871,,603505
2020-03-02,17,17,600507|002110|002884|603871|000789|000848|002867|603519|601225|002372|002746|603360|300107|002677|002749|600995|603505,000789|000848|002110|002372|002677|002746|002749|002867|002884|300107|600507|600995|601225|603360|603505|603519|603871,,002458|000672|600720|600668
2020-04-01,19,19,600507|002110|002884|603871|000789|000848|002867|603519|603360|002372|601225|002746|300107|002677|002832|002749|603505|002833|600995,000789|000848|002110|002372|002677|002746|002749|002832|002833|002867|002884|300107|600507|600995|601225|603360|603505|603519|603871,,
2020-05-06,0,0,,,,600507|002110|002884|603871|000789|000848|002867|603519|603360|002372|601225|002746|300107|002677|002749|603505|600995|002832|002833
2020-06-01,0,0,,,,
2020-07-01,0,0,,,,
2020-08-03,0,0,,,,
2020-09-01,0,0,,,,
2020-10-09,0,0,,,,
2020-11-02,6,6,603360|601225|002443|002567|002749|603327,002443|002567|002749|601225|603327|603360,,
2020-12-01,6,6,603360|601225|002443|002749|002567|603327,002443|002567|002749|601225|603327|603360,,
2021-01-04,6,6,603360|601225|002443|603327|002749|002567,002443|002567|002749|601225|603327|603360,,
2021-02-01,9,9,603360|000789|601225|002443|300394|603327|002749|002567|002100,000789|002100|002443|002567|002749|300394|601225|603327|603360,,
2021-03-01,7,7,603360|002443|601225|300394|603327|002749|002567,002443|002567|002749|300394|601225|603327|603360,,000789|002100
2021-04-01,8,8,603360|300394|601225|002443|603327|002749|002567|002100,002100|002443|002567|002749|300394|601225|603327|603360,,
2021-05-06,0,0,,,,603360|300394|601225|002443|603327|002749|002567|002100
2021-06-01,0,0,,,,
2021-07-01,0,0,,,,
2021-08-02,0,0,,,,
2021-09-01,2,1,600571|002027,002027,600571,
2021-10-08,2,1,600571|002027,002027,600571,
2021-11-01,13,13,600507|603565|601225|000789|002003|002027|002107|000848|002043|600452|600571|002105|000825,000789|000825|000848|002003|002027|002043|002105|002107|600452|600507|600571|601225|603565,,
2021-12-01,16,16,600507|601225|603565|600295|000789|002027|002003|002107|000848|002043|002408|600571|600867|600452|000825|002105,000789|000825|000848|002003|002027|002043|002105|002107|002408|600295|600452|600507|600571|600867|601225|603565,,
2022-01-04,12,12,600507|603565|600295|601225|002027|002003|002107|002408|600452|600867|000825|002043,000825|002003|002027|002043|002107|002408|600295|600452|600507|600867|601225|603565,,000789|000848|600571|002105
2022-02-07,15,15,600507|600295|603565|601225|002027|002003|002107|000848|600452|002408|600867|600571|002105|000825|002043,000825|000848|002003|002027|002043|002105|002107|002408|600295|600452|600507|600571|600867|601225|603565,,
