year,return
2006,0.2708298550615944
2007,0.7466771587476633
2008,-0.18295646927300857
2009,0.6193654801016266
2010,0.1642806207376779
2011,-0.173189414637264
2012,0.004386286240921411
2013,0.3012050498120735
2014,0.2461310837506827
2015,0.7729279184652247
2016,-0.006540939391790901
2017,-0.07631182195574082
2018,-0.03268913032843057
2019,0.21057104212859912
2020,0.11372400707979136
2021,0.2291482525729378
2022,0.034935192954822725
2023,0.046566048959700845
2024,0.08108189312755032
2025,0.15752733776848582
2026,-0.004205935676149353
