year,return
2006,0.8236833868227771
2007,2.321302329922174
2008,-0.6183755763488871
2009,1.0837631101490959
2010,0.07678666272658607
2011,-0.2669961715085397
2012,0.031944961324453125
2013,0.23099130931974998
2014,0.27598631585018474
2015,0.9252052165495854
2016,-0.13945347957672272
2017,-0.3026531753109005
2018,-0.3197750595584148
2019,0.1783172325425748
2020,0.6587259809841142
2021,-0.1430809153661029
2022,0.0005008448638663676
2023,-0.14071300377952167
2024,-0.12782182150042476
2025,0.6247368772913509
2026,0.04688244854144341
