year,return
2006,0.4690872933134673
2007,1.1240062342325623
2008,-0.7020656296256501
2009,0.27655322810217675
2010,0.23189303546624584
2011,-0.4127684987561142
2012,0.07745178265413721
2013,0.3891401037493105
2014,0.21852965959404802
2015,0.6597407268833828
2016,-0.22538384882590712
2017,-0.09471033151080743
2018,-0.14620006748454628
2019,0.41469635691493956
2020,-0.15663405783879858
2021,0.13761486465886685
2022,-0.17135717776457526
2023,0.12341181561702874
2024,0.11364633862810525
2025,-0.0018697592267369334
2026,0.0842176189741588
