year,return
2006,0.6329745610948609
2007,1.8782904637999085
2008,-0.7209511128108413
2009,0.21560813661449685
2010,0.1961515417750337
2011,-0.4235063509762165
2012,0.10373101742325286
2013,0.6577629130788474
2014,0.1390109937321129
2015,0.5578750266342354
2016,-0.16357993007471872
2017,-0.02056711024463076
2018,-0.2668032586934146
2019,0.9700815604533191
2020,-0.13166156966333376
2021,0.09379477738380215
2022,-0.1676815291713909
2023,0.022139807296990943
2024,0.17918689751205297
2025,-0.026834702409023747
2026,0.13601148392009454
