year,return
2006,0.5490597690358998
2007,2.4059840942140984
2008,-0.7272218481060935
2009,0.2156081366144973
2010,0.1797489104491663
2011,-0.40114959255820914
2012,0.08381806580772655
2013,0.49582579290916806
2014,0.16484327914964636
2015,0.5643805499830619
2016,-0.1542592629486368
2017,-0.025401963080060375
2018,-0.3114624012029785
2019,1.0752155268737953
2020,-0.11664072796938096
2021,0.08010519001850014
2022,-0.1655774095928504
2023,-0.0004946135086487669
2024,0.18307090029882622
2025,-0.02683470240902497
2026,0.13601148392009632
