date,num_target,num_held,target,held,buy_skipped_limit_up,sold_out,sell_skipped_limit_down
2006-01-04,0,0,,,,,
2006-02-06,20,20,000001|600600|600589|600601|600614|000666|600588|600200|600077|000651|600598|000663|600599|600590|600074|600627|600628|600069|600571|600197,000001|000651|000663|000666|600069|600074|600077|600197|600200|600571|600588|600589|600590|600598|600599|600600|600601|600614|600627|600628,,,
2006-03-01,20,20,600480|000932|600337|600546|600854|600286|000521|600403|600783|002028|000902|000931|600607|600136|600761|600397|600662|600795|600026|000425,000425|000521|000902|000931|000932|002028|600026|600136|600286|600337|600397|600403|600480|600546|600607|600662|600761|600783|600795|600854,,000001|600600|600589|600601|600614|000666|600588|600200|600077|000651|600598|000663|600599|600590|600074|600627|600628|600069|600571|600197,
2006-04-03,20,19,000501|000027|600350|600012|600578|000785|600188|000617|000681|000972|000971|000651|600731|600537|000723|600843|000045|600747|600126|600038,000027|000045|000501|000651|000681|000723|000785|000971|000972|600012|600038|600126|600188|600350|600537|600578|600731|600747|600843,000617,600480|000932|600337|600546|600854|600286|000521|600403|600783|002028|000902|000931|600607|600136|600761|600397|600662|600795|600026|000425,
2006-05-08,20,18,600269|600976|600215|600601|002038|600496|600678|600744|000667|600593|600197|600598|600256|600495|000545|600718|000839|600052|000897|600432,000545|000667|000839|000897|002038|600052|600215|600256|600432|600495|600496|600593|600598|600601|600678|600718|600744|600976,600269|600197,000501|000027|600350|600012|600578|000785|600188|000681|000972|000971|000651|600731|600537|000723|600843|000045|600747|600126|600038,
2006-06-01,20,19,000813|000617|600976|000850|600690|000759|000830|600826|600325|000788|600337|000752|000078|600834|600176|000657|600428|600267|600993|600081,000078|000617|000657|000759|000788|000813|000830|000850|600081|600176|600267|600325|600337|600428|600690|600826|600834|600976|600993,000752,600215|600601|002038|600496|600678|600744|000667|600593|600598|600256|600495|000545|600718|000839|600052|000897|600432,
2006-07-03,20,19,600984|600827|600602|000598|600783|600607|002027|000825|000931|002028|600676|600087|600182|600266|600533|000636|600400|000521|002040|000589,000521|000589|000598|000636|000825|000931|002027|002028|002040|600087|600182|600266|600400|600533|600602|600607|600676|600783|600827,600984,600976|000813|000617|000850|600690|000759|000830|600826|600325|000788|600337|000078|600834|600176|000657|600428|600267|600993|600081,
2006-08-01,20,20,600027|600428|000878|600832|600628|600673|600748|600217|600293|600030|002042|600327|000818|600137|600718|002001|002014|000958|600153|600273,000818|000878|000958|002001|002014|002042|600027|600030|600137|600153|600217|600273|600293|600327|600428|600628|600673|600718|600748|600832,,600827|600602|000598|600783|600607|002027|000825|000931|002028|600676|600087|600182|600266|600533|000636|600400|000521|002040|000589,
2006-09-01,20,20,000042|600785|000018|600495|000600|000978|600090|600054|600218|000800|600744|600643|000897|002025|600252|002048|000423|600508|600298|600898,000018|000042|000423|000600|000800|000897|000978|002025|002048|600054|600090|600218|600252|600298|600495|600508|600643|600744|600785|600898,,600027|600428|000878|600832|600628|600673|600748|600217|600293|600030|002042|600327|000818|600137|600718|002001|002014|000958|600153|600273,
2006-10-09,20,20,600281|600362|600398|600086|600499|000599|600786|600827|600097|000936|600363|600008|600246|600522|600418|000869|600458|600802|000545|600630,000545|000599|000869|000936|600008|600086|600097|600246|600281|600362|600363|600398|600418|600458|600499|600522|600630|600786|600802|600827,,000042|600785|000018|600495|000600|000978|600090|600054|600218|000800|600744|600643|000897|002025|600252|002048|000423|600508|600298|600898,
