year,return
2006,0.23024895992423167
2007,0.580249344977412
2008,-0.15436852743859275
2009,0.5101865692536225
2010,0.10952467763465368
2011,-0.15450828382909976
2012,-0.019574518299548704
2013,0.19883500608572358
2014,0.19008125959525368
2015,0.5208650291410768
2016,-0.05559478979938837
2017,-0.0337067610606685
2018,-0.04845813247300035
2019,0.052660343387867625
2020,0.06869967606407346
2021,0.16451344735933682
2022,-0.01068216950870049
2023,0.015331310128526399
2024,0.00010043725607578047
