year,return
2015,0.3295636331988667
2016,-0.019932497696942053
2017,-0.006099166474653028
2018,-0.03090551873788061
2019,0.036554776804590405
2020,0.05114055953872487
2021,0.02579287538775943
2022,-0.03761312914716808
2023,-0.002472836405735257
2024,-0.021549715259637114
