year,return
2006,0.4690872933134673
2007,1.0094655220837807
2008,-0.7211172798452457
2009,0.2520284057116764
2010,0.19558643990525515
2011,-0.42305580305248836
2012,0.07745178265413633
2013,0.39434451545441607
2014,0.12465237427708309
2015,0.634870220215648
2016,-0.12164150302732535
2017,-0.06353396319845728
2018,-0.23550158199202487
2019,0.7928767700720463
2020,-0.14454272036874372
2021,0.15995533597717015
2022,-0.17492231081121168
2023,0.08736476318856634
2024,0.12126981026451711
2025,0.008599812618625302
2026,0.06678616219017997
