date,pos_ratio
2006-01-31,
2006-02-28,
2006-03-31,
2006-04-30,0.3
2006-05-31,0.3
2006-06-30,0.3
2006-07-31,0.3680822635204834
2006-08-31,0.48490851190747886
2006-09-30,0.5460108667842718
2006-10-31,0.604012908311391
2006-11-30,0.6150938650461851
2006-12-31,0.5777270308234815
2007-01-31,0.5004651767785405
2007-02-28,0.43911248047338497
2007-03-31,0.39679297997070906
2007-04-30,0.3674709881019639
2007-05-31,0.3480785882680413
2007-06-30,0.33358620832241154
2007-07-31,0.32347674913014474
2007-08-31,0.3164173019628714
2007-09-30,0.3209965717700052
2007-10-31,0.31920188690407664
2007-11-30,0.3134367206760645
2007-12-31,0.3227626372671481
2008-01-31,0.31593117510754926
2008-02-29,0.31115051416827083
2008-03-31,0.30780471892621714
2008-04-30,0.3054629892063277
2008-05-31,0.303823938578874
2008-06-30,0.30267668161624656
2008-07-31,0.30187364019254825
2008-08-31,0.3013115300353664
2008-09-30,0.3009180621562501
2008-10-31,0.3006426391638783
2008-11-30,0.3004498452854458
2008-12-31,0.30031489065647865
2009-01-31,0.30573389737845513
2009-02-28,0.36136639751946525
2009-03-31,0.397353442224961
2009-04-30,0.40612257534336615
2009-05-31,0.44765000372819874
2009-06-30,0.49000682411111063
2009-07-31,0.5138547920613153
2009-08-31,0.4496983258498976
2009-09-30,0.4047888140843516
2009-10-31,0.40357811227160184
2009-11-30,0.41407373566340755
2009-12-31,0.43662015279166055
2010-01-31,0.40189419216968875
2010-02-28,0.39589205249246406
2010-03-31,0.4085788122103717
2010-04-30,0.37600516771036646
2010-05-31,0.35320361698717856
2010-06-30,0.3372425316900868
2010-07-31,0.32606977208460103
2010-08-31,0.3783948656064894
2010-09-30,0.5246639573226868
2010-10-31,0.6220397704202167
2010-11-30,0.6545191046565466
2010-12-31,0.6581271600017711
2011-01-31,0.5506890118898501
2011-02-28,0.629728448262457
2011-03-31,0.6958030392672531
2011-04-30,0.5770621274448511
2011-05-31,0.49394348919070497
2011-06-30,0.43576044242335504
2011-07-31,0.39503230969138065
2011-08-31,0.3665226167815322
2011-09-30,0.34656583174587974
2011-10-31,0.33259608222153136
2011-11-30,0.3228172575547856
2011-12-31,0.31597208028820956
2012-01-31,0.31118045620167795
2012-02-29,0.3665447700526807
2012-03-31,0.3465813390367361
2012-04-30,0.5255705089264202
2012-05-31,0.6391753224916642
2012-06-30,0.5374227257439195
2012-07-31,0.4661959080206234
2012-08-31,0.4163371356143774
2012-09-30,0.38143599493003527
2012-10-31,0.3570051964510106
2012-11-30,0.33990363751570046
2012-12-31,0.5342575462610455
2013-01-31,0.665730282382758
2013-02-28,0.7591861976679436
2013-03-31,0.7944780482908719
2013-04-30,0.7229616439271714
2013-05-31,0.8056981507490241
2013-06-30,0.6539887055243117
2013-07-31,0.5477920938670157
2013-08-31,0.557318341919957
2013-09-30,0.6901228393439715
2013-10-31,0.6730026763560087
2013-11-30,0.7711018734492068
2013-12-31,0.7223875237865244
