date,open,close,high,low,vol
2013-08-14,98.470,98.201,98.508,98.191,57542.000
2013-08-15,98.201,98.232,98.250,97.980,55832.000
2013-08-16,98.235,98.437,98.460,98.228,56622.000
2013-08-19,98.449,98.004,98.449,97.988,45911.000
2013-08-20,98.004,98.047,98.099,97.720,39249.000
2013-08-21,98.034,98.081,98.225,97.900,49473.000
2013-08-22,98.088,98.002,98.150,98.000,54664.000
2013-08-23,98.083,98.258,98.335,98.011,39264.000
2013-08-26,98.258,98.303,98.598,98.250,43823.000
2013-08-27,98.380,98.306,99.300,98.300,61134.000
2013-08-28,98.316,97.966,98.338,97.900,51266.000
2013-08-29,97.972,98.015,98.320,97.970,80603.000
2013-08-30,98.050,98.137,98.140,98.021,72010.000
2013-09-02,98.090,98.124,98.221,98.080,45724.000
2013-09-03,98.120,98.073,98.130,97.998,69573.000
2013-09-04,98.073,98.014,98.100,98.012,77782.000
2013-09-05,98.005,97.957,98.030,97.940,93549.000
2013-09-06,97.967,97.905,98.039,97.900,72015.000
2013-09-09,97.888,97.824,97.939,97.810,40180.000
2013-09-10,97.831,97.737,97.850,97.730,50955.000
2013-09-11,97.720,97.402,97.720,97.230,17552.000
2013-09-12,97.280,97.351,97.585,97.280,37016.000
2013-09-13,97.398,97.411,97.463,97.346,48953.000
2013-09-16,97.500,97.708,97.780,97.428,48784.000
2013-09-17,97.521,97.759,97.958,97.521,63926.000
2013-09-18,97.759,97.907,97.985,97.729,49673.000
2013-09-23,97.911,97.948,98.203,97.600,79473.000
2013-09-24,97.980,97.788,97.999,97.710,93052.000
2013-09-25,97.820,97.887,98.009,97.600,86193.000
2013-09-26,97.850,98.129,98.279,97.850,95830.000
2013-09-27,98.100,98.091,98.185,98.050,74784.000
2013-09-30,98.092,98.138,98.215,98.091,52715.000
2013-10-08,98.141,98.186,98.400,98.141,42488.000
2013-10-09,98.193,98.259,98.502,97.600,33148.000
2013-10-10,98.259,98.201,98.349,98.071,23281.000
2013-10-11,98.280,98.187,98.310,98.120,25213.000
2013-10-14,98.187,98.005,98.187,97.900,36848.000
2013-10-15,98.016,97.991,98.990,97.920,82705.000
2013-10-16,97.996,98.069,98.145,97.955,69197.000
2013-10-17,98.077,97.873,98.080,97.736,66613.000
2013-10-18,97.873,97.884,97.988,97.805,114404.000
2013-10-21,97.878,97.854,97.935,97.820,76921.000
2013-10-22,97.791,97.809,97.850,97.734,70318.000
2013-10-23,97.802,97.850,97.887,97.781,69208.000
2013-10-24,97.800,97.687,97.875,97.654,90266.000
2013-10-25,97.670,97.592,97.729,97.563,85836.000
2013-10-28,97.768,97.577,97.768,97.402,91371.000
2013-10-29,97.688,97.489,97.775,97.447,79246.000
2013-10-30,97.496,97.438,97.571,97.389,137011.000
2013-10-31,97.515,97.737,97.798,97.471,160060.000
2013-11-01,97.740,97.817,97.931,97.740,102552.000
2013-11-04,97.828,97.702,97.966,97.542,65790.000
2013-11-05,97.723,97.575,97.768,97.410,78854.000
2013-11-06,97.581,97.298,97.608,97.202,117606.000
2013-11-07,97.299,96.819,97.320,96.655,33889.000
2013-11-08,96.733,96.436,96.920,96.321,27324.000
2013-11-11,96.150,96.000,96.438,95.811,38263.000
2013-11-12,96.020,96.213,96.782,96.000,42079.000
2013-11-13,96.213,95.791,96.400,95.714,47305.000
2013-11-14,95.801,96.156,96.288,95.770,55150.000
2013-11-15,96.256,95.784,96.282,95.608,43482.000
2013-11-18,95.785,95.614,95.829,95.587,55313.000
2013-11-19,95.693,95.900,96.010,95.615,58837.000
2013-11-20,95.946,95.980,96.195,95.805,75476.000
2013-11-21,96.080,96.170,96.280,96.000,94056.000
2013-11-22,96.183,96.523,96.650,96.183,92939.000
2013-11-25,96.555,96.442,96.674,96.401,92810.000
2013-11-26,96.590,96.400,96.623,96.263,191172.000
2013-11-27,96.440,96.611,96.715,96.430,162909.000
2013-11-28,96.600,96.614,96.760,96.500,193556.000
2013-11-29,96.644,96.617,96.915,96.614,174654.000
2013-12-02,96.620,95.930,96.688,95.110,147101.000
2013-12-03,95.990,96.286,96.319,95.820,132170.000
2013-12-04,96.400,96.378,96.845,96.250,199898.000
2013-12-05,96.330,96.471,96.710,96.330,145501.000
2013-12-06,96.568,96.424,96.609,96.400,136217.000
2013-12-09,96.433,96.208,96.530,96.122,64263.000
2013-12-10,96.155,95.971,96.175,95.951,79052.000
2013-12-11,95.840,95.965,96.165,95.840,58720.000
2013-12-12,96.000,96.215,96.380,95.960,60444.000
2013-12-13,96.230,96.247,96.500,96.181,83875.000
2013-12-16,96.468,96.151,96.479,96.105,61492.000
2013-12-17,96.288,96.107,96.300,96.094,81480.000
2013-12-18,96.151,96.024,96.165,95.950,91914.000
2013-12-19,95.997,95.876,96.076,95.865,67237.000
2013-12-20,95.925,95.900,96.029,95.881,54078.000
2013-12-23,95.923,96.017,96.133,95.816,67033.000
2013-12-24,96.058,95.993,96.440,95.963,52544.000
2013-12-25,96.005,96.089,96.210,96.005,59598.000
2013-12-26,96.140,96.147,96.349,96.052,24859.000
2013-12-27,96.155,96.043,96.290,96.011,37522.000
2013-12-30,96.035,96.053,96.359,96.035,58882.000
2013-12-31,96.060,96.278,96.302,96.021,28073.000
2014-01-02,96.213,96.106,96.310,96.040,8231.000
2014-01-03,96.098,95.851,96.130,95.830,3865.000
2014-01-06,95.890,95.663,95.900,95.639,2547.000
2014-01-07,95.689,95.833,95.900,95.689,1908.000
2014-01-08,95.705,96.096,96.117,95.702,3087.000
2014-01-09,96.100,96.001,96.240,96.001,2754.000
2014-01-10,96.119,96.067,96.120,96.011,9261.000
2014-01-13,96.399,96.180,96.830,96.051,6262.000
2014-01-14,96.192,96.099,96.192,96.058,5813.000
2014-01-15,96.081,96.174,96.178,96.001,6646.000
2014-01-16,96.449,96.172,96.530,96.068,9780.000
2014-01-17,96.171,96.030,96.198,96.000,9014.000
2014-01-20,96.169,95.979,96.169,95.916,13714.000
2014-01-21,96.100,96.328,96.400,96.000,12265.000
2014-01-22,96.420,96.620,96.735,96.333,11271.000
2014-01-23,96.620,96.694,96.820,96.620,21732.000
2014-01-24,96.694,96.626,96.694,96.551,11093.000
2014-01-27,96.626,97.045,97.060,96.301,21442.000
2014-01-28,97.000,97.001,97.050,96.868,15232.000
2014-01-29,97.001,96.965,97.050,96.009,7523.000
2014-01-30,96.836,97.000,97.060,96.836,5409.000
2014-02-07,97.000,97.061,97.159,96.928,6096.000
2014-02-10,97.065,97.070,97.200,97.061,14454.000
2014-02-11,97.070,97.122,97.150,96.300,11936.000
2014-02-12,97.139,97.123,97.193,97.121,14477.000
2014-02-13,97.150,97.170,97.180,96.904,18480.000
2014-02-14,97.170,97.310,97.310,97.170,19656.000
2014-02-17,97.310,97.275,97.313,97.210,26794.000
2014-02-18,97.286,97.320,97.570,97.204,32327.000
2014-02-19,97.270,97.567,97.605,97.251,14603.000
2014-02-20,97.569,97.500,97.600,97.408,15546.000
2014-02-21,97.500,97.361,97.550,97.330,14559.000
2014-02-24,97.333,97.525,97.590,97.333,21001.000
2014-02-25,97.525,97.733,97.736,97.525,36751.000
2014-02-26,97.766,97.733,97.982,97.666,30022.000
2014-02-27,97.798,97.969,98.070,97.798,30647.000
2014-02-28,97.980,97.933,98.070,97.900,26196.000
2014-03-03,97.900,97.861,98.004,97.808,23783.000
2014-03-04,97.822,97.500,97.946,97.416,11815.000
2014-03-05,97.450,97.449,97.779,97.425,22839.000
2014-03-06,97.490,97.523,97.610,97.366,19734.000
2014-03-07,97.250,97.470,97.700,97.250,11063.000
2014-03-10,97.500,97.466,97.533,97.391,22082.000
2014-03-11,87.777,97.535,97.600,87.777,13427.000
2014-03-12,97.615,97.542,97.670,97.500,32680.000
2014-03-13,97.590,97.810,97.812,97.407,13292.000
2014-03-14,97.610,97.851,98.100,97.610,9256.000
2014-03-17,97.859,97.952,98.095,97.859,16785.000
2014-03-18,97.936,97.764,97.990,97.748,17508.000
2014-03-19,97.800,97.688,97.871,97.670,23416.000
2014-03-20,97.610,97.638,97.742,97.600,25722.000
2014-03-21,97.689,97.849,97.983,97.589,20676.000
2014-03-24,97.650,97.857,97.919,97.650,26380.000
2014-03-25,97.917,97.804,97.917,97.746,31553.000
2014-03-26,97.805,97.799,97.867,97.758,23224.000
2014-03-27,97.758,97.774,97.802,97.702,33287.000
2014-03-28,97.600,97.612,97.795,97.583,23517.000
2014-03-31,97.639,97.559,97.661,97.510,24529.000
2014-04-01,97.501,97.508,97.588,97.002,19594.000
2014-04-02,97.460,97.422,97.625,97.396,17841.000
2014-04-03,97.416,97.419,97.512,97.333,19294.000
2014-04-04,97.011,97.322,97.473,97.011,21206.000
2014-04-08,97.000,97.397,97.398,97.000,18452.000
2014-04-09,97.350,97.489,97.530,97.350,23611.000
2014-04-10,97.301,97.597,97.709,97.301,24047.000
2014-04-11,97.600,97.854,97.918,97.600,13750.000
2014-04-14,97.795,97.951,98.062,97.795,18105.000
2014-04-15,97.900,98.276,98.470,97.900,20354.000
2014-04-16,98.247,97.966,98.343,97.951,22902.000
2014-04-17,98.298,98.529,98.800,98.200,14534.000
2014-04-18,98.508,98.552,98.880,98.468,21665.000
2014-04-21,98.650,98.682,98.860,98.501,20424.000
2014-04-22,98.605,98.286,98.750,98.011,23489.000
2014-04-23,98.300,98.346,98.547,98.095,25861.000
2014-04-24,98.199,98.019,98.360,97.939,17357.000
2014-04-25,98.293,98.309,98.456,98.006,28847.000
2014-04-28,98.150,98.168,98.569,98.020,16648.000
2014-04-29,98.158,98.285,98.699,98.103,19368.000
2014-04-30,98.210,98.622,98.680,98.210,17829.000
2014-05-05,98.580,98.756,98.835,98.580,21252.000
2014-05-06,98.800,98.843,98.958,98.779,26562.000
2014-05-07,98.843,98.700,98.971,98.680,32349.000
2014-05-08,98.718,98.856,98.896,98.628,29666.000
2014-05-09,98.856,99.212,99.330,98.856,38124.000
2014-05-12,99.250,99.120,99.287,98.800,45821.000
2014-05-13,99.150,99.087,99.280,99.073,58093.000
2014-05-14,99.090,98.960,99.239,98.707,34213.000
2014-05-15,99.000,99.045,99.119,98.846,42225.000
2014-05-16,98.951,99.052,99.150,98.951,38319.000
2014-05-19,99.058,98.988,99.153,98.944,67095.000
2014-05-20,98.902,99.003,99.090,98.902,62494.000
2014-05-21,99.001,98.950,99.130,98.912,66375.000
2014-05-22,98.670,99.074,99.188,98.670,55575.000
2014-05-23,99.081,99.144,99.210,99.026,62868.000
2014-05-26,99.115,99.268,99.551,99.115,64008.000
2014-05-27,99.284,99.547,99.650,99.284,52471.000
2014-05-28,99.560,99.550,99.630,99.512,105048.000
2014-05-29,99.580,99.719,99.840,99.580,51263.000
2014-05-30,99.896,99.827,100.700,99.401,71259.000
2014-06-03,99.851,99.990,99.990,99.751,70236.000
2014-06-04,99.990,100.401,100.496,99.950,49304.000
2014-06-05,100.413,99.791,100.466,99.776,20584.000
2014-06-06,99.833,99.862,99.990,99.602,68883.000
2014-06-09,99.910,99.897,99.910,99.710,49136.000
2014-06-10,99.897,99.878,100.079,99.840,67680.000
2014-06-11,99.863,99.960,100.009,99.840,68003.000
2014-06-12,99.880,99.779,100.015,99.610,71685.000
2014-06-13,99.755,99.736,99.838,99.660,86024.000
2014-06-16,99.780,100.135,100.158,99.780,65251.000
2014-06-17,100.161,99.923,100.354,99.872,69082.000
2014-06-18,99.980,99.936,100.052,99.788,72243.000
2014-06-19,99.975,99.900,99.988,99.811,106498.000
2014-06-20,99.905,99.989,100.142,99.811,99770.000
2014-06-23,99.970,99.999,100.111,99.952,146234.000
2014-06-24,100.023,100.244,100.400,99.950,129163.000
2014-06-25,100.075,100.214,100.278,100.005,96730.000
2014-06-26,100.257,100.020,100.257,100.003,85205.000
2014-06-27,100.030,99.941,100.092,99.922,87140.000
2014-06-30,99.956,99.886,100.050,99.600,38441.000
2014-07-01,99.936,99.786,99.936,99.711,28458.000
2014-07-02,99.786,99.708,99.831,99.682,28576.000
2014-07-03,99.711,99.724,99.770,99.666,28267.000
2014-07-04,99.714,99.722,99.790,99.660,27851.000
2014-07-07,99.750,99.680,99.766,99.671,23802.000
2014-07-08,99.666,99.337,99.714,99.268,17648.000
2014-07-09,99.400,99.045,99.476,99.002,16011.000
2014-07-10,99.032,98.683,99.115,98.670,18212.000
2014-07-11,98.736,99.412,99.550,98.682,14592.000
2014-07-14,99.410,99.518,99.647,99.350,17265.000
2014-07-15,99.518,99.440,99.639,99.400,17501.000
2014-07-16,99.401,99.204,99.443,99.021,16395.000
2014-07-17,99.106,98.895,99.148,98.821,19589.000
2014-07-18,98.800,98.863,98.990,98.664,14076.000
2014-07-21,98.800,98.915,98.990,98.800,21240.000
2014-07-22,98.880,99.005,99.150,98.880,36004.000
2014-07-23,99.010,99.014,99.078,98.840,20606.000
2014-07-24,99.062,98.974,99.062,98.960,37968.000
2014-07-25,99.111,99.137,99.200,99.011,25740.000
2014-07-28,99.120,99.134,99.190,99.110,35833.000
2014-07-29,99.110,99.110,99.150,99.000,40319.000
2014-07-30,99.121,99.286,99.300,99.090,32153.000
2014-07-31,99.170,99.306,99.396,99.170,19827.000
2014-08-01,99.220,99.795,100.000,99.220,14016.000
2014-08-04,99.750,99.803,99.990,99.410,12994.000
2014-08-05,99.751,99.884,99.988,99.751,21284.000
2014-08-06,99.885,99.981,100.043,99.860,44359.000
2014-08-07,99.957,99.806,100.030,99.721,39939.000
2014-08-08,99.810,99.902,99.975,99.810,35485.000
2014-08-11,99.830,99.947,100.018,99.830,50599.000
2014-08-12,99.901,99.880,99.994,99.830,46616.000
2014-08-13,99.880,99.954,100.222,99.780,53973.000
2014-08-14,100.002,100.015,100.400,99.926,39024.000
2014-08-15,99.933,100.141,100.196,99.933,50895.000
2014-08-18,100.050,100.074,100.198,100.019,66801.000
2014-08-19,100.066,100.037,100.096,99.995,106258.000
2014-08-20,100.000,99.998,100.091,99.955,92949.000
2014-08-21,100.001,99.940,100.030,99.908,91178.000
2014-08-22,99.941,99.913,99.980,99.885,124559.000
2014-08-25,99.900,99.912,99.959,99.900,135096.000
2014-08-26,99.923,99.988,100.296,99.903,70137.000
2014-08-27,99.980,99.909,100.102,99.700,84379.000
2014-08-28,99.960,99.972,100.014,99.901,83980.000
2014-08-29,99.922,99.993,100.052,99.922,75403.000
2014-09-01,99.960,100.050,100.072,99.960,96055.000
2014-09-02,100.030,100.016,100.149,100.000,65393.000
2014-09-03,100.025,99.995,100.071,99.982,84219.000
2014-09-04,99.995,99.974,100.017,99.961,101347.000
2014-09-05,99.975,99.972,100.006,99.951,85248.000
2014-09-09,99.992,100.001,100.085,99.974,76646.000
2014-09-10,100.007,99.936,100.027,99.900,71796.000
2014-09-11,99.935,99.924,99.980,99.902,75125.000
2014-09-12,99.939,99.902,99.956,99.880,120881.000
2014-09-15,99.936,99.996,100.012,99.907,89114.000
2014-09-16,100.003,99.980,100.020,99.720,73768.000
2014-09-17,100.016,99.999,100.041,99.940,77640.000
2014-09-18,99.995,100.490,100.596,99.922,48210.000
2014-09-19,100.522,100.592,100.999,100.312,51441.000
2014-09-22,100.535,100.693,101.602,100.482,61123.000
2014-09-23,100.790,100.952,100.997,100.670,53527.000
2014-09-24,100.731,100.488,101.290,100.241,23473.000
2014-09-25,100.518,100.536,100.700,100.321,26381.000
2014-09-26,100.540,100.460,100.584,100.100,29653.000
2014-09-29,100.525,100.697,100.867,100.473,48535.000
2014-09-30,100.722,101.138,101.196,100.711,44050.000
2014-10-08,101.800,101.079,101.983,100.100,25722.000
2014-10-09,101.080,101.112,101.230,101.020,69352.000
2014-10-10,101.129,101.068,101.470,100.300,84731.000
2014-10-13,101.119,101.153,101.399,101.100,54838.000
2014-10-14,101.180,101.856,101.990,101.180,19762.000
2014-10-15,102.050,102.228,102.574,102.000,22952.000
2014-10-16,102.213,102.531,102.596,102.213,57696.000
2014-10-17,102.300,102.800,102.899,102.300,33762.000
2014-10-20,102.840,102.976,103.610,102.722,51646.000
2014-10-21,102.905,102.731,103.230,102.710,27486.000
2014-10-22,102.979,102.222,102.979,102.080,28047.000
2014-10-23,102.248,102.337,102.407,102.200,106781.000
2014-10-24,102.200,102.380,102.878,102.200,46037.000
2014-10-27,102.455,102.303,102.830,102.168,129037.000
2014-10-28,102.368,102.678,102.810,102.368,52014.000
2014-10-29,102.700,102.924,102.996,102.625,99397.000
2014-10-30,102.924,102.839,103.049,102.608,68984.000
2014-10-31,102.851,102.805,102.998,102.751,61239.000
2014-11-03,102.903,103.023,103.340,102.821,46247.000
2014-11-04,103.065,103.539,103.656,103.065,56407.000
2014-11-05,103.578,103.809,103.861,103.501,74303.000
2014-11-06,103.787,103.551,103.970,103.205,36962.000
2014-11-07,103.565,103.979,104.063,103.551,68920.000
2014-11-10,103.958,104.265,104.385,103.900,84274.000
2014-11-11,104.280,104.191,104.837,104.100,38239.000
2014-11-12,104.301,104.157,104.519,104.123,47143.000
2014-11-13,104.202,103.938,104.202,103.752,41492.000
2014-11-14,103.801,103.803,103.930,103.550,121392.000
2014-11-17,103.901,103.467,103.901,103.411,131694.000
2014-11-18,103.480,103.841,103.855,103.460,141873.000
2014-11-19,103.830,103.601,103.986,103.411,183793.000
2014-11-20,103.700,103.595,103.759,103.501,205286.000
2014-11-21,103.590,103.643,103.799,103.380,105241.000
2014-11-24,104.000,103.856,104.760,103.100,117684.000
2014-11-25,104.003,103.991,104.200,103.823,51034.000
2014-11-26,103.991,103.970,104.180,103.800,117646.000
2014-11-27,104.012,104.043,104.130,103.980,114989.000
2014-11-28,104.190,104.095,104.238,103.949,83593.000
2014-12-01,104.062,104.220,104.476,104.003,60819.000
2014-12-02,104.210,104.052,104.396,104.000,98023.000
2014-12-03,104.040,103.323,104.060,103.222,35752.000
2014-12-04,103.320,102.888,103.570,102.011,98681.000
2014-12-05,102.879,102.536,102.879,102.210,63610.000
2014-12-08,102.800,102.305,102.830,102.217,99060.000
2014-12-09,102.012,102.259,102.530,101.819,50594.000
2014-12-10,102.300,102.460,102.795,102.182,122561.000
2014-12-11,102.471,102.537,102.869,102.450,196687.000
2014-12-12,102.550,102.674,102.826,102.512,295963.000
2014-12-15,102.670,102.790,102.869,102.526,296056.000
2014-12-16,102.731,102.907,102.991,102.731,282163.000
2014-12-17,102.907,103.420,103.496,102.756,200272.000
2014-12-18,103.450,103.121,103.560,102.849,206661.000
2014-12-19,103.111,103.186,103.460,103.040,276207.000
2014-12-22,103.200,103.205,103.275,102.977,244310.000
2014-12-23,103.213,103.390,103.615,103.020,347173.000
2014-12-24,103.698,103.678,104.386,103.510,126947.000
2014-12-25,103.703,103.624,103.988,103.610,352140.000
2014-12-26,103.689,103.504,103.856,103.355,369967.000
2014-12-29,103.602,103.503,103.760,103.421,325773.000
2014-12-30,103.550,103.265,103.700,103.230,386978.000
2014-12-31,103.388,103.398,103.550,103.132,170909.000
2015-01-05,103.396,103.296,103.484,103.252,21728.000
2015-01-06,103.163,103.362,103.400,103.163,16614.000
2015-01-07,103.330,103.492,103.545,103.330,57835.000
2015-01-08,103.599,103.518,103.599,103.398,91999.000
2015-01-09,103.526,103.715,103.828,103.489,76539.000
2015-01-12,103.698,103.990,103.993,103.630,74098.000
2015-01-13,103.951,104.228,104.298,103.847,89036.000
2015-01-14,104.251,104.342,104.376,104.228,74153.000
2015-01-15,104.700,104.657,104.769,104.350,68892.000
2015-01-16,104.550,105.217,105.496,104.550,45617.000
2015-01-19,105.200,105.543,106.415,105.199,36653.000
2015-01-20,104.360,105.548,105.985,104.360,51972.000
2015-01-21,105.694,105.615,105.694,105.530,107539.000
2015-01-22,105.678,105.643,105.822,105.550,78538.000
2015-01-23,105.651,105.693,105.780,105.600,145966.000
2015-01-26,105.777,105.820,105.879,105.700,141887.000
2015-01-27,105.750,105.919,105.995,105.750,133017.000
2015-01-28,105.919,105.849,106.179,105.801,180515.000
2015-01-29,105.614,105.689,106.100,105.614,87964.000
2015-01-30,105.700,105.313,105.779,105.250,98527.000
2015-02-02,105.400,105.457,105.590,105.302,122450.000
2015-02-03,105.432,105.673,105.750,105.432,50356.000
2015-02-04,105.698,105.831,105.878,105.698,101217.000
2015-02-05,105.931,106.033,106.090,105.900,199291.000
2015-02-06,106.048,106.452,106.999,106.000,4913.000
2015-02-09,106.455,106.595,106.884,106.100,28168.000
2015-02-10,106.620,105.940,106.640,105.699,29628.000
2015-02-11,106.299,106.487,106.566,105.801,26260.000
2015-02-12,106.600,106.773,106.950,106.510,39895.000
2015-02-13,106.740,106.962,106.999,106.740,191147.000
2015-02-16,106.968,106.677,107.186,106.333,33206.000
2015-02-17,106.836,106.898,106.938,106.552,21161.000
2015-02-25,106.950,106.904,106.952,106.823,118964.000
2015-02-26,107.095,106.707,107.400,106.700,149498.000
2015-02-27,106.671,106.729,106.819,106.671,91356.000
2015-03-02,106.745,106.407,106.790,106.332,36813.000
2015-03-03,106.375,106.359,106.535,106.325,65814.000
2015-03-04,106.280,106.435,106.521,106.280,95170.000
2015-03-05,106.437,106.256,106.459,106.231,92747.000
2015-03-06,106.221,106.222,106.356,106.202,38431.000
2015-03-09,106.201,105.875,106.262,105.711,38809.000
2015-03-10,106.079,105.747,106.200,105.701,26651.000
2015-03-11,105.949,106.300,106.400,105.702,40329.000
2015-03-12,106.300,106.303,106.614,106.111,32719.000
2015-03-13,106.322,106.217,106.462,106.210,71394.000
2015-03-16,106.500,106.215,106.500,106.130,208716.000
2015-03-17,106.141,106.278,106.366,106.141,101521.000
2015-03-18,106.281,106.254,106.535,106.225,88522.000
2015-03-19,106.255,106.256,106.475,106.238,60086.000
2015-03-20,106.269,106.273,106.364,106.254,128026.000
2015-03-23,106.282,106.343,106.421,106.282,101047.000
2015-03-24,106.384,106.342,106.531,106.301,126109.000
2015-03-25,106.361,106.352,106.461,106.310,77121.000
2015-03-26,106.353,106.323,106.375,106.292,176386.000
2015-03-27,106.323,106.240,106.355,106.160,86630.500
2015-03-30,106.240,105.738,106.292,105.703,75509.000
2015-03-31,105.752,105.046,105.790,104.914,90504.000
2015-04-01,105.200,105.419,105.433,105.194,85698.000
2015-04-02,105.441,105.620,105.670,105.441,138896.000
2015-04-03,105.672,105.499,105.730,105.455,94896.000
2015-04-07,105.471,105.424,105.499,105.351,112842.000
2015-04-08,105.420,105.255,105.526,105.201,42462.000
2015-04-09,105.111,105.329,105.343,105.111,203174.000
2015-04-10,105.342,105.387,105.420,105.318,199937.000
2015-04-13,105.410,105.466,105.466,105.385,57727.000
2015-04-14,105.466,105.643,105.660,105.425,33207.000
2015-04-15,105.697,105.612,105.953,105.552,58811.000
2015-04-16,105.612,106.297,107.000,105.612,30579.000
2015-04-17,105.888,106.313,106.798,105.888,95520.000
2015-04-20,106.401,106.660,106.748,106.400,32967.000
2015-04-21,106.779,106.717,107.920,106.666,77044.000
2015-04-22,107.000,106.942,107.012,106.602,65555.000
2015-04-23,106.948,106.837,106.948,106.720,40963.000
2015-04-24,106.837,106.650,106.850,106.641,84775.000
2015-04-27,106.669,106.940,106.949,106.650,99996.000
2015-04-28,106.910,107.059,107.061,106.910,48547.000
2015-04-29,106.852,107.099,107.440,106.600,65412.000
2015-04-30,107.000,107.230,107.300,107.000,48759.000
2015-05-04,107.440,106.912,107.450,106.800,34969.000
2015-05-05,107.050,106.868,107.150,106.821,52122.000
2015-05-06,106.841,106.455,106.870,106.401,27832.000
2015-05-07,106.401,106.658,106.658,106.400,44164.000
2015-05-08,106.756,107.029,107.056,106.720,59683.000
2015-05-11,107.030,107.198,107.246,107.025,31498.000
2015-05-12,107.270,107.180,107.270,107.100,60054.000
2015-05-13,107.200,107.132,107.220,107.079,54757.000
2015-05-14,107.145,107.357,107.487,107.145,30458.000
2015-05-15,107.417,107.372,107.544,107.351,55070.000
2015-05-18,107.381,107.400,107.483,107.380,99637.000
2015-05-19,107.325,107.193,107.399,107.151,44912.000
2015-05-20,107.388,107.085,107.388,106.985,23974.000
2015-05-21,107.046,106.946,107.146,106.716,34133.000
2015-05-22,106.998,107.040,107.370,106.998,66163.000
2015-05-25,107.100,107.035,107.100,106.706,36943.000
2015-05-26,107.037,107.014,107.080,106.898,93759.000
2015-05-27,106.910,106.906,107.450,106.880,130923.000
2015-05-28,107.000,106.929,107.198,106.823,280075.000
2015-05-29,106.920,106.311,106.920,106.103,62704.000
2015-06-01,106.486,105.800,107.000,105.501,65704.000
2015-06-02,105.770,105.970,106.400,105.622,78274.000
2015-06-03,105.920,106.595,106.601,105.920,107687.000
2015-06-04,106.600,106.690,106.998,106.411,69348.000
2015-06-05,106.650,107.051,107.510,106.613,126671.000
2015-06-08,107.003,107.151,107.799,106.999,59052.000
2015-06-09,107.390,106.939,107.420,106.900,106516.000
2015-06-10,107.088,106.693,107.110,106.605,38586.000
2015-06-11,106.655,106.740,107.086,106.350,263930.000
2015-06-12,106.740,106.610,106.990,106.600,172356.000
2015-06-15,106.610,106.199,106.612,106.164,50684.000
2015-06-16,106.450,106.196,106.450,105.800,72797.000
2015-06-17,106.111,106.050,106.280,105.000,45547.000
2015-06-18,106.340,106.121,106.398,105.904,132692.000
2015-06-19,106.121,106.198,106.200,106.060,65884.000
2015-06-23,106.140,106.392,106.659,106.140,70294.000
2015-06-24,106.392,106.656,106.665,106.390,156070.000
2015-06-25,106.666,106.200,106.794,106.200,121915.000
2015-06-26,106.319,105.795,106.801,105.731,136295.000
2015-06-29,106.370,105.950,106.972,105.525,71258.000
2015-06-30,105.912,105.888,106.025,105.820,59485.000
2015-07-01,105.888,106.070,106.150,105.710,6560.000
2015-07-02,106.060,105.823,106.060,105.800,3876.000
2015-07-03,105.771,105.907,106.964,105.771,4004.000
2015-07-06,105.920,106.590,106.600,105.920,5231.000
2015-07-07,106.242,107.299,107.310,106.242,17908.000
2015-07-08,107.311,107.818,107.916,107.311,11099.000
2015-07-09,107.601,107.653,107.721,107.091,4781.000
2015-07-10,107.786,107.042,107.786,106.605,2907.000
2015-07-13,107.000,107.184,107.300,107.000,21578.000
2015-07-14,107.180,107.080,107.484,106.800,32095.000
2015-07-15,107.155,107.333,107.796,106.800,39241.000
2015-07-16,107.332,107.900,118.000,107.168,31873.000
2015-07-17,107.900,108.605,108.996,107.831,14537.000
2015-07-20,108.311,108.401,108.734,108.310,10794.000
2015-07-21,108.695,108.360,108.695,108.301,19255.000
2015-07-22,108.370,108.316,108.402,108.000,30123.000
2015-07-23,108.360,108.450,108.483,108.300,21473.000
2015-07-24,108.160,108.043,108.484,108.029,21398.000
2015-07-27,108.173,108.099,108.174,107.803,12620.000
2015-07-28,108.129,108.374,108.800,108.021,21110.000
2015-07-29,108.380,108.721,111.000,108.374,16475.000
2015-07-30,108.588,108.266,109.200,107.953,44192.000
2015-07-31,108.278,108.180,108.278,108.034,58232.000
2015-08-03,108.170,108.393,108.800,108.000,35316.000
2015-08-04,107.800,108.182,108.719,107.760,72125.000
2015-08-05,108.400,108.423,108.560,108.193,94868.000
2015-08-06,108.401,108.622,108.655,108.322,65617.000
2015-08-07,108.650,108.689,108.950,108.650,60369.000
2015-08-10,108.520,108.663,108.991,108.510,17158.000
2015-08-11,108.640,108.593,108.834,108.540,26476.000
2015-08-12,108.590,108.522,108.662,108.300,26406.000
2015-08-13,108.495,108.408,108.740,108.333,48469.000
2015-08-14,108.450,108.358,108.515,108.330,33614.000
2015-08-17,108.325,108.018,108.389,107.940,12781.000
2015-08-18,108.099,107.635,108.099,107.600,26995.000
2015-08-19,107.549,107.698,107.700,107.549,153487.000
2015-08-20,107.640,107.686,107.738,107.631,173871.000
2015-08-21,107.600,107.713,107.790,107.600,51376.000
2015-08-24,107.588,107.883,108.100,107.588,34663.000
2015-08-25,107.784,108.000,108.119,107.784,86529.000
2015-08-26,107.810,108.100,108.288,107.805,102462.000
2015-08-27,108.198,108.378,108.381,108.013,74265.000
