date,close_true,low
2021-06-10,112.382,112.372
2021-06-11,112.275,112.245
2021-06-15,112.087,111.960
2021-06-16,112.217,111.965
2021-06-17,112.058,112.031
2021-06-18,112.232,112.010
2021-06-21,112.358,112.234
2021-06-22,112.299,112.225
2021-06-23,112.273,112.231
2021-06-24,112.328,112.228
2021-06-25,112.443,112.300
2021-06-28,112.402,112.363
2021-06-29,112.547,112.278
2021-06-30,112.720,112.505
2021-07-01,112.811,112.674
2021-07-02,112.866,112.773
2021-07-05,112.861,112.747
2021-07-06,112.900,112.754
2021-07-07,113.030,112.900
2021-07-08,113.400,113.080
2021-07-09,113.606,113.449
2021-07-12,113.640,113.560
2021-07-13,114.132,113.628
2021-07-14,114.330,114.000
2021-07-15,113.886,113.875
2021-07-16,113.940,113.775
2021-07-19,113.895,113.822
2021-07-20,114.101,113.850
2021-07-21,114.180,114.051
2021-07-22,114.150,114.081
2021-07-23,114.203,114.100
2021-07-26,114.361,114.170
2021-07-27,114.417,114.265
2021-07-28,114.461,114.150
2021-07-29,114.364,114.295
2021-07-30,114.564,114.364
2021-08-02,114.851,114.631
2021-08-03,115.115,114.801
2021-08-04,114.942,114.903
2021-08-05,114.997,114.938
2021-08-06,115.013,114.951
2021-08-09,114.664,114.616
2021-08-10,114.550,114.450
2021-08-11,114.217,114.150
2021-08-12,114.389,114.170
2021-08-13,114.485,114.288
2021-08-16,114.479,114.435
2021-08-17,114.530,114.430
2021-08-18,114.784,114.437
2021-08-19,114.833,114.779
2021-08-20,114.805,114.783
2021-08-23,114.756,114.691
2021-08-24,114.882,114.702
2021-08-25,114.895,114.809
2021-08-26,114.504,114.400
2021-08-27,114.606,114.469
2021-08-30,114.630,114.556
2021-08-31,114.718,114.585
2021-09-01,115.004,114.672
2021-09-02,114.950,114.852
2021-09-03,115.000,114.870
2021-09-06,114.962,114.852
2021-09-07,114.900,114.900
2021-09-08,114.790,114.756
2021-09-09,114.747,114.707
2021-09-10,114.743,114.696
2021-09-13,114.592,114.562
2021-09-14,114.477,114.474
2021-09-15,114.352,114.302
2021-09-16,114.486,114.220
2021-09-17,114.639,114.415
2021-09-22,114.736,114.589
2021-09-23,114.738,114.703
2021-09-24,114.713,114.708
2021-09-27,114.781,114.663
2021-09-28,114.714,114.680
2021-09-29,114.928,114.664
2021-09-30,114.930,114.766
2021-10-08,114.702,114.700
2021-10-11,114.620,114.619
2021-10-12,114.395,114.285
2021-10-13,114.370,114.370
2021-10-14,114.432,114.345
2021-10-15,114.417,114.355
2021-10-18,114.009,114.000
2021-10-19,113.941,113.800
2021-10-20,114.044,113.905
2021-10-21,114.173,113.995
2021-10-22,114.223,114.100
2021-10-25,114.211,114.105
2021-10-26,114.316,114.211
2021-10-27,114.371,114.262
2021-10-28,114.393,114.321
2021-10-29,114.523,114.400
2021-11-01,114.672,114.529
2021-11-02,114.914,114.623
2021-11-03,115.105,114.865
2021-11-04,115.035,114.900
2021-11-05,115.109,115.040
2021-11-08,115.191,115.070
2021-11-09,115.114,114.973
2021-11-10,114.997,114.925
2021-11-11,114.794,114.579
2021-11-12,114.869,114.745
2021-11-15,115.053,114.748
2021-11-16,115.191,114.950
2021-11-17,115.066,115.001
2021-11-18,115.290,115.141
2021-11-19,115.144,115.108
2021-11-22,115.217,115.140
2021-11-23,115.224,115.047
2021-11-24,115.253,115.219
2021-11-25,115.330,115.258
2021-11-26,115.609,115.335
2021-11-29,115.553,115.535
2021-11-30,115.418,115.327
2021-12-01,115.320,115.311
2021-12-02,115.440,115.312
2021-12-03,115.394,115.350
2021-12-06,115.545,115.410
2021-12-07,115.432,115.431
2021-12-08,115.457,115.405
2021-12-09,115.316,115.300
2021-12-10,115.486,115.305
2021-12-13,115.320,115.309
2021-12-14,115.619,115.320
2021-12-15,115.547,115.374
2021-12-16,115.482,115.417
2021-12-17,115.600,115.377
2021-12-20,115.555,115.553
2021-12-21,115.554,115.505
2021-12-22,115.670,115.512
2021-12-23,115.889,115.670
2021-12-24,115.889,115.831
2021-12-27,116.071,115.890
2021-12-28,116.031,115.982
2021-12-29,116.015,115.641
2021-12-30,116.227,116.010
2021-12-31,116.195,116.177
2022-01-04,116.355,116.140
2022-01-05,116.320,116.310
2022-01-06,116.181,116.170
2022-01-07,116.203,116.131
2022-01-10,116.319,116.206
2022-01-11,116.298,116.285
2022-01-12,116.251,116.242
2022-01-13,116.381,116.253
2022-01-14,116.534,116.391
2022-01-17,116.561,116.430
2022-01-18,116.838,116.565
2022-01-19,117.145,116.915
2022-01-20,117.013,116.750
2022-01-21,117.306,117.050
2022-01-24,117.612,117.313
2022-01-25,117.590,117.400
2022-01-26,117.071,117.021
2022-01-27,116.994,116.891
2022-01-28,117.039,117.002
2022-02-07,117.037,116.840
2022-02-08,117.167,117.041
2022-02-09,117.173,117.063
2022-02-10,117.197,117.114
2022-02-11,116.761,116.747
2022-02-14,116.535,116.505
2022-02-15,116.625,116.449
2022-02-16,116.672,116.591
2022-02-17,116.751,116.699
2022-02-18,116.736,116.713
2022-02-21,116.520,116.519
2022-02-22,116.324,116.322
2022-02-23,116.524,116.331
2022-02-24,116.615,116.501
2022-02-25,116.687,116.565
2022-02-28,116.794,116.643
2022-03-01,116.522,116.501
2022-03-02,116.499,116.403
2022-03-03,116.267,116.216
2022-03-04,116.221,116.055
2022-03-07,116.384,116.130
2022-03-08,116.495,116.283
2022-03-09,116.125,116.066
2022-03-10,116.345,116.110
2022-03-11,116.618,116.230
2022-03-14,117.188,116.731
2022-03-15,116.849,116.801
2022-03-16,116.732,116.550
2022-03-17,116.650,116.605
2022-03-18,116.828,116.650
2022-03-21,116.685,116.401
2022-03-22,116.627,116.618
2022-03-23,116.667,116.508
2022-03-24,116.696,116.617
2022-03-25,116.886,116.675
2022-03-28,116.918,116.884
2022-03-29,116.960,116.925
2022-03-30,117.037,116.965
2022-03-31,116.882,116.842
2022-04-01,117.067,116.792
2022-04-06,117.174,116.972
2022-04-07,117.243,117.170
2022-04-08,117.480,117.255
2022-04-11,117.401,117.395
2022-04-12,117.463,117.400
2022-04-13,117.371,117.319
2022-04-14,117.510,117.351
2022-04-15,117.361,117.352
2022-04-18,117.177,117.107
2022-04-19,117.078,117.054
2022-04-20,116.908,116.884
2022-04-21,117.102,116.894
2022-04-22,117.082,117.053
2022-04-25,117.203,117.050
2022-04-26,117.305,117.189
2022-04-27,117.225,117.193
2022-04-28,117.078,117.050
2022-04-29,117.204,117.031
2022-05-05,117.174,117.095
2022-05-06,117.124,117.116
2022-05-09,117.251,117.116
2022-05-10,117.449,117.301
2022-05-11,117.334,117.311
2022-05-12,117.433,117.210
2022-05-13,117.475,117.429
2022-05-16,117.410,117.228
2022-05-17,117.447,117.401
2022-05-18,117.490,117.398
2022-05-19,117.472,117.450
2022-05-20,117.486,117.425
2022-05-23,117.615,117.512
2022-05-24,117.718,117.594
2022-05-25,117.855,117.670
2022-05-26,118.100,117.859
2022-05-27,118.120,118.050
2022-05-30,117.976,117.950
2022-05-31,117.783,117.750
2022-06-01,117.850,117.737
2022-06-02,117.755,117.725
2022-06-06,117.689,117.654
2022-06-07,117.696,117.640
2022-06-08,117.712,117.683
2022-06-09,117.890,117.712
2022-06-10,117.851,117.830
2022-06-13,117.927,117.652
2022-06-14,117.756,117.682
2022-06-15,117.762,117.652
2022-06-16,117.690,117.583
2022-06-17,117.730,117.605
2022-06-20,117.669,117.615
2022-06-21,117.688,117.621
2022-06-22,117.760,117.679
2022-06-23,117.738,117.710
2022-06-24,117.714,117.700
2022-06-27,117.424,117.392
2022-06-28,117.443,117.374
2022-06-29,117.417,117.393
2022-06-30,117.565,117.393
2022-07-01,117.600,117.521
2022-07-04,117.426,117.360
2022-07-05,117.426,117.376
2022-07-06,117.575,117.435
2022-07-07,117.699,117.470
2022-07-08,117.648,117.600
2022-07-11,117.772,117.638
2022-07-12,117.788,117.739
2022-07-13,117.907,117.788
2022-07-14,117.917,117.863
2022-07-15,118.069,117.921
2022-07-18,117.976,117.872
2022-07-19,117.912,117.859
2022-07-20,117.959,117.862
2022-07-21,118.094,117.977
2022-07-22,118.143,118.060
2022-07-25,118.186,118.047
2022-07-26,118.310,118.137
2022-07-27,118.377,118.269
2022-07-28,118.360,118.350
2022-07-29,118.774,118.320
2022-08-01,118.900,118.630
2022-08-02,119.035,118.851
2022-08-03,119.032,118.790
2022-08-04,119.192,119.001
2022-08-05,119.120,119.103
2022-08-08,118.992,118.800
2022-08-09,118.908,118.889
2022-08-10,119.104,118.898
2022-08-11,118.960,118.900
2022-08-12,118.873,118.850
2022-08-15,119.423,118.923
2022-08-16,119.612,119.440
2022-08-17,119.615,119.560
2022-08-18,119.793,119.578
2022-08-19,119.976,119.743
2022-08-22,119.872,119.840
2022-08-23,119.880,119.824
2022-08-24,119.884,119.830
2022-08-25,119.763,119.730
2022-08-26,119.631,119.623
2022-08-29,119.725,119.582
2022-08-30,119.880,119.740
2022-08-31,119.891,119.833
2022-09-01,119.984,119.677
2022-09-02,120.177,119.969
2022-09-05,120.100,120.034
2022-09-06,120.010,119.964
2022-09-07,120.001,119.964
2022-09-08,119.925,119.900
2022-09-09,119.954,119.901
2022-09-13,119.824,119.717
2022-09-14,119.690,119.660
2022-09-15,119.701,119.644
2022-09-16,119.475,119.413
2022-09-19,119.577,119.472
2022-09-20,119.848,119.577
2022-09-21,119.925,119.820
2022-09-22,119.910,119.850
2022-09-23,119.643,119.600
2022-09-26,119.069,119.010
2022-09-27,119.096,118.920
2022-09-28,119.127,119.055
2022-09-29,118.824,118.358
2022-09-30,118.901,118.701
2022-10-10,119.262,118.901
2022-10-11,119.346,119.263
2022-10-12,119.264,119.202
2022-10-13,119.323,119.225
2022-10-14,119.525,119.288
2022-10-17,119.541,119.439
2022-10-18,119.548,119.338
2022-10-19,119.643,119.538
2022-10-20,119.455,119.439
2022-10-21,119.576,119.478
2022-10-24,119.648,119.455
2022-10-25,119.619,119.542
2022-10-26,119.622,119.013
2022-10-27,119.870,119.631
2022-10-28,119.980,119.885
2022-10-31,120.258,120.003
2022-11-01,120.081,120.033
2022-11-02,119.791,119.761
2022-11-03,119.998,119.792
2022-11-04,119.821,119.646
2022-11-07,119.902,119.830
2022-11-08,119.968,119.852
2022-11-09,120.080,119.921
2022-11-10,120.049,119.923
2022-11-11,119.766,119.665
2022-11-14,119.129,119.100
2022-11-15,118.999,118.932
2022-11-16,118.648,118.629
2022-11-17,119.000,118.652
2022-11-18,118.966,118.922
2022-11-21,119.176,118.966
2022-11-22,119.006,118.900
2022-11-23,119.232,119.010
2022-11-24,119.530,119.298
2022-11-25,119.326,119.306
2022-11-28,119.020,119.004
2022-11-29,118.587,118.538
2022-11-30,118.737,118.620
2022-12-01,118.860,118.498
2022-12-02,118.957,118.856
2022-12-05,118.849,118.800
2022-12-06,118.589,118.509
2022-12-07,118.613,118.477
2022-12-08,118.901,118.671
2022-12-09,118.761,118.702
2022-12-12,118.781,118.771
2022-12-13,118.593,118.522
2022-12-14,118.888,118.621
2022-12-15,118.921,118.816
2022-12-16,118.937,118.834
2022-12-19,119.149,118.987
2022-12-20,119.080,118.990
2022-12-21,119.133,118.964
2022-12-22,119.137,119.086
2022-12-23,119.122,119.092
2022-12-26,119.037,118.982
2022-12-27,119.008,119.000
2022-12-28,119.032,119.010
2022-12-29,119.171,119.034
2022-12-30,119.333,119.180
2023-01-03,119.340,119.280
2023-01-04,119.439,119.343
2023-01-05,119.441,119.390
2023-01-06,119.291,119.252
2023-01-09,119.349,119.291
2023-01-10,119.256,119.256
2023-01-11,119.120,119.087
2023-01-12,119.152,119.120
2023-01-13,119.133,119.080
2023-01-16,118.913,118.911
2023-01-17,118.942,118.925
2023-01-18,118.866,118.850
2023-01-19,118.829,118.828
2023-01-20,118.969,118.891
2023-01-30,119.049,118.860
2023-01-31,119.127,119.022
2023-02-01,119.137,119.059
2023-02-02,119.201,119.116
2023-02-03,119.305,119.211
2023-02-06,119.310,119.297
2023-02-07,119.285,119.203
2023-02-08,119.228,119.200
2023-02-09,119.241,119.230
2023-02-10,119.328,119.280
2023-02-13,119.355,119.338
2023-02-14,119.375,119.320
2023-02-15,119.330,119.315
2023-02-16,119.341,119.200
2023-02-17,119.377,119.334
2023-02-20,119.349,119.341
2023-02-21,119.329,119.320
2023-02-22,119.353,119.329
2023-02-23,119.360,119.352
2023-02-24,119.344,119.342
2023-02-27,119.320,119.275
2023-02-28,119.303,119.290
2023-03-01,119.324,119.304
2023-03-02,119.295,119.209
2023-03-03,119.277,119.252
2023-03-06,119.436,119.310
2023-03-07,119.573,119.439
2023-03-08,119.698,119.575
2023-03-09,119.696,119.657
2023-03-10,119.740,119.646
2023-03-13,119.780,119.700
2023-03-14,119.819,119.749
2023-03-15,119.769,119.760
2023-03-16,119.886,119.776
2023-03-17,119.962,119.871
2023-03-20,119.999,119.950
2023-03-21,119.827,119.800
2023-03-22,119.877,119.719
2023-03-23,119.853,119.804
2023-03-24,119.815,119.801
2023-03-27,119.853,119.791
2023-03-28,119.845,119.814
2023-03-29,119.920,119.800
2023-03-30,119.798,119.772
2023-03-31,119.852,119.830
2023-04-03,119.874,119.862
2023-04-04,119.917,119.875
2023-04-06,119.938,119.920
2023-04-07,120.020,119.950
2023-04-10,120.090,120.022
2023-04-11,120.099,120.091
2023-04-12,120.224,120.112
2023-04-13,120.254,120.232
2023-04-14,120.194,120.135
2023-04-17,120.186,120.140
2023-04-18,120.214,120.136
2023-04-19,120.330,120.220
2023-04-20,120.239,120.200
2023-04-21,120.407,120.263
2023-04-24,120.510,120.422
2023-04-25,120.525,120.510
2023-04-26,120.573,120.486
2023-04-27,120.664,120.600
2023-04-28,120.749,120.679
2023-05-04,120.964,120.826
2023-05-05,121.165,121.009
2023-05-08,121.035,120.989
2023-05-09,121.149,120.985
2023-05-10,121.311,121.134
2023-05-11,121.487,121.410
2023-05-12,121.365,121.331
2023-05-15,121.360,121.355
2023-05-16,121.316,121.263
2023-05-17,121.305,121.302
2023-05-18,121.296,121.080
2023-05-19,121.427,121.310
2023-05-22,121.453,121.377
2023-05-23,121.708,121.460
2023-05-24,121.667,121.580
2023-05-25,121.564,121.525
2023-05-26,121.352,121.321
2023-05-29,121.459,121.324
2023-05-30,121.465,121.450
2023-05-31,121.504,121.469
2023-06-01,121.654,121.563
2023-06-02,121.579,121.566
2023-06-05,121.626,121.545
2023-06-06,121.760,121.651
2023-06-07,121.869,121.710
2023-06-08,121.844,121.801
2023-06-09,121.977,121.841
2023-06-12,122.058,121.970
2023-06-13,122.279,122.072
2023-06-14,122.598,122.282
2023-06-15,122.245,122.220
2023-06-16,121.794,121.720
2023-06-19,121.888,121.725
2023-06-20,121.866,121.771
2023-06-21,122.010,121.870
2023-06-26,122.169,122.010
2023-06-27,121.972,121.910
2023-06-28,121.989,121.966
2023-06-29,122.031,121.939
2023-06-30,122.262,122.050
2023-07-03,122.203,122.158
2023-07-04,122.217,122.153
2023-07-05,122.233,122.168
2023-07-06,122.276,122.237
2023-07-07,122.309,122.266
2023-07-10,122.331,122.265
2023-07-11,122.426,122.350
2023-07-12,122.447,122.399
2023-07-13,122.395,122.360
2023-07-14,122.346,122.327
2023-07-17,122.463,122.359
2023-07-18,122.638,122.476
2023-07-19,122.614,122.566
2023-07-20,122.623,122.545
2023-07-21,122.771,122.672
2023-07-24,122.854,122.783
2023-07-25,122.392,122.334
2023-07-26,122.510,122.370
2023-07-27,122.644,122.545
2023-07-28,122.603,122.539
2023-07-31,122.454,122.300
2023-08-01,122.545,122.475
2023-08-02,122.651,122.562
2023-08-03,122.714,122.656
2023-08-04,122.715,122.601
2023-08-07,122.758,122.723
2023-08-08,122.795,122.752
2023-08-09,122.835,122.804
2023-08-10,122.819,122.789
2023-08-11,122.836,122.797
2023-08-14,122.949,122.879
2023-08-15,123.279,122.965
2023-08-16,123.475,123.329
2023-08-17,123.465,123.387
2023-08-18,123.540,123.330
2023-08-21,123.819,123.571
2023-08-22,123.675,123.653
2023-08-23,123.663,123.630
2023-08-24,123.636,123.591
2023-08-25,123.579,123.560
2023-08-28,123.491,122.560
2023-08-29,123.271,123.216
2023-08-30,123.342,123.183
2023-08-31,123.427,123.368
2023-09-01,123.304,123.264
2023-09-04,122.942,122.920
2023-09-05,123.012,122.945
2023-09-06,122.869,122.865
2023-09-07,122.760,122.751
2023-09-08,122.848,122.751
2023-09-11,122.835,122.730
2023-09-12,122.866,122.830
2023-09-13,122.980,122.841
2023-09-14,123.109,122.951
2023-09-15,122.971,122.922
2023-09-18,122.790,122.741
2023-09-19,122.796,122.770
2023-09-20,122.766,122.745
2023-09-21,122.798,122.744
2023-09-22,122.635,122.631
2023-09-25,122.480,122.438
2023-09-26,122.389,122.220
2023-09-27,122.376,122.282
2023-09-28,122.689,122.495
2023-10-09,122.720,122.706
2023-10-10,122.738,122.709
2023-10-11,122.525,122.520
2023-10-12,122.552,122.352
2023-10-13,122.703,122.542
2023-10-16,122.803,122.750
2023-10-17,122.731,122.718
2023-10-18,122.704,122.703
2023-10-19,122.519,122.519
2023-10-20,122.701,122.521
2023-10-23,122.831,122.746
2023-10-24,122.681,122.661
2023-10-25,122.799,122.610
2023-10-26,122.831,122.810
2023-10-27,122.841,122.800
2023-10-30,122.890,122.822
2023-10-31,123.050,122.901
2023-11-01,123.176,123.060
2023-11-02,123.297,123.181
2023-11-03,123.285,123.203
2023-11-06,123.272,123.162
2023-11-07,123.336,123.275
2023-11-08,123.344,123.229
2023-11-09,123.351,123.307
2023-11-10,123.368,123.331
2023-11-13,123.423,123.339
2023-11-14,123.352,123.329
2023-11-15,123.316,123.300
2023-11-16,123.414,123.317
2023-11-17,123.464,123.400
2023-11-20,123.461,123.429
2023-11-21,123.488,123.403
2023-11-22,123.421,123.419
2023-11-23,123.254,123.250
2023-11-24,123.272,123.260
2023-11-27,123.234,123.200
2023-11-28,123.325,123.270
2023-11-29,123.288,123.287
2023-11-30,123.332,123.288
2023-12-01,123.442,123.336
2023-12-04,123.375,123.350
2023-12-05,123.380,123.337
2023-12-06,123.335,123.325
2023-12-07,123.381,123.311
2023-12-08,123.429,123.382
2023-12-11,123.657,123.488
2023-12-12,123.598,123.572
2023-12-13,123.750,123.648
2023-12-14,123.741,123.717
2023-12-15,123.820,123.702
2023-12-18,123.905,123.840
2023-12-19,123.917,123.836
2023-12-20,123.871,123.860
2023-12-21,123.926,123.803
2023-12-22,124.018,123.975
2023-12-25,124.120,123.993
2023-12-26,124.178,124.130
2023-12-27,124.276,124.222
2023-12-28,124.276,124.158
2023-12-29,124.502,124.324
2024-01-02,124.730,124.414
2024-01-03,124.411,124.401
2024-01-04,124.659,124.450
2024-01-05,125.017,124.561
2024-01-08,124.830,124.791
2024-01-09,124.982,124.789
2024-01-10,124.941,124.880
2024-01-11,124.862,124.784
2024-01-12,124.729,124.711
2024-01-15,124.748,124.673
2024-01-16,124.711,124.697
2024-01-17,124.858,124.691
2024-01-18,124.950,124.876
2024-01-19,125.016,124.902
2024-01-22,125.127,124.905
2024-01-23,125.066,125.000
2024-01-24,125.079,124.989
2024-01-25,125.089,124.956
2024-01-26,125.180,125.086
2024-01-29,125.250,125.142
2024-01-30,125.599,125.375
2024-01-31,125.804,125.655
2024-02-01,125.817,125.732
2024-02-02,125.790,125.733
2024-02-05,125.985,125.790
2024-02-06,125.657,125.594
2024-02-07,125.727,125.259
2024-02-08,125.900,125.707
2024-02-19,125.923,125.768
2024-02-20,126.009,125.877
2024-02-21,126.094,125.991
2024-02-22,126.071,126.034
2024-02-23,126.252,126.011
2024-02-26,126.353,126.224
2024-02-27,126.540,126.448
2024-02-28,126.702,126.426
2024-02-29,126.904,126.719
2024-03-01,126.438,126.400
2024-03-04,126.596,126.371
2024-03-05,126.623,126.581
2024-03-06,127.027,126.801
2024-03-07,127.161,126.901
2024-03-08,127.132,127.101
2024-03-11,127.005,127.000
2024-03-12,126.520,126.505
2024-03-13,126.470,126.054
2024-03-14,126.428,126.303
2024-03-15,126.574,126.450
2024-03-18,126.681,126.606
2024-03-19,126.965,126.752
2024-03-20,126.826,126.805
2024-03-21,126.826,126.600
2024-03-22,126.820,126.789
2024-03-25,126.645,126.579
2024-03-26,126.664,126.612
2024-03-27,126.750,126.631
2024-03-28,126.773,126.750
2024-03-29,126.914,126.715
2024-04-01,126.762,126.719
2024-04-02,126.816,126.762
2024-04-03,127.083,126.844
2024-04-08,127.135,126.971
2024-04-09,127.275,127.177
2024-04-10,127.178,127.053
2024-04-11,127.159,127.152
2024-04-12,127.394,127.263
2024-04-15,127.510,127.400
2024-04-16,127.521,127.445
2024-04-17,127.566,127.515
2024-04-18,127.785,127.580
2024-04-19,127.814,127.755
2024-04-22,127.902,127.789
2024-04-23,128.199,127.956
2024-04-24,127.627,127.557
2024-04-25,127.689,127.633
2024-04-26,127.393,127.388
2024-04-29,126.777,126.120
2024-04-30,127.244,126.890
2024-05-06,127.336,127.044
2024-05-07,127.655,127.340
2024-05-08,127.781,127.700
2024-05-09,127.600,127.575
2024-05-10,127.425,127.393
2024-05-13,127.690,127.525
2024-05-14,127.753,127.692
2024-05-15,127.664,127.645
2024-05-16,127.580,127.530
2024-05-17,127.410,127.380
2024-05-20,127.633,127.467
2024-05-21,127.551,127.540
2024-05-22,127.647,127.568
2024-05-23,127.791,127.652
2024-05-24,127.736,127.710
2024-05-27,127.714,127.652
2024-05-28,127.878,127.766
2024-05-29,127.984,127.911
2024-05-30,127.991,127.916
2024-05-31,127.798,127.691
2024-06-03,127.879,127.803
2024-06-04,127.888,127.832
2024-06-05,128.029,127.926
2024-06-06,128.066,128.031
2024-06-07,128.168,128.067
2024-06-11,128.186,128.159
2024-06-12,128.138,128.125
2024-06-13,128.234,128.146
2024-06-14,128.301,128.258
2024-06-17,128.372,128.323
2024-06-18,128.489,128.379
2024-06-19,128.512,128.400
2024-06-20,128.610,128.440
2024-06-21,128.509,128.448
2024-06-24,128.624,128.415
2024-06-25,128.764,128.653
2024-06-26,128.819,128.770
2024-06-27,128.984,128.809
2024-06-28,129.130,128.905
2024-07-01,128.720,128.570
2024-07-02,128.925,128.500
2024-07-03,129.036,128.905
2024-07-04,129.090,128.960
2024-07-05,128.850,128.770
2024-07-08,128.474,128.383
2024-07-09,128.792,128.694
2024-07-10,128.787,128.696
2024-07-11,128.872,128.765
2024-07-12,129.033,128.874
2024-07-15,129.140,129.036
2024-07-16,129.113,128.976
2024-07-17,129.255,129.145
2024-07-18,129.179,129.155
2024-07-19,129.209,129.158
2024-07-22,129.472,129.300
2024-07-23,129.706,129.534
2024-07-24,129.819,129.646
2024-07-25,129.836,129.788
2024-07-26,130.043,129.893
2024-07-29,130.139,130.045
2024-07-30,130.203,129.855
2024-07-31,130.356,130.219
2024-08-01,130.568,130.287
2024-08-02,130.585,130.416
2024-08-05,130.949,130.630
2024-08-06,130.514,130.360
2024-08-07,130.853,130.565
2024-08-08,130.425,130.341
2024-08-09,130.161,130.083
2024-08-12,129.312,129.311
2024-08-13,129.705,129.363
2024-08-14,130.129,129.920
2024-08-15,129.971,129.915
2024-08-16,130.088,129.950
2024-08-19,130.285,130.000
2024-08-20,130.232,130.188
2024-08-21,130.091,130.040
2024-08-22,130.356,130.156
2024-08-23,130.412,130.204
2024-08-26,130.421,130.308
2024-08-27,130.157,130.109
2024-08-28,130.313,130.045
2024-08-29,130.158,130.142
2024-08-30,130.142,129.973
2024-09-02,130.382,130.193
2024-09-03,130.547,130.351
2024-09-04,130.627,130.588
2024-09-05,130.770,130.701
2024-09-06,130.772,130.659
2024-09-09,130.872,130.716
2024-09-10,131.022,130.887
2024-09-11,131.199,131.031
2024-09-12,131.093,131.052
2024-09-13,131.347,131.206
2024-09-18,131.562,131.416
2024-09-19,131.484,131.462
2024-09-20,131.693,131.565
2024-09-23,131.758,131.680
2024-09-24,131.289,131.122
2024-09-25,131.706,130.630
2024-09-26,131.346,131.318
2024-09-27,130.263,129.701
2024-09-30,129.767,128.000
2024-10-08,129.941,128.674
2024-10-09,130.197,129.951
2024-10-10,130.765,130.001
2024-10-11,130.674,130.575
2024-10-14,130.684,130.650
2024-10-15,130.860,130.640
2024-10-16,130.857,130.772
2024-10-17,131.060,130.804
2024-10-18,131.001,130.828
2024-10-21,131.012,130.892
2024-10-22,130.929,130.905
2024-10-23,130.683,130.514
2024-10-24,130.640,130.620
2024-10-25,130.561,130.507
2024-10-28,130.506,130.481
2024-10-29,130.695,130.462
2024-10-30,130.686,130.626
2024-10-31,130.716,130.620
2024-11-01,130.919,130.750
2024-11-04,130.938,130.891
2024-11-05,130.994,130.899
2024-11-06,131.078,131.003
2024-11-07,131.106,131.078
2024-11-08,131.284,131.101
2024-11-11,131.324,131.303
2024-11-12,131.600,131.352
2024-11-13,131.588,131.530
2024-11-14,131.562,131.480
2024-11-15,131.625,131.530
2024-11-18,131.410,131.389
2024-11-19,131.467,131.290
2024-11-20,131.532,131.470
2024-11-21,131.683,131.518
2024-11-22,131.762,131.684
2024-11-25,131.926,131.719
2024-11-26,132.100,131.943
2024-11-27,131.975,131.967
2024-11-28,132.164,131.975
2024-11-29,132.309,132.103
2024-12-02,132.605,132.361
2024-12-03,132.716,132.627
2024-12-04,133.003,132.716
2024-12-05,133.131,132.816
2024-12-06,132.972,132.929
2024-12-09,133.138,132.994
2024-12-10,133.907,133.054
2024-12-11,134.128,133.667
2024-12-12,134.403,134.230
2024-12-13,134.877,134.523
2024-12-16,135.395,134.975
2024-12-17,135.107,135.000
2024-12-18,134.821,134.271
2024-12-19,134.687,134.600
2024-12-20,135.320,134.880
2024-12-23,135.499,135.350
2024-12-24,135.223,135.154
2024-12-25,135.073,134.878
2024-12-26,135.031,134.994
2024-12-27,135.506,135.254
2024-12-30,135.303,135.291
2024-12-31,135.554,135.455
2025-01-02,136.248,135.791
2025-01-03,136.569,136.207
2025-01-06,136.654,136.469
2025-01-07,136.477,136.448
2025-01-08,136.463,136.400
2025-01-09,136.280,136.270
2025-01-10,136.129,135.674
2025-01-13,136.057,135.899
2025-01-14,136.196,135.897
2025-01-15,136.443,136.310
2025-01-16,136.274,136.113
2025-01-17,136.186,136.146
2025-01-20,136.044,136.002
2025-01-21,136.159,136.010
2025-01-22,136.219,136.170
2025-01-23,136.151,136.065
2025-01-24,136.005,135.851
2025-01-27,136.514,136.130
2025-02-05,136.578,136.320
2025-02-06,136.659,136.532
2025-02-07,136.605,136.588
2025-02-10,136.474,136.440
2025-02-11,136.512,136.405
2025-02-12,136.510,136.470
2025-02-13,136.476,136.428
2025-02-14,136.262,136.190
2025-02-17,135.889,135.879
2025-02-18,135.761,135.400
2025-02-19,135.899,135.700
2025-02-20,135.764,135.564
2025-02-21,135.487,135.389
2025-02-24,134.890,134.771
2025-02-25,134.997,134.660
2025-02-26,135.346,135.115
2025-02-27,135.108,135.086
2025-02-28,135.315,134.950
2025-03-03,135.492,135.151
2025-03-04,135.445,135.370
2025-03-05,135.468,135.435
2025-03-06,135.129,135.077
2025-03-07,134.750,134.564
2025-03-10,134.455,134.400
2025-03-11,133.937,133.860
2025-03-12,134.446,133.521
2025-03-13,134.308,134.123
2025-03-14,134.101,133.880
2025-03-17,133.699,133.666
2025-03-18,133.682,133.581
2025-03-19,133.797,133.744
2025-03-20,134.351,134.000
2025-03-21,134.349,134.204
2025-03-24,134.202,134.089
2025-03-25,134.522,134.443
2025-03-26,134.632,134.269
2025-03-27,134.686,134.589
2025-03-28,134.507,134.500
2025-03-31,134.489,134.458
2025-04-01,134.509,134.411
2025-04-02,134.702,134.513
2025-04-03,135.518,134.994
2025-04-07,136.398,136.020
2025-04-08,135.993,135.918
2025-04-09,136.092,136.000
2025-04-10,136.107,135.702
2025-04-11,136.084,136.021
2025-04-14,136.084,135.852
2025-04-15,136.177,136.084
