date,open,close,high,low,vol
2023-10-12,101.665,101.908,101.938,101.620,10187.000
2023-10-13,101.610,102.123,102.150,101.610,10039.000
2023-10-16,102.173,102.198,102.286,102.068,10463.000
2023-10-17,102.071,102.089,102.173,102.006,8234.000
2023-10-18,102.053,101.997,102.175,101.990,8414.000
2023-10-19,101.988,101.656,101.997,101.605,10656.000
2023-10-20,101.666,101.886,101.940,101.613,6248.000
2023-10-23,101.934,102.138,102.158,101.934,12044.000
2023-10-24,102.057,101.961,102.057,101.821,10899.000
2023-10-25,101.858,101.969,101.980,101.700,12871.000
2023-10-26,102.000,101.880,102.063,101.827,8722.000
2023-10-27,101.988,101.791,101.988,101.735,10083.000
2023-10-30,101.787,101.787,101.886,101.750,9700.000
2023-10-31,101.856,102.009,102.030,101.730,10998.000
2023-11-01,102.010,102.163,102.198,102.010,10592.000
2023-11-02,102.165,102.449,102.450,102.165,8803.000
2023-11-03,102.463,102.534,102.542,102.275,5298.000
2023-11-06,102.534,102.630,102.630,102.344,9747.000
2023-11-07,102.637,102.578,102.796,102.528,9167.000
2023-11-08,102.583,102.713,102.720,102.390,10911.000
2023-11-09,102.712,102.827,102.874,102.712,10147.000
2023-11-10,102.850,102.903,102.922,102.740,6189.000
2023-11-13,102.903,103.139,103.160,102.885,10292.000
2023-11-14,103.137,102.905,103.139,102.881,10916.000
2023-11-15,102.836,102.816,102.977,102.765,6599.000
2023-11-16,102.815,103.019,103.049,102.815,11858.000
2023-11-17,103.020,103.165,103.180,102.921,6874.000
2023-11-20,103.175,103.166,103.199,103.127,10019.000
2023-11-21,103.166,103.177,103.194,103.076,3974.000
2023-11-22,103.146,102.975,103.146,102.910,9744.000
2023-11-23,102.757,102.685,102.880,102.680,7617.000
2023-11-24,102.865,102.655,102.879,102.643,10480.000
2023-11-27,102.654,102.540,102.760,102.540,11355.000
2023-11-28,102.650,102.770,102.800,102.612,9526.000
2023-11-29,102.771,102.865,102.868,102.743,11510.000
2023-11-30,102.890,103.052,103.073,102.890,6132.000
2023-12-01,103.062,103.092,103.139,103.020,11524.000
2023-12-04,103.093,103.049,103.129,103.036,10630.000
2023-12-05,103.054,103.116,103.117,102.890,9037.000
2023-12-06,103.115,103.196,103.300,103.114,13047.000
2023-12-07,103.200,103.380,103.483,103.139,12924.000
2023-12-08,103.447,103.397,103.460,103.330,10146.000
2023-12-11,103.503,103.653,103.848,103.438,6646.000
2023-12-12,103.656,103.463,103.656,103.431,9236.000
2023-12-13,103.570,103.813,104.000,103.568,12136.000
2023-12-14,103.721,103.708,103.879,103.707,12897.000
2023-12-15,103.708,104.080,104.144,103.706,15682.000
2023-12-18,104.250,104.450,104.611,104.164,13587.000
2023-12-19,104.389,104.462,104.625,104.351,13445.000
2023-12-20,104.436,104.541,104.581,104.334,12346.000
2023-12-21,104.519,104.941,104.982,104.497,12968.000
2023-12-22,105.343,105.406,105.460,105.255,13402.000
2023-12-25,105.406,106.003,106.070,105.406,13139.000
2023-12-26,105.886,105.582,106.100,105.374,14562.000
2023-12-27,105.675,105.510,105.948,105.350,14539.000
2023-12-28,105.651,105.585,105.923,105.175,16117.000
2023-12-29,105.576,105.824,105.988,105.416,6228.000
2024-01-02,105.811,105.646,105.848,105.586,13490.000
2024-01-03,105.605,105.390,105.605,103.624,14360.000
2024-01-04,105.391,105.629,105.719,105.390,7519.000
2024-01-05,105.736,106.133,106.400,105.684,5262.000
2024-01-08,106.124,106.224,106.328,106.005,14368.000
2024-01-09,106.361,106.695,106.896,106.355,11169.000
2024-01-10,106.697,106.724,106.999,106.613,15187.000
2024-01-11,106.555,106.522,106.659,106.427,18214.000
2024-01-12,106.599,106.341,106.599,106.161,14095.000
2024-01-15,106.192,106.486,106.499,106.098,17142.000
2024-01-16,106.447,106.472,106.536,106.440,15569.000
2024-01-17,106.445,106.686,106.724,106.405,14516.000
2024-01-18,106.830,106.762,106.985,106.601,20321.000
2024-01-19,106.780,107.022,107.073,106.780,21669.000
2024-01-22,107.095,107.759,108.001,107.095,31305.000
2024-01-23,107.958,107.857,107.988,107.558,21857.000
2024-01-24,107.694,107.806,108.080,107.610,25808.000
2024-01-25,107.760,107.848,108.001,107.502,19422.000
2024-01-26,107.850,107.951,108.089,107.849,19724.000
2024-01-29,107.897,108.013,108.029,107.862,20152.000
2024-01-30,108.398,109.048,109.050,108.070,26827.000
2024-01-31,109.739,109.986,110.000,109.300,25532.000
2024-02-01,109.966,109.945,110.655,109.467,58861.000
2024-02-02,109.878,109.871,109.984,109.727,22525.000
2024-02-05,110.700,110.978,110.989,110.300,33531.000
2024-02-06,110.767,110.232,110.922,109.700,37348.000
2024-02-07,109.765,110.498,110.756,109.701,25783.000
2024-02-08,110.551,110.273,110.880,110.108,40574.000
2024-02-19,110.088,110.470,110.480,109.790,26159.000
2024-02-20,110.594,110.889,110.900,110.588,26672.000
2024-02-21,111.020,110.995,111.190,110.743,34775.000
2024-02-22,110.970,111.025,111.040,110.876,34317.000
2024-02-23,111.240,111.558,111.586,111.138,28111.000
2024-02-26,111.496,112.000,112.058,111.468,31044.000
2024-02-27,112.590,112.874,112.969,112.508,54706.000
2024-02-28,112.777,112.984,112.992,112.539,51342.000
2024-02-29,113.448,114.135,114.143,113.288,57743.000
2024-03-01,113.785,113.050,114.135,112.879,65764.000
2024-03-04,113.078,113.730,113.799,113.051,79654.000
2024-03-05,113.650,113.669,113.899,113.616,66030.000
2024-03-06,113.755,114.491,114.518,113.705,70554.000
2024-03-07,115.180,114.883,115.280,114.250,78044.000
2024-03-08,114.921,114.795,115.248,114.558,75202.000
2024-03-11,114.780,113.970,114.782,113.950,73840.000
2024-03-12,113.489,112.464,113.489,112.433,105827.000
2024-03-13,111.999,112.214,112.298,111.122,84477.000
2024-03-14,112.209,112.281,112.660,111.668,71270.000
2024-03-15,112.357,112.828,112.999,112.357,86503.000
2024-03-18,112.886,113.189,113.200,112.791,71046.000
2024-03-19,113.515,114.381,114.488,113.480,84424.000
2024-03-20,114.150,114.067,114.426,113.850,75961.000
2024-03-21,113.770,113.918,114.140,113.401,79743.000
2024-03-22,114.300,113.767,114.420,113.488,64054.000
2024-03-25,113.346,113.156,113.711,113.033,62647.000
2024-03-26,113.156,113.214,113.400,113.109,48819.000
2024-03-27,113.216,113.448,113.510,113.151,51860.000
2024-03-28,113.816,113.856,114.045,113.500,55800.000
2024-03-29,113.701,113.993,114.000,113.546,59318.000
2024-04-01,113.577,113.455,113.699,113.385,56568.000
2024-04-02,113.517,113.417,113.680,113.357,78208.000
2024-04-03,113.670,113.959,113.995,113.584,58247.000
2024-04-08,114.051,113.883,114.190,113.719,53550.000
2024-04-09,113.921,113.994,114.040,113.808,45307.000
2024-04-10,113.850,113.679,113.850,113.551,51836.000
2024-04-11,113.484,113.043,113.610,113.027,49506.000
2024-04-12,113.355,113.412,113.526,113.185,43510.000
2024-04-15,113.450,113.479,113.580,113.396,31246.000
2024-04-16,113.479,113.650,113.670,113.401,28486.000
2024-04-17,113.947,114.010,114.200,113.651,39465.000
2024-04-18,114.060,114.495,114.550,114.060,46013.000
2024-04-19,114.603,114.747,114.920,114.603,60289.000
2024-04-22,114.914,115.185,115.218,114.865,42111.000
2024-04-23,115.251,115.776,115.820,115.251,65509.000
2024-04-24,113.997,113.031,114.001,112.867,65351.000
2024-04-25,112.786,112.416,112.980,112.401,49067.000
2024-04-26,112.416,111.937,112.799,111.880,49780.000
2024-04-29,111.897,110.685,111.897,110.183,47161.000
2024-04-30,110.980,111.539,111.550,110.980,33483.000
2024-05-06,111.538,111.295,111.548,111.060,51506.000
2024-05-07,111.444,111.685,111.700,111.411,51234.000
2024-05-08,111.594,111.701,111.810,111.490,47788.000
2024-05-09,111.445,111.348,111.550,110.960,43999.000
2024-05-10,111.199,110.751,111.350,110.701,47349.000
2024-05-13,110.999,111.392,111.400,110.998,46111.000
2024-05-14,111.503,111.546,111.719,111.481,39846.000
2024-05-15,111.573,111.405,111.699,111.266,41157.000
2024-05-16,111.350,111.024,111.350,110.939,40875.000
2024-05-17,110.720,110.757,110.999,110.543,55039.000
2024-05-20,111.005,111.096,111.130,110.861,36920.000
2024-05-21,111.010,110.890,111.011,110.821,27707.000
2024-05-22,110.973,111.088,111.212,110.894,34113.000
2024-05-23,111.301,111.440,111.510,111.285,43291.000
2024-05-24,111.600,111.337,111.688,111.219,34343.000
2024-05-27,111.233,111.339,111.398,111.195,31659.000
2024-05-28,111.514,111.744,111.798,111.445,41017.000
2024-05-29,112.082,112.129,112.182,111.842,36183.000
2024-05-30,112.160,112.385,112.437,111.963,36380.000
2024-05-31,111.495,111.633,111.940,111.494,65378.000
2024-06-03,111.640,111.775,111.860,111.635,39790.000
2024-06-04,111.830,111.805,111.931,111.719,40987.000
2024-06-05,111.905,111.958,112.018,111.840,41404.000
2024-06-06,111.957,111.933,112.061,111.913,33476.000
2024-06-07,112.052,112.114,112.134,111.945,37471.000
2024-06-11,112.174,112.317,112.367,112.130,29106.000
2024-06-12,112.321,112.201,112.380,112.185,27386.000
2024-06-13,112.340,112.477,112.490,112.202,40303.000
2024-06-14,112.671,112.775,112.838,112.600,44998.000
2024-06-17,112.905,112.956,113.056,112.829,48240.000
2024-06-18,112.993,113.386,113.424,112.993,42219.000
2024-06-19,113.477,113.371,113.611,113.063,41032.000
2024-06-20,113.569,113.867,113.875,113.468,42349.000
2024-06-21,113.602,113.300,113.775,113.020,43087.000
2024-06-24,113.304,113.753,113.789,113.182,40645.000
2024-06-25,113.894,114.137,114.240,113.894,46566.000
2024-06-26,114.130,114.065,114.206,113.907,52043.000
2024-06-27,114.012,114.379,114.447,114.006,46093.000
2024-06-28,114.500,114.742,114.788,114.381,45994.000
2024-07-01,114.742,113.481,115.121,113.358,84626.000
2024-07-02,113.303,113.805,113.858,113.258,60845.000
2024-07-03,113.806,113.956,114.000,113.631,57294.000
2024-07-04,113.850,113.628,113.940,113.600,56371.000
2024-07-05,113.519,113.170,113.559,113.121,48731.000
2024-07-08,112.713,112.876,113.063,112.462,57403.000
2024-07-09,113.125,113.365,113.465,113.125,41321.000
2024-07-10,113.205,113.348,113.411,113.167,39681.000
2024-07-11,113.228,113.333,113.354,113.177,31765.000
2024-07-12,113.481,113.601,113.683,113.478,48613.000
2024-07-15,113.635,113.798,113.888,113.626,39146.000
2024-07-16,113.820,113.693,113.904,113.321,51172.000
2024-07-17,113.780,113.726,113.878,113.636,28757.000
2024-07-18,113.849,113.590,113.849,113.570,20960.000
2024-07-19,113.588,113.739,113.780,113.521,24133.000
2024-07-22,113.990,114.122,114.148,113.851,47519.000
2024-07-23,114.112,114.157,114.290,114.068,38947.000
2024-07-24,114.058,114.301,114.319,114.002,37313.000
2024-07-25,114.361,114.600,114.649,114.361,49353.000
2024-07-26,115.000,114.979,115.068,114.790,43519.000
2024-07-29,115.093,115.481,115.552,115.091,29807.000
2024-07-30,115.799,116.021,116.200,115.699,53180.000
2024-07-31,116.184,115.799,116.399,115.568,71437.000
2024-08-01,115.820,116.194,116.255,115.738,60746.000
2024-08-02,116.500,116.443,116.778,116.100,60169.000
2024-08-05,116.900,117.626,117.712,116.827,73949.000
2024-08-06,116.600,116.846,117.205,115.818,68658.000
2024-08-07,116.802,116.986,117.095,116.650,69834.000
2024-08-08,116.560,116.234,116.750,115.900,77313.000
2024-08-09,115.789,115.994,116.067,115.651,50241.000
2024-08-12,115.600,114.706,115.650,114.681,79966.000
2024-08-13,114.900,115.308,115.530,114.900,66997.000
2024-08-14,115.820,116.068,116.442,115.817,89288.000
2024-08-15,116.183,115.668,116.539,115.570,96090.000
2024-08-16,115.781,115.868,116.155,115.633,100974.000
2024-08-19,115.985,116.397,116.411,115.889,70992.000
2024-08-20,116.417,116.599,116.686,116.355,79108.000
2024-08-21,115.300,114.685,115.358,114.550,70181.000
2024-08-22,115.084,115.201,115.270,114.906,93309.000
2024-08-23,115.248,115.413,115.469,115.077,84830.000
2024-08-26,115.442,115.346,115.541,115.202,60083.000
2024-08-27,114.984,114.698,115.279,114.532,92437.000
2024-08-28,114.820,114.915,114.971,114.400,99548.000
2024-08-29,115.056,114.840,115.161,114.763,81352.000
2024-08-30,114.971,114.876,114.975,114.576,73914.000
2024-09-02,115.089,115.537,115.560,114.967,78369.000
2024-09-03,115.538,115.550,115.700,115.400,59972.000
2024-09-04,115.717,115.946,116.021,115.708,92580.000
2024-09-05,116.250,116.372,116.489,116.100,92209.000
2024-09-06,116.330,116.457,116.527,116.120,81235.000
2024-09-09,116.370,116.845,116.852,116.350,81384.000
2024-09-10,116.845,117.045,117.159,116.832,123379.000
2024-09-11,117.260,117.447,117.481,117.220,91534.000
2024-09-12,117.475,117.496,117.789,117.224,124943.000
2024-09-13,117.930,118.362,118.366,117.600,126781.000
2024-09-18,118.822,119.727,119.750,118.822,103609.000
2024-09-19,120.300,119.095,120.450,118.934,178509.000
2024-09-20,119.320,120.094,120.115,119.320,176654.000
2024-09-23,120.251,120.543,120.763,120.226,144704.000
2024-09-24,121.010,119.503,121.047,118.900,273411.000
2024-09-25,118.820,119.949,119.985,118.320,240085.000
2024-09-26,120.203,118.946,120.480,118.866,303287.000
2024-09-27,117.600,115.529,117.600,115.161,124388.000
2024-09-30,113.500,115.100,115.431,112.963,286327.000
2024-10-08,113.798,115.158,115.970,113.741,252775.000
2024-10-09,115.500,116.157,116.200,115.180,302720.000
2024-10-10,116.177,117.407,117.560,115.621,386033.000
2024-10-11,117.802,116.894,118.300,116.800,476494.000
2024-10-14,117.042,116.960,117.465,116.701,385296.000
2024-10-15,117.012,116.798,117.250,116.165,416771.000
2024-10-16,116.969,116.663,117.000,116.584,366494.000
2024-10-17,116.484,117.240,117.255,116.411,311686.000
2024-10-18,117.521,117.025,117.750,116.605,479274.000
2024-10-21,116.950,117.067,117.271,116.841,330365.000
2024-10-22,117.054,116.705,117.135,116.685,286617.000
2024-10-23,116.516,115.940,116.649,115.320,454775.000
2024-10-24,116.151,116.028,116.420,116.002,360274.000
2024-10-25,116.050,115.702,116.059,115.600,306744.000
2024-10-28,114.202,113.765,114.238,113.744,219627.000
2024-10-29,113.640,114.303,114.351,113.453,315972.000
2024-10-30,114.325,114.490,114.629,114.200,291246.000
2024-10-31,114.454,114.604,114.611,114.261,284692.000
2024-11-01,114.783,115.258,115.288,114.631,349458.000
2024-11-04,115.230,115.257,115.534,115.126,285724.000
2024-11-05,115.380,115.453,115.528,115.120,352756.000
2024-11-06,115.555,115.669,116.000,115.465,354643.000
2024-11-07,115.680,115.511,115.775,115.490,257264.000
2024-11-08,115.417,115.847,115.956,115.388,332823.000
2024-11-11,115.810,115.881,116.023,115.806,243353.000
2024-11-12,115.988,116.526,116.558,115.976,313483.000
2024-11-13,116.608,116.544,116.745,116.384,339634.000
2024-11-14,116.438,116.024,116.521,115.930,324436.000
2024-11-15,116.023,115.928,116.281,115.910,265973.000
2024-11-18,115.700,114.959,115.700,114.946,227342.000
2024-11-19,114.874,115.350,115.385,114.765,224208.000
2024-11-20,115.350,115.378,115.463,115.201,212461.000
2024-11-21,115.305,115.785,115.790,115.170,232543.000
2024-11-22,115.926,116.085,116.157,115.821,251154.000
2024-11-25,115.927,116.388,116.606,115.915,286375.000
2024-11-26,116.536,116.769,116.798,116.388,280736.000
2024-11-27,116.640,116.479,116.906,116.390,371976.000
2024-11-28,116.479,116.842,116.888,116.416,343258.000
2024-11-29,117.200,117.347,117.540,116.860,435202.000
2024-12-02,117.701,118.269,118.318,117.701,318786.000
2024-12-03,118.270,118.183,118.314,117.814,323484.000
2024-12-04,118.260,118.891,118.990,118.260,358077.000
2024-12-05,118.881,118.998,119.143,118.642,347547.000
2024-12-06,118.810,118.468,119.053,118.350,487936.000
2024-12-09,118.511,118.649,118.830,118.511,404583.000
2024-12-10,119.425,120.871,120.895,119.020,475678.000
2024-12-11,120.270,120.532,120.864,120.056,500609.000
2024-12-12,121.146,121.017,121.551,120.790,515063.000
2024-12-13,121.799,122.063,122.319,121.558,448454.000
2024-12-16,122.466,123.334,123.770,122.456,482325.000
2024-12-17,123.008,122.835,123.347,122.668,570897.000
2024-12-18,123.015,122.079,123.358,121.200,691306.000
2024-12-19,122.010,121.513,122.240,121.210,541380.000
2024-12-20,122.158,123.107,123.125,122.150,401482.000
2024-12-23,123.967,123.065,124.280,122.762,498191.000
2024-12-24,122.820,122.181,123.361,122.067,499618.000
2024-12-25,122.330,122.142,122.556,121.665,412762.000
2024-12-26,122.257,122.061,122.450,121.940,345163.000
2024-12-27,122.871,123.640,123.680,122.579,497833.000
2024-12-30,123.570,123.084,123.653,123.062,371341.000
2024-12-31,124.010,124.143,124.315,123.669,455183.000
2025-01-02,125.123,125.903,126.248,124.952,445431.000
2025-01-03,126.911,126.025,127.495,125.531,741640.000
2025-01-06,126.045,126.442,126.480,125.154,543415.000
2025-01-07,126.198,125.996,126.419,125.570,576019.000
2025-01-08,125.757,125.779,126.355,125.564,612690.000
2025-01-09,125.620,125.018,125.777,125.000,482230.000
2025-01-10,124.000,124.888,125.000,123.005,530967.000
2025-01-13,124.899,124.969,125.200,124.637,484978.000
2025-01-14,124.395,124.466,124.745,124.031,562165.000
2025-01-15,125.240,125.669,125.760,125.100,526223.000
2025-01-16,125.350,125.448,125.927,124.900,570846.000
2025-01-17,125.571,125.300,125.807,125.161,559840.000
2025-01-20,124.951,124.718,125.091,124.600,498959.000
2025-01-21,124.601,125.168,125.194,124.512,521135.000
2025-01-22,125.529,125.265,125.710,125.250,458895.000
2025-01-23,125.178,125.248,125.409,125.005,478527.000
2025-01-24,125.166,125.330,125.492,124.704,482731.000
2025-01-27,125.601,126.388,126.408,125.601,470756.000
2025-02-05,126.280,126.867,126.950,126.256,396163.000
2025-02-06,127.119,127.372,127.577,127.004,489016.000
2025-02-07,127.500,127.160,127.618,127.108,634937.000
2025-02-10,126.995,126.770,127.191,126.756,456787.000
2025-02-11,126.788,127.142,127.171,126.788,526359.000
2025-02-12,127.250,127.133,127.370,127.031,671819.000
2025-02-13,127.220,127.324,127.350,126.935,692813.000
2025-02-14,127.249,126.773,127.318,126.666,760003.000
2025-02-17,126.725,126.008,126.725,126.000,656115.000
2025-02-18,125.721,125.533,125.878,124.826,757476.000
2025-02-19,125.800,125.939,125.980,125.315,585982.000
2025-02-20,125.863,125.180,125.903,125.164,643617.000
2025-02-21,124.929,124.773,125.247,124.527,701018.000
2025-02-24,124.403,123.284,124.664,123.175,760002.000
2025-02-25,123.813,123.911,124.222,122.593,976012.000
2025-02-26,123.911,123.982,124.280,123.619,749884.000
2025-02-27,123.940,123.663,124.219,123.641,576605.000
2025-02-28,123.703,124.278,124.338,123.365,728478.000
2025-03-03,124.293,124.785,124.954,123.955,673286.000
2025-03-04,125.209,124.593,125.224,124.466,708277.000
2025-03-05,124.600,124.721,124.940,124.600,668185.000
2025-03-06,124.410,123.823,124.490,123.800,702907.000
2025-03-07,123.650,122.585,123.650,122.419,923395.000
2025-03-10,122.350,122.259,122.895,122.153,771779.000
2025-03-11,122.442,121.002,122.500,121.000,866114.000
2025-03-12,120.510,121.472,121.777,120.214,1125609.000
2025-03-13,121.300,121.394,121.795,121.135,921915.000
2025-03-14,120.850,120.744,121.289,120.435,1014703.000
2025-03-17,120.240,118.993,120.291,118.932,1073497.000
2025-03-18,118.900,118.853,119.330,118.610,1170355.000
2025-03-19,118.972,119.008,119.309,118.826,997946.000
2025-03-20,119.485,120.517,120.552,119.480,979868.000
2025-03-21,120.797,120.556,120.910,120.245,943426.000
2025-03-24,120.290,120.477,120.787,119.995,860384.000
2025-03-25,121.333,121.303,121.575,121.175,821760.000
2025-03-26,121.300,121.758,121.770,120.996,749744.000
2025-03-27,121.780,121.957,122.000,121.680,946139.000
2025-03-28,121.652,121.117,121.927,121.100,862034.000
2025-03-31,120.800,120.965,121.599,120.800,794228.000
2025-04-01,121.181,121.357,121.565,121.131,783174.000
2025-04-02,121.370,122.262,122.418,121.370,810785.000
2025-04-03,123.716,124.171,124.288,123.240,1102765.000
2025-04-07,126.418,126.581,126.897,125.873,1111389.000
2025-04-08,125.700,125.689,126.329,125.011,913375.000
2025-04-09,126.200,125.560,126.400,125.379,980685.000
2025-04-10,124.710,125.677,125.748,124.680,855187.000
2025-04-11,125.980,125.177,126.085,125.041,835113.000
2025-04-14,124.970,125.397,125.407,124.780,676264.000
2025-04-15,125.490,125.610,125.724,125.391,861815.000
2025-04-16,125.753,125.687,125.976,125.439,828365.000
2025-04-17,125.690,125.045,125.768,124.959,917472.000
2025-04-18,124.900,125.158,125.176,124.584,802083.000
2025-04-21,123.799,123.227,123.799,123.030,745436.000
2025-04-22,123.232,123.700,123.736,123.231,518260.000
2025-04-23,123.383,123.194,123.387,122.908,622864.000
2025-04-24,123.380,123.058,123.600,123.010,600120.000
2025-04-25,123.200,123.487,123.719,123.115,733171.000
2025-04-28,123.400,123.936,124.064,123.395,590912.000
2025-04-29,124.299,124.912,124.926,124.226,578969.000
2025-04-30,124.810,124.787,124.999,124.530,604120.000
2025-05-06,124.413,124.714,124.930,124.408,560152.000
2025-05-07,124.680,124.106,124.797,124.016,802498.000
2025-05-08,124.400,124.336,124.588,124.279,610862.000
2025-05-09,124.395,124.405,124.624,124.179,763397.000
2025-05-12,124.000,123.802,124.198,123.729,652270.000
2025-05-13,123.060,123.327,123.480,123.059,786435.000
2025-05-14,123.451,123.115,123.475,123.035,775482.000
2025-05-15,123.286,123.096,123.368,122.891,706887.000
2025-05-16,122.986,122.920,122.990,122.684,626784.000
2025-05-19,123.008,123.278,123.331,122.970,486926.000
2025-05-20,123.580,123.496,123.660,123.340,730419.000
2025-05-21,123.445,123.342,123.525,123.182,630705.000
2025-05-22,123.251,123.265,123.479,123.246,557457.000
2025-05-23,123.150,123.304,123.360,122.846,635545.000
2025-05-26,123.336,123.319,123.487,123.285,404788.000
2025-05-27,123.315,122.956,123.350,122.950,442413.000
2025-05-28,122.897,122.981,123.089,122.686,357926.000
2025-05-29,122.720,122.315,122.797,122.240,634173.000
2025-05-30,122.700,122.946,122.995,122.662,440570.000
2025-06-03,122.968,123.033,123.120,122.827,362578.000
2025-06-04,123.142,123.217,123.224,122.927,524033.000
2025-06-05,123.180,123.099,123.317,123.044,439741.000
2025-06-06,123.200,123.345,123.384,123.182,452213.000
2025-06-09,123.600,123.803,123.856,123.468,548579.000
2025-06-10,123.840,123.859,124.051,123.683,534697.000
2025-06-11,124.000,124.180,124.187,123.960,394393.000
2025-06-12,124.241,124.224,124.434,124.124,475599.000
2025-06-13,124.231,124.242,124.352,124.140,466999.000
2025-06-16,124.406,124.260,124.498,124.234,420663.000
2025-06-17,124.150,124.526,124.610,124.041,454459.000
2025-06-18,124.500,124.719,124.728,124.439,417670.000
2025-06-19,124.967,125.029,125.145,124.874,526571.000
2025-06-20,124.750,125.288,125.320,124.750,463852.000
2025-06-23,125.496,125.195,125.496,125.132,537101.000
2025-06-24,125.070,124.663,125.148,124.648,611155.000
2025-06-25,124.663,124.352,124.881,124.305,559906.000
2025-06-26,124.454,124.590,124.600,124.305,490352.000
2025-06-27,124.644,124.835,124.873,124.542,482358.000
2025-06-30,124.800,124.266,124.800,124.216,555759.000
2025-07-01,124.365,124.581,124.630,124.300,569046.000
2025-07-02,124.788,125.090,125.099,124.788,413971.000
2025-07-03,125.159,125.056,125.170,124.863,507330.000
2025-07-04,125.050,125.073,125.199,124.975,500994.000
