date,close_true,low
2013-09-18,98.187,98.009
2013-09-23,98.228,97.880
2013-09-24,98.068,97.990
2013-09-25,98.167,97.880
2013-09-26,98.409,98.130
2013-09-27,98.371,98.330
2013-09-30,98.418,98.371
2013-10-08,98.466,98.421
2013-10-09,98.539,97.880
2013-10-10,98.481,98.351
2013-10-11,98.467,98.400
2013-10-14,98.285,98.180
2013-10-15,98.271,98.200
2013-10-16,98.349,98.235
2013-10-17,98.153,98.016
2013-10-18,98.164,98.085
2013-10-21,98.134,98.100
2013-10-22,98.089,98.014
2013-10-23,98.130,98.061
2013-10-24,97.967,97.934
2013-10-25,97.872,97.843
2013-10-28,97.857,97.682
2013-10-29,97.769,97.727
2013-10-30,97.718,97.669
2013-10-31,98.017,97.751
2013-11-01,98.097,98.020
2013-11-04,97.982,97.822
2013-11-05,97.855,97.690
2013-11-06,97.578,97.482
2013-11-07,97.099,96.935
2013-11-08,96.716,96.601
2013-11-11,96.280,96.091
2013-11-12,96.493,96.280
2013-11-13,96.071,95.994
2013-11-14,96.436,96.050
2013-11-15,96.064,95.888
2013-11-18,95.894,95.867
2013-11-19,96.180,95.895
2013-11-20,96.260,96.085
2013-11-21,96.450,96.280
2013-11-22,96.803,96.463
2013-11-25,96.722,96.681
2013-11-26,96.680,96.543
2013-11-27,96.891,96.710
2013-11-28,96.894,96.780
2013-11-29,96.897,96.894
2013-12-02,96.210,95.390
2013-12-03,96.566,96.100
2013-12-04,96.658,96.530
2013-12-05,96.751,96.610
2013-12-06,96.704,96.680
2013-12-09,96.488,96.402
2013-12-10,96.251,96.231
2013-12-11,96.245,96.120
2013-12-12,96.495,96.240
2013-12-13,96.527,96.461
2013-12-16,96.431,96.385
2013-12-17,96.387,96.374
2013-12-18,96.304,96.230
2013-12-19,96.156,96.145
2013-12-20,96.180,96.161
2013-12-23,96.297,96.096
2013-12-24,96.273,96.243
2013-12-25,96.369,96.285
2013-12-26,96.427,96.332
2013-12-27,96.323,96.291
2013-12-30,96.333,96.315
2013-12-31,96.558,96.301
2014-01-02,96.386,96.320
2014-01-03,96.131,96.110
2014-01-06,95.943,95.919
2014-01-07,96.113,95.969
2014-01-08,96.376,95.982
2014-01-09,96.281,96.281
2014-01-10,96.347,96.291
2014-01-13,96.460,96.331
2014-01-14,96.379,96.338
2014-01-15,96.454,96.281
2014-01-16,96.452,96.348
2014-01-17,96.310,96.280
2014-01-20,96.259,96.196
2014-01-21,96.608,96.280
2014-01-22,96.900,96.613
2014-01-23,96.974,96.900
2014-01-24,96.906,96.831
2014-01-27,97.325,96.581
2014-01-28,97.281,97.148
2014-01-29,97.245,96.289
2014-01-30,97.280,97.116
2014-02-07,97.341,97.208
2014-02-10,97.350,97.341
2014-02-11,97.402,96.580
2014-02-12,97.403,97.401
2014-02-13,97.450,97.184
2014-02-14,97.590,97.450
2014-02-17,97.555,97.490
2014-02-18,97.600,97.484
2014-02-19,97.847,97.531
2014-02-20,97.780,97.688
2014-02-21,97.641,97.610
2014-02-24,97.805,97.613
2014-02-25,98.013,97.805
2014-02-26,98.013,97.946
2014-02-27,98.249,98.078
2014-02-28,98.213,98.180
2014-03-03,98.141,98.088
2014-03-04,97.780,97.696
2014-03-05,97.729,97.705
2014-03-06,97.803,97.646
2014-03-07,97.750,97.530
2014-03-10,97.746,97.671
2014-03-11,97.815,88.057
2014-03-12,97.822,97.780
2014-03-13,98.090,97.687
2014-03-14,98.131,97.890
2014-03-17,98.232,98.139
2014-03-18,98.044,98.028
2014-03-19,97.968,97.950
2014-03-20,97.918,97.880
2014-03-21,98.129,97.869
2014-03-24,98.137,97.930
2014-03-25,98.084,98.026
2014-03-26,98.079,98.038
2014-03-27,98.054,97.982
2014-03-28,97.892,97.863
2014-03-31,97.839,97.790
2014-04-01,97.788,97.282
2014-04-02,97.702,97.676
2014-04-03,97.699,97.613
2014-04-04,97.602,97.291
2014-04-08,97.677,97.280
2014-04-09,97.769,97.630
2014-04-10,97.877,97.581
2014-04-11,98.134,97.880
2014-04-14,98.231,98.075
2014-04-15,98.556,98.180
2014-04-16,98.246,98.231
2014-04-17,98.809,98.480
2014-04-18,98.832,98.748
2014-04-21,98.962,98.781
2014-04-22,98.566,98.291
2014-04-23,98.626,98.375
2014-04-24,98.299,98.219
2014-04-25,98.589,98.286
2014-04-28,98.448,98.300
2014-04-29,98.565,98.383
2014-04-30,98.902,98.490
2014-05-05,99.036,98.860
2014-05-06,99.123,99.059
2014-05-07,98.980,98.960
2014-05-08,99.136,98.908
2014-05-09,99.492,99.136
2014-05-12,99.400,99.080
2014-05-13,99.367,99.353
2014-05-14,99.240,98.987
2014-05-15,99.325,99.126
2014-05-16,99.332,99.231
2014-05-19,99.268,99.224
2014-05-20,99.283,99.182
2014-05-21,99.230,99.192
2014-05-22,99.354,98.950
2014-05-23,99.424,99.306
2014-05-26,99.548,99.395
2014-05-27,99.827,99.564
2014-05-28,99.830,99.792
2014-05-29,99.999,99.860
2014-05-30,100.107,99.681
2014-06-03,100.270,100.031
2014-06-04,100.681,100.230
2014-06-05,100.071,100.056
2014-06-06,100.142,99.882
2014-06-09,100.177,99.990
2014-06-10,100.158,100.120
2014-06-11,100.240,100.120
2014-06-12,100.059,99.890
2014-06-13,100.016,99.940
2014-06-16,100.415,100.060
2014-06-17,100.203,100.152
2014-06-18,100.216,100.068
2014-06-19,100.180,100.091
2014-06-20,100.269,100.091
2014-06-23,100.279,100.232
2014-06-24,100.524,100.230
2014-06-25,100.494,100.285
2014-06-26,100.300,100.283
2014-06-27,100.221,100.202
2014-06-30,100.166,99.880
2014-07-01,100.066,99.991
2014-07-02,99.988,99.962
2014-07-03,100.004,99.946
2014-07-04,100.002,99.940
2014-07-07,99.960,99.951
2014-07-08,99.617,99.548
2014-07-09,99.325,99.282
2014-07-10,98.963,98.950
2014-07-11,99.692,98.962
2014-07-14,99.798,99.630
2014-07-15,99.720,99.680
2014-07-16,99.484,99.301
2014-07-17,99.175,99.101
2014-07-18,99.143,98.944
2014-07-21,99.195,99.080
2014-07-22,99.285,99.160
2014-07-23,99.294,99.120
2014-07-24,99.254,99.240
2014-07-25,99.417,99.291
2014-07-28,99.414,99.390
2014-07-29,99.390,99.280
2014-07-30,99.566,99.370
2014-07-31,99.586,99.450
2014-08-01,100.075,99.500
2014-08-04,100.083,99.690
2014-08-05,100.164,100.031
2014-08-06,100.261,100.140
2014-08-07,100.086,100.001
2014-08-08,100.182,100.090
2014-08-11,100.227,100.110
2014-08-12,100.160,100.110
2014-08-13,100.234,100.060
2014-08-14,100.295,100.206
2014-08-15,100.421,100.213
2014-08-18,100.354,100.299
2014-08-19,100.317,100.275
2014-08-20,100.278,100.235
2014-08-21,100.220,100.188
2014-08-22,100.193,100.165
2014-08-25,100.192,100.180
2014-08-26,100.268,100.183
2014-08-27,100.189,99.980
2014-08-28,100.252,100.181
2014-08-29,100.273,100.202
2014-09-01,100.330,100.240
2014-09-02,100.296,100.280
2014-09-03,100.275,100.262
2014-09-04,100.254,100.241
2014-09-05,100.252,100.231
2014-09-09,100.281,100.254
2014-09-10,100.216,100.180
2014-09-11,100.204,100.182
2014-09-12,100.182,100.160
2014-09-15,100.276,100.187
2014-09-16,100.260,100.000
2014-09-17,100.279,100.220
2014-09-18,100.770,100.202
2014-09-19,100.872,100.592
2014-09-22,100.973,100.762
2014-09-23,101.232,100.950
2014-09-24,100.768,100.521
2014-09-25,100.816,100.601
2014-09-26,100.740,100.380
2014-09-29,100.977,100.753
2014-09-30,101.418,100.991
2014-10-08,101.359,100.380
2014-10-09,101.392,101.300
2014-10-10,101.348,100.580
2014-10-13,101.433,101.380
2014-10-14,102.136,101.460
2014-10-15,102.508,102.280
2014-10-16,102.811,102.493
2014-10-17,103.080,102.580
2014-10-20,103.256,103.002
2014-10-21,103.011,102.990
2014-10-22,102.502,102.360
2014-10-23,102.617,102.480
2014-10-24,102.660,102.480
2014-10-27,102.583,102.448
2014-10-28,102.958,102.648
2014-10-29,103.204,102.905
2014-10-30,103.119,102.888
2014-10-31,103.085,103.031
2014-11-03,103.303,103.101
2014-11-04,103.819,103.345
2014-11-05,104.089,103.781
2014-11-06,103.831,103.485
2014-11-07,104.259,103.831
2014-11-10,104.545,104.180
2014-11-11,104.471,104.380
2014-11-12,104.437,104.403
2014-11-13,104.218,104.032
2014-11-14,104.083,103.830
2014-11-17,103.747,103.691
2014-11-18,104.121,103.740
2014-11-19,103.881,103.691
2014-11-20,103.875,103.781
2014-11-21,103.923,103.660
2014-11-24,104.136,103.380
2014-11-25,104.271,104.103
2014-11-26,104.250,104.080
2014-11-27,104.323,104.260
2014-11-28,104.375,104.229
2014-12-01,104.500,104.283
2014-12-02,104.332,104.280
2014-12-03,103.603,103.502
2014-12-04,103.168,102.291
2014-12-05,102.816,102.490
2014-12-08,102.585,102.497
2014-12-09,102.539,102.099
2014-12-10,102.740,102.462
2014-12-11,102.817,102.730
2014-12-12,102.954,102.792
2014-12-15,103.070,102.806
2014-12-16,103.187,103.011
2014-12-17,103.700,103.036
2014-12-18,103.401,103.129
2014-12-19,103.466,103.320
2014-12-22,103.485,103.257
2014-12-23,103.670,103.300
2014-12-24,103.958,103.790
2014-12-25,103.904,103.890
2014-12-26,103.784,103.635
2014-12-29,103.783,103.701
2014-12-30,103.545,103.510
2014-12-31,103.678,103.412
2015-01-05,103.576,103.532
2015-01-06,103.642,103.443
2015-01-07,103.772,103.610
2015-01-08,103.798,103.678
2015-01-09,103.995,103.769
2015-01-12,104.270,103.910
2015-01-13,104.508,104.127
2015-01-14,104.622,104.508
2015-01-15,104.937,104.630
2015-01-16,105.497,104.830
2015-01-19,105.823,105.479
2015-01-20,105.828,104.640
2015-01-21,105.895,105.810
2015-01-22,105.923,105.830
2015-01-23,105.973,105.880
2015-01-26,106.100,105.980
2015-01-27,106.199,106.030
2015-01-28,106.129,106.081
2015-01-29,105.969,105.894
2015-01-30,105.593,105.530
2015-02-02,105.737,105.582
2015-02-03,105.953,105.712
2015-02-04,106.111,105.978
2015-02-05,106.313,106.180
2015-02-06,106.732,106.280
2015-02-09,106.875,106.380
2015-02-10,106.220,105.979
2015-02-11,106.767,106.081
2015-02-12,107.053,106.790
2015-02-13,107.242,107.020
2015-02-16,106.957,106.613
2015-02-17,107.178,106.832
2015-02-25,107.184,107.103
2015-02-26,106.987,106.980
2015-02-27,107.009,106.951
2015-03-02,106.687,106.612
2015-03-03,106.639,106.605
2015-03-04,106.715,106.560
2015-03-05,106.536,106.511
2015-03-06,106.502,106.482
2015-03-09,106.155,105.991
2015-03-10,106.027,105.981
2015-03-11,106.580,105.982
2015-03-12,106.583,106.391
2015-03-13,106.497,106.490
2015-03-16,106.495,106.410
2015-03-17,106.558,106.421
2015-03-18,106.534,106.505
2015-03-19,106.536,106.518
2015-03-20,106.553,106.534
2015-03-23,106.623,106.562
2015-03-24,106.622,106.581
2015-03-25,106.632,106.590
2015-03-26,106.603,106.572
2015-03-27,106.520,106.440
2015-03-30,106.018,105.983
2015-03-31,105.326,105.194
2015-04-01,105.699,105.474
2015-04-02,105.900,105.721
2015-04-03,105.779,105.735
2015-04-07,105.704,105.631
2015-04-08,105.535,105.481
2015-04-09,105.609,105.391
2015-04-10,105.667,105.598
2015-04-13,105.746,105.665
2015-04-14,105.923,105.705
2015-04-15,105.892,105.832
2015-04-16,106.577,105.892
2015-04-17,106.593,106.168
2015-04-20,106.940,106.680
2015-04-21,106.997,106.946
2015-04-22,107.222,106.882
2015-04-23,107.117,107.000
2015-04-24,106.930,106.921
2015-04-27,107.220,106.930
2015-04-28,107.339,107.190
2015-04-29,107.379,106.880
2015-04-30,107.510,107.280
2015-05-04,107.192,107.080
2015-05-05,107.148,107.101
2015-05-06,106.735,106.681
2015-05-07,106.938,106.680
2015-05-08,107.309,107.000
2015-05-11,107.478,107.305
2015-05-12,107.460,107.380
2015-05-13,107.412,107.359
2015-05-14,107.637,107.425
2015-05-15,107.652,107.631
2015-05-18,107.680,107.660
2015-05-19,107.473,107.431
2015-05-20,107.365,107.265
2015-05-21,107.226,106.996
2015-05-22,107.320,107.278
2015-05-25,107.315,106.986
2015-05-26,107.294,107.178
2015-05-27,107.186,107.160
2015-05-28,107.209,107.103
2015-05-29,106.591,106.383
2015-06-01,106.080,105.781
2015-06-02,106.250,105.902
2015-06-03,106.875,106.200
2015-06-04,106.970,106.691
2015-06-05,107.331,106.893
2015-06-08,107.431,107.279
2015-06-09,107.219,107.180
2015-06-10,106.973,106.885
2015-06-11,107.020,106.630
2015-06-12,106.890,106.880
2015-06-15,106.479,106.444
2015-06-16,106.476,106.080
2015-06-17,106.330,105.280
2015-06-18,106.401,106.184
2015-06-19,106.478,106.340
2015-06-23,106.672,106.420
2015-06-24,106.936,106.670
2015-06-25,106.480,106.480
2015-06-26,106.075,106.011
2015-06-29,106.230,105.805
2015-06-30,106.168,106.100
2015-07-01,106.350,105.990
2015-07-02,106.103,106.080
2015-07-03,106.187,106.051
2015-07-06,106.870,106.200
2015-07-07,107.579,106.522
2015-07-08,108.098,107.591
2015-07-09,107.933,107.371
2015-07-10,107.322,106.885
2015-07-13,107.464,107.280
2015-07-14,107.360,107.080
2015-07-15,107.613,107.080
2015-07-16,108.180,107.448
2015-07-17,108.885,108.111
2015-07-20,108.681,108.590
2015-07-21,108.640,108.581
2015-07-22,108.596,108.280
2015-07-23,108.730,108.580
2015-07-24,108.323,108.309
2015-07-27,108.379,108.083
2015-07-28,108.654,108.301
2015-07-29,109.001,108.654
2015-07-30,108.546,108.233
2015-07-31,108.460,108.314
2015-08-03,108.673,108.280
2015-08-04,108.462,108.040
2015-08-05,108.703,108.473
2015-08-06,108.902,108.602
2015-08-07,108.969,108.930
2015-08-10,108.943,108.790
2015-08-11,108.873,108.820
2015-08-12,108.802,108.580
2015-08-13,108.688,108.613
2015-08-14,108.638,108.610
2015-08-17,108.298,108.220
2015-08-18,107.915,107.880
2015-08-19,107.978,107.829
2015-08-20,107.966,107.911
2015-08-21,107.993,107.880
2015-08-24,108.163,107.868
2015-08-25,108.280,108.064
2015-08-26,108.380,108.085
2015-08-27,108.658,108.293
2015-08-28,108.812,108.380
2015-08-31,109.046,108.732
2015-09-01,109.410,109.066
2015-09-02,109.395,109.279
2015-09-07,109.299,108.860
2015-09-08,108.919,108.882
2015-09-09,108.947,108.915
2015-09-10,108.730,108.720
2015-09-11,108.494,108.414
2015-09-14,108.669,108.489
2015-09-15,108.708,108.594
2015-09-16,108.680,108.601
2015-09-17,108.652,108.630
2015-09-18,108.638,108.597
2015-09-21,108.657,108.639
2015-09-22,108.585,108.580
2015-09-23,108.601,108.581
2015-09-24,108.595,108.571
2015-09-25,108.558,108.528
2015-09-28,108.581,106.480
2015-09-29,108.709,108.571
2015-09-30,108.971,108.710
2015-10-08,108.859,108.698
2015-10-09,109.140,108.180
2015-10-12,109.720,108.830
2015-10-13,109.582,109.555
2015-10-14,109.903,109.601
2015-10-15,109.731,109.710
2015-10-16,109.296,109.230
2015-10-19,109.344,109.202
2015-10-20,109.869,109.370
2015-10-21,109.779,109.583
2015-10-22,109.686,109.590
2015-10-23,109.819,109.667
2015-10-26,109.944,109.560
2015-10-27,110.130,109.952
2015-10-28,110.320,110.130
2015-10-29,110.028,109.980
2015-10-30,110.085,109.990
2015-11-02,110.116,110.018
2015-11-03,110.053,109.830
2015-11-04,109.686,109.636
2015-11-05,109.672,109.540
2015-11-06,109.502,109.420
2015-11-09,108.494,107.780
2015-11-10,108.781,108.450
2015-11-11,109.197,108.768
2015-11-12,109.293,109.054
2015-11-13,109.283,109.243
2015-11-16,109.312,109.220
2015-11-17,109.430,109.224
2015-11-18,109.233,109.225
2015-11-19,109.292,109.181
2015-11-20,109.303,109.243
2015-11-23,109.302,109.210
2015-11-24,109.548,109.289
2015-11-25,109.553,109.502
2015-11-26,109.775,109.553
2015-11-27,109.723,109.680
2015-11-30,109.858,109.680
2015-12-01,109.713,109.663
2015-12-02,109.880,109.810
2015-12-03,109.915,109.853
2015-12-04,109.896,109.836
2015-12-07,109.951,109.891
2015-12-08,110.005,109.905
2015-12-09,109.991,109.982
2015-12-10,110.037,109.992
2015-12-11,110.039,110.009
2015-12-14,109.910,109.893
2015-12-15,109.984,109.857
2015-12-16,110.065,109.901
2015-12-17,110.101,110.025
2015-12-18,110.380,109.830
2015-12-21,110.801,110.449
2015-12-22,110.739,110.690
2015-12-23,110.781,110.620
2015-12-24,110.928,110.753
2015-12-25,110.880,110.850
2015-12-28,111.345,110.880
2015-12-29,111.278,111.162
2015-12-30,111.247,111.050
2015-12-31,111.125,111.082
2016-01-04,110.826,110.674
2016-01-05,110.720,110.691
2016-01-06,110.755,110.682
2016-01-07,110.871,110.750
2016-01-08,111.130,110.842
2016-01-11,111.180,111.130
2016-01-12,111.472,111.222
2016-01-13,111.604,111.420
2016-01-14,111.465,111.350
2016-01-15,111.568,111.466
2016-01-18,111.449,101.453
2016-01-19,111.160,110.980
2016-01-20,111.123,110.936
2016-01-21,111.377,111.060
2016-01-22,111.392,111.315
2016-01-25,111.247,111.163
2016-01-26,111.308,111.164
2016-01-27,111.109,111.092
2016-01-28,111.036,110.942
2016-01-29,111.086,111.005
2016-02-01,111.084,111.081
2016-02-02,111.069,111.011
2016-02-03,111.190,111.013
2016-02-04,111.154,111.104
2016-02-05,111.185,111.149
2016-02-15,111.390,111.199
2016-02-16,111.386,111.290
2016-02-17,111.389,111.290
2016-02-18,111.322,111.281
2016-02-19,111.419,111.314
2016-02-22,111.415,111.388
2016-02-23,111.477,111.391
2016-02-24,111.646,111.444
2016-02-25,111.559,111.480
2016-02-26,111.642,111.555
2016-02-29,111.653,111.627
2016-03-01,111.810,111.649
2016-03-02,111.850,111.791
2016-03-03,111.778,111.483
2016-03-04,111.715,101.780
2016-03-07,111.679,111.560
2016-03-08,111.701,111.679
2016-03-09,111.780,111.710
2016-03-10,111.919,111.752
2016-03-11,112.217,111.930
2016-03-14,111.952,111.929
2016-03-15,111.916,111.795
2016-03-16,112.101,111.921
2016-03-17,112.100,112.077
2016-03-18,112.099,112.030
2016-03-21,111.994,111.932
2016-03-22,112.110,112.000
2016-03-23,112.230,112.080
2016-03-24,112.474,112.230
2016-03-25,112.595,112.450
2016-03-28,112.637,112.582
2016-03-29,112.679,112.600
2016-03-30,112.740,112.668
2016-03-31,112.710,112.610
2016-04-01,113.022,112.709
2016-04-05,112.858,112.808
2016-04-06,112.890,112.841
2016-04-07,112.803,112.790
2016-04-08,112.800,112.771
2016-04-11,112.803,112.770
2016-04-12,112.776,112.760
2016-04-13,112.588,112.580
2016-04-14,112.430,112.335
2016-04-15,112.424,112.365
2016-04-18,112.494,112.424
2016-04-19,112.540,112.495
2016-04-20,112.409,112.374
2016-04-21,111.933,111.855
2016-04-22,111.905,111.884
2016-04-25,111.310,111.300
2016-04-26,111.479,111.287
2016-04-27,111.577,111.474
2016-04-28,111.924,111.629
2016-04-29,111.969,111.910
2016-05-03,112.032,111.970
2016-05-04,112.010,111.980
2016-05-05,112.083,112.025
2016-05-06,112.013,111.933
2016-05-09,112.101,112.016
2016-05-10,112.262,112.156
2016-05-11,112.327,112.269
2016-05-12,112.522,112.305
2016-05-13,112.584,112.379
2016-05-16,112.306,112.280
2016-05-17,112.324,112.287
2016-05-18,112.212,112.180
2016-05-19,112.115,112.061
2016-05-20,112.260,112.105
2016-05-23,112.166,112.123
2016-05-24,112.179,112.125
2016-05-25,112.233,112.151
2016-05-26,112.163,112.126
2016-05-27,112.176,112.130
2016-05-30,112.133,112.092
2016-05-31,112.171,112.091
2016-06-01,112.184,112.085
2016-06-02,112.080,112.013
2016-06-03,112.035,112.011
2016-06-06,112.051,112.031
2016-06-07,112.074,112.037
2016-06-08,112.177,112.063
2016-06-13,112.190,112.085
2016-06-14,112.358,112.124
2016-06-15,112.372,112.313
2016-06-16,112.457,112.370
2016-06-17,112.503,112.392
2016-06-20,112.403,112.240
2016-06-21,112.417,112.321
2016-06-22,112.482,112.465
2016-06-23,112.536,112.494
2016-06-24,112.703,112.551
2016-06-27,112.934,112.693
2016-06-28,112.910,112.906
2016-06-29,112.830,112.683
2016-06-30,112.839,112.680
2016-07-01,113.130,112.845
2016-07-04,113.130,113.120
2016-07-05,113.137,113.109
2016-07-06,113.272,113.118
2016-07-07,113.381,113.231
2016-07-08,113.278,113.272
2016-07-11,113.242,113.182
2016-07-12,113.197,113.130
2016-07-13,113.141,113.129
2016-07-14,113.171,113.131
2016-07-15,113.306,113.171
2016-07-18,113.333,113.262
2016-07-19,113.409,113.332
2016-07-20,113.476,113.430
2016-07-21,113.540,113.483
2016-07-22,113.520,113.480
2016-07-25,113.507,113.486
2016-07-26,113.577,113.507
2016-07-27,113.598,113.559
2016-07-28,113.627,113.540
2016-07-29,113.700,113.600
2016-08-01,113.929,113.685
2016-08-02,113.896,113.875
2016-08-03,113.907,113.699
2016-08-04,113.851,113.832
2016-08-05,113.998,113.833
2016-08-08,114.070,114.016
2016-08-09,114.254,114.068
2016-08-10,114.407,114.278
2016-08-11,114.340,114.285
2016-08-12,114.316,114.232
2016-08-15,114.152,114.060
2016-08-16,114.303,114.145
2016-08-17,114.325,114.267
2016-08-18,114.259,114.239
2016-08-19,114.126,114.120
2016-08-22,114.230,114.085
2016-08-23,114.168,113.760
2016-08-24,113.956,113.931
2016-08-25,113.961,113.913
2016-08-26,114.088,113.966
2016-08-29,114.130,114.048
2016-08-30,114.069,113.999
2016-08-31,114.077,113.868
2016-09-01,113.941,113.887
2016-09-02,113.931,113.902
2016-09-05,113.953,113.919
2016-09-06,113.801,113.794
2016-09-07,113.836,113.790
2016-09-08,113.880,113.830
2016-09-09,114.046,113.860
2016-09-12,113.912,113.535
2016-09-13,113.965,113.865
2016-09-14,114.064,113.968
2016-09-19,114.091,114.051
2016-09-20,114.152,114.088
2016-09-21,114.134,114.088
2016-09-22,114.130,114.089
2016-09-23,114.153,114.103
2016-09-26,114.183,114.150
2016-09-27,114.201,114.183
2016-09-28,114.269,114.197
2016-09-29,114.374,114.231
2016-09-30,114.437,114.390
2016-10-10,114.455,114.402
2016-10-11,114.477,114.436
2016-10-12,114.478,114.422
2016-10-13,114.507,114.451
2016-10-14,114.597,114.507
2016-10-17,114.695,114.643
2016-10-18,114.710,114.685
2016-10-19,114.754,114.699
2016-10-20,114.887,114.813
2016-10-21,115.042,114.888
2016-10-24,115.037,115.013
2016-10-25,114.928,114.917
2016-10-26,114.774,114.706
2016-10-27,114.613,114.410
2016-10-28,114.804,114.641
2016-10-31,114.743,114.610
2016-11-01,114.781,114.720
2016-11-02,114.691,114.630
2016-11-03,114.759,114.694
2016-11-04,114.891,114.751
2016-11-07,114.774,114.700
2016-11-08,114.767,114.410
2016-11-09,114.795,114.690
2016-11-10,114.732,114.702
2016-11-11,114.749,114.640
2016-11-14,114.461,114.331
2016-11-15,114.190,114.154
2016-11-16,114.203,114.160
2016-11-17,114.008,113.900
2016-11-18,113.781,113.780
2016-11-21,113.854,113.753
2016-11-22,113.973,113.854
2016-11-23,114.041,113.980
2016-11-24,113.834,113.791
2016-11-25,113.577,113.503
2016-11-28,113.598,113.546
2016-11-29,112.985,112.884
2016-11-30,112.974,112.890
2016-12-01,112.957,112.940
2016-12-02,112.984,112.957
2016-12-05,112.944,112.931
2016-12-06,112.821,112.798
2016-12-07,112.778,112.690
2016-12-08,112.864,112.790
2016-12-09,112.813,112.680
2016-12-12,112.017,111.995
2016-12-13,111.678,111.491
2016-12-14,111.310,111.292
2016-12-15,109.465,108.325
2016-12-16,109.924,109.480
2016-12-19,110.563,109.669
2016-12-20,110.462,109.951
2016-12-21,111.164,110.606
2016-12-22,111.429,110.963
2016-12-23,111.157,111.130
2016-12-26,111.159,111.050
2016-12-27,111.276,111.090
2016-12-28,111.520,111.281
2016-12-29,111.961,111.596
2016-12-30,111.999,111.962
2017-01-03,111.996,111.955
2017-01-04,111.869,111.831
2017-01-05,111.895,111.730
2017-01-06,111.893,111.680
2017-01-09,111.942,111.842
2017-01-10,111.985,111.940
2017-01-11,111.940,111.891
2017-01-12,112.006,111.940
2017-01-13,112.034,111.983
2017-01-16,111.664,111.650
2017-01-17,111.709,111.625
2017-01-18,111.820,111.730
