k,sh513100_ret,sh513100_trend_gross,sh513100_trend_cash,sh513100_mom_gross,sh513100_mom_cash,sh513100_mix_gross,sh513100_mix_cash,sh513100_sma200_gross,sh513100_sma200_cash,sh513100_sma240_gross,sh513100_sma240_cash,sh513100_ma50_200_gross,sh513100_ma50_200_cash,sh513100_buyhold_cash,sh513500_ret,sh513500_trend_gross,sh513500_trend_cash,sh513500_mom_gross,sh513500_mom_cash,sh513500_mix_gross,sh513500_mix_cash,sh513500_sma200_gross,sh513500_sma200_cash,sh513500_sma240_gross,sh513500_sma240_cash,sh513500_ma50_200_gross,sh513500_ma50_200_cash,sh513500_buyhold_cash,hs300_ret
201610,0.014662756598240234,0.014662756598240234,0.014662756598240234,0.014662756598240234,0.014662756598240234,0.012215421770640531,0.01253440562187676,0.014662756598240234,0.014981740449476463,0.014662756598240234,0.014981740449476463,0.014662756598240234,0.014981740449476463,,0.04323570432357049,0.04323570432357049,0.04323570432357049,0.04323570432357049,0.04323570432357049,0.034876504846001535,0.03524600368893656,0.04323570432357049,0.04360520316650551,0.04323570432357049,0.04360520316650551,0.04323570432357049,0.04360520316650551,,0.025510522441163364
201611,0.03179190751445082,0.03179190751445082,0.03179190751445082,0.03179190751445082,0.03179190751445082,0.016188373936578702,0.017164914473621437,0.03179190751445082,0.03276844805149356,0.03179190751445082,0.03276844805149356,0.03179190751445082,0.03276844805149356,,0.09759358288770037,0.09759358288770037,0.09759358288770037,0.09759358288770037,0.09759358288770037,0.04840430306706885,0.04940714642932986,0.09759358288770037,0.09859642624996139,0.09759358288770037,0.09859642624996139,0.09759358288770037,0.09859642624996139,,0.06046348655597655
201612,0.01680672268907557,0.01680672268907557,0.01680672268907557,0.01680672268907557,0.01680672268907557,0.009001941614027936,0.009932669768069328,0.01680672268907557,0.017737450843116963,0.01680672268907557,0.017737450843116963,0.01680672268907557,0.017737450843116963,,-0.05237515225334943,-0.05237515225334943,-0.05237515225334943,-0.05237515225334943,-0.05237515225334943,-0.01399286871659132,-0.012524109276770872,-0.05237515225334943,-0.05090639281352899,-0.05237515225334943,-0.05090639281352899,-0.05237515225334943,-0.05090639281352899,,-0.06442055838876248
201701,0.02754820936639124,0.02754820936639124,0.02754820936639124,0.02754820936639124,0.02754820936639124,0.014519221220811585,0.0156523165521752,0.02754820936639124,0.02868130469775486,0.02754820936639124,0.02868130469775486,0.02754820936639124,0.02868130469775486,,-0.07326478149100268,-0.07326478149100268,-0.07326478149100268,-0.07326478149100268,-0.07326478149100268,-0.018084423896032778,-0.01628000075518004,-0.07326478149100268,-0.07146035835014994,-0.07326478149100268,-0.07146035835014994,-0.07326478149100268,-0.07146035835014994,,0.023528125142556755
201702,0.04557640750670244,0.04557640750670244,0.04557640750670244,0.04557640750670244,0.04557640750670244,0.04293040562805587,0.04309980382426567,0.04557640750670244,0.04574580570291224,0.04557640750670244,0.04574580570291224,0.04557640750670244,0.04574580570291224,,0.04576976421636614,0.04576976421636614,0.04576976421636614,0.04576976421636614,0.04576976421636614,0.01240976690717418,0.014536466043509323,0.04576976421636614,0.04789646335270128,0.04576976421636614,0.04789646335270128,0.04576976421636614,0.04789646335270128,,0.019141011363472016
201703,0.02051282051282044,0.02051282051282044,0.02051282051282044,0.02051282051282044,0.02051282051282044,0.01744654517325349,0.017856448619794626,0.02051282051282044,0.020922723959361577,0.02051282051282044,0.020922723959361577,0.02051282051282044,0.020922723959361577,,0.02785145888594176,0.02785145888594176,0.02785145888594176,0.02785145888594176,0.02785145888594176,0.011592703027487472,0.013193495968671786,0.02785145888594176,0.029452251827126075,0.02785145888594176,0.029452251827126075,0.02785145888594176,0.029452251827126075,,0.0009372076656404271
201704,0.012562814070351758,0.012562814070351758,0.012562814070351758,0.012562814070351758,0.012562814070351758,0.009854623714395251,0.010535264909557748,0.012562814070351758,0.013243455265514254,0.012562814070351758,0.013243455265514254,0.012562814070351758,0.013243455265514254,,-0.006451612903225823,-0.006451612903225823,-0.006451612903225823,-0.006451612903225823,-0.006451612903225823,-0.0033890314759891962,-0.0018902258366020467,-0.006451612903225823,-0.004952807263838673,-0.006451612903225823,-0.004952807263838673,-0.006451612903225823,-0.004952807263838673,,-0.004714346973390904
201705,0.04218362282878396,0.04218362282878396,0.04218362282878396,0.04218362282878396,0.04218362282878396,0.02889932254446161,0.02990502875900323,0.04218362282878396,0.04318932904332558,0.04218362282878396,0.04318932904332558,0.04218362282878396,0.04318932904332558,,-0.00909090909090915,-0.00909090909090915,-0.00909090909090915,-0.00909090909090915,-0.00909090909090915,-0.004499874599184952,-0.002887078123644056,-0.00909090909090915,-0.007478112615368253,-0.00909090909090915,-0.007478112615368253,-0.00909090909090915,-0.007478112615368253,,0.015446457928810498
201706,-0.04523809523809519,-0.04523809523809519,-0.04523809523809519,-0.04523809523809519,-0.04523809523809519,-0.029252985215719965,-0.028065322002900232,-0.04523809523809519,-0.044050432025275456,-0.04523809523809519,-0.044050432025275456,-0.04523809523809519,-0.044050432025275456,,-0.007863695937090465,-0.0,0.00336110426872982,-0.007863695937090465,-0.007863695937090465,-0.0,0.00336110426872982,-0.0,0.00336110426872982,-0.007863695937090465,-0.004502591668360645,-0.0,0.00336110426872982,,0.049790645841474745
201707,0.0349127182044886,0.0349127182044886,0.0349127182044886,0.0349127182044886,0.0349127182044886,0.023952883544406292,0.0249986838067635,0.0349127182044886,0.03595851846684581,0.0349127182044886,0.03595851846684581,0.0349127182044886,0.03595851846684581,,0.010568031704095038,0.0,0.003331412470193529,0.010568031704095038,0.010568031704095038,0.0,0.003331412470193529,0.0,0.003331412470193529,0.010568031704095038,0.013899444174288567,0.0,0.003331412470193529,,0.01938339663106614
