k,sh513100_ret,sh513100_trend_gross,sh513100_trend_cash,sh513100_mom_gross,sh513100_mom_cash,sh513100_mix_gross,sh513100_mix_cash,sh513100_sma200_gross,sh513100_sma200_cash,sh513100_sma240_gross,sh513100_sma240_cash,sh513100_ma50_200_gross,sh513100_ma50_200_cash,sh513100_buyhold_cash,sh513500_ret,sh513500_trend_gross,sh513500_trend_cash,sh513500_mom_gross,sh513500_mom_cash,sh513500_mix_gross,sh513500_mix_cash,sh513500_sma200_gross,sh513500_sma200_cash,sh513500_sma240_gross,sh513500_sma240_cash,sh513500_ma50_200_gross,sh513500_ma50_200_cash,sh513500_buyhold_cash,hs300_ret
201602,0.003429355281207247,0.0,0.0022533432001512477,0.003429355281207247,0.003429355281207247,0.0,0.0022533432001512477,0.0,0.0022533432001512477,0.0,0.0022533432001512477,0.003429355281207247,0.005682698481358495,,0.02948829141370335,0.02948829141370335,0.02948829141370335,0.02948829141370335,0.02948829141370335,0.018968843263991165,0.019772685257579244,0.02948829141370335,0.03029213340729143,0.02948829141370335,0.03029213340729143,0.02948829141370335,0.03029213340729143,,-0.02329290686978336
201603,0.04921394395078593,0.04921394395078593,0.04921394395078593,0.04921394395078593,0.04921394395078593,0.02462227470180563,0.02565259837680748,0.04921394395078593,0.05024426762578778,0.04921394395078593,0.05024426762578778,0.0,0.001030323675001849,,0.02527379949452402,0.02527379949452402,0.02527379949452402,0.02527379949452402,0.02527379949452402,0.01737849230544567,0.01802262054078393,0.02527379949452402,0.02591792772986228,0.02527379949452402,0.02591792772986228,0.02527379949452402,0.02591792772986228,,0.11837529327008789
201604,-0.019543973941368087,-0.0,0.002133709836583453,-0.019543973941368087,-0.019543973941368087,-0.0,0.002133709836583453,-0.0,0.002133709836583453,-0.019543973941368087,-0.017410264104784634,-0.019543973941368087,-0.017410264104784634,,0.018077239112571863,0.018077239112571863,0.018077239112571863,0.018077239112571863,0.018077239112571863,0.016886734964979687,0.01702725367994453,0.018077239112571863,0.018217757827536707,0.018077239112571863,0.018217757827536707,0.018077239112571863,0.018217757827536707,,-0.019061939884801204
201605,0.047176079734219334,0.047176079734219334,0.047176079734219334,0.047176079734219334,0.047176079734219334,0.04122968906630356,0.04148332843151083,0.047176079734219334,0.0474297190994266,0.047176079734219334,0.0474297190994266,0.047176079734219334,0.0474297190994266,,0.03470540758676344,0.03470540758676344,0.03470540758676344,0.03470540758676344,0.03470540758676344,0.03470540758676344,0.03470540758676344,0.03470540758676344,0.03470540758676344,0.03470540758676344,0.03470540758676344,0.03470540758676344,0.03470540758676344,,0.004059561351962282
201606,-0.024746192893401076,-0.024746192893401076,-0.024746192893401076,-0.024746192893401076,-0.024746192893401076,-0.02392802081708284,-0.02386035852721537,-0.024746192893401076,-0.024678530603533606,-0.024746192893401076,-0.024678530603533606,-0.024746192893401076,-0.024678530603533606,,0.002340093603744098,0.002340093603744098,0.002340093603744098,0.002340093603744098,0.002340093603744098,0.002266325617564825,0.0023308383044401055,0.002340093603744098,0.0024046062906193785,0.002340093603744098,0.0024046062906193785,0.002340093603744098,0.0024046062906193785,,-0.004934123348351194
201607,0.08327911515940145,0.08327911515940145,0.08327911515940145,0.08327911515940145,0.08327911515940145,0.08292467713046917,0.08293316031570058,0.08327911515940145,0.08328759834463287,0.08327911515940145,0.08328759834463287,0.08327911515940145,0.08328759834463287,,0.10428015564202342,0.10428015564202342,0.10428015564202342,0.10428015564202342,0.10428015564202342,0.07789100559780589,0.07839540953882677,0.10428015564202342,0.1047845595830443,0.10428015564202342,0.1047845595830443,0.10428015564202342,0.1047845595830443,,0.015856135901945567
201608,0.016816816816816793,0.016816816816816793,0.016816816816816793,0.016816816816816793,0.016816816816816793,0.016816816816816793,0.016816816816816793,0.016816816816816793,0.016816816816816793,0.016816816816816793,0.016816816816816793,0.016816816816816793,0.016816816816816793,,-0.009866102889358741,-0.009866102889358741,-0.009866102889358741,-0.009866102889358741,-0.009866102889358741,-0.007580440467557697,-0.0071111564613493385,-0.009866102889358741,-0.009396818883150382,-0.009866102889358741,-0.009396818883150382,-0.009866102889358741,-0.009396818883150382,,0.03866002066212437
201609,0.008269344359125741,0.008269344359125741,0.008269344359125741,0.008269344359125741,0.008269344359125741,0.005833298567320667,0.006415804018012768,0.008269344359125741,0.008851849809817843,0.008269344359125741,0.008851849809817843,0.008269344359125741,0.008851849809817843,,0.031316725978647764,0.031316725978647764,0.031316725978647764,0.031316725978647764,0.031316725978647764,0.021472050536065258,0.022093650061341334,0.031316725978647764,0.03193832550392384,0.031316725978647764,0.03193832550392384,0.031316725978647764,0.03193832550392384,,-0.022389907548363897
201610,0.01581722319859402,0.01581722319859402,0.01581722319859402,0.01581722319859402,0.01581722319859402,0.011112846145618617,0.011681257587833439,0.01581722319859402,0.016385634640808843,0.01581722319859402,0.016385634640808843,0.01581722319859402,0.016385634640808843,,0.04209799861973762,0.04209799861973762,0.04209799861973762,0.04209799861973762,0.04209799861973762,0.03135145863043168,0.03183932192183875,0.04209799861973762,0.04258586191114469,0.04209799861973762,0.04258586191114469,0.04209799861973762,0.04258586191114469,,0.025510522441163364
201611,0.032295271049596286,0.032295271049596286,0.032295271049596286,0.032295271049596286,0.032295271049596286,0.017991332146799415,0.018872585160098463,0.032295271049596286,0.033176524062895334,0.032295271049596286,0.033176524062895334,0.032295271049596286,0.033176524062895334,,0.10331125827814569,0.10331125827814569,0.10331125827814569,0.10331125827814569,0.10331125827814569,0.056472928968938976,0.05737499358361584,0.10331125827814569,0.10421332289282255,0.10331125827814569,0.10421332289282255,0.10331125827814569,0.10421332289282255,,0.06046348655597655
201612,0.01508379888268152,0.01508379888268152,0.01508379888268152,0.01508379888268152,0.01508379888268152,0.009486653451752107,0.010230358994379227,0.01508379888268152,0.01582750442530864,0.01508379888268152,0.01582750442530864,0.01508379888268152,0.01582750442530864,,-0.05342136854741897,-0.05342136854741897,-0.05342136854741897,-0.05342136854741897,-0.05342136854741897,-0.015592441409171763,-0.014173206859849288,-0.05342136854741897,-0.05200213399809649,-0.05342136854741897,-0.05200213399809649,-0.05342136854741897,-0.05200213399809649,,-0.06442055838876248
201701,0.03522289488167307,0.03522289488167307,0.03522289488167307,0.03522289488167307,0.03522289488167307,0.022715740229504174,0.023566452328497675,0.03522289488167307,0.03607360698066657,0.03522289488167307,0.03607360698066657,0.03522289488167307,0.03607360698066657,,-0.07545973367152825,-0.07545973367152825,-0.07545973367152825,-0.07545973367152825,-0.07545973367152825,-0.01999734660399426,-0.018236455799574832,-0.07545973367152825,-0.07369884286710883,-0.07545973367152825,-0.07369884286710883,-0.07545973367152825,-0.07369884286710883,,0.023528125142556755
201702,0.039340776182881454,0.039340776182881454,0.039340776182881454,0.039340776182881454,0.039340776182881454,0.03530511930004791,0.03560443536951485,0.039340776182881454,0.039640092252348394,0.039340776182881454,0.039640092252348394,0.039340776182881454,0.039640092252348394,,0.041838134430727036,0.041838134430727036,0.041838134430727036,0.041838134430727036,0.041838134430727036,0.011967648807036796,0.014050837910175739,0.041838134430727036,0.04392132353386598,0.041838134430727036,0.04392132353386598,0.041838134430727036,0.04392132353386598,,0.019141011363472016
201703,0.026598465473145705,0.026598465473145705,0.026598465473145705,0.026598465473145705,0.026598465473145705,0.020033226681367394,0.020710072491313233,0.026598465473145705,0.027275311283091543,0.026598465473145705,0.027275311283091543,0.026598465473145705,0.027275311283091543,,0.036208031599736845,0.036208031599736845,0.036208031599736845,0.036208031599736845,0.036208031599736845,0.013711824518801327,0.015415552221750034,0.036208031599736845,0.03791175930268555,0.036208031599736845,0.03791175930268555,0.036208031599736845,0.03791175930268555,,0.0009372076656404271
201704,0.005979073243647326,0.005979073243647326,0.005979073243647326,0.005979073243647326,0.005979073243647326,0.004176379321565741,0.005128329230799911,0.005979073243647326,0.006931023152881496,0.005979073243647326,0.006931023152881496,0.005979073243647326,0.006931023152881496,,-0.013341804320203376,-0.013341804320203376,-0.013341804320203376,-0.013341804320203376,-0.013341804320203376,-0.006278883999241242,-0.004607425045495581,-0.013341804320203376,-0.011670345366457717,-0.013341804320203376,-0.011670345366457717,-0.013341804320203376,-0.011670345366457717,,-0.004714346973390904
201705,0.04358593363051022,0.04358593363051022,0.04358593363051022,0.04358593363051022,0.04358593363051022,0.028547169403077707,0.029649069249248514,0.04358593363051022,0.044687833476681024,0.04358593363051022,0.044687833476681024,0.04358593363051022,0.044687833476681024,,-0.014810045074050149,-0.0,0.003193569154775533,-0.014810045074050149,-0.014810045074050149,-0.0,0.003193569154775533,-0.0,0.003193569154775533,-0.014810045074050149,-0.011616475919274616,-0.014810045074050149,-0.011616475919274616,,0.015446457928810498
201706,-0.044613194114855426,-0.044613194114855426,-0.044613194114855426,-0.044613194114855426,-0.044613194114855426,-0.03212074847114579,-0.031179582674501643,-0.044613194114855426,-0.043672028318211285,-0.044613194114855426,-0.043672028318211285,-0.044613194114855426,-0.043672028318211285,,-0.005882352941176561,-0.0,0.00336110426872982,-0.005882352941176561,-0.005882352941176561,-0.0,0.00336110426872982,-0.0,0.00336110426872982,-0.005882352941176561,-0.002521248672446741,-0.0,0.00336110426872982,,0.049790645841474745
201707,0.03179334326875316,0.03179334326875316,0.03179334326875316,0.03179334326875316,0.03179334326875316,0.023055523259968482,0.02397110116234595,0.03179334326875316,0.032708921171130625,0.03179334326875316,0.032708921171130625,0.03179334326875316,0.032708921171130625,,0.009861932938856066,0.0,0.003331412470193529,0.009861932938856066,0.009861932938856066,0.0,0.003331412470193529,0.0,0.003331412470193529,0.009861932938856066,0.013193345409049595,0.0,0.003331412470193529,,0.01938339663106614
201708,-0.010110736639383666,-0.010110736639383666,-0.010110736639383666,-0.010110736639383666,-0.010110736639383666,-0.007860298898192702,-0.007100984262489185,-0.010110736639383666,-0.009351422003680148,-0.010110736639383666,-0.009351422003680148,-0.010110736639383666,-0.009351422003680148,,-0.025390625,-0.0,0.003411438658136312,-0.025390625,-0.025390625,-0.0,0.003411438658136312,-0.0,0.003411438658136312,-0.0,0.003411438658136312,-0.0,0.003411438658136312,,0.02253153063252822
201709,0.006809338521400754,0.006809338521400754,0.006809338521400754,0.006809338521400754,0.006809338521400754,0.006744709923635305,0.006776321654151385,0.006809338521400754,0.006840950251916834,0.006809338521400754,0.006840950251916834,0.006809338521400754,0.006840950251916834,,0.028056112224448704,0.0,0.003330645902491769,0.028056112224448704,0.028056112224448704,0.0,0.003330645902491769,0.0,0.003330645902491769,0.0,0.003330645902491769,0.0,0.003330645902491769,,0.003769662328991119
201710,0.049275362318840665,0.049275362318840665,0.049275362318840665,0.049275362318840665,0.049275362318840665,0.049275362318840665,0.049275362318840665,0.049275362318840665,0.049275362318840665,0.049275362318840665,0.049275362318840665,0.049275362318840665,0.049275362318840665,,0.029889538661468595,0.029889538661468595,0.029889538661468595,0.029889538661468595,0.029889538661468595,0.029889538661468595,0.029889538661468595,0.029889538661468595,0.029889538661468595,0.029889538661468595,0.029889538661468595,0.029889538661468595,0.029889538661468595,,0.044367771571022674
201711,0.01933701657458564,0.01933701657458564,0.01933701657458564,0.01933701657458564,0.01933701657458564,0.01933701657458564,0.01933701657458564,0.01933701657458564,0.01933701657458564,0.01933701657458564,0.01933701657458564,0.01933701657458564,0.01933701657458564,,0.010725552050473208,0.010725552050473208,0.010725552050473208,0.010725552050473208,0.010725552050473208,0.010725552050473208,0.010725552050473208,0.010725552050473208,0.010725552050473208,0.010725552050473208,0.010725552050473208,0.010725552050473208,0.010725552050473208,,-0.00015449053314953165
201712,0.006775067750677488,0.006775067750677488,0.006775067750677488,0.006775067750677488,0.006775067750677488,0.005960630278920959,0.006340650850353192,0.006775067750677488,0.007155088322109721,0.006775067750677488,0.007155088322109721,0.006775067750677488,0.007155088322109721,,0.019975031210986094,0.019975031210986094,0.019975031210986094,0.0,0.0031612802791989303,0.019975031210986094,0.019975031210986094,0.019975031210986094,0.019975031210986094,0.019975031210986094,0.019975031210986094,0.019975031210986094,0.019975031210986094,,0.006179577688918858
201801,0.03589053387169128,0.03589053387169128,0.03589053387169128,0.03589053387169128,0.03589053387169128,0.02966372756315578,0.030256999462322423,0.03589053387169128,0.03648380577085792,0.03589053387169128,0.03648380577085792,0.03589053387169128,0.03648380577085792,,0.019583843329253448,0.019583843329253448,0.019583843329253448,0.019583843329253448,0.019583843329253448,0.01867510505388149,0.018833780319629092,0.019583843329253448,0.01974251859500105,0.019583843329253448,0.01974251859500105,0.019583843329253448,0.01974251859500105,,0.06079206520700953
201802,-0.00996102208748384,-0.00996102208748384,-0.00996102208748384,-0.00996102208748384,-0.00996102208748384,-0.004501896194044828,-0.002622842390065757,-0.00996102208748384,-0.008081968283504768,-0.00996102208748384,-0.008081968283504768,-0.00996102208748384,-0.008081968283504768,,-0.025810324129651785,-0.025810324129651785,-0.025810324129651785,-0.025810324129651785,-0.025810324129651785,-0.013267166112070534,-0.01160094188816581,-0.025810324129651785,-0.024144099905747063,-0.025810324129651785,-0.024144099905747063,-0.025810324129651785,-0.024144099905747063,,-0.05899507916346958
201803,-0.04024496937882771,-0.04024496937882771,-0.04024496937882771,-0.04024496937882771,-0.04024496937882771,-0.01589033781040868,-0.014036603687566304,-0.04024496937882771,-0.03839123525598533,-0.04024496937882771,-0.03839123525598533,-0.04024496937882771,-0.03839123525598533,,-0.05237215033887854,-0.0,0.003063215011103626,-0.05237215033887854,-0.05237215033887854,-0.0,0.003063215011103626,-0.0,0.003063215011103626,-0.0,0.003063215011103626,-0.05237215033887854,-0.049308935327774917,,-0.03110217062054721
201804,0.01777575205104842,0.01777575205104842,0.01777575205104842,0.01777575205104842,0.01777575205104842,0.006555844325546657,0.00874698084359863,0.01777575205104842,0.019966888569100394,0.01777575205104842,0.019966888569100394,0.01777575205104842,0.019966888569100394,,0.021456436931079237,0.0,0.003471427787802739,0.0,0.003471427787802739,0.0,0.003471427787802739,0.0,0.003471427787802739,0.021456436931079237,0.024927864718881976,0.0,0.003471427787802739,,-0.03632706750138137
201805,0.052395879982086946,0.052395879982086946,0.052395879982086946,0.052395879982086946,0.052395879982086946,0.02591338282138671,0.027562322526409524,0.052395879982086946,0.05404481968710976,0.052395879982086946,0.05404481968710976,0.052395879982086946,0.05404481968710976,,0.02737110120942088,0.02737110120942088,0.02737110120942088,0.02737110120942088,0.02737110120942088,0.020536089594404592,0.02135077505602344,0.02737110120942088,0.028185786671039725,0.02737110120942088,0.028185786671039725,0.0,0.0008146854616188449,,0.012110856969765216
201806,0.04212765957446796,0.04212765957446796,0.04212765957446796,0.04212765957446796,0.04212765957446796,0.025038379217295282,0.026320960614615963,0.04212765957446796,0.04341024097178864,0.04212765957446796,0.04341024097178864,0.04212765957446796,0.04341024097178864,,0.034696406443618155,0.034696406443618155,0.034696406443618155,0.034696406443618155,0.034696406443618155,0.0270646606759155,0.027760113847701138,0.034696406443618155,0.03539185961540379,0.034696406443618155,0.03539185961540379,0.034696406443618155,0.03539185961540379,,-0.07663392573485628
201807,0.0551245406288281,0.0551245406288281,0.0551245406288281,0.0551245406288281,0.0551245406288281,0.03151031178221047,0.03280897591975728,0.0551245406288281,0.05642320476637491,0.0551245406288281,0.05642320476637491,0.0551245406288281,0.05642320476637491,,0.05449101796407185,0.05449101796407185,0.05449101796407185,0.05449101796407185,0.05449101796407185,0.040961163393507014,0.04171388827278969,0.05449101796407185,0.05524374284335453,0.05449101796407185,0.05524374284335453,0.05449101796407185,0.05524374284335453,,0.0019003214197725882
201808,0.06037151702786381,0.06037151702786381,0.06037151702786381,0.06037151702786381,0.06037151702786381,0.03099416001238549,0.03242656072731733,0.06037151702786381,0.06180391774279565,0.06037151702786381,0.06180391774279565,0.06037151702786381,0.06180391774279565,,0.047132311186825815,0.047132311186825815,0.047132311186825815,0.047132311186825815,0.047132311186825815,0.03322483646759954,0.03409342369692852,0.047132311186825815,0.04800089841615479,0.047132311186825815,0.04800089841615479,0.047132311186825815,0.04800089841615479,,-0.05206675920932602
201809,0.005109489051094762,0.005109489051094762,0.005109489051094762,0.005109489051094762,0.005109489051094762,0.002913678822875913,0.004092415503403284,0.005109489051094762,0.006288225731622133,0.005109489051094762,0.006288225731622133,0.005109489051094762,0.006288225731622133,,0.00759219088937102,0.00759219088937102,0.00759219088937102,0.00759219088937102,0.00759219088937102,0.0065228508074614755,0.006909171698638017,0.00759219088937102,0.007978511780547561,0.00759219088937102,0.007978511780547561,0.00759219088937102,0.007978511780547561,,0.031297308385294986
201810,-0.09731299927378356,-0.09731299927378356,-0.09731299927378356,-0.09731299927378356,-0.09731299927378356,-0.04148086070897477,-0.0400986170922114,-0.09731299927378356,-0.0959307556570202,-0.09731299927378356,-0.0959307556570202,-0.09731299927378356,-0.0959307556570202,,-0.066200215285253,-0.066200215285253,-0.066200215285253,-0.066200215285253,-0.066200215285253,-0.04074248542545092,-0.03981601521439877,-0.066200215285253,-0.06527374507420085,-0.066200215285253,-0.06527374507420085,-0.066200215285253,-0.06527374507420085,,-0.08288839486283994
201811,0.0028157683024938596,0.0028157683024938596,0.0028157683024938596,0.0028157683024938596,0.0028157683024938596,0.0011539917268709146,0.0024860668320673953,0.0028157683024938596,0.00414784340769034,0.0028157683024938596,0.00414784340769034,0.0028157683024938596,0.00414784340769034,,0.015561959654178725,0.015561959654178725,0.015561959654178725,0.015561959654178725,0.015561959654178725,0.009384952099289473,0.010280867170217685,0.015561959654178725,0.016457874725106937,0.015561959654178725,0.016457874725106937,0.015561959654178725,0.016457874725106937,,0.005982263430763357
201812,-0.10028078620136383,-0.0,0.002052333090556413,-0.10028078620136383,-0.10028078620136383,-0.0,0.002052333090556413,-0.0,0.002052333090556413,-0.0,0.002052333090556413,-0.0,0.002052333090556413,,-0.10556186152099878,-0.0,0.002052333090556413,-0.10556186152099878,-0.10556186152099878,-0.0,0.002052333090556413,-0.0,0.002052333090556413,-0.0,0.002052333090556413,-0.10556186152099878,-0.10350952843044237,,-0.05107211861228167
201901,0.06776638430673221,0.0,0.002149392268758321,0.06776638430673221,0.06776638430673221,0.0,0.002149392268758321,0.0,0.002149392268758321,0.0,0.002149392268758321,0.0,0.002149392268758321,,0.05901015228426387,0.0,0.002149392268758321,0.0,0.002149392268758321,0.0,0.002149392268758321,0.0,0.002149392268758321,0.0,0.002149392268758321,0.0,0.002149392268758321,,0.06343439000296947
201902,0.027557411273486432,0.0,0.002207935348069512,0.027557411273486432,0.027557411273486432,0.0,0.002207935348069512,0.0,0.002207935348069512,0.027557411273486432,0.029765346621555944,0.0,0.002207935348069512,,0.03535050928699812,0.03535050928699812,0.03535050928699812,0.03535050928699812,0.03535050928699812,0.017116764013929812,0.018255614104864995,0.03535050928699812,0.03648935937793331,0.03535050928699812,0.03648935937793331,0.0,0.0011388500909351846,,0.14609325928362193
201903,0.04388459975619674,0.04388459975619674,0.04388459975619674,0.04388459975619674,0.04388459975619674,0.02298452172352221,0.023898119409554948,0.04388459975619674,0.04479819744222947,0.04388459975619674,0.04479819744222947,0.0,0.0009135976860327352,,0.01967592592592604,0.01967592592592604,0.01967592592592604,0.01967592592592604,0.01967592592592604,0.012416191948796148,0.013123982487681946,0.01967592592592604,0.02038371646481184,0.01967592592592604,0.02038371646481184,0.0,0.0007077905388857995,,0.055314945072314936
201904,0.0926430517711172,0.0926430517711172,0.0926430517711172,0.0926430517711172,0.0926430517711172,0.06778920948364404,0.06833375493081653,0.0926430517711172,0.09318759721828969,0.0926430517711172,0.09318759721828969,0.0926430517711172,0.09318759721828969,,0.05448354143019296,0.05448354143019296,0.05448354143019296,0.05448354143019296,0.05448354143019296,0.04845307181800472,0.04867773879950168,0.05448354143019296,0.05470820841168992,0.05448354143019296,0.05470820841168992,0.05448354143019296,0.05470820841168992,,0.01055433909358694
201905,-0.08336302101888138,-0.08336302101888138,-0.08336302101888138,-0.08336302101888138,-0.08336302101888138,-0.053353723133754284,-0.052673713711635047,-0.08336302101888138,-0.08268301159676214,-0.08336302101888138,-0.08268301159676214,-0.08336302101888138,-0.08268301159676214,,-0.0452099031216362,-0.0452099031216362,-0.0452099031216362,-0.0452099031216362,-0.0452099031216362,-0.036125377624962554,-0.03574579946843754,-0.0452099031216362,-0.04483032496511118,-0.0452099031216362,-0.04483032496511118,-0.0452099031216362,-0.04483032496511118,,-0.0724269659877782
201906,0.056354450058297756,0.056354450058297756,0.056354450058297756,0.056354450058297756,0.056354450058297756,0.0344668663831663,0.03521718168411904,0.056354450058297756,0.05710476535925049,0.056354450058297756,0.05710476535925049,0.056354450058297756,0.05710476535925049,,0.05186020293122895,0.05186020293122895,0.05186020293122895,0.05186020293122895,0.05186020293122895,0.04225334895370711,0.04261121556204801,0.05186020293122895,0.05221806953956985,0.05186020293122895,0.05221806953956985,0.05186020293122895,0.05221806953956985,,0.05394197844557902
